Time	R_int	R_core	R_solvus	T_surf	T_magma	T_cmb	gravity	Phi_global	RF_depth	M_mantle_solid	M_mantle_liquid	R_obs	P_surf	fO2_shift_IW_derived
9.4760203632e+02	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.7534036252e+03	4.2518309308e+03	9.5192317581e+03	1.6517891616e+01	1.0000000000e+00	5.3511705686e-01	6.0040616110e+23	1.9470469425e+25	1.1308519185e+07	9.4825891455e+03	4.0000000000e+00
1.6029634781e+03	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.7442660488e+03	4.2376643315e+03	9.4906256139e+03	1.6517891616e+01	1.0000000000e+00	5.3511705686e-01	5.7881845668e+23	1.9492057130e+25	1.1307311762e+07	9.0792520505e+03	4.0000000000e+00
2.6515417850e+03	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.7301855799e+03	4.2152480059e+03	9.4453621801e+03	1.6517891616e+01	1.0000000000e+00	5.3511705686e-01	5.4456179878e+23	1.9526313787e+25	1.1305392764e+07	8.4709076673e+03	4.0000000000e+00
4.3292670760e+03	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.7080621897e+03	4.1801184979e+03	9.3744380820e+03	1.6517891616e+01	1.0000000000e+00	5.3511705686e-01	4.9052712094e+23	1.9580348465e+25	1.1302284095e+07	7.5877282263e+03	4.0000000000e+00
7.0136275415e+03	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.6737461362e+03	4.1256297592e+03	9.2644223483e+03	1.6517891616e+01	1.0000000000e+00	5.3511705686e-01	4.0599571138e+23	1.9664879875e+25	1.1297311677e+07	6.3748368229e+03	4.0000000000e+00
1.1308604286e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.6216675279e+03	4.0428445829e+03	9.0973742478e+03	1.6517891616e+01	1.0000000000e+00	5.3511705686e-01	2.7561023962e+23	1.9795265347e+25	1.1289331627e+07	4.8553324667e+03	4.0000000000e+00
1.4744585682e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5852386799e+03	3.9813245519e+03	8.9737492257e+03	1.6969546325e+01	1.0000000000e+00	5.3511705686e-01	1.7743964017e+23	1.9893435946e+25	1.1280250605e+07	3.9530521919e+03	4.0000000000e+00
1.6118978241e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5649672030e+03	3.9484887045e+03	9.0457751125e+03	1.6969546325e+01	1.0000000000e+00	5.3177257525e-01	8.7802898045e+23	1.9353648044e+25	1.1276930911e+07	3.5327253679e+03	4.0000000000e+00
1.7218492287e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5531988068e+03	3.9300769501e+03	9.0099436008e+03	1.6969546325e+01	1.0000000000e+00	5.3177257525e-01	8.4993539671e+23	1.9381741628e+25	1.1274974153e+07	3.3151376123e+03	4.0000000000e+00
1.8098103525e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5437376631e+03	3.9153377274e+03	8.9823780437e+03	1.6969546325e+01	1.0000000000e+00	5.3177257525e-01	8.2759038486e+23	1.9404086640e+25	1.1273378011e+07	3.1499342780e+03	4.0000000000e+00
1.9505481505e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5279584768e+03	3.8908546884e+03	8.9400687858e+03	1.6969546325e+01	1.0000000000e+00	5.3177257525e-01	7.9161391255e+23	1.9440063112e+25	1.1270666829e+07	2.8923287134e+03	4.0000000000e+00
2.1258560799e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5069939180e+03	3.8584864333e+03	8.8740862689e+03	1.6969546325e+01	9.9984065541e-01	5.3177257525e-01	7.5732250109e+23	1.9474354524e+25	1.1266963412e+07	2.5820551873e+03	4.0000000000e+00
2.1258568311e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073100161e+03	3.8585083464e+03	8.8442306869e+03	1.6969546325e+01	9.9978629993e-01	5.3177257525e-01	7.5863056525e+23	1.9473046460e+25	1.1266968480e+07	2.5822549399e+03	4.0000000000e+00
2.1258571621e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073100236e+03	3.8585438909e+03	8.8143751038e+03	1.6969546325e+01	9.9973255713e-01	5.3177257525e-01	7.5993473625e+23	1.9471742289e+25	1.1266976569e+07	2.5825837693e+03	4.0000000000e+00
2.1258573807e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073100360e+03	3.8585981260e+03	8.7845195187e+03	1.6969546325e+01	9.9967864425e-01	5.3177257525e-01	7.6124771422e+23	1.9470429311e+25	1.1266988943e+07	2.5830824184e+03	4.0000000000e+00
2.1258575447e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073100545e+03	3.8586723262e+03	8.7546639347e+03	1.6969546325e+01	9.9962371812e-01	5.3177257525e-01	7.6258149884e+23	1.9469095526e+25	1.1267005892e+07	2.5837626541e+03	4.0000000000e+00
2.1258576762e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073100805e+03	3.8587650009e+03	8.7248083489e+03	1.6969546325e+01	9.9956852045e-01	5.3177257525e-01	7.6392293628e+23	1.9467754089e+25	1.1267027075e+07	2.5846109821e+03	4.0000000000e+00
2.1258577861e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073101150e+03	3.8588738137e+03	8.6949527562e+03	1.6969546325e+01	9.9951309797e-01	5.3177257525e-01	7.6527037623e+23	1.9466406649e+25	1.1267051957e+07	2.5856063111e+03	4.0000000000e+00
2.1258578805e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073101591e+03	3.8589965235e+03	8.6650971689e+03	1.6969546325e+01	9.9945692128e-01	5.3177257525e-01	7.6663177534e+23	1.9465045250e+25	1.1267080022e+07	2.5867284796e+03	4.0000000000e+00
2.1258579633e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073102136e+03	3.8591312434e+03	8.6352415759e+03	1.6969546325e+01	9.9940061184e-01	5.3177257525e-01	7.6799673020e+23	1.9463680295e+25	1.1267110838e+07	2.5879604015e+03	4.0000000000e+00
2.1258580372e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073102793e+03	3.8592764421e+03	8.6053859856e+03	1.6969546325e+01	9.9934393715e-01	5.3177257525e-01	7.6936867783e+23	1.9462308347e+25	1.1267144053e+07	2.5892883118e+03	4.0000000000e+00
2.1258581038e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073103570e+03	3.8594308823e+03	8.5755303941e+03	1.6969546325e+01	9.9928647406e-01	5.3177257525e-01	7.7075418457e+23	1.9460922840e+25	1.1267179383e+07	2.5907011282e+03	4.0000000000e+00
2.1258581646e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073104474e+03	3.8595935556e+03	8.5456748137e+03	1.6969546325e+01	9.9922883653e-01	5.3177257525e-01	7.7214320225e+23	1.9459533823e+25	1.1267216597e+07	2.5921897211e+03	4.0000000000e+00
2.1258582204e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073105515e+03	3.8597636293e+03	8.5158192076e+03	1.6969546325e+01	9.9917008599e-01	5.3177257525e-01	7.7355061125e+23	1.9458126414e+25	1.1267255501e+07	2.5937467260e+03	4.0000000000e+00
2.1258582721e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073106697e+03	3.8599404053e+03	8.4859636105e+03	1.6969546325e+01	9.9911015239e-01	5.3177257525e-01	7.7497743537e+23	1.9456699590e+25	1.1267295936e+07	2.5953658975e+03	4.0000000000e+00
2.1258583202e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073108026e+03	3.8601232908e+03	8.4561080140e+03	1.6969546325e+01	9.9904996388e-01	5.3177257525e-01	7.7640868453e+23	1.9455268340e+25	1.1267337766e+07	2.5970418279e+03	4.0000000000e+00
2.1258583653e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073109508e+03	3.8603117753e+03	8.4262524175e+03	1.6969546325e+01	9.9898956998e-01	5.3177257525e-01	7.7784347148e+23	1.9453833553e+25	1.1267380875e+07	2.5987699514e+03	4.0000000000e+00
2.1258584077e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073111151e+03	3.8605054140e+03	8.3963968217e+03	1.6969546325e+01	9.9892864414e-01	5.3177257525e-01	7.7928694404e+23	1.9452390081e+25	1.1267425158e+07	2.6005463344e+03	4.0000000000e+00
2.1258584477e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073112962e+03	3.8607038142e+03	8.3665412246e+03	1.6969546325e+01	9.9886673460e-01	5.3177257525e-01	7.8074625980e+23	1.9450930765e+25	1.1267470526e+07	2.6023675293e+03	4.0000000000e+00
2.1258584855e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073114947e+03	3.8609066257e+03	8.3366856253e+03	1.6969546325e+01	9.9880369500e-01	5.3177257525e-01	7.8222359993e+23	1.9449453425e+25	1.1267516897e+07	2.6042304340e+03	4.0000000000e+00
2.1258585215e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073117109e+03	3.8611135327e+03	8.3068300252e+03	1.6969546325e+01	9.9874043263e-01	5.3177257525e-01	7.8370448513e+23	1.9447972540e+25	1.1267564200e+07	2.6061321356e+03	4.0000000000e+00
2.1258585558e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5073119468e+03	3.8613242472e+03	8.2769744240e+03	1.6969546325e+01	9.9867604144e-01	5.3177257525e-01	7.8520335880e+23	1.9446473666e+25	1.1267612367e+07	2.6080701754e+03	4.0000000000e+00
2.1258585885e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5084144730e+03	3.8615385041e+03	8.2471188217e+03	1.6969546325e+01	9.9861002829e-01	5.3177257525e-01	7.8672798578e+23	1.9444949039e+25	1.1267488775e+07	2.6100422514e+03	4.0000000000e+00
2.1258586198e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5085870286e+03	3.8617560580e+03	8.2172632194e+03	1.6969546325e+01	9.9854306399e-01	5.3177257525e-01	7.8826764232e+23	1.9443409383e+25	1.1267538519e+07	2.6120461074e+03	4.0000000000e+00
2.1258586499e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5085871697e+03	3.8619766762e+03	8.1874075924e+03	1.6969546325e+01	9.9847586405e-01	5.3177257525e-01	7.8981086042e+23	1.9441866165e+25	1.1267588958e+07	2.6140795891e+03	4.0000000000e+00
2.1258586787e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5085873285e+03	3.8622001394e+03	8.1575519872e+03	1.6969546325e+01	9.9840842735e-01	5.3177257525e-01	7.9135762071e+23	1.9440319404e+25	1.1267640041e+07	2.6161407462e+03	4.0000000000e+00
2.1258587064e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5085875065e+03	3.8624262394e+03	8.1276963821e+03	1.6969546325e+01	9.9834075260e-01	5.3177257525e-01	7.9290789974e+23	1.9438769125e+25	1.1267691721e+07	2.6182277225e+03	4.0000000000e+00
2.1258587332e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5085877046e+03	3.8626547771e+03	8.0978407519e+03	1.6969546325e+01	9.9827283852e-01	5.3177257525e-01	7.9446168255e+23	1.9437215342e+25	1.1267743951e+07	2.6203387398e+03	4.0000000000e+00
2.1258587590e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5085879238e+03	3.8628855610e+03	8.0679851373e+03	1.6969546325e+01	9.9820468395e-01	5.3177257525e-01	7.9601894869e+23	1.9435658076e+25	1.1267796687e+07	2.6224720868e+03	4.0000000000e+00
2.1258587839e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5085881653e+03	3.8631184085e+03	8.0381295366e+03	1.6969546325e+01	9.9813628761e-01	5.3177257525e-01	7.9757968336e+23	1.9434097342e+25	1.1267849887e+07	2.6246261283e+03	4.0000000000e+00
2.1258588080e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5097314645e+03	3.8633531467e+03	8.0082739266e+03	1.6969546325e+01	9.9806764821e-01	5.3177257525e-01	7.9914387912e+23	1.9432533146e+25	1.1267718590e+07	2.6267993142e+03	4.0000000000e+00
2.1258588313e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5099072140e+03	3.8635896153e+03	7.9784183156e+03	1.6969546325e+01	9.9799876447e-01	5.3177257525e-01	8.0071153287e+23	1.9430965492e+25	1.1267772631e+07	2.6289902066e+03	4.0000000000e+00
2.1258588539e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5099073569e+03	3.8638276668e+03	7.9485627351e+03	1.6969546325e+01	9.9792963518e-01	5.3177257525e-01	8.0228269535e+23	1.9429394330e+25	1.1267827027e+07	2.6311974802e+03	4.0000000000e+00
2.1258588758e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5099075199e+03	3.8640671763e+03	7.9187071225e+03	1.6969546325e+01	9.9786025892e-01	5.3177257525e-01	8.0385731235e+23	1.9427819713e+25	1.1267881748e+07	2.6334200179e+03	4.0000000000e+00
2.1258588970e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5099077036e+03	3.8643080462e+03	7.8888515087e+03	1.6969546325e+01	9.9779063417e-01	5.3177257525e-01	8.0543781292e+23	1.9426239212e+25	1.1267936771e+07	2.6356569473e+03	4.0000000000e+00
2.1258589177e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5099079091e+03	3.8645502155e+03	7.8589958938e+03	1.6969546325e+01	9.9772075868e-01	5.3177257525e-01	8.0703208793e+23	1.9424644937e+25	1.1267992083e+07	2.6379077355e+03	4.0000000000e+00
2.1258589378e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5099081374e+03	3.8647936705e+03	7.8291403133e+03	1.6969546325e+01	9.9765063096e-01	5.3177257525e-01	8.0864119100e+23	1.9423035834e+25	1.1268047680e+07	2.6401722875e+03	4.0000000000e+00
2.1258589574e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5099083901e+03	3.8650384595e+03	7.7992846965e+03	1.6969546325e+01	9.9758024944e-01	5.3177257525e-01	8.1026486194e+23	1.9421412163e+25	1.1268103572e+07	2.6424510804e+03	4.0000000000e+00
2.1258589765e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5111186854e+03	3.8652847055e+03	7.7694290449e+03	1.6969546325e+01	9.9750961337e-01	5.3177257525e-01	8.1189754810e+23	1.9419779477e+25	1.1267960341e+07	2.6447452879e+03	4.0000000000e+00
2.1258589952e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5112986548e+03	3.8655326225e+03	7.7395734265e+03	1.6969546325e+01	9.9743872165e-01	5.3177257525e-01	8.1353812349e+23	1.9418138901e+25	1.1268016963e+07	2.6470569356e+03	4.0000000000e+00
2.1258590134e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5112988004e+03	3.8657825304e+03	7.7097177920e+03	1.6969546325e+01	9.9736757266e-01	5.3177257525e-01	8.1518726419e+23	1.9416489761e+25	1.1268074031e+07	2.6493890385e+03	4.0000000000e+00
2.1258590314e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5112989674e+03	3.8660348707e+03	7.6798621725e+03	1.6969546325e+01	9.9729616545e-01	5.3177257525e-01	8.1684206878e+23	1.9414834956e+25	1.1268131646e+07	2.6517457551e+03	4.0000000000e+00
2.1258590491e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5112991565e+03	3.8662902166e+03	7.6500065921e+03	1.6969546325e+01	9.9722449814e-01	5.3177257525e-01	8.1850640766e+23	1.9413170617e+25	1.1268189940e+07	2.6541324867e+03	4.0000000000e+00
2.1258590665e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5112993692e+03	3.8665492825e+03	7.6201509714e+03	1.6969546325e+01	9.9715256958e-01	5.3177257525e-01	8.2017686059e+23	1.9411500164e+25	1.1268249074e+07	2.6565559692e+03	4.0000000000e+00
2.1258590838e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5112996074e+03	3.8668129225e+03	7.5902953502e+03	1.6969546325e+01	9.9708037808e-01	5.3177257525e-01	8.2185576916e+23	1.9409821256e+25	1.1268309244e+07	2.6590242672e+03	4.0000000000e+00
2.1258591011e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5112998740e+03	3.8670821273e+03	7.5604397244e+03	1.6969546325e+01	9.9700792208e-01	5.3177257525e-01	8.2354375025e+23	1.9408133275e+25	1.1268370676e+07	2.6615467533e+03	4.0000000000e+00
2.1258591182e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5126092845e+03	3.8673580137e+03	7.5305840632e+03	1.6969546325e+01	9.9693520049e-01	5.3177257525e-01	8.2523783671e+23	1.9406439188e+25	1.1268217009e+07	2.6641340122e+03	4.0000000000e+00
2.1258591355e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5127957725e+03	3.8676418061e+03	7.5007284827e+03	1.6969546325e+01	9.9686221094e-01	5.3177257525e-01	8.2694544496e+23	1.9404731580e+25	1.1268281791e+07	2.6667976813e+03	4.0000000000e+00
2.1258591528e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5127959241e+03	3.8679348155e+03	7.4708729021e+03	1.6969546325e+01	9.9678895270e-01	5.3177257525e-01	8.2866045593e+23	1.9403016569e+25	1.1268348670e+07	2.6695502558e+03	4.0000000000e+00
2.1258591703e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5127961015e+03	3.8682384156e+03	7.4410173211e+03	1.6969546325e+01	9.9671542379e-01	5.3177257525e-01	8.3038567308e+23	1.9401291352e+25	1.1268417958e+07	2.6724048772e+03	4.0000000000e+00
2.1258591881e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5127963070e+03	3.8685540157e+03	7.4111617405e+03	1.6969546325e+01	9.9664162221e-01	5.3177257525e-01	8.3212391683e+23	1.9399553108e+25	1.1268489975e+07	2.6753750803e+03	4.0000000000e+00
2.1258592061e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5127965438e+03	3.8688830328e+03	7.3813061216e+03	1.6969546325e+01	9.9656754711e-01	5.3177257525e-01	8.3387047849e+23	1.9397806546e+25	1.1268565046e+07	2.6784745450e+03	4.0000000000e+00
2.1258592245e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5139769451e+03	3.8692268622e+03	7.3514504934e+03	1.6969546325e+01	9.9649319575e-01	5.3177257525e-01	8.3563238397e+23	1.9396044641e+25	1.1268440330e+07	2.6817168168e+03	4.0000000000e+00
2.1258592433e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5141589697e+03	3.8695868463e+03	7.3215949086e+03	1.6969546325e+01	9.9641856752e-01	5.3177257525e-01	8.3740490156e+23	1.9394272123e+25	1.1268522484e+07	2.6851150267e+03	4.0000000000e+00
2.1258592625e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5141591298e+03	3.8699642392e+03	7.2917393280e+03	1.6969546325e+01	9.9634366044e-01	5.3177257525e-01	8.3918963370e+23	1.9392487391e+25	1.1268608599e+07	2.6886815559e+03	4.0000000000e+00
2.1258592822e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5141593240e+03	3.8703601707e+03	7.2618837451e+03	1.6969546325e+01	9.9626847243e-01	5.3177257525e-01	8.4098882925e+23	1.9390688196e+25	1.1268698931e+07	2.6924276992e+03	4.0000000000e+00
2.1258593024e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5141595582e+03	3.8707756042e+03	7.2320281645e+03	1.6969546325e+01	9.9619300266e-01	5.3177257525e-01	8.4279843545e+23	1.9388878589e+25	1.1268793698e+07	2.6963632664e+03	4.0000000000e+00
2.1258593231e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5153856891e+03	3.8712112963e+03	7.2021725838e+03	1.6969546325e+01	9.9611724832e-01	5.3177257525e-01	8.4462444876e+23	1.9387052576e+25	1.1268679077e+07	2.7004961925e+03	4.0000000000e+00
2.1258593444e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5155714237e+03	3.8716677597e+03	7.1723170026e+03	1.6969546325e+01	9.9604120884e-01	5.3177257525e-01	8.4646119681e+23	1.9385215828e+25	1.1268783213e+07	2.7048321836e+03	4.0000000000e+00
2.1258593662e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5155715963e+03	3.8721452289e+03	7.1424613679e+03	1.6969546325e+01	9.9596488143e-01	5.3177257525e-01	8.4831367155e+23	1.9383363353e+25	1.1268892121e+07	2.7093743697e+03	4.0000000000e+00
2.1258593887e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5155718139e+03	3.8726436413e+03	7.1126057875e+03	1.6969546325e+01	9.9588826505e-01	5.3177257525e-01	8.5017996126e+23	1.9381497064e+25	1.1269005782e+07	2.7141231141e+03	4.0000000000e+00
2.1258594119e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5167489558e+03	3.8731626378e+03	7.0827501772e+03	1.6969546325e+01	9.9581135771e-01	5.3177257525e-01	8.5206037758e+23	1.9379616647e+25	1.1268911059e+07	2.7190759903e+03	4.0000000000e+00
2.1258594358e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5169370113e+03	3.8737015669e+03	7.0528945967e+03	1.6969546325e+01	9.9573415716e-01	5.3177257525e-01	8.5395806593e+23	1.9377718959e+25	1.1269033952e+07	2.7242278002e+03	4.0000000000e+00
2.1258594604e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5169371952e+03	3.8742595119e+03	7.0230390163e+03	1.6969546325e+01	9.9565666091e-01	5.3177257525e-01	8.5587593886e+23	1.9375801086e+25	1.1269161150e+07	2.7295708056e+03	4.0000000000e+00
2.1258594857e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5169374337e+03	3.8748353301e+03	6.9931834358e+03	1.6969546325e+01	9.9557886658e-01	5.3177257525e-01	8.5781638523e+23	1.9373860640e+25	1.1269292387e+07	2.7350950724e+03	4.0000000000e+00
2.1258595119e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5183422301e+03	3.8754276957e+03	6.9633278553e+03	1.6969546325e+01	9.9550077190e-01	5.3177257525e-01	8.5978128400e+23	1.9371895741e+25	1.1269176666e+07	2.7407888618e+03	4.0000000000e+00
2.1258595389e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5185467114e+03	3.8760351514e+03	6.9334722748e+03	1.6969546325e+01	9.9542237932e-01	5.3177257525e-01	8.6175211362e+23	1.9369924911e+25	1.1269315095e+07	2.7466390968e+03	4.0000000000e+00
2.1258595668e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5185469002e+03	3.8766561527e+03	6.9036166585e+03	1.6969546325e+01	9.9534368731e-01	5.3177257525e-01	8.6372783785e+23	1.9367949187e+25	1.1269456569e+07	2.7526317742e+03	4.0000000000e+00
2.1258595956e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5196278818e+03	3.8772891178e+03	6.8737610541e+03	1.6969546325e+01	9.9526469439e-01	5.3177257525e-01	8.6570817349e+23	1.9365968851e+25	1.1269394942e+07	2.7587524310e+03	4.0000000000e+00
2.1258596253e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5198148096e+03	3.8779324699e+03	6.8439054732e+03	1.6969546325e+01	9.9518539896e-01	5.3177257525e-01	8.6769285891e+23	1.9363984166e+25	1.1269541463e+07	2.7649865384e+03	4.0000000000e+00
2.1258596561e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5198150039e+03	3.8785846653e+03	6.8140498881e+03	1.6969546325e+01	9.9510579929e-01	5.3177257525e-01	8.6968165464e+23	1.9361995370e+25	1.1269689947e+07	2.7713197759e+03	4.0000000000e+00
2.1258596880e+04	1.0824850101e+07	5.0684916861e+06	0.0000000000e+00	3.5209479911e+03	3.8792442237e+03	6.7841943074e+03	1.6969546325e+01	9.9502589377e-01	5.3177257525e-01	8.7167434221e+23	1.9360002683e+25	1.1269624670e+07	2.7777383209e+03	4.0000000000e+00
