Phi_global	fO2_shift_IW_derived
9.9035157060e-01	-3.0668295778e+00
9.9027324993e-01	-3.0668000162e+00
9.9019463781e-01	-3.0667697794e+00
9.9011573411e-01	-3.0667387683e+00
9.9003653723e-01	-3.0667068808e+00
9.8995704266e-01	-3.0666740141e+00
9.8987725211e-01	-3.0666400675e+00
9.8979715993e-01	-3.0666049442e+00
9.8971676745e-01	-3.0665685550e+00
9.8963607015e-01	-3.0665308202e+00
9.8955506837e-01	-3.0664916733e+00
9.8947375739e-01	-3.0664510635e+00
9.8939213778e-01	-3.0664089585e+00
9.8931020611e-01	-3.0663653464e+00
9.8922795883e-01	-3.0663202364e+00
9.8914539313e-01	-3.0662736591e+00
9.8906250495e-01	-3.0662256653e+00
9.8897928868e-01	-3.0661763233e+00
9.8889575073e-01	-3.0661257181e+00
9.8881189505e-01	-3.0660739457e+00
9.8872772008e-01	-3.0660211098e+00
9.8864322420e-01	-3.0659673185e+00
9.8855840577e-01	-3.0659126812e+00
9.8847326312e-01	-3.0658573061e+00
9.8838779462e-01	-3.0658012979e+00
9.8830199858e-01	-3.0657447563e+00
9.8821587329e-01	-3.0656877748e+00
9.8812941697e-01	-3.0656304399e+00
9.8804262774e-01	-3.0655728312e+00
9.8795550364e-01	-3.0655150211e+00
9.8786804284e-01	-3.0654570751e+00
9.8778024348e-01	-3.0653990523e+00
9.8769210367e-01	-3.0653406980e+00
9.8760362155e-01	-3.0652820998e+00
9.8751479519e-01	-3.0652235702e+00
9.8742562266e-01	-3.0651651474e+00
9.8733610198e-01	-3.0651068545e+00
9.8724623064e-01	-3.0650485921e+00
9.8715600067e-01	-3.0649889730e+00
9.8706710919e-01	-3.0649131343e+00
9.8706617268e-01	-3.0646924143e+00
9.8706242935e-01	-3.0645445988e+00
9.8705886118e-01	-3.0644595794e+00
9.8705533784e-01	-3.0644005178e+00
9.8705184863e-01	-3.0643650805e+00
9.8704838083e-01	-3.0643443068e+00
9.8704492652e-01	-3.0643310486e+00
9.8704147973e-01	-3.0643215936e+00
9.8703803876e-01	-3.0643139475e+00
9.8703460394e-01	-3.0643074153e+00
9.8703118103e-01	-3.0643014925e+00
9.8702777112e-01	-3.0642967827e+00
9.8702438226e-01	-3.0642937789e+00
9.8702102920e-01	-3.0642935005e+00
9.8701775478e-01	-3.0642984530e+00
9.8701460995e-01	-3.0643130647e+00
9.8701170238e-01	-3.0643453236e+00
9.8700926025e-01	-3.0644120028e+00
9.8700780576e-01	-3.0645518108e+00
9.8700819200e-01	-3.0648295531e+00
9.8701133846e-01	-3.0652832516e+00
9.8701703193e-01	-3.0660169164e+00
9.8688412450e-01	-3.0670802011e+00
9.8688563573e-01	-3.0670845264e+00
9.8688711842e-01	-3.0670889306e+00
9.8688830864e-01	-3.0670934103e+00
9.8682908594e-01	-3.0670848606e+00
9.8677033813e-01	-3.0670749029e+00
9.8671152698e-01	-3.0670634676e+00
9.8665273004e-01	-3.0670503360e+00
9.8659327030e-01	-3.0670355646e+00
9.8653372598e-01	-3.0670194545e+00
9.8647322749e-01	-3.0670021243e+00
9.8641251362e-01	-3.0669838317e+00
9.8635015173e-01	-3.0669645489e+00
9.8628685373e-01	-3.0669444616e+00
9.8622334984e-01	-3.0669237358e+00
9.8615943672e-01	-3.0669024157e+00
9.8609451328e-01	-3.0668804882e+00
9.8602936330e-01	-3.0668580887e+00
9.8596278705e-01	-3.0668351204e+00
9.8589500094e-01	-3.0668116419e+00
9.8582691471e-01	-3.0667877862e+00
9.8575858378e-01	-3.0667635861e+00
9.8568841340e-01	-3.0667388841e+00
9.8561730376e-01	-3.0667138039e+00
9.8554464223e-01	-3.0666882956e+00
9.8547076635e-01	-3.0666624157e+00
9.8539663048e-01	-3.0666362897e+00
9.8532223329e-01	-3.0666099336e+00
9.8524757345e-01	-3.0665833625e+00
9.8517264961e-01	-3.0665565910e+00
9.8509746040e-01	-3.0665296330e+00
9.8502200445e-01	-3.0665025018e+00
9.8494628038e-01	-3.0664752099e+00
9.8487028493e-01	-3.0664477689e+00
9.8479400879e-01	-3.0664201886e+00
9.8471744947e-01	-3.0663924781e+00
9.8464060838e-01	-3.0663646449e+00
9.8456348729e-01	-3.0663366939e+00
9.8448608671e-01	-3.0663086264e+00
9.8440840287e-01	-3.0662804386e+00
9.8433043785e-01	-3.0662521220e+00
9.8425218674e-01	-3.0662236603e+00
9.8417365230e-01	-3.0661950299e+00
9.8409482713e-01	-3.0661661971e+00
9.8401571508e-01	-3.0661371193e+00
9.8393631100e-01	-3.0661077418e+00
9.8385661372e-01	-3.0660779998e+00
9.8377662395e-01	-3.0660478180e+00
9.8369633343e-01	-3.0660171103e+00
9.8361574655e-01	-3.0659857838e+00
9.8353485765e-01	-3.0659537382e+00
9.8345366473e-01	-3.0659208692e+00
9.8337216826e-01	-3.0658870709e+00
9.8329036087e-01	-3.0658522376e+00
9.8320824695e-01	-3.0658162682e+00
9.8312581657e-01	-3.0657790669e+00
9.8304307463e-01	-3.0657405490e+00
9.8296001355e-01	-3.0657006415e+00
9.8287663321e-01	-3.0656592882e+00
9.8279293078e-01	-3.0656164513e+00
9.8270890158e-01	-3.0655721138e+00
9.8262454116e-01	-3.0655262805e+00
9.8253984233e-01	-3.0654789786e+00
9.8245480174e-01	-3.0654302564e+00
9.8236943540e-01	-3.0653801837e+00
9.8228374476e-01	-3.0653288445e+00
9.8219772835e-01	-3.0652763346e+00
9.8211138468e-01	-3.0652227585e+00
9.8202471222e-01	-3.0651682256e+00
9.8193770939e-01	-3.0651128465e+00
9.8185037459e-01	-3.0650567307e+00
9.8176270622e-01	-3.0649999838e+00
9.8167470266e-01	-3.0649427060e+00
9.8158636208e-01	-3.0648849911e+00
9.8149768257e-01	-3.0648269256e+00
9.8140866212e-01	-3.0647685882e+00
9.8131929895e-01	-3.0647100504e+00
9.8122959114e-01	-3.0646513765e+00
9.8113953684e-01	-3.0645922854e+00
9.8104913417e-01	-3.0645329251e+00
9.8095838118e-01	-3.0644735850e+00
9.8086727594e-01	-3.0644143067e+00
9.8077581650e-01	-3.0643551276e+00
9.8068400086e-01	-3.0642960801e+00
9.8059182695e-01	-3.0642371818e+00
9.8049929192e-01	-3.0641783260e+00
9.8040638464e-01	-3.0641180935e+00
9.8031546325e-01	-3.0640414114e+00
9.8031407193e-01	-3.0638188050e+00
9.8031008306e-01	-3.0636780487e+00
9.8030633696e-01	-3.0635973238e+00
9.8030266075e-01	-3.0635419765e+00
9.8029904329e-01	-3.0635088472e+00
9.8029547538e-01	-3.0634891615e+00
9.8029196413e-01	-3.0634762852e+00
9.8028852916e-01	-3.0634668721e+00
9.8028521391e-01	-3.0634591686e+00
9.8028209932e-01	-3.0634525507e+00
9.8027944002e-01	-3.0634466098e+00
9.8027751174e-01	-3.0634420015e+00
9.8027680853e-01	-3.0634393216e+00
9.8027752271e-01	-3.0634392242e+00
9.8027904579e-01	-3.0634405657e+00
9.8028106586e-01	-3.0634426115e+00
9.8028331552e-01	-3.0634451318e+00
9.8028571695e-01	-3.0634480266e+00
9.8028823315e-01	-3.0634512250e+00
9.8029087786e-01	-3.0634545027e+00
9.8029359682e-01	-3.0634579404e+00
9.8029636977e-01	-3.0634615609e+00
9.8029918931e-01	-3.0634653511e+00
9.8030206435e-01	-3.0634691828e+00
9.8030498893e-01	-3.0634730192e+00
9.8030794199e-01	-3.0634769863e+00
9.8031092127e-01	-3.0634810801e+00
9.8031392494e-01	-3.0634852967e+00
9.8031383114e-01	-3.0635049369e+00
9.8038607023e-01	-3.0635339584e+00
9.8047318628e-01	-3.0635656822e+00
9.8056027935e-01	-3.0635983518e+00
9.8064728827e-01	-3.0636319482e+00
9.8073424029e-01	-3.0636664519e+00
9.8082105292e-01	-3.0637018466e+00
9.8090772376e-01	-3.0637372156e+00
9.8099427074e-01	-3.0637718564e+00
9.8108076605e-01	-3.0638058836e+00
9.8116733588e-01	-3.0638394700e+00
9.8125416242e-01	-3.0638728399e+00
9.8133485839e-01	-3.0639036764e+00
9.8139904980e-01	-3.0639282442e+00
9.8145208362e-01	-3.0639486605e+00
9.8149623072e-01	-3.0639658017e+00
9.8153224324e-01	-3.0639799242e+00
9.8156319004e-01	-3.0639922920e+00
9.8158950947e-01	-3.0640031004e+00
9.8161134650e-01	-3.0640123894e+00
9.8162882278e-01	-3.0640201155e+00
9.8164342814e-01	-3.0640269409e+00
9.8165552147e-01	-3.0640329931e+00
9.8166542818e-01	-3.0640383849e+00
9.8167319580e-01	-3.0640429477e+00
9.8167947980e-01	-3.0640470625e+00
9.8168447484e-01	-3.0640508121e+00
9.8168831718e-01	-3.0640542408e+00
9.8168057393e-01	-3.0640654503e+00
9.8172091305e-01	-3.0640793772e+00
9.8177709878e-01	-3.0640933894e+00
9.8182646804e-01	-3.0641054453e+00
9.8187062455e-01	-3.0641160488e+00
9.8191060344e-01	-3.0641255224e+00
9.8194710332e-01	-3.0641340855e+00
9.8198060351e-01	-3.0641418944e+00
9.8201145493e-01	-3.0641490638e+00
9.8203991501e-01	-3.0641556804e+00
9.8206359602e-01	-3.0641615176e+00
9.8206208736e-01	-3.0641642833e+00
9.8205919251e-01	-3.0641669196e+00
9.8205482199e-01	-3.0641694235e+00
9.8204887096e-01	-3.0641717906e+00
9.8204121070e-01	-3.0641740146e+00
9.8203165025e-01	-3.0641760819e+00
9.8201983018e-01	-3.0641779609e+00
9.8200508446e-01	-3.0641796051e+00
9.8198497103e-01	-3.0641810161e+00
9.8197238419e-01	-3.0641828631e+00
9.8197939128e-01	-3.0641861161e+00
9.8197334196e-01	-3.0641866355e+00
9.8193830182e-01	-3.0641778746e+00
9.8185236787e-01	-3.0641517768e+00
9.8176308592e-01	-3.0641349240e+00
9.8167464254e-01	-3.0641316897e+00
9.8158705845e-01	-3.0641432070e+00
9.8149988643e-01	-3.0641710703e+00
9.8141293116e-01	-3.0642195693e+00
9.8132622176e-01	-3.0642960973e+00
9.8123996212e-01	-3.0644105851e+00
9.8115444545e-01	-3.0645741968e+00
9.8106965087e-01	-3.0647947161e+00
9.8098545461e-01	-3.0650787118e+00
9.8090184969e-01	-3.0654279156e+00
9.8081423089e-01	-3.0658433793e+00
9.8061600203e-01	-3.0663034370e+00
9.8051470081e-01	-3.0663649548e+00
9.8045474662e-01	-3.0663540950e+00
9.8039472251e-01	-3.0663415175e+00
9.8033445780e-01	-3.0663270221e+00
9.8027366750e-01	-3.0663107900e+00
9.8021249811e-01	-3.0662931267e+00
9.8015051971e-01	-3.0662742287e+00
9.8008776956e-01	-3.0662542884e+00
9.8002336536e-01	-3.0662333471e+00
9.7995848560e-01	-3.0662116490e+00
9.7989338853e-01	-3.0661893093e+00
9.7982719352e-01	-3.0661662958e+00
9.7976060531e-01	-3.0661427457e+00
9.7969283852e-01	-3.0661186160e+00
9.7962370881e-01	-3.0660939257e+00
9.7955406130e-01	-3.0660688061e+00
9.7948416284e-01	-3.0660433180e+00
9.7941245061e-01	-3.0660173090e+00
9.7933965502e-01	-3.0659908867e+00
9.7926511530e-01	-3.0659639970e+00
9.7918943690e-01	-3.0659367294e+00
9.7911349232e-01	-3.0659092023e+00
9.7903728023e-01	-3.0658814331e+00
9.7896079926e-01	-3.0658534379e+00
9.7888404801e-01	-3.0658252322e+00
9.7880702510e-01	-3.0657968306e+00
9.7872972912e-01	-3.0657682473e+00
9.7865215867e-01	-3.0657394958e+00
9.7857430422e-01	-3.0657105879e+00
9.7849615548e-01	-3.0656815346e+00
9.7841771270e-01	-3.0656523468e+00
9.7833898111e-01	-3.0656230343e+00
9.7825996184e-01	-3.0655936045e+00
9.7818065321e-01	-3.0655640615e+00
9.7810105778e-01	-3.0655344063e+00
9.7802116788e-01	-3.0655046336e+00
9.7794098944e-01	-3.0654747341e+00
9.7786051380e-01	-3.0654446892e+00
9.7777974525e-01	-3.0654144735e+00
9.7769867844e-01	-3.0653840504e+00
9.7761731194e-01	-3.0653533733e+00
9.7753564736e-01	-3.0653223846e+00
9.7745367461e-01	-3.0652910138e+00
9.7737140020e-01	-3.0652591816e+00
9.7728881596e-01	-3.0652267969e+00
9.7720592152e-01	-3.0651937612e+00
9.7712271599e-01	-3.0651599699e+00
9.7703919215e-01	-3.0651253139e+00
9.7695535373e-01	-3.0650896845e+00
9.7687119068e-01	-3.0650529737e+00
9.7678670665e-01	-3.0650150802e+00
9.7670189554e-01	-3.0649759106e+00
9.7661675357e-01	-3.0649353836e+00
9.7653127905e-01	-3.0648934338e+00
9.7644546621e-01	-3.0648500142e+00
9.7635930915e-01	-3.0648050985e+00
9.7627279663e-01	-3.0647586828e+00
9.7618592993e-01	-3.0647107877e+00
9.7609873254e-01	-3.0646614589e+00
9.7601120384e-01	-3.0646107596e+00
9.7592334253e-01	-3.0645587707e+00
9.7583514722e-01	-3.0645055868e+00
9.7574661650e-01	-3.0644513122e+00
9.7565774894e-01	-3.0643960571e+00
9.7556854300e-01	-3.0643399341e+00
9.7547899724e-01	-3.0642830547e+00
9.7538911005e-01	-3.0642255266e+00
9.7529887961e-01	-3.0641674525e+00
9.7520830402e-01	-3.0641089280e+00
9.7511738122e-01	-3.0640500411e+00
9.7502610945e-01	-3.0639908720e+00
9.7493448680e-01	-3.0639314929e+00
9.7484251138e-01	-3.0638716706e+00
9.7475018130e-01	-3.0638114718e+00
9.7465749465e-01	-3.0637512374e+00
9.7456444944e-01	-3.0636910134e+00
9.7447104370e-01	-3.0636308410e+00
9.7437727542e-01	-3.0635707566e+00
9.7428314255e-01	-3.0635107926e+00
9.7418864308e-01	-3.0634509770e+00
9.7409377482e-01	-3.0633913242e+00
9.7399853459e-01	-3.0633317269e+00
9.7390290864e-01	-3.0632707985e+00
9.7380804350e-01	-3.0631937051e+00
9.7380622171e-01	-3.0629750334e+00
9.7380193953e-01	-3.0628321389e+00
9.7379799355e-01	-3.0627549772e+00
9.7379412281e-01	-3.0627026819e+00
9.7379030573e-01	-3.0626714119e+00
9.7378651614e-01	-3.0626525207e+00
9.7378273660e-01	-3.0626398696e+00
9.7377895790e-01	-3.0626303968e+00
9.7377516911e-01	-3.0626225301e+00
9.7377135514e-01	-3.0626156769e+00
9.7376748154e-01	-3.0626094532e+00
9.7376350852e-01	-3.0626044899e+00
9.7375935612e-01	-3.0626013502e+00
9.7375487317e-01	-3.0626011915e+00
9.7374969507e-01	-3.0626068229e+00
9.7374336585e-01	-3.0626231871e+00
9.7373491543e-01	-3.0626592898e+00
9.7372211109e-01	-3.0627370702e+00
9.7370649637e-01	-3.0628570886e+00
9.7369075488e-01	-3.0629987488e+00
9.7367536178e-01	-3.0631581697e+00
9.7365946812e-01	-3.0633452149e+00
9.7364227676e-01	-3.0635760043e+00
9.7362292006e-01	-3.0638739231e+00
9.7360010334e-01	-3.0642705007e+00
9.7356895409e-01	-3.0649152174e+00
9.7334057321e-01	-3.0655382058e+00
9.7327935934e-01	-3.0655265291e+00
9.7321805777e-01	-3.0655129395e+00
9.7315636096e-01	-3.0654972188e+00
9.7309420544e-01	-3.0654796384e+00
9.7303141186e-01	-3.0654605197e+00
9.7296798709e-01	-3.0654401410e+00
9.7290320160e-01	-3.0654186235e+00
9.7283694489e-01	-3.0653961068e+00
9.7277046715e-01	-3.0653728510e+00
9.7270340209e-01	-3.0653489030e+00
9.7263537887e-01	-3.0653242912e+00
9.7256668009e-01	-3.0652991067e+00
9.7249642112e-01	-3.0652732952e+00
9.7242522004e-01	-3.0652469697e+00
9.7235376203e-01	-3.0652202448e+00
9.7228099501e-01	-3.0651930293e+00
9.7220652491e-01	-3.0651653050e+00
9.7213059479e-01	-3.0651371243e+00
9.7205312848e-01	-3.0651085005e+00
9.7197538990e-01	-3.0650796007e+00
9.7189737772e-01	-3.0650504435e+00
9.7181909054e-01	-3.0650210464e+00
9.7174052695e-01	-3.0649914259e+00
9.7166168557e-01	-3.0649615978e+00
9.7158256497e-01	-3.0649315769e+00
9.7150316351e-01	-3.0649013776e+00
9.7142346348e-01	-3.0648710119e+00
9.7134345568e-01	-3.0648404918e+00
9.7126314270e-01	-3.0648098298e+00
9.7118253275e-01	-3.0647790380e+00
9.7110162804e-01	-3.0647481261e+00
9.7102042525e-01	-3.0647171010e+00
9.7093892556e-01	-3.0646859671e+00
9.7085712733e-01	-3.0646547246e+00
9.7077502890e-01	-3.0646233688e+00
9.7069262811e-01	-3.0645918887e+00
9.7060992631e-01	-3.0645602662e+00
9.7052691504e-01	-3.0645284731e+00
9.7044360169e-01	-3.0644964727e+00
9.7035997372e-01	-3.0644642151e+00
9.7027603760e-01	-3.0644316407e+00
9.7019178677e-01	-3.0643986764e+00
9.7010721767e-01	-3.0643652383e+00
9.7002233290e-01	-3.0643312327e+00
9.6993712060e-01	-3.0642965560e+00
9.6985158880e-01	-3.0642611005e+00
9.6976572221e-01	-3.0642247529e+00
9.6967952812e-01	-3.0641874018e+00
9.6959299680e-01	-3.0641489373e+00
9.6950612523e-01	-3.0641092572e+00
9.6941891060e-01	-3.0640682694e+00
9.6933134553e-01	-3.0640258959e+00
9.6924342291e-01	-3.0639820760e+00
9.6915512797e-01	-3.0639367691e+00
9.6906646314e-01	-3.0638899595e+00
9.6897745983e-01	-3.0638416589e+00
9.6888811789e-01	-3.0637918991e+00
9.6879843619e-01	-3.0637407346e+00
9.6870841352e-01	-3.0636882391e+00
9.6861804875e-01	-3.0636345029e+00
9.6852734057e-01	-3.0635796284e+00
9.6843628763e-01	-3.0635237257e+00
9.6834488864e-01	-3.0634669086e+00
9.6825314212e-01	-3.0634092914e+00
9.6816104636e-01	-3.0633509853e+00
9.6806859947e-01	-3.0632920967e+00
9.6797579940e-01	-3.0632327250e+00
9.6788264437e-01	-3.0631729620e+00
9.6778913255e-01	-3.0631128909e+00
9.6769526202e-01	-3.0630524245e+00
9.6760103095e-01	-3.0629913619e+00
9.6750643738e-01	-3.0629301929e+00
9.6741147934e-01	-3.0628689710e+00
9.6731615483e-01	-3.0628077432e+00
9.6722046187e-01	-3.0627465512e+00
9.6712439839e-01	-3.0626854318e+00
9.6702796232e-01	-3.0626244173e+00
9.6693115159e-01	-3.0625635366e+00
9.6683396407e-01	-3.0625028148e+00
9.6673639755e-01	-3.0624422657e+00
9.6663844879e-01	-3.0623818069e+00
9.6654010398e-01	-3.0623203437e+00
9.6644124027e-01	-3.0622459958e+00
9.6643037004e-01	-3.0620561741e+00
9.6642552982e-01	-3.0618762415e+00
9.6642139373e-01	-3.0618021421e+00
9.6641734852e-01	-3.0617524308e+00
9.6641336810e-01	-3.0617226977e+00
9.6640942186e-01	-3.0617044887e+00
9.6640549247e-01	-3.0616920048e+00
9.6640157525e-01	-3.0616824704e+00
9.6639766517e-01	-3.0616744741e+00
9.6639375773e-01	-3.0616674582e+00
9.6638984464e-01	-3.0616611047e+00
9.6638592601e-01	-3.0616560687e+00
9.6638199285e-01	-3.0616529711e+00
9.6637802720e-01	-3.0616530878e+00
9.6637398787e-01	-3.0616594921e+00
9.6636982669e-01	-3.0616775461e+00
9.6636544985e-01	-3.0617170973e+00
9.6636317963e-01	-3.0618012617e+00
9.6636732239e-01	-3.0619774565e+00
9.6637902722e-01	-3.0623368110e+00
9.6639997039e-01	-3.0629238174e+00
9.6642807679e-01	-3.0638749848e+00
9.6624566772e-01	-3.0647111700e+00
9.6618317493e-01	-3.0646985342e+00
9.6612057632e-01	-3.0646837627e+00
9.6605736747e-01	-3.0646666539e+00
9.6599380533e-01	-3.0646475960e+00
9.6592929970e-01	-3.0646269124e+00
9.6586422034e-01	-3.0646049490e+00
9.6579714719e-01	-3.0645817577e+00
9.6572926024e-01	-3.0645576352e+00
9.6566114090e-01	-3.0645327686e+00
9.6559185816e-01	-3.0645071401e+00
9.6552212422e-01	-3.0644809060e+00
9.6545087649e-01	-3.0644540010e+00
9.6537811057e-01	-3.0644264737e+00
9.6530506517e-01	-3.0643985109e+00
9.6523132892e-01	-3.0643701004e+00
9.6515515683e-01	-3.0643410684e+00
9.6507792177e-01	-3.0643116037e+00
9.6499864033e-01	-3.0642816156e+00
9.6491908045e-01	-3.0642513340e+00
9.6483924073e-01	-3.0642207793e+00
9.6475911979e-01	-3.0641899704e+00
9.6467871622e-01	-3.0641589250e+00
9.6459802856e-01	-3.0641276597e+00
9.6451705533e-01	-3.0640961905e+00
9.6443579348e-01	-3.0640645324e+00
9.6435421913e-01	-3.0640326973e+00
9.6427232032e-01	-3.0640006979e+00
9.6419010784e-01	-3.0639685487e+00
9.6410758852e-01	-3.0639362630e+00
9.6402476498e-01	-3.0639038522e+00
9.6394163936e-01	-3.0638713260e+00
9.6385820261e-01	-3.0638386906e+00
9.6377446535e-01	-3.0638059513e+00
9.6369041218e-01	-3.0637731064e+00
9.6360605596e-01	-3.0637401521e+00
9.6352138187e-01	-3.0637070752e+00
9.6343639861e-01	-3.0636738571e+00
