R_int	Phi_global	P_surf
9.4598465330e+06	9.8701569488e-01	3.7144577063e+03
9.4598465330e+06	9.8701085938e-01	3.7149672460e+03
9.4598465330e+06	9.8700607219e-01	3.7150531185e+03
9.4598465330e+06	9.8700139935e-01	3.7141908487e+03
9.4598465330e+06	9.8699704403e-01	3.7113901624e+03
9.4598465330e+06	9.8699381327e-01	3.7062275299e+03
9.4598465330e+06	9.8699153062e-01	3.6974911645e+03
9.4598465330e+06	9.8698998735e-01	3.6831501366e+03
9.4598465330e+06	9.8698935008e-01	3.6599220488e+03
9.4598465330e+06	9.8698941336e-01	3.6226806047e+03
9.4598465330e+06	9.8699145603e-01	3.5634442777e+03
9.4598465330e+06	9.8699642528e-01	3.4699415905e+03
9.4082147028e+06	9.8685693761e-01	3.3868570714e+03
9.4082147028e+06	9.8068001265e-01	3.3822515121e+03
9.4082147028e+06	9.8060980291e-01	3.3822842700e+03
9.4082147028e+06	9.8054035484e-01	3.3823177324e+03
9.4082147028e+06	9.8047726373e-01	3.3823481054e+03
9.4082147028e+06	9.8041792678e-01	3.3823765077e+03
9.4082147028e+06	9.8035974006e-01	3.3824033360e+03
9.4082147028e+06	9.8030222899e-01	3.3824265996e+03
9.4082147028e+06	9.8024443206e-01	3.3824432228e+03
9.4082147028e+06	9.8018606141e-01	3.3824466516e+03
9.4082147028e+06	9.8012751305e-01	3.3824219892e+03
9.4082147028e+06	9.8006835022e-01	3.3823463973e+03
9.4082147028e+06	9.8000687779e-01	3.3822050199e+03
9.4082147028e+06	9.7994486909e-01	3.3820138924e+03
9.4082147028e+06	9.7988256256e-01	3.3818339396e+03
9.4082147028e+06	9.7981889371e-01	3.3817596446e+03
9.4082147028e+06	9.7975486992e-01	3.3818947454e+03
9.4082147028e+06	9.7969052690e-01	3.3823336417e+03
9.4082147028e+06	9.7962519038e-01	3.3831499460e+03
9.4082147028e+06	9.7955767975e-01	3.3843931632e+03
9.4082147028e+06	9.7948971021e-01	3.3860886224e+03
9.4082147028e+06	9.7942098212e-01	3.3882435779e+03
9.4082147028e+06	9.7935114541e-01	3.3908504168e+03
9.4082147028e+06	9.7928054982e-01	3.3938901045e+03
9.4082147028e+06	9.7920793459e-01	3.3973366102e+03
9.4082147028e+06	9.7913381271e-01	3.4011580119e+03
9.4082147028e+06	9.7905867874e-01	3.4053194965e+03
9.4082147028e+06	9.7898322612e-01	3.4097851429e+03
9.4082147028e+06	9.7890745379e-01	3.4145196588e+03
9.4082147028e+06	9.7883136004e-01	3.4194891126e+03
9.4082147028e+06	9.7875494312e-01	3.4246616152e+03
9.4082147028e+06	9.7867820198e-01	3.4300077209e+03
9.4082147028e+06	9.7860113474e-01	3.4355007820e+03
9.4082147028e+06	9.7852373943e-01	3.4411169755e+03
9.4082147028e+06	9.7844601477e-01	3.4468352044e+03
9.4082147028e+06	9.7836795870e-01	3.4526370675e+03
9.4082147028e+06	9.7828956933e-01	3.4585065950e+03
9.4082147028e+06	9.7821084475e-01	3.4644300371e+03
9.4082147028e+06	9.7813178298e-01	3.4703956210e+03
9.4082147028e+06	9.7805238201e-01	3.4763933042e+03
9.4082147028e+06	9.7797263980e-01	3.4824145439e+03
9.4082147028e+06	9.7789255428e-01	3.4884520751e+03
9.4082147028e+06	9.7781212332e-01	3.4944997149e+03
9.4082147028e+06	9.7773134480e-01	3.5005521856e+03
9.4082147028e+06	9.7765021637e-01	3.5066049756e+03
9.4082147028e+06	9.7756873618e-01	3.5126541809e+03
9.4082147028e+06	9.7748690183e-01	3.5186967187e+03
9.4082147028e+06	9.7740471095e-01	3.5247329129e+03
9.4082147028e+06	9.7732215961e-01	3.5307961014e+03
9.4082147028e+06	9.7723922926e-01	3.5372746158e+03
9.4082147028e+06	9.7718319046e-01	3.5482889443e+03
9.4082147028e+06	9.7717859220e-01	3.5534400009e+03
9.4082147028e+06	9.7717393256e-01	3.5607851916e+03
9.4082147028e+06	9.7716924794e-01	3.5705374168e+03
9.4082147028e+06	9.7716459402e-01	3.5814799306e+03
9.4082147028e+06	9.7716002321e-01	3.5910345820e+03
9.4082147028e+06	9.7715555640e-01	3.5972374642e+03
9.4082147028e+06	9.7715117800e-01	3.6007777718e+03
9.4082147028e+06	9.7714688908e-01	3.6029468014e+03
9.4082147028e+06	9.7714272487e-01	3.6044949513e+03
9.4082147028e+06	9.7713875985e-01	3.6057388921e+03
9.4082147028e+06	9.7713516404e-01	3.6068219633e+03
9.4082147028e+06	9.7713245306e-01	3.6078679676e+03
9.4082147028e+06	9.7713123238e-01	3.6088314279e+03
9.4082147028e+06	9.7713190507e-01	3.6094655424e+03
9.4082147028e+06	9.7713359259e-01	3.6098696482e+03
9.4082147028e+06	9.7713584015e-01	3.6101629599e+03
9.4082147028e+06	9.7713839550e-01	3.6103953976e+03
9.4082147028e+06	9.7714117945e-01	3.6105782375e+03
9.4082147028e+06	9.7714410859e-01	3.6107293934e+03
9.4082147028e+06	9.7714712913e-01	3.6108595707e+03
9.4082147028e+06	9.7715025307e-01	3.6109691582e+03
9.4082147028e+06	9.7715346083e-01	3.6110625811e+03
9.4082147028e+06	9.7715671516e-01	3.6111456171e+03
9.4082147028e+06	9.7716001664e-01	3.6112189636e+03
9.4082147028e+06	9.7716338993e-01	3.6112808527e+03
9.4082147028e+06	9.7716679187e-01	3.6113365823e+03
9.4082147028e+06	9.7717022019e-01	3.6113867211e+03
9.4082147028e+06	9.7717369098e-01	3.6114301958e+03
9.4082147028e+06	9.7717719840e-01	3.6114680458e+03
9.4082147028e+06	9.7718072464e-01	3.6115020868e+03
9.4082147028e+06	9.7718426888e-01	3.6115325486e+03
9.4082147028e+06	9.7718784896e-01	3.6115584422e+03
9.4082147028e+06	9.7719145357e-01	3.6115808536e+03
9.4082147028e+06	9.7719507265e-01	3.6116005688e+03
9.4082147028e+06	9.7719870621e-01	3.6116176643e+03
9.4082147028e+06	9.7724808343e-01	3.6116475246e+03
9.4082147028e+06	9.7732342642e-01	3.6116240392e+03
9.4082147028e+06	9.7739874663e-01	3.6115688229e+03
9.4082147028e+06	9.7747399778e-01	3.6114874545e+03
9.4082147028e+06	9.7754916760e-01	3.6113835012e+03
9.4082147028e+06	9.7762426395e-01	3.6112592559e+03
9.4082147028e+06	9.7769927100e-01	3.6111168958e+03
9.4082147028e+06	9.7777418749e-01	3.6109640132e+03
9.4082147028e+06	9.7784905038e-01	3.6108044943e+03
9.4082147028e+06	9.7792404587e-01	3.6106396821e+03
9.4082147028e+06	9.7799927764e-01	3.6104700841e+03
9.4082147028e+06	9.7807488341e-01	3.6102954503e+03
9.4082147028e+06	9.7814531942e-01	3.6101286888e+03
9.4082147028e+06	9.7819960337e-01	3.6099975525e+03
9.4082147028e+06	9.7824547651e-01	3.6098841652e+03
9.4082147028e+06	9.7828440909e-01	3.6097853679e+03
9.4082147028e+06	9.7831558189e-01	3.6097041582e+03
9.4082147028e+06	9.7834151932e-01	3.6096338739e+03
9.4082147028e+06	9.7836294440e-01	3.6095727202e+03
9.4082147028e+06	9.7838003281e-01	3.6095210830e+03
9.4082147028e+06	9.7839373696e-01	3.6094768441e+03
9.4082147028e+06	9.7840495883e-01	3.6094373682e+03
9.4082147028e+06	9.7841406224e-01	3.6094018773e+03
9.4082147028e+06	9.7842120123e-01	3.6093714976e+03
9.4082147028e+06	9.7842693825e-01	3.6093437147e+03
9.4082147028e+06	9.7843144998e-01	3.6093180526e+03
9.4082147028e+06	9.7843487507e-01	3.6092943486e+03
9.4082147028e+06	9.7843745695e-01	3.6092733945e+03
9.4082147028e+06	9.7843925065e-01	3.6092536771e+03
9.4082147028e+06	9.7844032152e-01	3.6092350816e+03
9.4082147028e+06	9.7844073149e-01	3.6092175256e+03
9.4082147028e+06	9.7847634950e-01	3.6091323378e+03
9.4082147028e+06	9.7852487448e-01	3.6090523211e+03
9.4082147028e+06	9.7856779234e-01	3.6089830717e+03
9.4082147028e+06	9.7860639325e-01	3.6089219127e+03
9.4082147028e+06	9.7864151853e-01	3.6088670887e+03
9.4082147028e+06	9.7867374788e-01	3.6088173845e+03
9.4082147028e+06	9.7870351346e-01	3.6087719205e+03
9.4082147028e+06	9.7873112114e-01	3.6087300422e+03
9.4082147028e+06	9.7875678236e-01	3.6086912427e+03
9.4082147028e+06	9.7878067116e-01	3.6086551229e+03
9.4082147028e+06	9.7878345752e-01	3.6086301191e+03
9.4082147028e+06	9.7878140550e-01	3.6086082178e+03
9.4082147028e+06	9.7877833621e-01	3.6085864658e+03
9.4082147028e+06	9.7877417997e-01	3.6085648425e+03
9.4082147028e+06	9.7876885520e-01	3.6085433207e+03
9.4082147028e+06	9.7876226254e-01	3.6085218651e+03
9.4082147028e+06	9.7875425534e-01	3.6085004361e+03
9.4082147028e+06	9.7874454747e-01	3.6084789651e+03
9.4082147028e+06	9.7873240641e-01	3.6084568437e+03
9.4082147028e+06	9.7871423826e-01	3.6084271011e+03
9.4082147028e+06	9.7872548424e-01	3.6083907707e+03
9.4082147028e+06	9.7872426443e-01	3.6083630992e+03
9.4082147028e+06	9.7871928124e-01	3.6083400103e+03
9.4082147028e+06	9.7871225380e-01	3.6083190731e+03
9.4082147028e+06	9.7870375075e-01	3.6082993546e+03
9.4082147028e+06	9.7869475691e-01	3.6082812361e+03
9.4082147028e+06	9.7868525867e-01	3.6082640836e+03
9.4082147028e+06	9.7867505519e-01	3.6082473767e+03
9.4082147028e+06	9.7866454041e-01	3.6082313136e+03
9.4082147028e+06	9.7865417934e-01	3.6082161325e+03
9.4082147028e+06	9.7864332192e-01	3.6082011176e+03
9.4082147028e+06	9.7863198972e-01	3.6081862198e+03
9.4082147028e+06	9.7862098809e-01	3.6081720064e+03
9.4082147028e+06	9.7860985502e-01	3.6081580275e+03
9.4082147028e+06	9.7859831686e-01	3.6081440240e+03
9.4082147028e+06	9.7858637661e-01	3.6081299605e+03
9.4082147028e+06	9.7857503504e-01	3.6081165145e+03
9.4082147028e+06	9.7856344783e-01	3.6081030199e+03
9.4082147028e+06	9.7855151756e-01	3.6080893869e+03
9.4082147028e+06	9.7853927690e-01	3.6080756101e+03
9.4082147028e+06	9.7852256898e-01	3.6079956139e+03
9.4082147028e+06	9.7852776380e-01	3.6079052179e+03
9.4082147028e+06	9.7853154891e-01	3.6078154052e+03
9.4082147028e+06	9.7853405599e-01	3.6077260219e+03
9.4082147028e+06	9.7853534443e-01	3.6076372085e+03
9.4082147028e+06	9.7853545163e-01	3.6075493741e+03
9.4082147028e+06	9.7853431744e-01	3.6074632618e+03
9.4082147028e+06	9.7853181184e-01	3.6073802696e+03
9.4082147028e+06	9.7852779649e-01	3.6073035081e+03
9.4082147028e+06	9.7852206798e-01	3.6072379535e+03
9.4082147028e+06	9.7851428353e-01	3.6071911955e+03
9.4082147028e+06	9.7850398959e-01	3.6071779318e+03
9.4082147028e+06	9.7849050680e-01	3.6072281333e+03
9.4082147028e+06	9.7847247822e-01	3.6074070961e+03
9.4082147028e+06	9.7844577527e-01	3.6079128373e+03
9.4082147028e+06	9.7840752410e-01	3.6104702079e+03
9.4082147028e+06	9.7837092288e-01	3.6127352343e+03
9.4082147028e+06	9.7828892127e-01	3.6170811484e+03
9.4082147028e+06	9.7820836198e-01	3.6208886129e+03
9.4082147028e+06	9.7812813732e-01	3.6242993056e+03
9.4082147028e+06	9.7804803094e-01	3.6272864417e+03
9.4082147028e+06	9.7796804657e-01	3.6297952104e+03
9.4082147028e+06	9.7788816437e-01	3.6317829427e+03
9.4082147028e+06	9.7780833534e-01	3.6332327506e+03
9.4082147028e+06	9.7772846255e-01	3.6341345767e+03
9.4082147028e+06	9.7764861378e-01	3.6345082456e+03
9.4082147028e+06	9.7756843840e-01	3.6343021805e+03
9.4082147028e+06	9.7748798328e-01	3.6333081206e+03
9.4082147028e+06	9.7740722995e-01	3.6312801776e+03
9.4082147028e+06	9.7734998496e-01	3.6278483593e+03
9.4082147028e+06	9.7734573503e-01	3.6268279980e+03
9.4082147028e+06	9.7734148996e-01	3.6257162448e+03
9.4082147028e+06	9.7733724934e-01	3.6245088161e+03
9.4082147028e+06	9.7733301468e-01	3.6231894875e+03
9.4082147028e+06	9.7732870859e-01	3.6216353002e+03
9.4082147028e+06	9.7732874031e-01	3.6201481438e+03
9.4082147028e+06	9.7733248176e-01	3.6201129285e+03
9.4082147028e+06	9.7733622744e-01	3.6200770693e+03
9.4082147028e+06	9.7733997783e-01	3.6200403579e+03
9.4082147028e+06	9.7738792378e-01	3.6198554731e+03
9.4082147028e+06	9.7746350207e-01	3.6196501222e+03
9.4082147028e+06	9.7753891464e-01	3.6194447372e+03
9.4082147028e+06	9.7761420457e-01	3.6192411954e+03
9.4082147028e+06	9.7768948410e-01	3.6190386129e+03
9.4082147028e+06	9.7776489644e-01	3.6188357636e+03
9.4082147028e+06	9.7784058784e-01	3.6186310438e+03
9.4082147028e+06	9.7791680700e-01	3.6184222625e+03
9.4082147028e+06	9.7799390900e-01	3.6182063413e+03
9.4082147028e+06	9.7805167429e-01	3.6180397344e+03
9.4082147028e+06	9.7813236885e-01	3.6177958901e+03
9.4082147028e+06	9.7827912595e-01	3.6174544540e+03
9.4082147028e+06	9.7837414055e-01	3.6172412381e+03
9.4082147028e+06	9.7844269547e-01	3.6170922738e+03
9.4082147028e+06	9.7849725999e-01	3.6169767969e+03
9.4082147028e+06	9.7854308342e-01	3.6168817844e+03
9.4082147028e+06	9.7858279788e-01	3.6168006088e+03
9.4082147028e+06	9.7861789116e-01	3.6167294406e+03
9.4082147028e+06	9.7864927488e-01	3.6166658573e+03
9.4082147028e+06	9.7866522349e-01	3.6166137290e+03
9.4082147028e+06	9.7866116800e-01	3.6165743816e+03
9.4082147028e+06	9.7865530419e-01	3.6165346616e+03
