Time	R_int	R_core	R_solvus	T_surf	T_magma	T_cmb	gravity	Phi_global	RF_depth	M_mantle_solid	M_mantle_liquid	R_obs	P_surf	fO2_shift_IW_derived
9.4760203632e+02	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.7578348886e+03	4.2418276343e+03	7.9876634475e+03	1.2839039247e+01	1.0000000000e+00	5.2842809365e-01	2.1700961043e+23	1.1790377200e+25	1.0078228269e+07	9.1009838827e+03	4.0000000000e+00
1.6029634781e+03	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.7459280244e+03	4.2220510295e+03	7.9548751200e+03	1.2839039247e+01	1.0000000000e+00	5.2842809365e-01	1.9743876141e+23	1.1809948049e+25	1.0076094307e+07	8.5578390421e+03	4.0000000000e+00
2.6515417850e+03	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.7271183219e+03	4.1910089620e+03	7.9034244517e+03	1.2839039247e+01	1.0000000000e+00	5.2842809365e-01	1.6653577934e+23	1.1840851031e+25	1.0072641343e+07	7.7607698461e+03	4.0000000000e+00
4.3292670760e+03	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.6977772301e+03	4.1428048857e+03	7.8235452681e+03	1.2839039247e+01	1.0000000000e+00	5.2842809365e-01	1.1810370691e+23	1.1889283103e+25	1.0067162090e+07	6.6485778669e+03	4.0000000000e+00
7.0136275415e+03	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.6526852490e+03	4.0692470809e+03	7.7015863371e+03	1.2839039247e+01	1.0000000000e+00	5.2842809365e-01	4.3142868797e+22	1.1964243941e+25	1.0058278687e+07	5.2157580086e+03	4.0000000000e+00
9.1611159140e+03	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.6192158941e+03	4.0146252876e+03	7.6110768531e+03	1.2839039247e+01	1.0000000000e+00	5.2842809365e-01	0.0000000000e+00	1.2020874193e+25	1.0047970438e+07	4.3331930010e+03	4.0000000000e+00
1.0879106612e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5931616187e+03	3.9732037546e+03	7.5427030850e+03	1.2839039247e+01	1.0000000000e+00	5.2842809365e-01	0.0000000000e+00	1.2064271282e+25	1.0042624741e+07	3.7543157840e+03	4.0000000000e+00
1.2253499170e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5740594760e+03	3.9411519782e+03	7.4907099462e+03	1.2839039247e+01	1.0000000000e+00	5.2842809365e-01	0.0000000000e+00	1.2097967001e+25	1.0038174538e+07	3.3546531208e+03	4.0000000000e+00
1.3353013217e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5376153968e+03	3.9158993860e+03	7.4514977299e+03	1.2839039247e+01	1.0000000000e+00	5.2842809365e-01	0.0000000000e+00	1.2124419010e+25	1.0033176417e+07	3.0671034113e+03	4.0000000000e+00
1.4232624454e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5445591172e+03	3.8958312324e+03	7.4225370917e+03	1.2839039247e+01	1.0000000000e+00	5.2842809365e-01	0.0000000000e+00	1.2144982326e+25	1.0032057561e+07	2.8546775715e+03	4.0000000000e+00
1.5640002434e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5228879926e+03	3.8617913505e+03	7.3792339408e+03	1.2839039247e+01	9.9999344494e-01	5.2842809365e-01	0.0000000000e+00	1.2171184515e+25	1.0027186431e+07	2.5247976114e+03	4.0000000000e+00
1.5886933143e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5190966201e+03	3.8557382234e+03	7.3548308410e+03	1.2839039247e+01	9.9986301121e-01	5.2842809365e-01	0.0000000000e+00	1.2173998948e+25	1.0026305378e+07	2.4699339821e+03	4.0000000000e+00
1.5886939403e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194299911e+03	3.8557688448e+03	7.3359581926e+03	1.2839039247e+01	9.9980797348e-01	5.2842809365e-01	0.0000000000e+00	1.2173211600e+25	1.0026314709e+07	2.4702093392e+03	4.0000000000e+00
1.5886942818e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194299921e+03	3.8558164220e+03	7.3170855437e+03	1.2839039247e+01	9.9975320225e-01	5.2842809365e-01	0.0000000000e+00	1.2172415468e+25	1.0026329118e+07	2.4706392275e+03	4.0000000000e+00
1.5886945208e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194299987e+03	3.8558846518e+03	7.2982128945e+03	1.2839039247e+01	9.9969782445e-01	5.2842809365e-01	0.0000000000e+00	1.2171605011e+25	1.0026349793e+07	2.4712545834e+03	4.0000000000e+00
1.5886947053e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194300122e+03	3.8559728697e+03	7.2793402456e+03	1.2839039247e+01	9.9964234288e-01	5.2842809365e-01	0.0000000000e+00	1.2170788020e+25	1.0026376534e+07	2.4720495406e+03	4.0000000000e+00
1.5886948558e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194300338e+03	3.8560785927e+03	7.2604675979e+03	1.2839039247e+01	9.9958553273e-01	5.2842809365e-01	0.0000000000e+00	1.2169949865e+25	1.0026408584e+07	2.4730020244e+03	4.0000000000e+00
1.5886949831e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194300647e+03	3.8561992257e+03	7.2415949483e+03	1.2839039247e+01	9.9952795612e-01	5.2842809365e-01	0.0000000000e+00	1.2169100669e+25	1.0026445156e+07	2.4740888546e+03	4.0000000000e+00
1.5886950934e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194301056e+03	3.8563325859e+03	7.2227223007e+03	1.2839039247e+01	9.9947018120e-01	5.2842809365e-01	0.0000000000e+00	1.2168247015e+25	1.0026485587e+07	2.4752905390e+03	4.0000000000e+00
1.5886951909e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194301575e+03	3.8564769406e+03	7.2038496494e+03	1.2839039247e+01	9.9941219988e-01	5.2842809365e-01	0.0000000000e+00	1.2167389239e+25	1.0026529351e+07	2.4765916501e+03	4.0000000000e+00
1.5886952783e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194302208e+03	3.8566309248e+03	7.1849769980e+03	1.2839039247e+01	9.9935338018e-01	5.2842809365e-01	0.0000000000e+00	1.2166521354e+25	1.0026576032e+07	2.4779800818e+03	4.0000000000e+00
1.5886953576e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194302966e+03	3.8567934512e+03	7.1661043467e+03	1.2839039247e+01	9.9929418027e-01	5.2842809365e-01	0.0000000000e+00	1.2165648168e+25	1.0026625300e+07	2.4794461550e+03	4.0000000000e+00
1.5886954302e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194303857e+03	3.8569636398e+03	7.1472316948e+03	1.2839039247e+01	9.9923475438e-01	5.2842809365e-01	0.0000000000e+00	1.2164771398e+25	1.0026676888e+07	2.4809820589e+03	4.0000000000e+00
1.5886954971e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194304887e+03	3.8571407655e+03	7.1283590421e+03	1.2839039247e+01	9.9917503388e-01	5.2842809365e-01	0.0000000000e+00	1.2163890510e+25	1.0026730573e+07	2.4825813817e+03	4.0000000000e+00
1.5886955593e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194306064e+03	3.8573242216e+03	7.1094863895e+03	1.2839039247e+01	9.9911353068e-01	5.2842809365e-01	0.0000000000e+00	1.2162990908e+25	1.0026786172e+07	2.4842388413e+03	4.0000000000e+00
1.5886956174e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194307397e+03	3.8575134918e+03	7.0906137366e+03	1.2839039247e+01	9.9905156180e-01	5.2842809365e-01	0.0000000000e+00	1.2162085750e+25	1.0026843527e+07	2.4859498144e+03	4.0000000000e+00
1.5886956719e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194308894e+03	3.8577081313e+03	7.0717410806e+03	1.2839039247e+01	9.9898934908e-01	5.2842809365e-01	0.0000000000e+00	1.2161177342e+25	1.0026902503e+07	2.4877103713e+03	4.0000000000e+00
1.5886957233e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194310567e+03	3.8579077514e+03	7.0528684276e+03	1.2839039247e+01	9.9892689042e-01	5.2842809365e-01	0.0000000000e+00	1.2160265725e+25	1.0026962981e+07	2.4895170953e+03	4.0000000000e+00
1.5886957719e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194312429e+03	3.8581120086e+03	7.0339957799e+03	1.2839039247e+01	9.9886312039e-01	5.2842809365e-01	0.0000000000e+00	1.2159340412e+25	1.0027024855e+07	2.4913670277e+03	4.0000000000e+00
1.5886958180e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194314503e+03	3.8583205955e+03	7.0151231250e+03	1.2839039247e+01	9.9879827744e-01	5.2842809365e-01	0.0000000000e+00	1.2158403853e+25	1.0027088033e+07	2.4932574626e+03	4.0000000000e+00
1.5886958619e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194316843e+03	3.8585332343e+03	6.9962504696e+03	1.2839039247e+01	9.9873229308e-01	5.2842809365e-01	0.0000000000e+00	1.2157455429e+25	1.0027152427e+07	2.4951859683e+03	4.0000000000e+00
1.5886959038e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194319480e+03	3.8587496707e+03	6.9773778138e+03	1.2839039247e+01	9.9866604879e-01	5.2842809365e-01	0.0000000000e+00	1.2156503936e+25	1.0027217961e+07	2.4971502726e+03	4.0000000000e+00
1.5886959439e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5194322306e+03	3.8589696697e+03	6.9585051579e+03	1.2839039247e+01	9.9859954305e-01	5.2842809365e-01	0.0000000000e+00	1.2155549409e+25	1.0027284565e+07	2.4991483207e+03	4.0000000000e+00
1.5886959824e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5207228489e+03	3.8591930123e+03	6.9396325011e+03	1.2839039247e+01	9.9853277431e-01	5.2842809365e-01	0.0000000000e+00	1.2154591892e+25	1.0027063405e+07	2.5011781953e+03	4.0000000000e+00
1.5886960193e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5209107909e+03	3.8594194942e+03	6.9207598451e+03	1.2839039247e+01	9.9846574105e-01	5.2842809365e-01	0.0000000000e+00	1.2153631417e+25	1.0027132002e+07	2.5032381115e+03	4.0000000000e+00
1.5886960548e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5209109303e+03	3.8596489159e+03	6.9018871974e+03	1.2839039247e+01	9.9839844173e-01	5.2842809365e-01	0.0000000000e+00	1.2152668007e+25	1.0027201480e+07	2.5053263207e+03	4.0000000000e+00
1.5886960891e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5209110900e+03	3.8598810905e+03	6.8830145399e+03	1.2839039247e+01	9.9833087472e-01	5.2842809365e-01	0.0000000000e+00	1.2151701693e+25	1.0027271780e+07	2.5074411854e+03	4.0000000000e+00
1.5886961221e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5209112717e+03	3.8601158379e+03	6.8641418922e+03	1.2839039247e+01	9.9826303851e-01	5.2842809365e-01	0.0000000000e+00	1.2150732509e+25	1.0027342849e+07	2.5095811256e+03	4.0000000000e+00
1.5886961540e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5209114784e+03	3.8603529856e+03	6.8452692345e+03	1.2839039247e+01	9.9819493144e-01	5.2842809365e-01	0.0000000000e+00	1.2149760480e+25	1.0027414632e+07	2.5117446256e+03	4.0000000000e+00
1.5886961849e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5209117182e+03	3.8605923681e+03	6.8263965759e+03	1.2839039247e+01	9.9812655194e-01	5.2842809365e-01	0.0000000000e+00	1.2148785603e+25	1.0027487077e+07	2.5139302299e+03	4.0000000000e+00
1.5886962148e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5220454438e+03	3.8608338289e+03	6.8075239224e+03	1.2839039247e+01	9.9805789841e-01	5.2842809365e-01	0.0000000000e+00	1.2147807927e+25	1.0027292126e+07	2.5161365600e+03	4.0000000000e+00
1.5886962438e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5222340612e+03	3.8610772248e+03	6.7886512637e+03	1.2839039247e+01	9.9798896920e-01	5.2842809365e-01	0.0000000000e+00	1.2146827468e+25	1.0027365808e+07	2.5183623555e+03	4.0000000000e+00
1.5886962720e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5222341848e+03	3.8613224234e+03	6.7697786040e+03	1.2839039247e+01	9.9791976267e-01	5.2842809365e-01	0.0000000000e+00	1.2145844228e+25	1.0027440024e+07	2.5206064511e+03	4.0000000000e+00
1.5886962993e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5222343296e+03	3.8615693160e+03	6.7509059562e+03	1.2839039247e+01	9.9785027722e-01	5.2842809365e-01	0.0000000000e+00	1.2144858217e+25	1.0027514741e+07	2.5228678922e+03	4.0000000000e+00
1.5886963259e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5222344968e+03	3.8618178219e+03	6.7320333085e+03	1.2839039247e+01	9.9778051113e-01	5.2842809365e-01	0.0000000000e+00	1.2143869433e+25	1.0027589933e+07	2.5251459812e+03	4.0000000000e+00
1.5886963517e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5222346891e+03	3.8620678981e+03	6.7131606557e+03	1.2839039247e+01	9.9771046270e-01	5.2842809365e-01	0.0000000000e+00	1.2142877849e+25	1.0027665587e+07	2.5274403624e+03	4.0000000000e+00
1.5886963769e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5222349138e+03	3.8623195512e+03	6.6942879950e+03	1.2839039247e+01	9.9764013022e-01	5.2842809365e-01	0.0000000000e+00	1.2141883426e+25	1.0027741703e+07	2.5297511318e+03	4.0000000000e+00
1.5886964015e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5222351703e+03	3.8625728499e+03	6.6754153337e+03	1.2839039247e+01	9.9756951200e-01	5.2842809365e-01	0.0000000000e+00	1.2140886106e+25	1.0027818303e+07	2.5320789598e+03	4.0000000000e+00
1.5886964255e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5222354462e+03	3.8628279414e+03	6.6565426725e+03	1.2839039247e+01	9.9749860629e-01	5.2842809365e-01	0.0000000000e+00	1.2139885783e+25	1.0027895431e+07	2.5344252379e+03	4.0000000000e+00
1.5886964490e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5235019968e+03	3.8630850675e+03	6.6376700105e+03	1.2839039247e+01	9.9742741132e-01	5.2842809365e-01	0.0000000000e+00	1.2138882334e+25	1.0027671439e+07	2.5367922317e+03	4.0000000000e+00
1.5886964721e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5236915693e+03	3.8633445822e+03	6.6187973483e+03	1.2839039247e+01	9.9735592531e-01	5.2842809365e-01	0.0000000000e+00	1.2137875594e+25	1.0027749932e+07	2.5391832488e+03	4.0000000000e+00
1.5886964948e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5236917122e+03	3.8636069615e+03	6.5999247005e+03	1.2839039247e+01	9.9728414628e-01	5.2842809365e-01	0.0000000000e+00	1.2136864368e+25	1.0027829277e+07	2.5416027329e+03	4.0000000000e+00
1.5886965171e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5236918793e+03	3.8638728218e+03	6.5810520379e+03	1.2839039247e+01	9.9721207246e-01	5.2842809365e-01	0.0000000000e+00	1.2135849353e+25	1.0027909662e+07	2.5440564359e+03	4.0000000000e+00
1.5886965392e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5236920740e+03	3.8641429240e+03	6.5621793752e+03	1.2839039247e+01	9.9713970183e-01	5.2842809365e-01	0.0000000000e+00	1.2134829384e+25	1.0027991315e+07	2.5465514660e+03	4.0000000000e+00
1.5886965612e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5236923059e+03	3.8644181761e+03	6.5433067123e+03	1.2839039247e+01	9.9706703223e-01	5.2842809365e-01	0.0000000000e+00	1.2133803102e+25	1.0028074509e+07	2.5490963152e+03	4.0000000000e+00
1.5886965831e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5236925681e+03	3.8646996274e+03	6.5244340495e+03	1.2839039247e+01	9.9699406213e-01	5.2842809365e-01	0.0000000000e+00	1.2132772015e+25	1.0028159562e+07	2.5517008181e+03	4.0000000000e+00
1.5886966050e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5236928516e+03	3.8649884556e+03	6.5055613964e+03	1.2839039247e+01	9.9692078917e-01	5.2842809365e-01	0.0000000000e+00	1.2131733934e+25	1.0028246832e+07	2.5543760334e+03	4.0000000000e+00
1.5886966269e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5236931559e+03	3.8652859481e+03	6.4866887478e+03	1.2839039247e+01	9.9684721153e-01	5.2842809365e-01	0.0000000000e+00	1.2130689432e+25	1.0028336706e+07	2.5571340844e+03	4.0000000000e+00
1.5886966491e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5251062375e+03	3.8655934763e+03	6.4678161000e+03	1.2839039247e+01	9.9677332734e-01	5.2842809365e-01	0.0000000000e+00	1.2129638760e+25	1.0028097330e+07	2.5599879264e+03	4.0000000000e+00
1.5886966715e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5252969666e+03	3.8659124666e+03	6.4489434523e+03	1.2839039247e+01	9.9669913400e-01	5.2842809365e-01	0.0000000000e+00	1.2128579452e+25	1.0028193731e+07	2.5629510874e+03	4.0000000000e+00
1.5886966942e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5252971424e+03	3.8662443602e+03	6.4300707899e+03	1.2839039247e+01	9.9662462997e-01	5.2842809365e-01	0.0000000000e+00	1.2127513425e+25	1.0028294014e+07	2.5660372996e+03	4.0000000000e+00
1.5886967173e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5252973594e+03	3.8665905808e+03	6.4111981405e+03	1.2839039247e+01	9.9654981309e-01	5.2842809365e-01	0.0000000000e+00	1.2126439650e+25	1.0028398607e+07	2.5692602066e+03	4.0000000000e+00
1.5886967409e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5252976168e+03	3.8669524916e+03	6.3923254789e+03	1.2839039247e+01	9.9647468104e-01	5.2842809365e-01	0.0000000000e+00	1.2125357441e+25	1.0028507920e+07	2.5726329709e+03	4.0000000000e+00
1.5886967650e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5265111186e+03	3.8673313494e+03	6.3734528312e+03	1.2839039247e+01	9.9639923225e-01	5.2842809365e-01	0.0000000000e+00	1.2124268070e+25	1.0028321557e+07	2.5761678417e+03	4.0000000000e+00
1.5886967898e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5267025271e+03	3.8677282597e+03	6.3545801827e+03	1.2839039247e+01	9.9632346430e-01	5.2842809365e-01	0.0000000000e+00	1.2123170398e+25	1.0028441460e+07	2.5798757450e+03	4.0000000000e+00
1.5886968151e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5267026883e+03	3.8681441224e+03	6.3357075348e+03	1.2839039247e+01	9.9624737530e-01	5.2842809365e-01	0.0000000000e+00	1.2122065068e+25	1.0028567064e+07	2.5837657676e+03	4.0000000000e+00
1.5886968411e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5267028965e+03	3.8685795925e+03	6.3168348871e+03	1.2839039247e+01	9.9617096345e-01	5.2842809365e-01	0.0000000000e+00	1.2120952981e+25	1.0028698561e+07	2.5878447827e+03	4.0000000000e+00
1.5886968679e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5267031520e+03	3.8690350397e+03	6.2979622394e+03	1.2839039247e+01	9.9609422626e-01	5.2842809365e-01	0.0000000000e+00	1.2119832841e+25	1.0028836059e+07	2.5921170635e+03	4.0000000000e+00
1.5886968955e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5267034413e+03	3.8695105222e+03	6.2790895917e+03	1.2839039247e+01	9.9601716217e-01	5.2842809365e-01	0.0000000000e+00	1.2118706379e+25	1.0028979575e+07	2.5965840118e+03	4.0000000000e+00
1.5886969238e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5281068645e+03	3.8700057739e+03	6.2602169428e+03	1.2839039247e+01	9.9593976905e-01	5.2842809365e-01	0.0000000000e+00	1.2117573547e+25	1.0028777744e+07	2.6012440266e+03	4.0000000000e+00
1.5886969530e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5283005708e+03	3.8705202165e+03	6.2413442951e+03	1.2839039247e+01	9.9586204469e-01	5.2842809365e-01	0.0000000000e+00	1.2116434071e+25	1.0028933019e+07	2.6060925836e+03	4.0000000000e+00
1.5886969831e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5283007974e+03	3.8710529749e+03	6.2224716473e+03	1.2839039247e+01	9.9578398746e-01	5.2842809365e-01	0.0000000000e+00	1.2115289432e+25	1.0029093777e+07	2.6111223575e+03	4.0000000000e+00
1.5886970142e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5283010683e+03	3.8716029285e+03	6.2035989995e+03	1.2839039247e+01	9.9570559474e-01	5.2842809365e-01	0.0000000000e+00	1.2114138281e+25	1.0029259676e+07	2.6163236792e+03	4.0000000000e+00
1.5886970462e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5310038070e+03	3.8721687587e+03	6.1847263518e+03	1.2839039247e+01	9.9562686503e-01	5.2842809365e-01	0.0000000000e+00	1.2112982502e+25	1.0028751632e+07	2.6216849551e+03	4.0000000000e+00
1.5886970793e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5313943726e+03	3.8727490105e+03	6.1658537041e+03	1.2839039247e+01	9.9554779569e-01	5.2842809365e-01	0.0000000000e+00	1.2111820827e+25	1.0028926709e+07	2.6271932331e+03	4.0000000000e+00
1.5886971135e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5313943959e+03	3.8733421336e+03	6.1469810560e+03	1.2839039247e+01	9.9546838509e-01	5.2842809365e-01	0.0000000000e+00	1.2110654729e+25	1.0029105619e+07	2.6328345692e+03	4.0000000000e+00
1.5886971488e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5315611959e+03	3.8739465547e+03	6.1281084081e+03	1.2839039247e+01	9.9538863056e-01	5.2842809365e-01	0.0000000000e+00	1.2109483003e+25	1.0029192087e+07	2.6385947065e+03	4.0000000000e+00
1.5886971854e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5317287888e+03	3.8745607170e+03	6.1092357596e+03	1.2839039247e+01	9.9530853023e-01	5.2842809365e-01	0.0000000000e+00	1.2108306597e+25	1.0029377240e+07	2.6444594373e+03	4.0000000000e+00
1.5886972231e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5317289118e+03	3.8751831148e+03	6.0903631119e+03	1.2839039247e+01	9.9522808182e-01	5.2842809365e-01	0.0000000000e+00	1.2107125398e+25	1.0029564814e+07	2.6504149374e+03	4.0000000000e+00
1.5886972623e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5317290931e+03	3.8758123249e+03	6.0714904638e+03	1.2839039247e+01	9.9514728287e-01	5.2842809365e-01	0.0000000000e+00	1.2105938852e+25	1.0029754373e+07	2.6564480636e+03	4.0000000000e+00
1.5886973028e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5317293441e+03	3.8764470244e+03	6.0526178159e+03	1.2839039247e+01	9.9506613111e-01	5.2842809365e-01	0.0000000000e+00	1.2104747050e+25	1.0029945513e+07	2.6625465281e+03	4.0000000000e+00
1.5886973449e+04	9.6248616048e+06	4.5388143354e+06	0.0000000000e+00	3.5337847620e+03	3.8770860013e+03	6.0337451679e+03	1.2839039247e+01	9.9498462420e-01	5.2842809365e-01	0.0000000000e+00	1.2103549883e+25	1.0029578454e+07	2.6686990110e+03	4.0000000000e+00
