R_int	Phi_global	P_surf
1.2420807817e+07	9.9377440802e-01	2.5886253389e+04
1.2420807817e+07	9.9377236911e-01	2.5893763966e+04
1.2420807817e+07	9.9377033905e-01	2.5898519238e+04
1.2420807817e+07	9.9376831472e-01	2.5901571577e+04
1.2420807817e+07	9.9376629469e-01	2.5903738147e+04
1.2420807817e+07	9.9376427670e-01	2.5905343565e+04
1.2420807817e+07	9.9376225994e-01	2.5906664580e+04
1.2420807817e+07	9.9376024404e-01	2.5907823514e+04
1.2420807817e+07	9.9375822881e-01	2.5908878255e+04
1.2420807817e+07	9.9375621545e-01	2.5909912277e+04
1.2420807817e+07	9.9375420302e-01	2.5910903408e+04
1.2420807817e+07	9.9375219105e-01	2.5911849877e+04
1.2420807817e+07	9.9375017951e-01	2.5912761571e+04
1.2420807817e+07	9.9374816836e-01	2.5913644930e+04
1.2420807817e+07	9.9374615916e-01	2.5914548355e+04
1.2420807817e+07	9.9374415092e-01	2.5915443536e+04
1.2420807817e+07	9.9374214313e-01	2.5916316360e+04
1.2420807817e+07	9.9374013584e-01	2.5917166931e+04
1.2420807817e+07	9.9373812931e-01	2.5917997835e+04
1.2420807817e+07	9.9373612587e-01	2.5918850698e+04
1.2420807817e+07	9.9373412351e-01	2.5919661306e+04
1.2420807817e+07	9.9373212274e-01	2.5920412104e+04
1.2420807817e+07	9.9373012441e-01	2.5921072090e+04
1.2420807817e+07	9.9372832546e-01	2.5921564300e+04
1.2420807817e+07	9.9372661894e-01	2.5921843358e+04
1.2420807817e+07	9.9372495033e-01	2.5921814000e+04
1.2420807817e+07	9.9372331234e-01	2.5921311172e+04
1.2420807817e+07	9.9372170646e-01	2.5920064957e+04
1.2420807817e+07	9.9372026068e-01	2.5917635119e+04
1.2420807817e+07	9.9371887106e-01	2.5913328139e+04
1.2420807817e+07	9.9371756656e-01	2.5906023976e+04
1.2420807817e+07	9.9371639553e-01	2.5893926928e+04
1.2420807817e+07	9.9371545044e-01	2.5874155008e+04
1.2420807817e+07	9.9371494322e-01	2.5842071307e+04
1.2420807817e+07	9.9371498146e-01	2.5790197378e+04
1.2418594869e+07	9.9371589783e-01	2.5707753705e+04
1.2418594869e+07	9.9164324115e-01	2.5816318503e+04
1.2418594869e+07	9.9157543620e-01	2.5819715055e+04
1.2418594869e+07	9.9150744281e-01	2.5822576042e+04
1.2418594869e+07	9.9143926008e-01	2.5825444613e+04
1.2418594869e+07	9.9137084744e-01	2.5828323350e+04
1.2418594869e+07	9.9130223088e-01	2.5831211028e+04
1.2418594869e+07	9.9123340584e-01	2.5834107543e+04
1.2418594869e+07	9.9116437978e-01	2.5837012180e+04
1.2418594869e+07	9.9109513413e-01	2.5839925364e+04
1.2418594869e+07	9.9102566210e-01	2.5842847196e+04
1.2418594869e+07	9.9095596709e-01	2.5845777570e+04
1.2418594869e+07	9.9088608778e-01	2.5848715075e+04
1.2418594869e+07	9.9081597287e-01	2.5851661958e+04
1.2418594869e+07	9.9074565949e-01	2.5854614949e+04
1.2418594869e+07	9.9067510830e-01	2.5857565091e+04
1.2418594869e+07	9.9060435459e-01	2.5860474468e+04
1.2418594869e+07	9.9053337301e-01	2.5863281025e+04
1.2418594869e+07	9.9046215725e-01	2.5865955531e+04
1.2418594869e+07	9.9039071793e-01	2.5868574874e+04
1.2418594869e+07	9.9031903809e-01	2.5871324616e+04
1.2418594869e+07	9.9024715482e-01	2.5874432730e+04
1.2418594869e+07	9.9017504020e-01	2.5878106819e+04
1.2418594869e+07	9.9010271376e-01	2.5882492261e+04
1.2418594869e+07	9.9003014089e-01	2.5887670839e+04
1.2418594869e+07	9.8995735510e-01	2.5893662630e+04
1.2418594869e+07	9.8988433019e-01	2.5900449930e+04
1.2418594869e+07	9.8981108868e-01	2.5907982936e+04
1.2418594869e+07	9.8973760686e-01	2.5916200036e+04
1.2418594869e+07	9.8966390313e-01	2.5925027250e+04
1.2418594869e+07	9.8958996713e-01	2.5934391715e+04
1.2418594869e+07	9.8951579806e-01	2.5944221258e+04
1.2418594869e+07	9.8944139491e-01	2.5954447708e+04
1.2418594869e+07	9.8936674680e-01	2.5965009602e+04
1.2418594869e+07	9.8929187338e-01	2.5975847112e+04
1.2418594869e+07	9.8921676337e-01	2.5986912779e+04
1.2418594869e+07	9.8914141540e-01	2.5998186059e+04
1.2418594869e+07	9.8906581963e-01	2.6009902738e+04
1.2418594869e+07	9.8899496761e-01	2.6024822211e+04
1.2418594869e+07	9.8899432586e-01	2.6068614856e+04
1.2418594869e+07	9.8899223340e-01	2.6102259646e+04
1.2418594869e+07	9.8899033524e-01	2.6115736130e+04
1.2418594869e+07	9.8898846145e-01	2.6125820028e+04
1.2418594869e+07	9.8898660838e-01	2.6132578945e+04
1.2418594869e+07	9.8898476993e-01	2.6136890926e+04
1.2418594869e+07	9.8898294044e-01	2.6139702279e+04
1.2418594869e+07	9.8898111588e-01	2.6141747924e+04
1.2418594869e+07	9.8897929473e-01	2.6143298291e+04
1.2418594869e+07	9.8897747569e-01	2.6144592620e+04
1.2418594869e+07	9.8897565816e-01	2.6145737350e+04
1.2418594869e+07	9.8897384179e-01	2.6146784236e+04
1.2418594869e+07	9.8897202645e-01	2.6147812526e+04
1.2418594869e+07	9.8897021205e-01	2.6148802378e+04
1.2418594869e+07	9.8896839848e-01	2.6149749073e+04
1.2418594869e+07	9.8896658567e-01	2.6150661940e+04
1.2418594869e+07	9.8896477359e-01	2.6151547069e+04
1.2418594869e+07	9.8896296251e-01	2.6152450909e+04
1.2418594869e+07	9.8896115232e-01	2.6153349350e+04
1.2418594869e+07	9.8895934295e-01	2.6154225571e+04
1.2418594869e+07	9.8895753446e-01	2.6155079649e+04
1.2418594869e+07	9.8895572704e-01	2.6155911395e+04
1.2418594869e+07	9.8895392179e-01	2.6156769098e+04
1.2418594869e+07	9.8895211848e-01	2.6157584983e+04
1.2418594869e+07	9.8895031799e-01	2.6158341956e+04
1.2418594869e+07	9.8894852180e-01	2.6159009803e+04
1.2418594869e+07	9.8894689764e-01	2.6159513517e+04
1.2418594869e+07	9.8894536774e-01	2.6159807962e+04
1.2418594869e+07	9.8894387839e-01	2.6159800300e+04
1.2418594869e+07	9.8894242712e-01	2.6159329204e+04
1.2418594869e+07	9.8894102064e-01	2.6158130854e+04
1.2418594869e+07	9.8893977888e-01	2.6155775397e+04
1.2418594869e+07	9.8893863731e-01	2.6151584001e+04
1.2418594869e+07	9.8893788814e-01	2.6146736961e+04
1.2418594869e+07	9.8893740032e-01	2.6141763672e+04
1.2418594869e+07	9.8893706612e-01	2.6136714589e+04
1.2402158719e+07	9.8893683318e-01	2.6142241627e+04
1.2402158719e+07	9.8841358659e-01	2.6215783617e+04
1.2402158719e+07	9.8834775108e-01	2.6218573583e+04
1.2402158719e+07	9.8828171281e-01	2.6221380425e+04
1.2402158719e+07	9.8821547760e-01	2.6224192706e+04
1.2402158719e+07	9.8814904107e-01	2.6227012558e+04
1.2402158719e+07	9.8808240573e-01	2.6229841226e+04
1.2402158719e+07	9.8801557725e-01	2.6232672447e+04
1.2402158719e+07	9.8794855130e-01	2.6235474567e+04
1.2402158719e+07	9.8788132749e-01	2.6238199147e+04
1.2402158719e+07	9.8781391639e-01	2.6240853706e+04
1.2402158719e+07	9.8774630755e-01	2.6243522059e+04
1.2402158719e+07	9.8767848922e-01	2.6246309299e+04
1.2402158719e+07	9.8761046804e-01	2.6249296018e+04
1.2402158719e+07	9.8754225374e-01	2.6252526892e+04
1.2402158719e+07	9.8747384585e-01	2.6256017466e+04
1.2402158719e+07	9.8740522745e-01	2.6259764906e+04
1.2402158719e+07	9.8733639863e-01	2.6263754768e+04
1.2402158719e+07	9.8726739251e-01	2.6267965429e+04
1.2402158719e+07	9.8719815837e-01	2.6272378751e+04
1.2402158719e+07	9.8712874697e-01	2.6276970559e+04
1.2402158719e+07	9.8705911403e-01	2.6281724155e+04
1.2402158719e+07	9.8698928172e-01	2.6286620203e+04
1.2402158719e+07	9.8691923751e-01	2.6291643655e+04
1.2402158719e+07	9.8684898149e-01	2.6296780515e+04
1.2402158719e+07	9.8677852099e-01	2.6302018104e+04
1.2402158719e+07	9.8670787472e-01	2.6307344653e+04
1.2402158719e+07	9.8663698847e-01	2.6312755723e+04
1.2402158719e+07	9.8656592366e-01	2.6318239813e+04
1.2402158719e+07	9.8649463617e-01	2.6323795357e+04
1.2402158719e+07	9.8642313325e-01	2.6329418696e+04
1.2402158719e+07	9.8635140424e-01	2.6335109568e+04
1.2402158719e+07	9.8627947470e-01	2.6340866883e+04
1.2402158719e+07	9.8620732060e-01	2.6346695672e+04
1.2402158719e+07	9.8613497589e-01	2.6352598454e+04
1.2402158719e+07	9.8606238789e-01	2.6358587033e+04
1.2402158719e+07	9.8598959827e-01	2.6364667532e+04
1.2402158719e+07	9.8591656625e-01	2.6370854688e+04
1.2402158719e+07	9.8584331240e-01	2.6377159735e+04
1.2402158719e+07	9.8576982057e-01	2.6383598718e+04
1.2402158719e+07	9.8569610812e-01	2.6390186088e+04
1.2402158719e+07	9.8562217332e-01	2.6396938866e+04
1.2402158719e+07	9.8554798232e-01	2.6403877406e+04
1.2402158719e+07	9.8547356937e-01	2.6411015876e+04
1.2402158719e+07	9.8539894018e-01	2.6418371224e+04
1.2402158719e+07	9.8532406697e-01	2.6425962608e+04
1.2402158719e+07	9.8524896523e-01	2.6433804706e+04
1.2402158719e+07	9.8517358630e-01	2.6441917082e+04
1.2402158719e+07	9.8509800115e-01	2.6450305021e+04
1.2402158719e+07	9.8502215614e-01	2.6458985111e+04
1.2402158719e+07	9.8494608750e-01	2.6467960675e+04
1.2402158719e+07	9.8486978603e-01	2.6477236865e+04
1.2402158719e+07	9.8479324560e-01	2.6486814958e+04
1.2402158719e+07	9.8471644991e-01	2.6496693937e+04
1.2402158719e+07	9.8463944835e-01	2.6506860562e+04
1.2402158719e+07	9.8456218792e-01	2.6517311712e+04
1.2402158719e+07	9.8448470665e-01	2.6528029135e+04
1.2402158719e+07	9.8440696653e-01	2.6539002645e+04
1.2402158719e+07	9.8432899571e-01	2.6550210893e+04
1.2402158719e+07	9.8425078906e-01	2.6561635901e+04
1.2402158719e+07	9.8417233877e-01	2.6573259357e+04
1.2402158719e+07	9.8409364407e-01	2.6585061668e+04
1.2402158719e+07	9.8401468577e-01	2.6597026142e+04
1.2402158719e+07	9.8393549912e-01	2.6609197715e+04
1.2402158719e+07	9.8385606149e-01	2.6621545104e+04
1.2402158719e+07	9.8377635441e-01	2.6634001670e+04
1.2402158719e+07	9.8369642254e-01	2.6646543927e+04
1.2402158719e+07	9.8361622724e-01	2.6659162258e+04
1.2402158719e+07	9.8353579357e-01	2.6671838022e+04
1.2402158719e+07	9.8345510747e-01	2.6684559883e+04
1.2402158719e+07	9.8337415611e-01	2.6697317315e+04
1.2402158719e+07	9.8329296184e-01	2.6710095214e+04
1.2402158719e+07	9.8321151194e-01	2.6722885223e+04
1.2402158719e+07	9.8312979597e-01	2.6735682165e+04
1.2402158719e+07	9.8304781649e-01	2.6748509511e+04
1.2402158719e+07	9.8296557136e-01	2.6761718490e+04
1.2402158719e+07	9.8289409582e-01	2.6778695755e+04
1.2402158719e+07	9.8289270864e-01	2.6831080054e+04
1.2402158719e+07	9.8289028188e-01	2.6860271156e+04
1.2402158719e+07	9.8288811543e-01	2.6874814687e+04
1.2402158719e+07	9.8288599703e-01	2.6885711349e+04
1.2402158719e+07	9.8288391931e-01	2.6893032892e+04
1.2402158719e+07	9.8288187041e-01	2.6897698337e+04
1.2402158719e+07	9.8287983882e-01	2.6900730026e+04
1.2402158719e+07	9.8287781531e-01	2.6902917029e+04
1.2402158719e+07	9.8287579861e-01	2.6904566723e+04
1.2402158719e+07	9.8287378618e-01	2.6905941256e+04
1.2402158719e+07	9.8287177678e-01	2.6907156402e+04
1.2402158719e+07	9.8286976973e-01	2.6908267825e+04
1.2402158719e+07	9.8286776286e-01	2.6909363061e+04
1.2402158719e+07	9.8286575733e-01	2.6910414221e+04
1.2402158719e+07	9.8286375343e-01	2.6911419961e+04
1.2402158719e+07	9.8286175103e-01	2.6912390090e+04
1.2402158719e+07	9.8285975002e-01	2.6913331011e+04
1.2402158719e+07	9.8285774905e-01	2.6914296252e+04
1.2402158719e+07	9.8285574917e-01	2.6915251384e+04
1.2402158719e+07	9.8285375084e-01	2.6916183063e+04
1.2402158719e+07	9.8285175421e-01	2.6917091242e+04
1.2402158719e+07	9.8284975945e-01	2.6917980941e+04
1.2402158719e+07	9.8284776647e-01	2.6918892053e+04
1.2402158719e+07	9.8284577722e-01	2.6919757869e+04
1.2402158719e+07	9.8284379343e-01	2.6920559341e+04
1.2402158719e+07	9.8284181800e-01	2.6921262885e+04
1.2402158719e+07	9.8284005399e-01	2.6921785422e+04
1.2402158719e+07	9.8283838739e-01	2.6922078393e+04
1.2402158719e+07	9.8283677820e-01	2.6922038588e+04
1.2402158719e+07	9.8283523020e-01	2.6921487930e+04
1.2402158719e+07	9.8283376922e-01	2.6920135097e+04
1.2402158719e+07	9.8283253484e-01	2.6917506829e+04
1.2402158719e+07	9.8283147921e-01	2.6912856689e+04
1.2402158719e+07	9.8283090028e-01	2.6907806410e+04
1.2402158719e+07	9.8283058494e-01	2.6902635872e+04
1.2402158719e+07	9.8283042771e-01	2.6897394227e+04
1.2402158719e+07	9.8283037599e-01	2.6892106433e+04
1.2402158719e+07	9.8283039971e-01	2.6886786685e+04
1.2402158719e+07	9.8283048247e-01	2.6881447200e+04
1.2402158719e+07	9.8283059218e-01	2.6876099120e+04
1.2402158719e+07	9.8283072273e-01	2.6870744166e+04
1.2402158719e+07	9.8283087237e-01	2.6865383349e+04
1.2402158719e+07	9.8283105723e-01	2.6860016757e+04
1.2402158719e+07	9.8283125968e-01	2.6854645819e+04
1.2402158719e+07	9.8283147491e-01	2.6849271316e+04
1.2402158719e+07	9.8283170179e-01	2.6843893791e+04
1.2402158719e+07	9.8283193935e-01	2.6838513688e+04
1.2402158719e+07	9.8283218673e-01	2.6833131400e+04
1.2402158719e+07	9.8283244316e-01	2.6827747275e+04
1.2402158719e+07	9.8283270796e-01	2.6822361613e+04
1.2402158719e+07	9.8283298054e-01	2.6816974677e+04
1.2402158719e+07	9.8283326035e-01	2.6811586696e+04
1.2402158719e+07	9.8283354691e-01	2.6806197868e+04
1.2402158719e+07	9.8283383978e-01	2.6800808370e+04
1.2402158719e+07	9.8283413855e-01	2.6795418351e+04
1.2402158719e+07	9.8283444288e-01	2.6790027948e+04
1.2402158719e+07	9.8283475243e-01	2.6784637277e+04
1.2402158719e+07	9.8283506690e-01	2.6779246440e+04
1.2402158719e+07	9.8283538601e-01	2.6773855528e+04
1.2402158719e+07	9.8283570952e-01	2.6768464616e+04
1.2402158719e+07	9.8283603720e-01	2.6763073773e+04
1.2402158719e+07	9.8283636882e-01	2.6757683054e+04
1.2402158719e+07	9.8283670419e-01	2.6752292508e+04
1.2402158719e+07	9.8283704312e-01	2.6746902176e+04
1.2402158719e+07	9.8283738546e-01	2.6741512091e+04
1.2402158719e+07	9.8283773103e-01	2.6736122281e+04
1.2402158719e+07	9.8283807970e-01	2.6730732767e+04
1.2402158719e+07	9.8283843131e-01	2.6725343564e+04
1.2402158719e+07	9.8283878576e-01	2.6719954686e+04
1.2402158719e+07	9.8283914291e-01	2.6714566138e+04
1.2402158719e+07	9.8283950265e-01	2.6709177923e+04
1.2402158719e+07	9.8283986489e-01	2.6703790042e+04
1.2402158719e+07	9.8284022951e-01	2.6698402488e+04
1.2402158719e+07	9.8284059643e-01	2.6693015254e+04
1.2402158719e+07	9.8284096556e-01	2.6687628339e+04
1.2402158719e+07	9.8284133682e-01	2.6682241733e+04
1.2402158719e+07	9.8284171012e-01	2.6676855401e+04
1.2402158719e+07	9.8284208541e-01	2.6671469329e+04
1.2402158719e+07	9.8284246259e-01	2.6666083500e+04
1.2402158719e+07	9.8284284162e-01	2.6660697891e+04
1.2402158719e+07	9.8284322243e-01	2.6655312478e+04
1.2402158719e+07	9.8284360502e-01	2.6649944041e+04
1.2402158719e+07	9.8284398948e-01	2.6644632653e+04
1.2402158719e+07	9.8284437038e-01	2.6639321110e+04
1.2402158719e+07	9.8284474743e-01	2.6634009776e+04
1.2402158719e+07	9.8284512182e-01	2.6628698566e+04
1.2402158719e+07	9.8284549209e-01	2.6623387508e+04
1.2402158719e+07	9.8284586377e-01	2.6618076332e+04
1.2402158719e+07	9.8284622843e-01	2.6612765364e+04
1.2402158719e+07	9.8284659345e-01	2.6607454254e+04
1.2402158719e+07	9.8284692310e-01	2.6602144584e+04
1.2402158719e+07	9.8284724030e-01	2.6596835286e+04
1.2402158719e+07	9.8284755875e-01	2.6591525717e+04
1.2402158719e+07	9.8284787842e-01	2.6586215841e+04
1.2402158719e+07	9.8284819927e-01	2.6580905617e+04
1.2402158719e+07	9.8284852128e-01	2.6575595009e+04
1.2402158719e+07	9.8284884441e-01	2.6570283975e+04
1.2402158719e+07	9.8284916865e-01	2.6564972477e+04
1.2402158719e+07	9.8284949396e-01	2.6559660474e+04
1.2402158719e+07	9.8284982032e-01	2.6554347926e+04
1.2402158719e+07	9.8285149808e-01	2.6553785416e+04
1.2402158719e+07	9.8285314518e-01	2.6553716551e+04
1.2402158719e+07	9.8285479775e-01	2.6553643901e+04
1.2402158719e+07	9.8285645201e-01	2.6553571148e+04
1.2402158719e+07	9.8285810763e-01	2.6553498303e+04
1.2402158719e+07	9.8285976527e-01	2.6553425352e+04
1.2402158719e+07	9.8286142743e-01	2.6553352259e+04
1.2402158719e+07	9.8286309101e-01	2.6553279072e+04
1.2402158719e+07	9.8286475609e-01	2.6553205788e+04
1.2402158719e+07	9.8286642307e-01	2.6553132402e+04
1.2402158719e+07	9.8286809410e-01	2.6553058901e+04
1.2402158719e+07	9.8286976668e-01	2.6552985303e+04
1.2402158719e+07	9.8287144086e-01	2.6552911606e+04
1.2402158719e+07	9.8287311675e-01	2.6552837804e+04
1.2402158719e+07	9.8287479583e-01	2.6552763913e+04
1.2402158719e+07	9.8287647705e-01	2.6552689926e+04
1.2402158719e+07	9.8287815998e-01	2.6552615837e+04
1.2402158719e+07	9.8287984469e-01	2.6552541643e+04
1.2402158719e+07	9.8288153129e-01	2.6552467341e+04
1.2402158719e+07	9.8288322082e-01	2.6552392988e+04
1.2402158719e+07	9.8288491210e-01	2.6552318531e+04
1.2402158719e+07	9.8288660521e-01	2.6552243968e+04
1.2402158719e+07	9.8288830022e-01	2.6552169295e+04
1.2402158719e+07	9.8288999722e-01	2.6552094508e+04
1.2402158719e+07	9.8289169651e-01	2.6552019702e+04
1.2402158719e+07	9.8289339768e-01	2.6551944790e+04
1.2402158719e+07	9.8289510078e-01	2.6551869768e+04
1.2402158719e+07	9.8289680588e-01	2.6551794634e+04
1.2402158719e+07	9.8289851304e-01	2.6551719383e+04
1.2402158719e+07	9.8290022209e-01	2.6551644083e+04
1.2402158719e+07	9.8290193290e-01	2.6551568735e+04
1.2402158719e+07	9.8290364570e-01	2.6551493275e+04
1.2402158719e+07	9.8290536057e-01	2.6551417700e+04
1.2402158719e+07	9.8290707757e-01	2.6551342008e+04
1.2402158719e+07	9.8290879676e-01	2.6551266195e+04
1.2402158719e+07	9.8290972602e-01	2.6551216265e+04
1.2402158719e+07	9.8295956974e-01	2.6549052887e+04
1.2402158719e+07	9.8303198992e-01	2.6545915438e+04
1.2402158719e+07	9.8310427065e-01	2.6542784774e+04
1.2402158719e+07	9.8317642253e-01	2.6539659905e+04
1.2402158719e+07	9.8324848612e-01	2.6536539044e+04
1.2402158719e+07	9.8332048110e-01	2.6533421308e+04
1.2402158719e+07	9.8339235453e-01	2.6530308977e+04
1.2402158719e+07	9.8346410058e-01	2.6527202286e+04
1.2402158719e+07	9.8353572766e-01	2.6524101391e+04
1.2402158719e+07	9.8360728190e-01	2.6521004584e+04
1.2402158719e+07	9.8367896575e-01	2.6517903008e+04
1.2402158719e+07	9.8373754257e-01	2.6515369368e+04
1.2402158719e+07	9.8378441298e-01	2.6513342349e+04
1.2402158719e+07	9.8382263817e-01	2.6511689296e+04
1.2402158719e+07	9.8385332592e-01	2.6510362253e+04
1.2402158719e+07	9.8387884415e-01	2.6509258728e+04
1.2402158719e+07	9.8390105935e-01	2.6508297978e+04
1.2402158719e+07	9.8392059328e-01	2.6507453130e+04
1.2402158719e+07	9.8393763961e-01	2.6506715820e+04
1.2402158719e+07	9.8395213022e-01	2.6506089017e+04
1.2402158719e+07	9.8396514435e-01	2.6505525991e+04
1.2402158719e+07	9.8397680133e-01	2.6505021597e+04
1.2402158719e+07	9.8398718464e-01	2.6504572222e+04
1.2402158719e+07	9.8399608231e-01	2.6504187065e+04
1.2402158719e+07	9.8400373137e-01	2.6503855863e+04
