# label: core_mass_fraction=0.325__planet_mass=20.0
# converged: True
# cmb_mass: 3.8847335497588705e+25
# core_mantle_mass: 3.8847335497588705e+25
# core_eos: PALEOS:iron
# mantle_eos: PALEOS:MgSiO3
# ice_layer_eos: 
# rock_solidus_id: Monteux16-solidus
# rock_liquidus_id: Monteux16-liquidus-A-chondritic
radius_m,density_kg_m3,gravity_m_s2,pressure_Pa,temperature_K,mass_enclosed_kg,main_component,phase
2929983.6531909336,40557.327991087339,34.283534532243934,9705070761924.9941,300,4.4097114081655502e+24,Fe,solid
3021545.6423531505,40352.218055654921,35.250684908299021,9576283578305.4297,300,4.8218982061814581e+24,Fe,solid
3113107.631515367,40140.843101687758,36.208250226457793,9444613058934.2051,300,5.2575863796928362e+24,Fe,solid
3204669.6206775839,39923.225808566684,37.155945738786521,9310153254758.6934,300,5.7172184382974882e+24,Fe,solid
3296231.6098398003,39699.383586789241,38.093486836382311,9172999927040.3398,300,6.201208690259078e+24,Fe,solid
3387793.5990020172,39469.328464996892,39.020589049373129,9033250547354.6582,300,6.7099432425071532e+24,Fe,solid
3479355.5881642336,39233.067057137683,39.936968046917748,8891004297591.2363,300,7.2437800006371219e+24,Fe,solid
3570917.5773264505,38990.600190628793,40.842339637205846,8746362069953.7285,300,7.803048668910273e+24,Fe,solid
3662479.5664886669,38741.923285468765,41.736419767457889,8599426466959.8691,300,8.3880507502537558e+24,Fe,solid
3754041.5556508838,38487.025717429045,42.618924523925223,8450301801441.4541,300,8.9990595462606044e+24,Fe,solid
3845603.5448131002,38226.096964978795,43.489570131890019,8299094096544.3574,300,9.6363201571897128e+24,Fe,solid
3937165.5339753171,37959.014340831527,44.348072955665302,8145911085728.5215,300,1.0300049481965855e+25,Fe,solid
4028727.5231375336,37685.695342814812,45.194149498594932,7990862212767.96,300,1.0990436218179667e+25,Fe,solid
4120289.5122997505,37406.104896776866,46.027516403053632,7834058631750.7588,300,1.1707640862087669e+25,Fe,solid
4211851.5014619669,37120.526829469054,46.847890450446947,7675613207079.0752,300,1.2451795708612238e+25,Fe,solid
4303413.4906241838,36828.789234811644,47.654988320410155,7515640486309.4883,300,1.3223004376640958e+25,Fe,solid
4394975.4797864007,36530.702357606075,48.448509911801338,7354254518609.2051,300,1.4021303721068669e+25,Fe,solid
4486537.4689486176,36226.800963098765,49.228172846804718,7191571754559.3594,300,1.4846717593365388e+25,Fe,solid
4578099.4581108335,35916.446792029048,49.993708143002053,7027710815987.0205,300,1.5699257194279157e+25,Fe,solid
4669661.4472730504,35600.270813746836,50.744844641992444,6862790867370.25,300,1.6578893100072312e+25,Fe,solid
4761223.4364352673,35277.712045766762,51.481309009392305,6696931615838.1045,300,1.7485555262521439e+25,Fe,solid
4852785.4255974842,34949.188145946457,52.202825734835407,6530253311170.6377,300,1.8419133008917406e+25,Fe,solid
4944347.4147597002,34614.521052283089,52.909117131972835,6362876745798.8965,300,1.9379475042065326e+25,Fe,solid
5035909.4039219171,34273.622269292828,53.599903338473027,6194923254804.9199,300,2.0366389440284639e+25,Fe,solid
5127471.393084134,33926.565471159236,54.274902316021766,6026514715921.7441,300,2.1379643657409009e+25,Fe,solid
5219033.3822463509,33573.542544553988,54.933829850322127,5857773549533.3984,300,2.2418964522786384e+25,Fe,solid
5310595.3714085668,33214.330980725819,55.576399551094561,5688822718674.9111,300,2.3484038241278978e+25,Fe,solid
5402157.3605707837,32848.943631367823,56.202322852076847,5519785729032.2949,300,2.4574510393263304e+25,Fe,solid
5493719.3497330006,32477.378770981977,56.811309011024093,5350786628942.5674,300,2.568998593463011e+25,Fe,solid
5585281.3388952175,32099.617208869331,57.403065109708734,5181950009393.7354,300,2.6830029196784445e+25,Fe,solid
5676843.3280574335,31715.628655385015,57.977296053920547,5013401004024.8037,300,2.7994163886645597e+25,Fe,solid
5768405.3172196504,31325.594250397749,58.533704634245204,4845265286374.0332,300,2.9181873073940982e+25,Fe,solid
5859967.3063818673,30929.312362016917,59.072015012783574,4677667715601.7949,300,3.0392594358466925e+25,Fe,solid
5951529.2955440842,30526.655168096731,59.591958325696083,4510731999045.0547,300,3.1625718713728712e+25,Fe,solid
6043091.2847063011,30117.838522841077,60.093247126204723,4344582259679.2202,300,3.2880588536733435e+25,Fe,solid
6134653.273868517,29702.62463079251,60.575587343176537,4179342673524.9697,300,3.4156494174922679e+25,Fe,solid
6226215.2630307339,29281.15322578789,61.038678281123644,4015137469648.2505,300,3.5452673926172558e+25,Fe,solid
6317777.2521929508,28853.150708735568,61.482212444371996,3852090941462.8735,300,3.6768313909554814e+25,Fe,solid
6409339.2413551677,28418.738358565985,61.905887445317802,3690326382239.7729,300,3.8102553274424027e+25,Fe,solid
6500901.2305173837,14079.968594799921,61.802615552668627,3567965321417.855,300,3.9133581577166376e+25,MgSiO3,solid
6592463.2196796006,13970.329103721757,61.159935353555433,3489016354345.9434,300,3.9825208535081852e+25,MgSiO3,solid
6684025.2088418175,13861.152878251976,60.549850785254016,3411481255348.0166,300,4.0530768952820652e+25,MgSiO3,solid
6775587.1980040343,13752.558399061345,59.970422876195329,3335304819896.416,300,4.1250250489892321e+25,MgSiO3,solid
6867149.1871662503,13644.301344963389,59.419842728080937,3260435065973.9751,300,4.1983637853419562e+25,MgSiO3,solid
6958711.1763284672,13536.54942308582,58.896392331326489,3186822585123.377,300,4.2730910224403167e+25,MgSiO3,solid
7050273.1654906841,13429.036081331242,58.398490237299242,3114422535956.979,300,4.3492035726534891e+25,MgSiO3,solid
7141835.154652901,13321.938299952852,57.924687089941365,3043193916680.7168,300,4.4266974859924317e+25,MgSiO3,solid
7233397.143815117,13214.999658771063,57.473600985638811,2973097798733.4434,300,4.5055680755074412e+25,MgSiO3,solid
7324959.1329773339,13108.394564558959,57.043917445739659,2904097326145.8247,300,4.5858099172298578e+25,MgSiO3,solid
7416521.1221395507,13001.887670383188,56.634389416554193,2836157715540.3462,300,4.6674168501720638e+25,MgSiO3,solid
7508083.1113017676,12895.605787486842,56.243837269354813,2769246256131.3091,300,4.750381976327485e+25,MgSiO3,solid
7599645.1004639845,12789.393097836808,55.871148800376105,2703332309724.8311,300,4.8346976606705881e+25,MgSiO3,solid
7691207.0896262005,12683.278307453435,55.515279230814805,2638387310718.8462,300,4.9203555311568837e+25,MgSiO3,solid
7782769.0787884174,12577.229715222486,55.175251206829792,2574384766103.1035,300,5.0073464787229266e+25,MgSiO3,solid
7874331.0679506343,12471.135802651097,54.850154799542125,2511300255459.1709,300,5.095660657286312e+25,MgSiO3,solid
7965893.0571128512,12365.124618122965,54.539147505034997,2449111430960.4307,300,5.1852874837456777e+25,MgSiO3,solid
8057455.0462750671,12259.020207552268,54.241423573863912,2387797161023.2358,300,5.27621556142696e+25,MgSiO3,solid
8149017.035437284,12152.812801078024,53.956159037388389,2327336167120.2476,300,5.3684323970280145e+25,MgSiO3,solid
8240579.0245995009,12046.579263913503,53.682639087457325,2267710591649.0503,300,5.4619246370395694e+25,MgSiO3,solid
8332141.0137617178,11940.179302925262,53.420180957912756,2208903659696.7793,300,5.5566779849676437e+25,MgSiO3,solid
8423703.0029239338,11833.594373170652,53.168127367476352,2150899489543.2896,300,5.6526771893730159e+25,MgSiO3,solid
8515264.9920861516,11726.86285799677,52.925846519749413,2093683092661.1548,300,5.749906043871223e+25,MgSiO3,solid
8606826.9812483676,11619.938335472898,52.692732103212904,2037240373715.6711,300,5.8483473871325574e+25,MgSiO3,solid
8698388.9704105835,11512.761216092847,52.468203291227418,1981558130564.8516,300,5.9479831028820734e+25,MgSiO3,solid
8789950.9595728014,11405.311025679101,52.251704742033162,1926624054259.4285,300,6.0487941198995874e+25,MgSiO3,solid
8881512.9487350173,11297.567894122887,52.042706598750023,1872426729042.8569,300,6.1507604120196652e+25,MgSiO3,solid
8973074.9378972352,11189.510948475669,51.840704489377508,1818955632351.3079,300,6.2538609981316412e+25,MgSiO3,solid
9064636.9270594511,11081.142023972072,51.645219526794762,1766201134813.6753,300,6.3580739421795994e+25,MgSiO3,solid
9156198.9162216671,10972.410858995059,51.455798308760571,1714154500251.5703,300,6.4633763531623889e+25,MgSiO3,solid
9247760.9053838849,10863.286316603821,51.272012917913365,1662807885679.3235,300,6.5697443851336178e+25,MgSiO3,solid
9339322.8945461009,10753.744124450834,51.093460921771211,1612154341303.9878,300,6.6771532372016466e+25,MgSiO3,solid
9430884.8837083168,10643.758718296349,50.91976537273181,1562187810525.333,300,6.7855771535295996e+25,MgSiO3,solid
9522446.8728705347,10533.310240397692,50.750566429794738,1512902920067.3665,300,6.8949891274237413e+25,MgSiO3,solid
9614008.8620327506,10422.397895973458,50.585464031510725,1464293496641.4097,300,7.0053592322915775e+25,MgSiO3,solid
9705570.8511949684,10310.964934408828,50.424107517784314,1416354758289.9744,300,7.1166580550246646e+25,MgSiO3,solid
9797132.8403571844,10198.978429204584,50.266166608538427,1369082644200.843,300,7.2288551154240234e+25,MgSiO3,solid
9888694.8295194004,10086.401576254106,50.111319285168285,1322473517209.4961,300,7.3419183856561808e+25,MgSiO3,solid
9980256.8186816182,9973.2239678098686,49.959251790541408,1276524163799.1157,300,7.4558142902531686e+25,MgSiO3,solid
10071818.807843834,9859.4603537605508,49.809658628997639,1231231794100.5874,300,7.57050770611251e+25,MgSiO3,solid
10163380.79700605,9744.9923031514572,49.6622425663491,1186594041892.4956,300,7.6859619624972367e+25,MgSiO3,solid
10254942.786168268,9629.8668784690017,49.516714629880241,1142608964601.125,300,7.8021388410358819e+25,MgSiO3,solid
10346504.775330484,9513.9955850046063,49.372794108347811,1099275043300.4648,300,7.9189985757224703e+25,MgSiO3,solid
10438066.764492702,9397.3941487843695,49.230208551980859,1056591182712.2017,300,8.0364998529165391e+25,MgSiO3,solid
10529628.753654918,9279.956899461391,49.088693772480745,1014556711205.7266,300,8.1545998113431197e+25,MgSiO3,solid
10621190.742817134,9161.7414248071618,48.947993843021138,973171380798.12915,300,8.2732540420927449e+25,MgSiO3,solid
10712752.731979351,9042.6480110604243,48.807861098247997,932435367154.20032,300,8.3924165886214525e+25,MgSiO3,solid
10804314.721141567,8922.6353790093526,48.668056134279603,892349269586.43396,300,8.5120399467507771e+25,MgSiO3,solid
10895876.710303785,8801.6698456346439,48.528347808706542,852914111055.02283,300,8.6320750646677563e+25,MgSiO3,solid
10987438.699466001,8679.7093231493018,48.388513240591692,814131338167.86304,300,8.7524713429249225e+25,MgSiO3,solid
11079000.688628217,8556.7022646616424,48.248337810470254,776002821180.54993,300,8.8731766344403202e+25,MgSiO3,solid
11170562.677790435,8432.5860822770428,48.107608133951018,738530768502.17578,300,8.9941361725541235e+25,MgSiO3,solid
11262124.666952651,8307.3011246696788,47.966082506292402,701717152059.255,300,9.1152890537048138e+25,MgSiO3,solid
11353686.656114867,8180.8385219389747,47.823543766079567,665564346089.94128,300,9.2365764810726789e+25,MgSiO3,solid
11445248.645277085,8053.0395953177986,47.679777677429612,630075236035.46265,300,9.3579368835314726e+25,MgSiO3,solid
11536810.634439301,7923.9131227988191,47.534568014989766,595253181748.60388,300,9.4793050650443409e+25,MgSiO3,solid
11628372.623601519,7793.3386332354721,47.387696563937297,561102017493.7019,300,9.6006122046638357e+25,MgSiO3,solid
11719934.612763735,7661.2238342289675,47.238943119979552,527626051946.65106,300,9.7217858565319046e+25,MgSiO3,solid
11811496.60192595,7527.4689784378897,47.088085489353986,494830068194.8988,300,9.8427499498798942e+25,MgSiO3,solid
11903058.591088168,7391.9842263241644,46.934899488828087,462719323737.44714,300,9.9634247890285538e+25,MgSiO3,solid
11994620.580250384,7254.6386218774478,46.779158945699464,431299550484.85516,300,1.0083727053388028e+26,MgSiO3,solid
12086182.569412602,7115.2956216710936,46.62063569779577,400576954759.23389,300,1.0203569797457865e+26,MgSiO3,solid
12177744.558574818,6973.7835978538651,46.459099593474761,370558217294.25195,300,1.0322862450827005e+26,MgSiO3,solid
12269306.547737034,6829.9130325730239,46.294318491624246,341250493235.13092,300,1.0441510818173793e+26,MgSiO3,solid
12360868.536899252,6683.5313985657258,46.126046104059967,312661830703.6734,300,1.0559413493493044e+26,MgSiO3,solid
12452430.526061468,6534.3397404174029,45.954007397883025,284801472622.43848,300,1.0676458151446421e+26,MgSiO3,solid
12543992.515223684,6382.0829178472213,45.777931741535284,257678919444.45496,300,1.0792530766460615e+26,MgSiO3,solid
12635554.504385902,6226.4088855038572,45.597520449549393,231305360497.41846,300,1.0907505136583674e+26,MgSiO3,solid
12727116.493548118,6066.8971765779406,45.412445078140053,205693739655.1283,300,1.102124236048986e+26,MgSiO3,solid
12818678.482710335,5903.1024485391827,45.222347425204006,180858755337.48383,300,1.1133590837479671e+26,MgSiO3,solid
12910240.471872551,5734.3521007300897,45.026839530320061,156816860510.48859,300,1.124438626747982e+26,MgSiO3,solid
13001802.461034767,5559.8276081665026,44.825470865129198,133588016110.42348,300,1.135344325566498e+26,MgSiO3,solid
13093364.450196985,5316.6287562148427,44.614465189807291,111370909794.83859,300,1.1459712895868552e+26,MgSiO3,solid
13184926.439359201,5134.7652173152337,44.39506115836376,90098006378.922485,300,1.1563405559086167e+26,MgSiO3,solid
13276488.428521419,4945.7124786746099,44.169334483855621,69654799736.00415,300,1.1664951242907506e+26,MgSiO3,solid
13368050.417683635,4747.8305881059696,43.93610287016282,50098524690.49498,300,1.1763953258324674e+26,MgSiO3,solid
13459612.406845851,4538.6057264700348,43.69459692450036,31465016999.322411,300,1.1860102788099445e+26,MgSiO3,solid
13551174.396008069,4314.0585148173468,43.443859323471195,13799632251.056791,300,1.1953026306950371e+26,MgSiO3,solid
13642736.385170285,0,43.443859323471195,0,300,1.1953026306950371e+26,MgSiO3,unknown
