# label: core_mass_fraction=0.325__planet_mass=10.0
# converged: True
# cmb_mass: 1.9417205959922787e+25
# core_mantle_mass: 1.9417205959922787e+25
# core_eos: PALEOS:iron
# mantle_eos: PALEOS:MgSiO3
# ice_layer_eos: 
# rock_solidus_id: Monteux16-solidus
# rock_liquidus_id: Monteux16-liquidus-A-chondritic
radius_m,density_kg_m3,gravity_m_s2,pressure_Pa,temperature_K,mass_enclosed_kg,main_component,phase
3979867.8239225517,26603.046331030033,31.865249150096524,3055663821302.5815,300,7.5622084147066773e+24,Fe,solid
4057904.447921033,26402.155708229649,32.353066409823541,2989245872652.9473,300,7.982005691490039e+24,Fe,solid
4135941.0719195143,26197.319353523966,32.832923316401207,2922343283311.3672,300,8.4149285232062423e+24,Fe,solid
4213977.6959179956,25988.662210422048,33.304672622358666,2854997895324.5229,300,8.8609750816378313e+24,Fe,solid
4292014.3199164774,25776.037498905433,33.768165009975029,2787251840015.2129,300,9.3201263548762477e+24,Fe,solid
4370050.9439149583,25559.475881710481,34.223249091279349,2719147537982.3545,300,9.7923461473218122e+24,Fe,solid
4448087.5679134401,25339.075128237506,34.669771408050657,2650727699100.9805,300,1.0277581079683757e+25,Fe,solid
4526124.1919119209,25114.63364984365,35.107576431817911,2582035322522.2422,300,1.0775760588980184e+25,Fe,solid
4604160.8159104027,24886.194966565432,35.536506563860051,2513113696673.4077,300,1.1286796928538106e+25,Fe,solid
4682197.4399088845,24653.911310410804,35.956402135205963,2444006399257.8638,300,1.1810585167993414e+25,Fe,solid
4760234.0639073653,24417.598520042091,36.367101406634475,2374757297255.1147,300,1.2347003193290887e+25,Fe,solid
4838270.6879058471,24177.247752049898,36.7684405686744,2305410546920.7793,300,1.2895911706684219e+25,Fe,solid
4916307.3119043279,23932.846146085561,37.160253741604492,2236010593786.5981,300,1.3457154226735959e+25,Fe,solid
4994343.9359028097,23684.368175789281,37.542372975453461,2166602172660.4253,300,1.4030557088317588e+25,Fe,solid
5072380.5599012915,23431.774587215939,37.914628249999978,2097230307626.2349,300,1.4615929442609449e+25,Fe,solid
5150417.1838997724,23175.010725433123,38.276847474772659,2027940312044.1182,300,1.5213063257100776e+25,Fe,solid
5228453.8078982541,22914.197008351726,38.62885852914124,1958777736307.8274,300,1.5821732993182213e+25,Fe,solid
5306490.431896735,22649.13444111537,38.970509820511772,1889787653918.2268,300,1.644169099259575e+25,Fe,solid
5384527.0558952168,22379.69014239747,39.301629987289097,1821015660698.0974,300,1.7072664704597812e+25,Fe,solid
5462563.6798936985,22106.103004455312,39.622048569311914,1752507190962.0723,300,1.7714364295844685e+25,Fe,solid
5540600.3038921794,21827.970776526527,39.931579403020407,1684308403494.748,300,1.8366472364099465e+25,Fe,solid
5618636.9278906612,21545.511391550579,40.230041910748504,1616465163859.1724,300,1.9028652740324827e+25,Fe,solid
5696673.551889142,10645.284994491845,40.222585684977496,1563372292527.323,300,1.9557271619740302e+25,MgSiO3,solid
5774710.1758876238,10571.31974271155,39.82786351143362,1530236188098.8574,300,1.9899538775525101e+25,MgSiO3,solid
5852746.7998861056,10497.665057074339,39.453250783570844,1497646711510.9109,300,2.0248736335703764e+25,MgSiO3,solid
5930783.4238845864,10424.294282996896,39.09759104543464,1465582645461.2378,300,2.0604868695757908e+25,MgSiO3,solid
6008820.0478830682,10351.236265189769,38.759808125684287,1434024167504.1416,300,2.0967938018359027e+25,MgSiO3,solid
6086856.6718815491,10278.355287433458,38.438884592749503,1402952563572.5964,300,2.1337943584249994e+25,MgSiO3,solid
6164893.2958800308,10205.754575384002,38.133861383434578,1372350230016.145,300,2.1714881727337343e+25,MgSiO3,solid
6242929.9198785126,10133.28286313295,37.843837802918443,1342200673600.9028,300,2.2098745834691258e+25,MgSiO3,solid
6320966.5438769935,10060.997510085239,37.567971524754618,1312488511509.5557,300,2.2489526346545565e+25,MgSiO3,solid
6399003.1678754753,9988.8220299710301,37.305476119211818,1283199424446.1707,300,2.2887210793319232e+25,MgSiO3,solid
6477039.7918739561,9916.7583853241995,37.055575530584399,1254319330067.6721,300,2.3291784266047153e+25,MgSiO3,solid
6555076.4158724379,9844.7712243333608,36.817580715495978,1225835913736.3115,300,2.3703227491084459e+25,MgSiO3,solid
6633113.0398709187,9772.8420305903346,36.590853300009563,1197737887382.4746,300,2.4121517238549427e+25,MgSiO3,solid
6711149.6638694005,9700.9411572835943,36.374780101211982,1170014495093.8806,300,2.4546626728627487e+25,MgSiO3,solid
6789186.2878678823,9629.0643330265757,36.168773127213903,1142655513115.5874,300,2.4978525631571175e+25,MgSiO3,solid
6867222.9118663631,9557.1495645258874,35.972269577149795,1115651249849.9883,300,2.5417180067700173e+25,MgSiO3,solid
6945259.5358648449,9485.2453532341005,35.78473184117798,1088992545856.8115,300,2.5862552607401296e+25,MgSiO3,solid
7023296.1598633258,9413.2351239614545,35.605647500480586,1062670773853.1235,300,2.6314602271128473e+25,MgSiO3,solid
7101332.7838618075,9341.2085965011938,35.434529327263569,1036677838713.3252,300,2.6773284529402792e+25,MgSiO3,solid
7179369.4078602893,9269.0623987678373,35.270915284756704,1011006177469.1545,300,2.7238551302812446e+25,MgSiO3,solid
7257406.0318587702,9196.7802631699215,35.114368527213614,985648759309.68616,300,2.7710350962012758e+25,MgSiO3,solid
7335442.655857252,9124.4214090198548,34.964477399911729,960599085581.32935,300,2.8188628327726205e+25,MgSiO3,solid
7413479.2798557328,9051.8828307551921,34.820855439152297,935851189787.8313,300,2.8673324670742372e+25,MgSiO3,solid
7491515.9038542146,8979.1536144803267,34.683141372260401,911399637590.27417,300,2.9164377711917993e+25,MgSiO3,solid
7569552.5278526964,8906.2772058957144,34.550999117584958,887239526807.07642,300,2.9661721622176915e+25,MgSiO3,solid
7647589.1518511772,8833.1954360424388,34.42411771849072,863366486420.08569,300,3.0165287013541486e+25,MgSiO3,solid
7725625.775849659,8759.8782839279102,34.302163436815533,839775956284.11511,300,3.0674994853659587e+25,MgSiO3,solid
7803662.3998481398,8686.3123925323416,34.184811041723165,816463645429.58301,300,3.1190761981207371e+25,MgSiO3,solid
7881699.0238466216,8612.48414728432,34.07177811707087,793426019607.63257,300,3.1712504768950513e+25,MgSiO3,solid
7959735.6478451034,8538.3835487681699,33.96279067507092,770659779157.13867,300,3.2240134118661127e+25,MgSiO3,solid
8037772.2718435843,8464.0046367177565,33.857583156290573,748161859004.70703,300,3.2773555461117755e+25,MgSiO3,solid
8115808.895842066,8389.3076454580005,33.75589842965212,725929428664.67383,300,3.3312668756105405e+25,MgSiO3,solid
8193845.5198405469,8314.2737557176297,33.657487792432832,703959892239.10718,300,3.3857368492415494e+25,MgSiO3,solid
8271882.1438390287,8238.8842770088686,33.56211097026501,682250888417.80542,300,3.44075436878459e+25,MgSiO3,solid
8349918.7678375104,8163.1211928994799,33.469536117135938,660800290478.2981,300,3.4963077889200943e+25,MgSiO3,solid
