# label: core_mass_fraction=0.325__planet_mass=1.0
# converged: True
# cmb_mass: 1.9416940890359794e+24
# core_mantle_mass: 1.9416940890359794e+24
# core_eos: PALEOS:iron
# mantle_eos: PALEOS:MgSiO3
# ice_layer_eos: 
# rock_solidus_id: Monteux16-solidus
# rock_liquidus_id: Monteux16-liquidus-A-chondritic
radius_m,density_kg_m3,gravity_m_s2,pressure_Pa,temperature_K,mass_enclosed_kg,main_component,phase
0,14941.548850099287,0,438520506302.95227,577.54472121116964,0,Fe,solid
42167.772387796162,14941.090749536235,0.17614302476803698,438465016492.62628,577.52287942606597,4.6926963445150659e+18,Fe,solid
84335.544775592323,14939.716235739725,0.35226658255009224,438298563347.45886,577.4573438950498,3.7539304936259805e+19,Fe,solid
126503.31716338848,14937.424672495967,0.52835125161806051,438021195957.28119,577.34811158567243,1.2668417953248625e+20,Fe,solid
168671.08955118465,14934.214997629648,0.70437765542810737,437632996134.93713,577.19516111750636,3.0024963527087437e+20,Fe,solid
210838.86193898082,14930.085721272708,0.88032598101144366,437134078384.61163,576.99847133318451,5.8632026877825024e+20,Fe,solid
253006.63432677696,14925.035103945003,1.0561769261541221,436524589841.17297,576.75801662644244,1.0129494558634148e+21,Fe,solid
295174.40671457315,14919.104188087342,1.2319115226468269,435804708771.63837,576.47376634518605,1.6081547929681587e+21,Fe,solid
337342.17910236929,14912.253950435092,1.4075105695320347,434974646336.87006,576.14568535605292,2.3998718959904914e+21,Fe,solid
379509.95149016543,14904.480664223738,1.582954625171747,434034646651.62543,575.773733970904,3.4159532241532858e+21,Fe,solid
421677.72387796163,14895.780665154807,1.7582240072474884,432984986784.55707,575.35786791313103,4.6841680800042823e+21,Fe,solid
463845.49626575777,14886.149839262252,1.9332987927603065,431825976758.21271,574.89803823586431,6.2322026094160742e+21,Fe,solid
506013.26865355391,14875.583636450496,2.108158744614153,430557962049.29248,574.39419226968414,8.0876322029443838e+21,Fe,solid
548181.04104135011,14864.119848764563,2.2827836436718956,429181336335.39874,573.84627884932627,1.0277753204878839e+22,Fe,solid
590348.81342914631,14851.759790943501,2.4571552666341412,427696494055.64496,573.2542293141239,1.2830041646666218e+22,Fe,solid
632516.58581694239,14838.454755854553,2.631255233923258,426103858466.42303,572.61796781593046,1.5771851170224376e+22,Fe,solid
674684.35820473859,14824.19818294574,2.805064612461873,424403890086.5141,571.93741500153851,1.9130322770110934e+22,Fe,solid
716852.13059253478,14809.028277707119,2.9785639156728703,422597086697.08801,571.21248822703672,2.2932384793523237e+22,Fe,solid
759019.90298033087,14792.966139589074,3.1517331034793896,420683983341.70386,570.44310138243304,2.7204752940298349e+22,Fe,solid
801187.67536812706,14775.936921220669,3.3245515823048297,418665152326.30957,569.62916367746766,3.1973930262913121e+22,Fe,solid
843355.44775592326,14757.953182646128,3.4969982050728463,416541203219.24219,568.77058055130942,3.7266207166484122e+22,Fe,solid
885523.22014371934,14739.104866039146,3.6690512712073504,414312782851.22766,567.86725471649731,4.3107661408767612e+22,Fe,solid
927690.99253151554,14719.270037242042,3.8406885266325141,411980575315.38098,566.9190906299724,4.9524158100159689e+22,Fe,solid
969858.76491931174,14698.373239997869,4.0118871637727622,409545301967.20612,565.92608662557552,5.6541349703696108e+22,Fe,solid
1012026.5373071078,14676.364041732504,4.1826238215527791,407007721424.59613,564.88835190443081,6.4184676035052385e+22,Fe,solid
1054194.3096949041,14653.328542555853,4.3528745853975082,404368629567.83289,563.80586550117721,7.2479364262543837e+22,Fe,solid
1096362.0820827002,14628.677790486829,4.5226149872321457,401628859539.58746,562.67927537748335,8.1450428907125391e+22,Fe,solid
1138529.8544704963,14602.927126481803,4.6918172999263126,398789279253.34143,561.50872757721766,9.1122357967590292e+22,Fe,solid
1180697.6268582926,14575.690593944953,4.8604450707936424,395850855803.07544,560.29488454732291,1.0151879675578267e+23,Fe,solid
1222865.3992460887,14547.211149362796,5.0284647426016669,392814661193.51727,559.0382044085984,1.1266364234237087e+23,Fe,solid
1265033.1716338848,14517.275650253267,5.1958436735996845,389681803875.02142,557.73949426460626,1.2458037222026793e+23,Fe,solid
1307200.9440216811,14486.067243850965,5.3625498962801359,386453426930.90625,556.39933833808868,1.3729200693144336e+23,Fe,solid
1349368.7164094772,14453.386675602709,5.5285521173786005,383130708077.45422,555.01877147081564,1.5082111006692276e+23,Fe,solid
1391536.4887972733,14419.423796337909,5.693819717873799,379714859663.91174,553.59845283461561,1.6518978826678845e+23,Fe,solid
