# label: core_mass_fraction=0.325__planet_mass=5.0
# converged: True
# cmb_mass: 9.7050316404954741e+24
# core_mantle_mass: 9.7050316404954741e+24
# core_eos: PALEOS:iron
# mantle_eos: PALEOS:MgSiO3
# ice_layer_eos: 
# rock_solidus_id: Monteux16-solidus
# rock_liquidus_id: Monteux16-liquidus-A-chondritic
radius_m,density_kg_m3,gravity_m_s2,pressure_Pa,temperature_K,mass_enclosed_kg,main_component,phase
4922356.9725525528,8393.6342826579894,27.010600539067479,727125753873.95093,300,9.8056427853206654e+24,MgSiO3,solid
4987988.3988532536,8343.3821892430678,26.759102735564277,712359527798.26929,300,9.9751178554066158e+24,MgSiO3,solid
5053619.8251539543,8293.3713387421594,26.520559280666152,697815527016.78809,300,1.0148069429531012e+25,MgSiO3,solid
5119251.2514546551,8243.5147388703226,26.294247727729982,683485043242.7002,300,1.0324505314949972e+25,MgSiO3,solid
5184882.6777553558,8193.8288134903396,26.079494335670415,669359765853.40369,300,1.0504433885997878e+25,MgSiO3,solid
5250514.1040560566,8144.3077765269554,25.875654938941278,655431774900.93506,300,1.0687862174615257e+25,MgSiO3,solid
5316145.5303567573,8094.8751983908987,25.682140228117273,641693939995.47913,300,1.0874794904963241e+25,MgSiO3,solid
5381776.9566574581,8045.5839491783454,25.498401812940187,628139607237.422,300,1.1065235792499151e+25,MgSiO3,solid
5447408.3829581589,7996.3665161434892,25.323916174075862,614762449319.44385,300,1.1259187217136388e+25,MgSiO3,solid
5513039.8092588596,7947.2031862824279,25.158184663114184,601556465526.5199,300,1.1456650223244452e+25,MgSiO3,solid
5578671.2355595604,7898.1265066780834,25.000733502569098,588515981735.91931,300,1.1657624519648923e+25,MgSiO3,solid
5644302.6618602611,7849.0393246248977,24.851113785878582,575635650417.20569,300,1.1862108479631476e+25,MgSiO3,solid
5709934.0881609619,7800.0273380533317,24.708901477404684,562910450632.23743,300,1.2070099140929876e+25,MgSiO3,solid
5775565.5144616626,7750.9745293138176,24.573697412433493,550335688035.16699,300,1.2281592205737977e+25,MgSiO3,solid
5841196.9407623634,7701.9489506410691,24.445127297175144,537906994872.44165,300,1.249658204070572e+25,MgSiO3,solid
5906828.3670630641,7652.8634021426933,24.322841708763836,525620329982.80286,300,1.2715061676939143e+25,MgSiO3,solid
5972459.7933637649,7603.7732421019036,24.206516095142852,513471978796.04547,300,1.2937022809996469e+25,MgSiO3,solid
6038091.2196644656,7554.5876200899529,24.095823581877909,501458267130.047,300,1.3162454880766478e+25,MgSiO3,solid
6103722.6459651664,7505.3820664905488,23.990453295052767,489575777557.08759,300,1.3391345706164138e+25,MgSiO3,solid
6169354.0722658671,7456.0517033297783,23.890130052659586,477821533803.2099,300,1.3623682142916901e+25,MgSiO3,solid
6234985.4985665679,7406.6564707658918,23.794588064818392,466192708610.11664,300,1.3859449194292117e+25,MgSiO3,solid
6300616.9248672687,7357.1403575840877,23.703570933777062,454686623735.17072,300,1.4098630010097032e+25,MgSiO3,solid
6366248.3511679685,7307.477201948097,23.616831653911358,443300749951.39508,300,1.4341205886678782e+25,MgSiO3,solid
6431879.7774686692,7257.722455077108,23.534132611724882,432032707047.47241,300,1.458715626692441e+25,MgSiO3,solid
6497511.20376937,7207.7975847115877,23.455245585849116,420880263827.74585,300,1.4836458740260842e+25,MgSiO3,solid
6563142.6300700707,7157.6939811092652,23.379951747043403,409841338112.21851,300,1.5089089042654901e+25,MgSiO3,solid
6628774.0563707715,7107.4342176008686,23.308041658194945,398913996736.55353,300,1.5345021056613312e+25,MgSiO3,solid
6694405.4826714722,7056.993382248771,23.239315274318809,388096455552.07416,300,1.5604226811182689e+25,MgSiO3,solid
6760036.908972173,7006.341301407354,23.173581942557931,377387079425.76361,300,1.5866676481949546e+25,MgSiO3,solid
6825668.3352728738,6955.4686167109721,23.110660402183107,366784382240.26526,300,1.6132338391040289e+25,MgSiO3,solid
6891299.7615735745,6904.3650992260173,23.050378784592993,356287026893.88239,300,1.6401179007121215e+25,MgSiO3,solid
6956931.1878742753,6853.0195663750783,22.992574613314119,345893825300.57861,300,1.6673162945398528e+25,MgSiO3,solid
7022562.614174976,6801.4197887680275,22.937094804000868,335603738389.97742,300,1.6948252967618318e+25,MgSiO3,solid
7088194.0404756768,6749.5523752217014,22.883795664435496,325415876107.36243,300,1.7226409982066569e+25,MgSiO3,solid
7153825.4667763775,6697.4026346854707,22.832536475383591,315329435182.58295,300,1.7507591494927964e+25,MgSiO3,solid
7219456.8930770783,6644.9539103046573,22.783159666383057,305343483642.11865,300,1.7791748472007415e+25,MgSiO3,solid
7285088.319377779,6592.1884021906553,22.735532264399417,295457354495.2052,300,1.8078835874702082e+25,MgSiO3,solid
7350719.7456784798,6539.0861404087682,22.68952706083191,285670492088.67529,300,1.8368806044869526e+25,MgSiO3,solid
7416351.1719791805,6485.6251698963697,22.645019508347605,275982423638.85065,300,1.8661607841133639e+25,MgSiO3,solid
7481982.5982798813,6431.8090751771506,22.601887720881425,266392759231.5423,300,1.8957186638884637e+25,MgSiO3,solid
7547614.024580582,6377.620332179371,22.560012473636114,256901191822.05011,300,1.9255484330279069e+25,MgSiO3,solid
7613245.4508812828,6323.0013483151461,22.519277203082265,247507497235.16339,300,1.9556439324239809e+25,MgSiO3,solid
7678876.8771819836,6267.9949833030205,22.479568006958299,238211534165.16028,300,1.9859986546456061e+25,MgSiO3,solid
7744508.3034826834,6212.5120005290728,22.440773644270489,229013244175.80841,300,2.0166057439383344e+25,MgSiO3,solid
7810139.7297833841,6156.6009078121388,22.402785535292928,219912651700.36395,300,2.0474579962243531e+25,MgSiO3,solid
7875771.1560840849,6100.1866281250432,22.365497761567561,210909864041.57275,300,2.0785478591024807e+25,MgSiO3,solid
7941402.5823847856,6043.254485027026,22.328807065904162,202005071371.66949,300,2.1098674318481677e+25,MgSiO3,solid
8007034.0086854864,5985.7875675355372,22.292612852380351,193198546732.37805,300,2.141408465413499e+25,MgSiO3,solid
8072665.4349861871,5927.7626757612325,22.256817186341578,184490646034.9115,300,2.1731623624271915e+25,MgSiO3,solid
8138296.8612868879,5869.1501295028565,22.221324794401134,175881808059.97186,300,2.2051201771945946e+25,MgSiO3,solid
8203928.2875875887,5809.9123898422758,22.186043064440149,167372554457.7504,300,2.2372726156976914e+25,MgSiO3,solid
8269559.7138882894,5750.0024450184446,22.150882045607588,158963489747.92752,300,2.2696100355950966e+25,MgSiO3,solid
8335191.1401889902,5689.374917184994,22.115754448320256,150655301319.6727,300,2.3021224462220587e+25,MgSiO3,solid
8400822.5664896909,5627.9713410364129,22.080575644262794,142448759431.64444,300,2.3347995085904591e+25,MgSiO3,solid
8466453.9927903917,5565.806214743091,22.045629608607268,134334668483.02429,300,2.3676719179742356e+25,MgSiO3,solid
8532085.4190910924,5502.8914049115665,22.01013931136719,126331800173.86267,300,2.4006514109170572e+25,MgSiO3,solid
8597716.8453917932,5439.2864373556786,21.972856729776677,118472151624.39041,300,2.4335946425823364e+25,MgSiO3,solid
8663348.2716924939,5311.97836480558,21.933579685923661,110760495364.01057,300,2.4664727959613325e+25,MgSiO3,solid
8728979.6979931947,5248.4283755034894,21.893156657178622,103174249937.09271,300,2.4993721217747029e+25,MgSiO3,solid
8794611.1242938954,5184.2216436501158,21.852595540068734,95686277636.489182,300,2.5323975547070776e+25,MgSiO3,solid
8860242.5505945962,5119.1951633252129,21.811525677980029,88304735869.531036,300,2.5655048650050556e+25,MgSiO3,solid
8925873.9768952969,5053.2958091152013,21.769857635673077,81030830077.341965,300,2.5986791863650942e+25,MgSiO3,solid
8991505.4031959977,4986.4244948980177,21.727506409668344,73865719739.934341,300,2.6319054546500486e+25,MgSiO3,solid
9057136.8294966985,4918.5270904703375,21.684384646867773,66810690818.202278,300,2.6651676771319976e+25,MgSiO3,solid
9122768.2557973992,4849.5227152875805,21.640401627127623,59867180647.518707,300,2.698448689816193e+25,MgSiO3,solid
9188399.6820981,4779.3018618578308,21.595466107961879,53036697324.914413,300,2.7317306890404923e+25,MgSiO3,solid
9254031.1083988007,4707.7530365629791,21.549483864564031,46320879335.706146,300,2.7649948612623646e+25,MgSiO3,solid
9319662.5346995015,4634.7532217078624,21.502353296163761,39721608333.984741,300,2.7982204998027326e+25,MgSiO3,solid
9385293.9610002022,4560.1487021358598,21.453965405474399,33241009668.051811,300,2.8313850004836122e+25,MgSiO3,solid
9450925.387300903,4483.7500633091986,21.404203798692929,26881452380.419792,300,2.8644638616281104e+25,MgSiO3,solid
9516556.8136016037,4405.3471623392943,21.35294468549997,20645549207.811897,300,2.897430684060427e+25,MgSiO3,solid
9582188.2399023045,4324.6843871336059,21.300056879059788,14536156581.162155,300,2.930257171105855e+25,MgSiO3,solid
9647819.6662030052,4260.0677810444677,21.22348969315253,9115425765.9635906,300,2.959856983018487e+25,MgSiO3,solid
9713451.092503706,4195.4511749553294,21.123744269266727,4384810043.2705078,300,2.9861635816909148e+25,MgSiO3,solid
9779082.5188044067,0,21.123744269266727,0,300,2.9861635816909148e+25,MgSiO3,unknown
