# label: core_mass_fraction=0.325__planet_mass=20.0
# converged: True
# cmb_mass: 3.8829740323169258e+25
# core_mantle_mass: 3.8829740323169258e+25
# core_eos: PALEOS:iron
# mantle_eos: PALEOS:MgSiO3
# ice_layer_eos: 
# rock_solidus_id: Monteux16-solidus
# rock_liquidus_id: Monteux16-liquidus-A-chondritic
radius_m,density_kg_m3,gravity_m_s2,pressure_Pa,temperature_K,mass_enclosed_kg,main_component,phase
3022165.2866805471,40287.077701136681,35.202308045364802,9560344243107.9707,1581.2025335666353,4.8172213268998656e+24,Fe,solid
3113746.0529435938,40076.220730525063,36.158631281926674,9429032631654.4805,1572.7980327306477,5.2525114273880148e+24,Fe,solid
3205326.8192066411,39859.130286761065,37.105111152101024,9294938700204.2695,1564.1388820551997,5.7117299149401536e+24,Fe,solid
3296907.5854696878,39635.825310957858,38.041464944970762,9158157405886.6465,1555.2247100154837,6.1952875974818254e+24,Fe,solid
3388488.3517327346,39406.318468435682,38.967409404872427,9018785530180.6836,1546.055115696616,6.7035678795237621e+24,Fe,solid
3480069.1179957818,39170.612332079501,39.882660731396186,8876921678915.2207,1536.6296588328037,7.2369267621618877e+24,Fe,solid
3571649.8842588286,38928.712360223879,40.786934579385793,8732666282268.8574,1526.9478836687133,7.7956928430773015e+24,Fe,solid
3663230.6505218754,38680.611403763331,41.679946058938661,8586121594769.957,1517.0093005860408,8.3801673165363015e+24,Fe,solid
3754811.4167849221,38426.402278266425,42.561409735405796,8437391695296.6484,1506.8134127721382,8.9906239733903616e+24,Fe,solid
3846392.1830479689,38166.12306770643,43.43103962939184,8286582487076.8213,1496.3596977555571,9.6273092010761558e+24,Fe,solid
3937972.9493110161,37899.647147108531,44.28854921675503,8133801697688.1289,1485.6476108509485,1.0290441983615537e+25,Fe,solid
4029553.7155740629,37626.949556073843,45.133651428607244,7979158879057.9893,1474.6765998087196,1.0980213901615543e+25,Fe,solid
4121134.4818371097,37347.993839528761,45.966058651313965,7822765407463.583,1463.446098406589,1.1696789132268401e+25,Fe,solid
4212715.2481001569,37063.208611214999,46.785482300088148,7664734265938.8701,1451.9555496044884,1.2440301683258009e+25,Fe,solid
4304296.0143632032,36772.130939188472,47.591633367824137,7505177015512.7295,1440.2041201374927,1.3210818932308735e+25,Fe,solid
4395876.7806262504,36474.853454575175,48.384240818820565,7344208797815.1768,1428.1911206717562,1.4008409128500353e+25,Fe,solid
4487457.5468892977,36171.642858420208,49.16303588681486,7181946638013.5146,1415.915875628408,1.4833117338141557e+25,Fe,solid
4579038.313152344,35862.083947253326,49.927747751451875,7018508188048.0605,1403.3776066918676,1.5684948994619511e+25,Fe,solid
4670619.0794153912,35546.669332527701,50.678103538283935,6854011726632.1357,1390.5754878855228,1.6563869898399883e+25,Fe,solid
4762199.8456784375,35224.96740780439,51.413828318770776,6688576159252.082,1377.5085719303029,1.7469806217026782e+25,Fe,solid
4853780.6119414847,34897.197175306021,52.134645110279592,6522321018167.2432,1364.175848866211,1.8402644485122822e+25,Fe,solid
4945361.378204532,34563.412383136907,52.840274876085026,6355366462409.9805,1350.5762385750277,1.936223160438907e+25,Fe,solid
5036942.1444675783,34223.405726589532,53.530436525369119,6187833277785.668,1336.7085437378864,2.0348374843605061e+25,Fe,solid
5128522.9107306255,33877.232386424468,54.204846913221409,6019842876872.6816,1322.5714952865026,2.1360841838628841e+25,Fe,solid
5220103.6769936727,33525.048996305799,54.863220840638846,5851517299022.418,1308.1637425702734,2.2399360592396897e+25,Fe,solid
5311684.443256719,33166.770057695678,55.505271054525807,5682979210359.2842,1293.483844082321,2.3463619474924191e+25,Fe,solid
5403265.2095197663,32802.330662729364,56.130708247694145,5514351903780.6904,1278.5302643240227,2.4553267223304191e+25,Fe,solid
5494845.9757828135,32431.730184458524,56.739241058863129,5345759298957.0674,1263.3013735532727,2.5667912941708804e+25,Fe,solid
5586426.7420458598,32054.951190661748,57.330576072659468,5177325942331.8535,1247.7954409690967,2.6807126101388426e+25,Fe,solid
5678007.508308907,31672.006656565209,57.904417987016906,5009176998185.5488,1232.0106441573246,2.7970436540048927e+25,Fe,solid
5769588.2745719533,31283.019149436139,58.46049852532142,4841436511114.415,1215.9448921145056,2.9157331220408942e+25,Fe,solid
5861169.0408350006,30887.77159709746,58.998543119388714,4674228395838.0215,1199.5958797301448,3.0367244578321497e+25,Fe,solid
5952749.8070980478,30486.165436115734,59.518258615504628,4507677108753.4365,1182.9611391277049,3.1599563464825028e+25,Fe,solid
6044330.5733610941,30078.492448651938,60.01935423093277,4341906606541.6689,1166.0380160898715,3.2853628889951023e+25,Fe,solid
6135911.3396241413,29664.381808925933,60.501541553914478,4177040346167.6606,1148.8234809138091,3.4128736022724058e+25,Fe,solid
6227492.1058871876,29244.082399526287,60.964534588172278,4013201278511.3452,1131.314260945358,3.5424134213403356e+25,Fe,solid
6319072.8721502349,28817.272517871323,61.408034633774733,3850512635880.3677,1113.5067651586726,3.6739017237624523e+25,Fe,solid
6410653.6384132821,28384.039612277869,61.831733873998587,3689097585336.6489,1095.3970932918708,3.8072523143828222e+25,Fe,solid
6502234.4046763284,14065.486276453463,61.796995318509708,3561864762297.063,1080.8296769360334,3.91460737845406e+25,MgSiO3,solid
6593815.1709393756,13955.816860849838,61.153657608947988,3482983834306.7231,1073.3171403588001,3.9837455036150581e+25,MgSiO3,solid
6685395.9372024229,13846.666628418767,60.542929336696893,3405517052336.7378,1065.8889223616054,4.0542759412106417e+25,MgSiO3,solid
6776976.7034654692,13738.042326186984,59.962871622593561,3329409131994.0312,1058.4792556282687,4.1261975021676454e+25,MgSiO3,solid
6868557.4697285164,13629.811306314154,59.411673007538553,3254608162997.6821,1051.0847644214987,4.199508541575031e+25,MgSiO3,solid
6960138.2359915636,13522.030451945193,58.887601137828845,3181064502340.6948,1043.7020799270508,4.2742068730272009e+25,MgSiO3,solid
7051719.0022546099,13414.538750762571,58.389093086385579,3108733752053.6255,1036.3281461683878,4.3502893263984618e+25,MgSiO3,solid
7143299.7685176572,13307.417408171677,57.914699029995653,3037574907907.7607,1028.9600648133285,4.4277519165497357e+25,MgSiO3,solid
7234880.5347807035,13200.508947772803,57.463036264799563,2967549026845.8965,1021.5949609349183,4.5065899230344346e+25,MgSiO3,solid
7326461.3010437507,13093.877182105494,57.032789206291319,2898619226982.333,1014.2299961634725,4.5867978900984651e+25,MgSiO3,solid
7418042.067306798,12987.403902486811,56.62270938931853,2830750687602.8784,1006.8623713735556,4.6683696266802248e+25,MgSiO3,solid
7509622.8335698443,12881.096651024305,56.231615468082381,2763910649164.8481,999.48933361574655,4.7512982064106012e+25,MgSiO3,solid
7601203.5998328915,12774.917578516355,55.858393216137578,2698068413297.0625,992.10818992813734,4.8355759676129767e+25,MgSiO3,solid
7692784.3660959378,12668.77614402902,55.501995526392434,2633195342799.8496,984.71630143381435,4.9211945133032226e+25,MgSiO3,solid
7784365.132358985,12562.758857666386,55.161442411108794,2569264861645.043,977.31111586486736,5.0081447111897049e+25,MgSiO3,solid
7875945.8986220323,12456.693374485549,54.83582100190209,2506252454975.9844,969.89014789038993,5.0964166936732795e+25,MgSiO3,solid
7967526.6648850786,12350.653512682595,54.524285549741315,2444135669107.5205,962.45101173547312,5.1859998578472946e+25,MgSiO3,solid
8059107.4311481258,12244.577505011175,54.226049824075652,2382893909236.2495,954.99139812859346,5.2768828327355785e+25,MgSiO3,solid
8150688.197411173,12138.384955449736,53.940289327073501,2322505922022.4526,947.50876484814728,5.3690530056760274e+25,MgSiO3,solid
8242268.9636742193,12032.135620340599,53.666270334417561,2262953301827.3931,940.00077314185376,5.4624969944974851e+25,MgSiO3,solid
8333849.7299372666,11925.765243118973,53.403313708191746,2204219339409.2729,932.46515900654424,5.5572005618834078e+25,MgSiO3,solid
8425430.4962003138,11819.209162589908,53.150765169896587,2146288207147.0559,924.89962473432593,5.6531484984178852e+25,MgSiO3,solid
8517011.262463361,11712.451183666481,52.907995300449194,2089144959040.4683,917.30184754518132,5.7503246225856473e+25,MgSiO3,solid
8608592.0287264064,11605.554220670201,52.674399540183281,2032775530709.998,909.66948633157915,5.8487117807720584e+25,MgSiO3,solid
8700172.7949894536,11498.406663282423,52.449398188849131,1977166739396.8918,902.00016806991266,5.9482918472631286e+25,MgSiO3,solid
8791753.5612525009,11390.985467838684,52.232436405613655,1922306283963.1616,894.2914910204114,6.0490457242454968e+25,MgSiO3,solid
8883334.3275155481,11283.270915553059,52.022984209060326,1868182744891.5791,886.54102871111013,6.1509533418064461e+25,MgSiO3,solid
8974915.0937785953,11175.241752362572,51.820536477189222,1814785584285.678,878.74632960186534,6.2539936579338918e+25,MgSiO3,solid
9066495.8600416407,11066.874772824385,51.624612947417035,1762105145869.7546,870.90491563860451,6.3581446585163909e+25,MgSiO3,solid
9158076.6263046879,10958.149642401077,51.434758216577002,1710132654988.864,863.01428678564832,6.4633833573431394e+25,MgSiO3,solid
9249657.3925677352,10849.040477777373,51.25054174091899,1658860218608.8257,855.07191654683675,6.569685796103969e+25,MgSiO3,solid
9341238.1588307824,10739.524854704772,51.071557836109456,1608280825316.2197,847.0752562160834,6.6770270443893479e+25,MgSiO3,solid
9432818.9250938296,10629.577231757035,50.897425677231439,1558388345318.3877,839.02173398459104,6.785381199690384e+25,MgSiO3,solid
9524399.691356875,10519.170546157537,50.727788814365077,1509177516398.561,830.90875253729598,6.8947213716031575e+25,MgSiO3,solid
9615980.4576199222,10408.275930082906,50.562264604801257,1460642470239.2432,822.73344050165792,7.0050182227231608e+25,MgSiO3,solid
9707561.2238829695,10296.858865371487,50.40048745708205,1412777975851.1162,814.49283673084096,7.1162417858712061e+25,MgSiO3,solid
9799141.9901460167,10184.886453295214,50.242127872147755,1365580020726.4092,806.18399242378155,7.2283615766650376e+25,MgSiO3,solid
9890722.7564090639,10072.323078917512,50.086864486037612,1319045006204.3662,797.80382973239114,7.341345558727184e+25,MgSiO3,solid
9982303.5226721112,9959.2167424953223,49.934384069889781,1273169747471.2451,789.34915021402594,7.4551601436849608e+25,MgSiO3,solid
10073884.288935157,9845.4627835241645,49.784381529941356,1227951473560.3203,780.81658320475924,7.5697701911704705e+25,MgSiO3,solid
10165465.055198204,9731.0126644198881,49.636559907528358,1183387827351.8767,772.20259588629222,7.6851390088206079e+25,MgSiO3,solid
10257045.821461251,9615.9427362670649,49.490630379085722,1139476865573.217,763.50349734206304,7.8012283522770502e+25,MgSiO3,solid
10348626.587724298,9500.0789610734937,49.346312256147328,1096217058798.6577,754.71537179885286,7.9179984251862643e+25,MgSiO3,solid
10440207.353987345,9383.5321373090337,49.20333298534598,1053607291449.5291,745.83412243629903,8.0354078791994988e+25,MgSiO3,solid
10531788.120250391,9266.1516630267215,49.061428148413412,1011646861794.1775,736.85539431434279,8.1534138139727954e+25,MgSiO3,solid
10623368.886513438,9147.9302446210895,48.920341462180268,970335481947.96082,727.77457486522007,8.2719717771669861e+25,MgSiO3,solid
10714949.652776485,9028.8870289884089,48.779824778576135,929673277873.25378,718.58679300554513,8.3910357644476812e+25,MgSiO3,solid
10806530.419039533,8908.9199698002576,48.639638084629532,889660789379.44507,709.28683866573101,8.5105582194852851e+25,MgSiO3,solid
10898111.18530258,8787.9959458233461,48.4995495024679,850298970122.93799,699.86915444107444,8.6304900339549854e+25,MgSiO3,solid
10989691.951565627,8666.0725806627161,48.359335289317599,811589187607.1499,690.32779284774313,8.7507805475367603e+25,MgSiO3,solid
11081272.717828672,8543.0979684061822,48.218779837503938,773533223182.51355,680.65636677629971,8.8713775479153698e+25,MgSiO3,solid
11172853.48409172,8419.0093579473723,48.077675196042009,736133269468.927,670.84799027801444,8.9922271927296913e+25,MgSiO3,solid
11264434.250354767,8293.8074003266593,47.93578668111293,699391616221.27222,660.89516310840202,9.113268979148267e+25,MgSiO3,solid
11356015.016617814,8167.3620874725148,47.792885530314727,663310605820.05261,650.78959885346387,9.2344420967009998e+25,MgSiO3,solid
11447595.782880861,8039.6342076831525,47.648758557304447,627893073956.38708,640.52230645609529,9.3556853009291132e+25,MgSiO3,solid
11539176.549143907,7910.5175088659371,47.503190354680491,593142335724.5426,630.08343511874955,9.4769336461674665e+25,MgSiO3,solid
11630757.315406954,7779.9920452955466,47.355963293982612,559062185621.93079,619.46220174709231,9.5981184855445742e+25,MgSiO3,solid
11722338.081670001,7647.9239521619547,47.20685752569193,525656897549.11328,608.64668924255432,9.719167470982587e+25,MgSiO3,solid
11813918.847933048,7514.2251218745041,47.055650979230897,492931224809.79797,597.62368202321659,9.8400045531973035e+25,MgSiO3,solid
11905499.614196096,7378.8081785638442,46.90211936296334,460890400110.84003,586.37843611650442,9.9605499816981671e+25,MgSiO3,solid
11997080.380459141,7241.4876718184441,46.746036164194436,429540135562.24268,574.894350023372,1.0080720304788261e+26,MgSiO3,solid
12088661.146722188,7102.1978214790979,46.587172649170704,398886622677.15436,563.15270138159997,1.0200428369564323e+26,MgSiO3,solid
12180241.912985235,6960.7350269681119,46.425297863080033,368936532371.87274,551.13211222627967,1.0319583321916727e+26,MgSiO3,solid
12271822.679248283,6816.960223643393,46.260178630051655,339697014965.84216,538.80805869249423,1.0438090606529495e+26,MgSiO3,solid
12363403.44551133,6670.6014983817149,46.091573334690743,311175927364.06897,526.15209760727635,1.0555850124091074e+26,MgSiO3,solid
12454984.211774375,6521.4817139043334,45.919204717831235,283382658843.53387,513.13148540043858,1.0672748667247208e+26,MgSiO3,solid
12546564.978037423,6369.2878613949379,45.742801546310645,256326671671.87469,499.70714587563322,1.0788672062767327e+26,MgSiO3,solid
12638145.74430047,6213.6714064145235,45.562067281221864,230019012611.12689,485.83272142623559,1.090349478324549e+26,MgSiO3,solid
12729726.510563517,6054.2433160990986,45.37667434752872,204472545295.71533,471.4524955707779,1.1017078180019194e+26,MgSiO3,solid
12821307.276826564,5890.4916437704132,45.186264134065951,179701950232.45514,456.4981514057726,1.1129270483169367e+26,MgSiO3,solid
12912888.043089611,5721.8149845214048,44.990446993539237,155723724800.55154,440.88417787498258,1.1239906801520365e+26,MgSiO3,solid
13004468.809352657,5547.4221226967848,44.788802242525158,132556183251.60025,424.50062491059629,1.1348809122639982e+26,MgSiO3,solid
13096049.575615704,5304.5333821518961,44.578497836943015,110347062538.67776,407.91317272816991,1.1455169824729057e+26,MgSiO3,solid
13187630.341878751,5122.7945649393732,44.358968583679648,89124710485.689301,390.16564258584395,1.1558741322886191e+26,MgSiO3,solid
13279211.108141799,4934.1156889566737,44.132533921705473,68762224657.660126,370.91387186484889,1.1660015286771837e+26,MgSiO3,solid
13370791.874404846,4736.4798871679704,43.89912164595097,49258406447.391876,349.81117729433731,1.1758872891280809e+26,MgSiO3,solid
13462372.640667891,4527.7241508993338,43.657346263092535,30681198460.435909,326.44864188468682,1.1854852535956115e+26,MgSiO3,solid
13553953.406930938,4303.9880622806977,43.406377327368688,13069274192.109272,300.16081887064547,1.1947612407129003e+26,MgSiO3,solid
13645534.173193986,0,43.406377327368688,0,300,1.1947612407129003e+26,MgSiO3,unknown
