Phi_global	P_surf	H2O_kg_total	H2O_vmr	CO2_kg_total	CO2_vmr	O2_kg_total	O2_vmr	H2_vmr	CH4_vmr	CO_kg_total	CO_vmr	N2_vmr	S2_vmr	SO2_vmr	H2S_vmr
3.1938715985e-01	6.4850280483e+02	2.0914550106e+22	3.6597217281e-02	4.8140830181e+21	7.9049134156e-01	6.3574249366e+20	1.4921650258e-01	9.9329490936e-05	1.8705095634e-16	6.7374858629e+19	1.5205182431e-02	8.3904223217e-03	1.4755671407e-10	1.5420133769e-33	3.7431800692e-09
3.1928564356e-01	6.5247221683e+02	2.0914520353e+22	3.6397189263e-02	4.8085124526e+21	7.8490626070e-01	6.6505819461e+20	1.5514761356e-01	9.8763849289e-05	1.8280839979e-16	6.7420129153e+19	1.5123098516e-02	8.3270698827e-03	1.4281392301e-10	1.5326323086e-33	3.6437320881e-09
3.1918701172e-01	6.5589693403e+02	2.0914500428e+22	3.6229065015e-02	4.8037713691e+21	7.8016124885e-01	6.9025855552e+20	1.6018567356e-01	9.8289358582e-05	1.7937911899e-16	6.7456629215e+19	1.5052521898e-02	8.2731971742e-03	1.3899387818e-10	1.5246297827e-33	3.5633770389e-09
3.1908977355e-01	6.5898025123e+02	2.0914486940e+22	3.6081109951e-02	4.7995529947e+21	7.7594615502e-01	7.1287588805e+20	1.6466033714e-01	9.7872455299e-05	1.7645831250e-16	6.7487671818e+19	1.4989216809e-02	8.2253045506e-03	1.3574896112e-10	1.5174961589e-33	3.4949432647e-09
3.1899316856e-01	6.6177422817e+02	2.0914479265e+22	3.5950147798e-02	4.7957713701e+21	7.7217361018e-01	7.3330625051e+20	1.6866423889e-01	9.7503893200e-05	1.7394233458e-16	6.7514531016e+19	1.4932094155e-02	8.1824010749e-03	1.3295595014e-10	1.5110893677e-33	3.4359424053e-09
3.1889668973e-01	6.6435108048e+02	2.0914476172e+22	3.5832004604e-02	4.7923174612e+21	7.6873337401e-01	7.5209406579e+20	1.7231456602e-01	9.7171753518e-05	1.7172561667e-16	6.7538343659e+19	1.4879636983e-02	8.1432426838e-03	1.3049527781e-10	1.5052282285e-33	3.3838976968e-09
3.1879999666e-01	6.6676156131e+02	2.0914476782e+22	3.5723767942e-02	4.7891154170e+21	7.6554876430e-01	7.6962147637e+20	1.7569285397e-01	9.6867738696e-05	1.6973706158e-16	6.7559861258e+19	1.4830777798e-02	8.1069643617e-03	1.2828702259e-10	1.4997865175e-33	3.3371466934e-09
3.1870284371e-01	6.6904286405e+02	2.0914480445e+22	3.5623320821e-02	4.7861101918e+21	7.6256416439e-01	7.8616815921e+20	1.7885825186e-01	9.6585829311e-05	1.6792660517e-16	6.7579603648e+19	1.4784734330e-02	8.0729389249e-03	1.2627527810e-10	1.4946725445e-33	3.2945221788e-09
3.1860504522e-01	6.7122320958e+02	2.0914486666e+22	3.5529070866e-02	4.7832604377e+21	7.5973782543e-01	8.0194602769e+20	1.8185516892e-01	9.6321505829e-05	1.6625769331e-16	6.7597943674e+19	1.4740913744e-02	8.0406957332e-03	1.2441947739e-10	1.4898173748e-33	3.2551742548e-09
3.1850645824e-01	6.7332458080e+02	2.0914495057e+22	3.5439788438e-02	4.7805342771e+21	7.5703758376e-01	8.1711992699e+20	1.8471782514e-01	9.6071284086e-05	1.6470288025e-16	6.7615156155e+19	1.4698855272e-02	8.0098723454e-03	1.2268934415e-10	1.4851678203e-33	3.2184665103e-09
3.1840715587e-01	6.7536457905e+02	2.0914505205e+22	3.5354457222e-02	4.7779063919e+21	7.5443785079e-01	8.3182249074e+20	1.8747348533e-01	9.5832293569e-05	1.6324053091e-16	6.7631439889e+19	1.4658188963e-02	7.9801816691e-03	1.2106151616e-10	1.4806817399e-33	3.1839032081e-09
3.1830697579e-01	6.7735897805e+02	2.0914516866e+22	3.5272231739e-02	4.7753546353e+21	7.5191635549e-01	8.4617123868e+20	1.9014584610e-01	9.5602147959e-05	1.6185306174e-16	6.7646965361e+19	1.4618588156e-02	7.9513726769e-03	1.1951680446e-10	1.4763220573e-33	3.1510782362e-09
3.1820590431e-01	6.7936294412e+02	2.0914528864e+22	3.5190209688e-02	4.7728065709e+21	7.4940050993e-01	8.6057598090e+20	1.9281234661e-01	9.5372755386e-05	1.6049267821e-16	6.7662068738e+19	1.4578924561e-02	7.9226327976e-03	1.1800691124e-10	1.4719672432e-33	3.1189279559e-09
3.1810274295e-01	6.8149469537e+02	2.0914539317e+22	3.5102556566e-02	4.7701113142e+21	7.4673983739e-01	8.7590695438e+20	1.9563338479e-01	9.5127888393e-05	1.5906937555e-16	6.7677381318e+19	1.4536817054e-02	7.8922726935e-03	1.1644126773e-10	1.4673628523e-33	3.0854470438e-09
3.1812765050e-01	6.8295153929e+02	2.0914494362e+22	3.5022094662e-02	4.7682407924e+21	7.4485936771e-01	8.8680643979e+20	1.9764526949e-01	9.4904777253e-05	1.5788389727e-16	6.7682927445e+19	1.4506961555e-02	7.8713982187e-03	1.1532049621e-10	1.4642327346e-33	3.0599595978e-09
3.1815632773e-01	6.8355589585e+02	2.0914465703e+22	3.4984800198e-02	4.7674603942e+21	7.4406801607e-01	8.9140845688e+20	1.9849528296e-01	9.4801611013e-05	1.5735329653e-16	6.7684266780e+19	1.4494373852e-02	7.8627217304e-03	1.1484753863e-10	1.4629381534e-33	3.0489268464e-09
3.1818445735e-01	6.8411673583e+02	2.0914438308e+22	3.4949931405e-02	4.7667363543e+21	7.4333390692e-01	8.9568512805e+20	1.9928408760e-01	9.4705186582e-05	1.5686058201e-16	6.7685389402e+19	1.4482683906e-02	7.8546814168e-03	1.1441093662e-10	1.4617388344e-33	3.0387144021e-09
3.1821355633e-01	6.8466630950e+02	2.0914410643e+22	3.4915486072e-02	4.7660275174e+21	7.4261475360e-01	8.9988182360e+20	2.0005711242e-01	9.4609964284e-05	1.5637712792e-16	6.7686376474e+19	1.4471220334e-02	7.8468140556e-03	1.1398515048e-10	1.4605655136e-33	3.0287267513e-09
3.1824274617e-01	6.8520162779e+02	2.0914383249e+22	3.4881804842e-02	4.7653379736e+21	7.4191492658e-01	9.0397253119e+20	2.0080953112e-01	9.4516877480e-05	1.5590708696e-16	6.7687260748e+19	1.4460053691e-02	7.8391633426e-03	1.1357281620e-10	1.4594244372e-33	3.0190363117e-09
3.1827112288e-01	6.8571739011e+02	2.0914356731e+22	3.4849350287e-02	4.7646746850e+21	7.4124170130e-01	9.0791406740e+20	2.0153341120e-01	9.4427197054e-05	1.5545630550e-16	6.7688067031e+19	1.4449301199e-02	7.8318052820e-03	1.1317818356e-10	1.4583267311e-33	3.0097521571e-09
3.1830005459e-01	6.8623667351e+02	2.0914329850e+22	3.4816646992e-02	4.7640078523e+21	7.4056481783e-01	9.1188328371e+20	2.0226130501e-01	9.4336846178e-05	1.5500423671e-16	6.7688828315e+19	1.4438480143e-02	7.8244096540e-03	1.1278335879e-10	1.4572231981e-33	3.0004524535e-09
3.1832917462e-01	6.8675646880e+02	2.0914302871e+22	3.4783928003e-02	4.7633414537e+21	7.3988836434e-01	9.1585626766e+20	2.0298878179e-01	9.4246466805e-05	1.5455398329e-16	6.7689550018e+19	1.4427655865e-02	7.8170200214e-03	1.1239078781e-10	1.4561202485e-33	2.9911975357e-09
3.1835728983e-01	6.8726149692e+02	2.0914276768e+22	3.4752225914e-02	4.7626951733e+21	7.3923242995e-01	9.1971475609e+20	2.0369417746e-01	9.4158907359e-05	1.5411944720e-16	6.7690229094e+19	1.4417150343e-02	7.8098539306e-03	1.1201212604e-10	1.4550502312e-33	2.9822670681e-09
3.1837754405e-01	6.8779977648e+02	2.0914254246e+22	3.4720594416e-02	4.7620113767e+21	7.3854194795e-01	9.2378286561e+20	2.0443504517e-01	9.4071464339e-05	1.5368187163e-16	6.7691392419e+19	1.4406081357e-02	7.8022561469e-03	1.1161868034e-10	1.4539114931e-33	2.9731118618e-09
3.1839245284e-01	6.8833685550e+02	2.0914234669e+22	3.4690230447e-02	4.7613324382e+21	7.3785830647e-01	9.2781725820e+20	2.0516765622e-01	9.3987485498e-05	1.5326028743e-16	6.7692778709e+19	1.4395111901e-02	7.7947039951e-03	1.1123287066e-10	1.4527770698e-33	2.9642003560e-09
3.1840486148e-01	6.8882970903e+02	2.0914217403e+22	3.4662683481e-02	4.7607109754e+21	7.3723303407e-01	9.3151297857e+20	2.0583750763e-01	9.3911296007e-05	1.5287855897e-16	6.7694084807e+19	1.4385070258e-02	7.7877897979e-03	1.1088215591e-10	1.4517376166e-33	2.9561117505e-09
3.1841613875e-01	6.8923743622e+02	2.0914202573e+22	3.4639705104e-02	4.7601972136e+21	7.3671579075e-01	9.3457436355e+20	2.0639181945e-01	9.3847760948e-05	1.5256193427e-16	6.7695095806e+19	1.4376757229e-02	7.7820762420e-03	1.1059295611e-10	1.4508788227e-33	2.9494243072e-09
3.1841079611e-01	6.8940734737e+02	2.0914201847e+22	3.4632304313e-02	4.7599873894e+21	7.3650806636e-01	9.3580498818e+20	2.0661265689e-01	9.3827197871e-05	1.5245379618e-16	6.7696002439e+19	1.4373417191e-02	7.7797245803e-03	1.1048035256e-10	1.4505212395e-33	2.9469563789e-09
3.1838782478e-01	6.8919809510e+02	2.0914218784e+22	3.4647797188e-02	4.7602578438e+21	7.3678631546e-01	9.3415699045e+20	2.0631142268e-01	9.3869858591e-05	1.5265593778e-16	6.7696329133e+19	1.4377891174e-02	7.7827001725e-03	1.1064107129e-10	1.4509616424e-33	2.9509084935e-09
3.1834003517e-01	6.8857764687e+02	2.0914258000e+22	3.4689406986e-02	4.7610524186e+21	7.3759708641e-01	9.2936082679e+20	2.0543711936e-01	9.3984603039e-05	1.5321054762e-16	6.7696273301e+19	1.4390917982e-02	7.7914811777e-03	1.1110507799e-10	1.4522690426e-33	2.9620567112e-09
3.1825135192e-01	6.8737057932e+02	2.0914332048e+22	3.4769658529e-02	4.7626011941e+21	7.3917615773e-01	9.2004561358e+20	2.0373511733e-01	9.4205997753e-05	1.5429054399e-16	6.7695825204e+19	1.4416248385e-02	7.8086085258e-03	1.1201570731e-10	1.4548193218e-33	2.9838539404e-09
3.1809892250e-01	6.8525840768e+02	2.0914460373e+22	3.4910206963e-02	4.7653253390e+21	7.4195314644e-01	9.0374628413e+20	2.0074263760e-01	9.4593937254e-05	1.5620966705e-16	6.7694483017e+19	1.4460662212e-02	7.8387493003e-03	1.1364336089e-10	1.4593035106e-33	3.0226944985e-09
3.1784527247e-01	6.8169671570e+02	2.0914675608e+22	3.5148549227e-02	4.7699618910e+21	7.4667986778e-01	8.7624273164e+20	1.9565038244e-01	9.5252370490e-05	1.5954528825e-16	6.7690768568e+19	1.4535859286e-02	7.8900852781e-03	1.1649528953e-10	1.4669280003e-33	3.0904505043e-09
