Phi_global	fO2_shift_IW_derived
9.9794103945e-01	-6.2018083378e+00
9.9787218665e-01	-6.2019118142e+00
9.9780308671e-01	-6.2020158708e+00
9.9773373740e-01	-6.2021204828e+00
9.9766413718e-01	-6.2022256456e+00
9.9759428467e-01	-6.2023313802e+00
9.9752417915e-01	-6.2024377392e+00
9.9745381910e-01	-6.2025448137e+00
9.9738320346e-01	-6.2026527392e+00
9.9731233069e-01	-6.2027617017e+00
9.9724119951e-01	-6.2028719423e+00
9.9716980816e-01	-6.2029837603e+00
9.9709815578e-01	-6.2030975133e+00
9.9702623983e-01	-6.2032136150e+00
9.9695405975e-01	-6.2033325308e+00
9.9688161357e-01	-6.2034547705e+00
9.9680889945e-01	-6.2035808792e+00
9.9673591653e-01	-6.2037114272e+00
9.9666266216e-01	-6.2038469989e+00
9.9658913549e-01	-6.2039881816e+00
9.9651533485e-01	-6.2041355533e+00
9.9644125782e-01	-6.2042896698e+00
9.9636690400e-01	-6.2044510507e+00
9.9629227022e-01	-6.2046201636e+00
9.9621735626e-01	-6.2047974071e+00
9.9614215925e-01	-6.2049830942e+00
9.9606667858e-01	-6.2051774361e+00
9.9599091125e-01	-6.2053805290e+00
9.9591485665e-01	-6.2055923464e+00
9.9583851245e-01	-6.2058127370e+00
9.9576187614e-01	-6.2060414284e+00
9.9568494565e-01	-6.2062780383e+00
9.9560771833e-01	-6.2065220895e+00
9.9553019194e-01	-6.2067730285e+00
9.9545236897e-01	-6.2070302454e+00
9.9537424815e-01	-6.2072930950e+00
9.9529582785e-01	-6.2075609158e+00
9.9521710647e-01	-6.2078330469e+00
9.9513808237e-01	-6.2081088419e+00
9.9505875389e-01	-6.2083876798e+00
9.9497911938e-01	-6.2086689727e+00
9.9489917717e-01	-6.2089521714e+00
9.9481892555e-01	-6.2092367677e+00
9.9473836280e-01	-6.2095223435e+00
9.9465748715e-01	-6.2098084076e+00
9.9457629681e-01	-6.2100945844e+00
9.9449479003e-01	-6.2103805315e+00
9.9441296501e-01	-6.2106659365e+00
9.9433081997e-01	-6.2109537638e+00
9.9424835309e-01	-6.2112406439e+00
9.9416556243e-01	-6.2115265758e+00
9.9408244482e-01	-6.2118150347e+00
9.9399898408e-01	-6.2121453222e+00
9.9397185753e-01	-6.2129141171e+00
9.9396833522e-01	-6.2144820732e+00
9.9396510372e-01	-6.2150028940e+00
9.9396189624e-01	-6.2150243827e+00
9.9395870736e-01	-6.2149869314e+00
9.9395553161e-01	-6.2149654092e+00
9.9395236579e-01	-6.2149521524e+00
9.9394920419e-01	-6.2149430024e+00
9.9394604597e-01	-6.2149357747e+00
9.9394289169e-01	-6.2149297807e+00
9.9393974877e-01	-6.2149246579e+00
9.9393661488e-01	-6.2149211604e+00
9.9393349601e-01	-6.2149201094e+00
9.9393040298e-01	-6.2149231015e+00
9.9392737070e-01	-6.2149342149e+00
9.9392443335e-01	-6.2149599779e+00
9.9392167018e-01	-6.2150125981e+00
9.9391924916e-01	-6.2147848359e+00
9.9391755844e-01	-6.2135029022e+00
9.9391722642e-01	-6.2109515479e+00
9.9391843197e-01	-6.2067745880e+00
9.9375390733e-01	-6.1998468746e+00
9.9369871003e-01	-6.1998666400e+00
9.9364385646e-01	-6.1998928074e+00
9.9358899349e-01	-6.1999276604e+00
9.9353362985e-01	-6.1999712718e+00
9.9347796395e-01	-6.2000226767e+00
9.9342196455e-01	-6.2000807687e+00
9.9336479134e-01	-6.2001446287e+00
9.9330668848e-01	-6.2002134543e+00
9.9324803084e-01	-6.2002865945e+00
9.9318865735e-01	-6.2003635546e+00
9.9312909151e-01	-6.2004438915e+00
9.9306911889e-01	-6.2005272785e+00
9.9300816439e-01	-6.2006134659e+00
9.9294583548e-01	-6.2007022343e+00
9.9288328872e-01	-6.2007933019e+00
9.9281973327e-01	-6.2008865335e+00
9.9275561383e-01	-6.2009817385e+00
9.9269011153e-01	-6.2010788217e+00
9.9262285465e-01	-6.2011776737e+00
9.9255485813e-01	-6.2012781109e+00
9.9248662235e-01	-6.2013799900e+00
9.9241814608e-01	-6.2014832069e+00
9.9234942807e-01	-6.2015876632e+00
9.9228046706e-01	-6.2016932656e+00
9.9221126181e-01	-6.2017999251e+00
9.9214181105e-01	-6.2019075566e+00
9.9207211349e-01	-6.2020160783e+00
9.9200216787e-01	-6.2021254127e+00
9.9193197285e-01	-6.2022354865e+00
9.9186152716e-01	-6.2023462326e+00
9.9179082791e-01	-6.2024575913e+00
9.9171987025e-01	-6.2025695139e+00
9.9164865224e-01	-6.2026819650e+00
9.9157717386e-01	-6.2027949278e+00
9.9150543543e-01	-6.2029084087e+00
9.9143343641e-01	-6.2030224441e+00
9.9136117423e-01	-6.2031371070e+00
9.9128864969e-01	-6.2032525135e+00
9.9121585875e-01	-6.2033688300e+00
9.9114280246e-01	-6.2034862788e+00
9.9106947741e-01	-6.2036051422e+00
9.9099588277e-01	-6.2037257644e+00
9.9092201768e-01	-6.2038485507e+00
9.9084787775e-01	-6.2039739641e+00
9.9077346431e-01	-6.2041025173e+00
9.9069877365e-01	-6.2042347649e+00
9.9062380411e-01	-6.2043712919e+00
9.9054855579e-01	-6.2045127006e+00
9.9047302267e-01	-6.2046595986e+00
9.9039720724e-01	-6.2048125830e+00
9.9032110493e-01	-6.2049722266e+00
9.9024471517e-01	-6.2051390617e+00
9.9016803565e-01	-6.2053135626e+00
9.9009106461e-01	-6.2054961277e+00
9.9001379966e-01	-6.2056870623e+00
9.8993624034e-01	-6.2058865628e+00
9.8985838194e-01	-6.2060947049e+00
9.8978022366e-01	-6.2063114360e+00
9.8970176249e-01	-6.2065365757e+00
9.8962299341e-01	-6.2067698216e+00
9.8954391332e-01	-6.2070107617e+00
9.8946452941e-01	-6.2072588913e+00
9.8938484267e-01	-6.2075136340e+00
9.8930485158e-01	-6.2077743637e+00
9.8922455460e-01	-6.2080404251e+00
9.8914395018e-01	-6.2083111538e+00
9.8906303675e-01	-6.2085858922e+00
9.8898181267e-01	-6.2088640038e+00
9.8890027637e-01	-6.2091448827e+00
9.8881842618e-01	-6.2094279606e+00
9.8873626038e-01	-6.2097127112e+00
9.8865377725e-01	-6.2099986522e+00
9.8857097491e-01	-6.2102853446e+00
9.8848785161e-01	-6.2105723927e+00
9.8840440557e-01	-6.2108594413e+00
9.8832063498e-01	-6.2111472436e+00
9.8823653806e-01	-6.2114367331e+00
9.8815211297e-01	-6.2117253462e+00
9.8806735787e-01	-6.2120128546e+00
9.8798227087e-01	-6.2122990939e+00
9.8789684976e-01	-6.2125843516e+00
9.8781108889e-01	-6.2128735692e+00
9.8772494671e-01	-6.2132212287e+00
9.8770862256e-01	-6.2141607781e+00
9.8770479534e-01	-6.2141381297e+00
9.8770137408e-01	-6.2140546666e+00
9.8769799656e-01	-6.2139968762e+00
9.8769465211e-01	-6.2139623771e+00
9.8769132849e-01	-6.2139422766e+00
9.8768801820e-01	-6.2139295406e+00
9.8768471581e-01	-6.2139204736e+00
9.8768142015e-01	-6.2139131906e+00
9.8767813248e-01	-6.2139070905e+00
9.8767486021e-01	-6.2139018861e+00
9.8767160717e-01	-6.2138983664e+00
9.8766838630e-01	-6.2138974214e+00
9.8766522180e-01	-6.2139007951e+00
9.8766217888e-01	-6.2139128524e+00
9.8765934179e-01	-6.2139406173e+00
9.8765688342e-01	-6.2139972690e+00
9.8765517995e-01	-6.2141113363e+00
9.8765506515e-01	-6.2141792358e+00
9.8765794490e-01	-6.2114063937e+00
9.8766368453e-01	-6.2068571356e+00
9.8755646981e-01	-6.2003007325e+00
9.8755706966e-01	-6.2002615231e+00
9.8750082455e-01	-6.2002451274e+00
9.8744483396e-01	-6.2002700382e+00
9.8738868053e-01	-6.2003035717e+00
9.8733251283e-01	-6.2003472119e+00
9.8727564261e-01	-6.2004002584e+00
9.8721868722e-01	-6.2004612880e+00
9.8716067858e-01	-6.2005290697e+00
9.8710126561e-01	-6.2006025855e+00
9.8704145482e-01	-6.2006809614e+00
9.8698071142e-01	-6.2007635982e+00
9.8691976924e-01	-6.2008499460e+00
9.8685842251e-01	-6.2009396103e+00
9.8679596655e-01	-6.2010322997e+00
9.8673212847e-01	-6.2011277492e+00
9.8666806580e-01	-6.2012256443e+00
9.8660278117e-01	-6.2013258402e+00
9.8653677887e-01	-6.2014281224e+00
9.8646930067e-01	-6.2015323773e+00
9.8639993497e-01	-6.2016384858e+00
9.8633017019e-01	-6.2017462211e+00
9.8626015992e-01	-6.2018554524e+00
9.8618990290e-01	-6.2019660675e+00
9.8611939786e-01	-6.2020779616e+00
9.8604864355e-01	-6.2021910357e+00
9.8597763868e-01	-6.2023051955e+00
9.8590638199e-01	-6.2024203512e+00
9.8583487213e-01	-6.2025364167e+00
9.8576310784e-01	-6.2026533095e+00
9.8569108776e-01	-6.2027709516e+00
9.8561880879e-01	-6.2028892701e+00
9.8554626187e-01	-6.2030081994e+00
9.8547344425e-01	-6.2031276821e+00
9.8540035735e-01	-6.2032476732e+00
9.8532700301e-01	-6.2033681433e+00
9.8525338181e-01	-6.2034890845e+00
9.8517949004e-01	-6.2036105163e+00
9.8510533000e-01	-6.2037324911e+00
9.8503089675e-01	-6.2038551033e+00
9.8495619307e-01	-6.2039784948e+00
9.8488121174e-01	-6.2041028636e+00
9.8480595652e-01	-6.2042284673e+00
9.8473042243e-01	-6.2043556286e+00
9.8465460823e-01	-6.2044847348e+00
9.8457851475e-01	-6.2046162357e+00
9.8450213363e-01	-6.2047506392e+00
9.8442546936e-01	-6.2048885009e+00
9.8434851645e-01	-6.2050304142e+00
9.8427127288e-01	-6.2051769965e+00
9.8419373924e-01	-6.2053288740e+00
9.8411590803e-01	-6.2054866670e+00
9.8403778398e-01	-6.2056509715e+00
9.8395935716e-01	-6.2058223429e+00
9.8388063265e-01	-6.2060012761e+00
9.8380160283e-01	-6.2061881873e+00
9.8372226780e-01	-6.2063833952e+00
9.8364262475e-01	-6.2065871044e+00
9.8356266924e-01	-6.2067993945e+00
9.8348239704e-01	-6.2070202121e+00
9.8340180109e-01	-6.2072493710e+00
9.8332088711e-01	-6.2074865587e+00
9.8323966498e-01	-6.2077313498e+00
9.8315813332e-01	-6.2079832263e+00
9.8307629071e-01	-6.2082415983e+00
9.8299413577e-01	-6.2085058275e+00
9.8291166701e-01	-6.2087752486e+00
9.8282888290e-01	-6.2090491905e+00
9.8274578193e-01	-6.2093269923e+00
9.8266236252e-01	-6.2096080179e+00
9.8257862305e-01	-6.2098916652e+00
9.8249456181e-01	-6.2101773733e+00
9.8241017700e-01	-6.2104646261e+00
9.8232546673e-01	-6.2107529539e+00
9.8224042928e-01	-6.2110419334e+00
9.8215506283e-01	-6.2113311844e+00
9.8206936558e-01	-6.2116222966e+00
9.8198333574e-01	-6.2119145017e+00
9.8189697146e-01	-6.2122060537e+00
9.8181027087e-01	-6.2124967100e+00
9.8172323211e-01	-6.2127862549e+00
9.8163585326e-01	-6.2130745023e+00
9.8154813233e-01	-6.2133613515e+00
9.8146006655e-01	-6.2135618568e+00
9.8137164479e-01	-6.2134997952e+00
9.8128502523e-01	-6.2134217245e+00
9.8128366895e-01	-6.2132041331e+00
9.8127983804e-01	-6.2130655856e+00
9.8127624463e-01	-6.2129863618e+00
9.8127271952e-01	-6.2129322200e+00
9.8126925184e-01	-6.2128999739e+00
9.8126583341e-01	-6.2128809253e+00
9.8126247246e-01	-6.2128685462e+00
9.8125919000e-01	-6.2128595147e+00
9.8125603159e-01	-6.2128521848e+00
9.8125308327e-01	-6.2128460309e+00
9.8125055822e-01	-6.2128408677e+00
9.8124877847e-01	-6.2128375662e+00
9.8124834792e-01	-6.2128371777e+00
9.8124921683e-01	-6.2128395152e+00
9.8125078727e-01	-6.2128432078e+00
9.8125277234e-01	-6.2128475900e+00
9.8125500092e-01	-6.2128523352e+00
9.8125736691e-01	-6.2128574855e+00
9.8125983791e-01	-6.2128629770e+00
9.8126240986e-01	-6.2128686084e+00
9.8126506808e-01	-6.2128742697e+00
9.8126777654e-01	-6.2128801559e+00
9.8127052862e-01	-6.2128862553e+00
9.8127332182e-01	-6.2128925186e+00
9.8127617107e-01	-6.2128985964e+00
9.8127904736e-01	-6.2129048474e+00
9.8128194865e-01	-6.2129112673e+00
9.8128487326e-01	-6.2129178522e+00
9.8128607845e-01	-6.2129488697e+00
9.8134889792e-01	-6.2129906494e+00
9.8143196503e-01	-6.2130368149e+00
9.8151503289e-01	-6.2130842542e+00
9.8159801581e-01	-6.2131329675e+00
9.8168088153e-01	-6.2131829339e+00
9.8176361160e-01	-6.2132341433e+00
9.8184619370e-01	-6.2132850872e+00
9.8192863912e-01	-6.2133348897e+00
9.8201101430e-01	-6.2133837260e+00
9.8209343193e-01	-6.2134318441e+00
9.8217612911e-01	-6.2134795682e+00
9.8225836514e-01	-6.2135267070e+00
9.8232305473e-01	-6.2135637980e+00
9.8237606963e-01	-6.2135943494e+00
9.8241893656e-01	-6.2136192197e+00
9.8245458224e-01	-6.2136401463e+00
9.8248493306e-01	-6.2136583337e+00
9.8251048737e-01	-6.2136741117e+00
9.8253106367e-01	-6.2136872674e+00
9.8254783779e-01	-6.2136984843e+00
9.8256177701e-01	-6.2137055715e+00
9.8257326925e-01	-6.2136631941e+00
9.8258254315e-01	-6.2136254279e+00
9.8258989948e-01	-6.2135923576e+00
9.8259586796e-01	-6.2135616370e+00
9.8260060682e-01	-6.2135329372e+00
9.8260424859e-01	-6.2135059899e+00
9.8259553546e-01	-6.2133992466e+00
9.8264135220e-01	-6.2133133872e+00
9.8269496550e-01	-6.2132422055e+00
9.8274213503e-01	-6.2131818422e+00
9.8278436574e-01	-6.2131293864e+00
9.8282263091e-01	-6.2130829780e+00
9.8285758833e-01	-6.2130413402e+00
9.8288969089e-01	-6.2130035461e+00
9.8291927210e-01	-6.2129689136e+00
9.8294657625e-01	-6.2129369194e+00
9.8296979055e-01	-6.2129072729e+00
9.8296848628e-01	-6.2128809773e+00
9.8296587421e-01	-6.2128544963e+00
9.8296187417e-01	-6.2128277662e+00
9.8295639260e-01	-6.2128007157e+00
9.8294931368e-01	-6.2127732652e+00
9.8294046151e-01	-6.2127453275e+00
9.8292950090e-01	-6.2127167998e+00
9.8291583039e-01	-6.2126874179e+00
9.8289748639e-01	-6.2126551272e+00
9.8287984974e-01	-6.2126239731e+00
9.8288868762e-01	-6.2125967170e+00
9.8288468649e-01	-6.2125755974e+00
9.8286355717e-01	-6.2125673553e+00
9.8278311681e-01	-6.2126063187e+00
9.8269890818e-01	-6.2125785283e+00
9.8261497112e-01	-6.2124371833e+00
9.8253203100e-01	-6.2121659620e+00
9.8244978151e-01	-6.2117513090e+00
9.8236796788e-01	-6.2111628679e+00
9.8228641874e-01	-6.2103408015e+00
9.8220533225e-01	-6.2091914783e+00
9.8212496508e-01	-6.2076043743e+00
9.8204526544e-01	-6.2054641819e+00
9.8194179035e-01	-6.2026785064e+00
9.8174133819e-01	-6.2006164863e+00
9.8168415281e-01	-6.2006455171e+00
9.8162677598e-01	-6.2006844155e+00
9.8156918906e-01	-6.2007346087e+00
9.8151100614e-01	-6.2007949610e+00
9.8145248884e-01	-6.2008637469e+00
9.8139253616e-01	-6.2009395565e+00
9.8133164158e-01	-6.2010212134e+00
9.8126987170e-01	-6.2011078451e+00
9.8120757273e-01	-6.2011987614e+00
9.8114506470e-01	-6.2012934165e+00
9.8108149878e-01	-6.2013914439e+00
9.8101654337e-01	-6.2014925190e+00
9.8095099673e-01	-6.2015962996e+00
9.8088445025e-01	-6.2017025659e+00
9.8081709673e-01	-6.2018110926e+00
9.8074813925e-01	-6.2019217456e+00
9.8067718573e-01	-6.2020343857e+00
9.8060569692e-01	-6.2021487691e+00
9.8053395671e-01	-6.2022647428e+00
9.8046196383e-01	-6.2023821838e+00
9.8038971700e-01	-6.2025009780e+00
9.8031721491e-01	-6.2026210185e+00
9.8024445628e-01	-6.2027422046e+00
9.8017143976e-01	-6.2028644405e+00
9.8009816405e-01	-6.2029876346e+00
9.8002462779e-01	-6.2031116991e+00
9.7995082967e-01	-6.2032365502e+00
9.7987676118e-01	-6.2033621090e+00
9.7980241193e-01	-6.2034883021e+00
9.7972778112e-01	-6.2036150625e+00
9.7965287402e-01	-6.2037423323e+00
9.7957769154e-01	-6.2038700668e+00
9.7950223316e-01	-6.2039982383e+00
9.7942650060e-01	-6.2041268413e+00
9.7935048730e-01	-6.2042558995e+00
9.7927419818e-01	-6.2043854713e+00
9.7919762561e-01	-6.2045156594e+00
9.7912077298e-01	-6.2046466168e+00
9.7904363597e-01	-6.2047785551e+00
9.7896621223e-01	-6.2049117491e+00
9.7888850433e-01	-6.2050465412e+00
9.7881050123e-01	-6.2051833420e+00
9.7873220991e-01	-6.2053226261e+00
9.7865362292e-01	-6.2054649280e+00
9.7857473891e-01	-6.2056108308e+00
9.7849555802e-01	-6.2057609531e+00
9.7841607191e-01	-6.2059159359e+00
9.7833628572e-01	-6.2060764232e+00
9.7825618831e-01	-6.2062430462e+00
9.7817578471e-01	-6.2064164022e+00
9.7809506743e-01	-6.2065970358e+00
9.7801403425e-01	-6.2067854178e+00
9.7793268303e-01	-6.2069819251e+00
9.7785100826e-01	-6.2071868226e+00
9.7776900471e-01	-6.2074002487e+00
9.7768666099e-01	-6.2076222060e+00
9.7760399287e-01	-6.2078525567e+00
9.7752100969e-01	-6.2080910288e+00
9.7743771022e-01	-6.2083372296e+00
9.7735409322e-01	-6.2085906618e+00
9.7727015739e-01	-6.2088507472e+00
9.7718590139e-01	-6.2091168497e+00
9.7710132379e-01	-6.2093882997e+00
9.7701642317e-01	-6.2096644160e+00
9.7693119803e-01	-6.2099445248e+00
9.7684564680e-01	-6.2102279751e+00
9.7675976780e-01	-6.2105141501e+00
9.7667355920e-01	-6.2108024754e+00
9.7658701912e-01	-6.2110924229e+00
9.7650014583e-01	-6.2113835143e+00
9.7641293748e-01	-6.2116753191e+00
9.7632539231e-01	-6.2119689790e+00
9.7623750850e-01	-6.2122645273e+00
9.7614928418e-01	-6.2125597492e+00
9.7606071747e-01	-6.2128543732e+00
9.7597180646e-01	-6.2128616839e+00
9.7588254924e-01	-6.2127996826e+00
9.7579294386e-01	-6.2127377824e+00
9.7570298836e-01	-6.2126760110e+00
9.7561268068e-01	-6.2126143837e+00
9.7552201784e-01	-6.2125528093e+00
9.7543098732e-01	-6.2124900766e+00
9.7533947897e-01	-6.2124130619e+00
9.7533470203e-01	-6.2122129997e+00
9.7533049155e-01	-6.2120540965e+00
9.7532670640e-01	-6.2119783903e+00
9.7532299295e-01	-6.2119272436e+00
9.7531932987e-01	-6.2118968079e+00
9.7531569172e-01	-6.2118785536e+00
9.7531206116e-01	-6.2118663843e+00
9.7530842803e-01	-6.2118572858e+00
9.7530477957e-01	-6.2118497911e+00
9.7530109672e-01	-6.2118434062e+00
9.7529733654e-01	-6.2118379749e+00
9.7529344647e-01	-6.2118343454e+00
9.7528932283e-01	-6.2118335354e+00
9.7528476494e-01	-6.2118375868e+00
9.7527929961e-01	-6.2118514015e+00
9.7527225417e-01	-6.2118829978e+00
9.7526230384e-01	-6.2119478969e+00
9.7524798397e-01	-6.2120690658e+00
9.7523424045e-01	-6.2122058710e+00
9.7522158918e-01	-6.2123481819e+00
9.7520861689e-01	-6.2125074322e+00
9.7519519184e-01	-6.2126871566e+00
9.7518121673e-01	-6.2122870116e+00
9.7516752299e-01	-6.2109633048e+00
9.7515237027e-01	-6.2094052288e+00
9.7513559046e-01	-6.2075064531e+00
9.7511599456e-01	-6.2050743466e+00
9.7501911999e-01	-6.2018805162e+00
9.7490965235e-01	-6.2010756335e+00
9.7485121950e-01	-6.2011097859e+00
9.7479261653e-01	-6.2011554056e+00
9.7473347476e-01	-6.2012134105e+00
9.7467392875e-01	-6.2012820759e+00
9.7461363519e-01	-6.2013594163e+00
9.7455161962e-01	-6.2014438808e+00
9.7448900499e-01	-6.2015341909e+00
9.7442530922e-01	-6.2016294845e+00
9.7436139967e-01	-6.2017290227e+00
9.7429680113e-01	-6.2018323062e+00
9.7423077901e-01	-6.2019389586e+00
9.7416370984e-01	-6.2020486056e+00
9.7409586820e-01	-6.2021609372e+00
9.7402713257e-01	-6.2022757135e+00
9.7395666623e-01	-6.2023927774e+00
9.7388409772e-01	-6.2025119666e+00
9.7381085044e-01	-6.2026330190e+00
9.7373734574e-01	-6.2027557571e+00
9.7366358231e-01	-6.2028800458e+00
9.7358955887e-01	-6.2030057610e+00
9.7351527409e-01	-6.2031327875e+00
9.7344072666e-01	-6.2032610178e+00
9.7336591525e-01	-6.2033903497e+00
9.7329083851e-01	-6.2035206866e+00
9.7321549509e-01	-6.2036519357e+00
9.7313988272e-01	-6.2037840084e+00
9.7306398406e-01	-6.2039168211e+00
9.7298778988e-01	-6.2040502942e+00
9.7291130478e-01	-6.2041843531e+00
9.7283453549e-01	-6.2043189303e+00
9.7275748416e-01	-6.2044539691e+00
9.7268014868e-01	-6.2045894267e+00
9.7260252854e-01	-6.2047252784e+00
9.7252462392e-01	-6.2048615235e+00
9.7244643139e-01	-6.2049981921e+00
9.7236795068e-01	-6.2051353520e+00
9.7228918121e-01	-6.2052731172e+00
9.7221011685e-01	-6.2054116561e+00
9.7213076372e-01	-6.2055511977e+00
9.7205110816e-01	-6.2056920391e+00
9.7197115881e-01	-6.2058345466e+00
9.7189090713e-01	-6.2059791576e+00
9.7181035185e-01	-6.2061263761e+00
9.7172949316e-01	-6.2062767652e+00
9.7164832157e-01	-6.2064309368e+00
9.7156684274e-01	-6.2065895354e+00
9.7148504424e-01	-6.2067532233e+00
9.7140293067e-01	-6.2069226591e+00
9.7132049517e-01	-6.2070984792e+00
9.7123773190e-01	-6.2072812753e+00
9.7115463973e-01	-6.2074715721e+00
9.7107121174e-01	-6.2076698060e+00
9.7098743939e-01	-6.2078763045e+00
9.7090331122e-01	-6.2080912685e+00
9.7081885141e-01	-6.2083147582e+00
9.7073406911e-01	-6.2085466898e+00
9.7064896329e-01	-6.2087868390e+00
9.7056353288e-01	-6.2090348495e+00
9.7047777677e-01	-6.2092902503e+00
9.7039169380e-01	-6.2095524775e+00
9.7030528273e-01	-6.2098209002e+00
9.7021854226e-01	-6.2100948450e+00
9.7013147106e-01	-6.2103736209e+00
9.7004406760e-01	-6.2106565396e+00
9.6995633031e-01	-6.2109429334e+00
9.6986825741e-01	-6.2112321680e+00
9.6977984691e-01	-6.2115236525e+00
9.6969109718e-01	-6.2118168813e+00
9.6960200644e-01	-6.2121113128e+00
9.6951257286e-01	-6.2120514288e+00
9.6942279465e-01	-6.2119883828e+00
9.6933266994e-01	-6.2119252227e+00
9.6924219685e-01	-6.2118619999e+00
9.6915137344e-01	-6.2117987597e+00
9.6906019780e-01	-6.2117355423e+00
9.6896866795e-01	-6.2116723829e+00
9.6887678192e-01	-6.2116093131e+00
9.6878453771e-01	-6.2115463605e+00
9.6869193329e-01	-6.2114835491e+00
9.6859896649e-01	-6.2114208898e+00
9.6850563388e-01	-6.2113582772e+00
9.6841191880e-01	-6.2112943748e+00
9.6831792234e-01	-6.2112148023e+00
9.6831571072e-01	-6.2110032979e+00
9.6831131533e-01	-6.2108617522e+00
9.6830734650e-01	-6.2107890641e+00
9.6830346441e-01	-6.2107404419e+00
9.6829964352e-01	-6.2107114848e+00
9.6829585431e-01	-6.2106938277e+00
9.6829208012e-01	-6.2106817700e+00
9.6828831569e-01	-6.2106725705e+00
9.6828455494e-01	-6.2106649117e+00
9.6828079094e-01	-6.2106583270e+00
9.6827701048e-01	-6.2106527100e+00
9.6827320559e-01	-6.2106489213e+00
9.6826935289e-01	-6.2106480127e+00
9.6826540540e-01	-6.2106521263e+00
9.6826125886e-01	-6.2106663015e+00
9.6825677357e-01	-6.2106988750e+00
9.6825169385e-01	-6.2107655990e+00
9.6824550088e-01	-6.2109039807e+00
9.6823752204e-01	-6.2111929271e+00
9.6822849696e-01	-6.2117493526e+00
9.6822080421e-01	-6.2090285870e+00
9.6818986432e-01	-6.2036998234e+00
9.6803077854e-01	-6.2015505319e+00
9.6797106458e-01	-6.2015893289e+00
9.6791117308e-01	-6.2016409527e+00
9.6785051817e-01	-6.2017060573e+00
9.6778957770e-01	-6.2017824176e+00
9.6772737826e-01	-6.2018677957e+00
9.6766359347e-01	-6.2019604476e+00
9.6759900835e-01	-6.2020590409e+00
9.6753369646e-01	-6.2021626363e+00
9.6746816028e-01	-6.2022704961e+00
9.6740133977e-01	-6.2023821484e+00
9.6733283280e-01	-6.2024971863e+00
9.6726390626e-01	-6.2026151656e+00
9.6719361957e-01	-6.2027358556e+00
9.6712212015e-01	-6.2028589941e+00
9.6704832451e-01	-6.2029844397e+00
9.6697332484e-01	-6.2031119266e+00
9.6689806176e-01	-6.2032412209e+00
9.6682253397e-01	-6.2033721716e+00
9.6674674016e-01	-6.2035046421e+00
9.6667067899e-01	-6.2036385066e+00
9.6659434913e-01	-6.2037736487e+00
9.6651774923e-01	-6.2039099592e+00
9.6644087791e-01	-6.2040473350e+00
9.6636373380e-01	-6.2041856778e+00
9.6628631301e-01	-6.2043248941e+00
9.6620859101e-01	-6.2044648955e+00
9.6613055848e-01	-6.2046055970e+00
9.6605222625e-01	-6.2047469166e+00
9.6597359981e-01	-6.2048887789e+00
9.6589468221e-01	-6.2050311163e+00
9.6581547658e-01	-6.2051738720e+00
9.6573597260e-01	-6.2053170041e+00
9.6565618113e-01	-6.2054604887e+00
9.6557608844e-01	-6.2056043283e+00
9.6549570618e-01	-6.2057485557e+00
9.6541501845e-01	-6.2058932452e+00
9.6533403638e-01	-6.2060385172e+00
9.6525274905e-01	-6.2061845502e+00
9.6517115858e-01	-6.2063315858e+00
9.6508926329e-01	-6.2064799351e+00
9.6500705462e-01	-6.2066299832e+00
9.6492454012e-01	-6.2067821868e+00
9.6484170244e-01	-6.2069370729e+00
