R_int	Phi_global	P_surf
1.0662416710e+07	9.2305018920e-01	7.0929615355e+03
1.0662416710e+07	9.2293384823e-01	7.1014653398e+03
1.0662416710e+07	9.2281706018e-01	7.1099560441e+03
1.0662416710e+07	9.2269982225e-01	7.1184310490e+03
1.0662416710e+07	9.2258213016e-01	7.1268881274e+03
1.0662416710e+07	9.2246398470e-01	7.1353248983e+03
1.0662416710e+07	9.2234538153e-01	7.1437396470e+03
1.0662416710e+07	9.2222631567e-01	7.1521323919e+03
1.0662416710e+07	9.2210678443e-01	7.1605201400e+03
1.0662416710e+07	9.2198675731e-01	7.1691062049e+03
1.0662416710e+07	9.2186594677e-01	7.1800821198e+03
1.0662416710e+07	9.2185574550e-01	7.2125550070e+03
1.0662416710e+07	9.2184922754e-01	7.2346227883e+03
1.0662416710e+07	9.2184383338e-01	7.2435205926e+03
1.0662416710e+07	9.2183857686e-01	7.2492822142e+03
1.0662416710e+07	9.2183341172e-01	7.2528646580e+03
1.0662416710e+07	9.2182828203e-01	7.2553495686e+03
1.0662416710e+07	9.2182317075e-01	7.2572989630e+03
1.0662416710e+07	9.2181808356e-01	7.2589416980e+03
1.0662416710e+07	9.2181301528e-01	7.2604094342e+03
1.0662416710e+07	9.2180795167e-01	7.2617992282e+03
1.0662416710e+07	9.2180288404e-01	7.2631640064e+03
1.0662416710e+07	9.2179783323e-01	7.2644596602e+03
1.0662416710e+07	9.2179280081e-01	7.2656966677e+03
1.0662416710e+07	9.2178777601e-01	7.2669192437e+03
1.0662416710e+07	9.2178276927e-01	7.2681130786e+03
1.0662416710e+07	9.2177781380e-01	7.2692046070e+03
1.0662416710e+07	9.2177294312e-01	7.2701350024e+03
1.0662416710e+07	9.2176822003e-01	7.2708195302e+03
1.0662416710e+07	9.2176381845e-01	7.2709144413e+03
1.0662416710e+07	9.2176053047e-01	7.2701180738e+03
1.0662416710e+07	9.2175826595e-01	7.2681155065e+03
1.0662416710e+07	9.2175734343e-01	7.2642873072e+03
1.0662416710e+07	9.2175806968e-01	7.2575967582e+03
1.0662416710e+07	9.2176132743e-01	7.2463621831e+03
1.0662416710e+07	9.2176860002e-01	7.2278792054e+03
1.0662416710e+07	9.2178238894e-01	7.1978275878e+03
1.0662416710e+07	9.2180596184e-01	7.1494337263e+03
1.0662416710e+07	9.2183460054e-01	7.0917821134e+03
1.0662416710e+07	9.2186370152e-01	7.0338372182e+03
1.0662416710e+07	9.2189320467e-01	6.9755790722e+03
1.0662416710e+07	9.2191946775e-01	6.9176735126e+03
1.0648719833e+07	9.2194312510e-01	6.8754376617e+03
1.0648719833e+07	9.2266399143e-01	6.8746093246e+03
1.0648719833e+07	9.2257981563e-01	6.8748201326e+03
1.0648719833e+07	9.2249516181e-01	6.8750155659e+03
1.0648719833e+07	9.2241003817e-01	6.8749616682e+03
1.0648719833e+07	9.2232450265e-01	6.8748302901e+03
1.0648719833e+07	9.2223859727e-01	6.8753223583e+03
1.0648719833e+07	9.2215233026e-01	6.8766879363e+03
1.0648719833e+07	9.2206571066e-01	6.8788352748e+03
1.0648719833e+07	9.2197875932e-01	6.8815924402e+03
1.0648719833e+07	9.2189144933e-01	6.8848049704e+03
1.0648719833e+07	9.2180380963e-01	6.8883545402e+03
1.0648719833e+07	9.2171582614e-01	6.8921551756e+03
1.0648719833e+07	9.2162749162e-01	6.8961450150e+03
1.0648719833e+07	9.2153881328e-01	6.9002796587e+03
1.0648719833e+07	9.2144977561e-01	6.9045269800e+03
1.0648719833e+07	9.2136036758e-01	6.9088630273e+03
1.0648719833e+07	9.2127057697e-01	6.9132698898e+03
1.0648719833e+07	9.2118036809e-01	6.9177343007e+03
1.0648719833e+07	9.2108969582e-01	6.9222456298e+03
1.0648719833e+07	9.2099865119e-01	6.9267955504e+03
1.0648719833e+07	9.2090728513e-01	6.9313772521e+03
1.0648719833e+07	9.2081559881e-01	6.9359852787e+03
1.0648719833e+07	9.2072359221e-01	6.9406153218e+03
1.0648719833e+07	9.2063125860e-01	6.9452643690e+03
1.0648719833e+07	9.2053860187e-01	6.9499298029e+03
1.0648719833e+07	9.2044561318e-01	6.9546106016e+03
1.0648719833e+07	9.2035229894e-01	6.9593060564e+03
1.0648719833e+07	9.2025864960e-01	6.9640174868e+03
1.0648719833e+07	9.2016466578e-01	6.9687471248e+03
1.0648719833e+07	9.2007034373e-01	6.9734990483e+03
1.0648719833e+07	9.1997567958e-01	6.9782792611e+03
1.0648719833e+07	9.1988067313e-01	6.9830956764e+03
1.0648719833e+07	9.1978532035e-01	6.9879585968e+03
1.0648719833e+07	9.1968961260e-01	6.9928808113e+03
1.0648719833e+07	9.1959355312e-01	6.9979132560e+03
1.0648719833e+07	9.1949713875e-01	7.0030598353e+03
1.0648719833e+07	9.1940036222e-01	7.0083166898e+03
1.0648719833e+07	9.1930321997e-01	7.0137033761e+03
1.0648719833e+07	9.1920570413e-01	7.0192400705e+03
1.0648719833e+07	9.1910782110e-01	7.0249456942e+03
1.0648719833e+07	9.1900956036e-01	7.0308388100e+03
1.0648719833e+07	9.1891092697e-01	7.0369348459e+03
1.0648719833e+07	9.1881191600e-01	7.0432467549e+03
1.0648719833e+07	9.1871252631e-01	7.0497834645e+03
1.0648719833e+07	9.1861275711e-01	7.0565495458e+03
1.0648719833e+07	9.1851260779e-01	7.0635449414e+03
1.0648719833e+07	9.1841207782e-01	7.0707650247e+03
1.0648719833e+07	9.1831116152e-01	7.0782012849e+03
1.0648719833e+07	9.1820986572e-01	7.0858405772e+03
1.0648719833e+07	9.1810818760e-01	7.0936675782e+03
1.0648719833e+07	9.1800612923e-01	7.1016645178e+03
1.0648719833e+07	9.1790368668e-01	7.1098129349e+03
1.0648719833e+07	9.1780085887e-01	7.1180937787e+03
1.0648719833e+07	9.1769764182e-01	7.1264885891e+03
1.0648719833e+07	9.1759403936e-01	7.1349791528e+03
1.0648719833e+07	9.1749004728e-01	7.1435491817e+03
1.0648719833e+07	9.1738566384e-01	7.1521836997e+03
1.0648719833e+07	9.1728088484e-01	7.1608695546e+03
1.0648719833e+07	9.1717571311e-01	7.1695946418e+03
1.0648719833e+07	9.1707014423e-01	7.1783490191e+03
1.0648719833e+07	9.1696417621e-01	7.1871239864e+03
1.0648719833e+07	9.1685780687e-01	7.1959121517e+03
1.0648719833e+07	9.1675103403e-01	7.2047072504e+03
1.0648719833e+07	9.1664385348e-01	7.2135041483e+03
1.0648719833e+07	9.1653626692e-01	7.2222980292e+03
1.0648719833e+07	9.1642827007e-01	7.2310852261e+03
1.0648719833e+07	9.1631985703e-01	7.2398627299e+03
1.0648719833e+07	9.1621103257e-01	7.2486270848e+03
1.0648719833e+07	9.1610179076e-01	7.2573760260e+03
1.0648719833e+07	9.1599212665e-01	7.2661074511e+03
1.0648719833e+07	9.1588204289e-01	7.2748188658e+03
1.0648719833e+07	9.1577153445e-01	7.2835087882e+03
1.0648719833e+07	9.1566059839e-01	7.2921785743e+03
1.0648719833e+07	9.1554922717e-01	7.3008613139e+03
1.0648719833e+07	9.1543736434e-01	7.3099318129e+03
1.0648719833e+07	9.1534586871e-01	7.3233296785e+03
1.0648719833e+07	9.1533883373e-01	7.3671474477e+03
1.0648719833e+07	9.1533356751e-01	7.3785415705e+03
1.0648719833e+07	9.1532846910e-01	7.3866264885e+03
1.0648719833e+07	9.1532350198e-01	7.3917359168e+03
1.0648719833e+07	9.1531861749e-01	7.3949610304e+03
1.0648719833e+07	9.1531374757e-01	7.3973460409e+03
1.0648719833e+07	9.1530890460e-01	7.3992492868e+03
1.0648719833e+07	9.1530408542e-01	7.4008929279e+03
1.0648719833e+07	9.1529928572e-01	7.4023809334e+03
1.0648719833e+07	9.1529447740e-01	7.4038348661e+03
1.0648719833e+07	9.1528967591e-01	7.4052354127e+03
1.0648719833e+07	9.1528489319e-01	7.4065689634e+03
1.0648719833e+07	9.1528013157e-01	7.4078432039e+03
1.0648719833e+07	9.1527536764e-01	7.4091313232e+03
1.0648719833e+07	9.1527063942e-01	7.4103502290e+03
1.0648719833e+07	9.1526597611e-01	7.4114472078e+03
1.0648719833e+07	9.1526141824e-01	7.4123599078e+03
1.0648719833e+07	9.1525706719e-01	7.4129240521e+03
1.0648719833e+07	9.1525314923e-01	7.4127176626e+03
1.0648719833e+07	9.1525044337e-01	7.4114018574e+03
1.0648719833e+07	9.1524905982e-01	7.4085408960e+03
1.0648719833e+07	9.1524922463e-01	7.4033177107e+03
1.0648719833e+07	9.1525157793e-01	7.3943770994e+03
1.0648719833e+07	9.1525733923e-01	7.3795288755e+03
1.0648719833e+07	9.1526853969e-01	7.3552594623e+03
1.0648719833e+07	9.1528847347e-01	7.3160068263e+03
1.0648719833e+07	9.1531867834e-01	7.2582083972e+03
1.0648719833e+07	9.1534943986e-01	7.2002079541e+03
1.0648719833e+07	9.1538063069e-01	7.1419913265e+03
1.0648719833e+07	9.1541222811e-01	7.0835234410e+03
1.0648719833e+07	9.1544423852e-01	7.0247653174e+03
1.0648719833e+07	9.1547420323e-01	6.9661795685e+03
1.0648719833e+07	9.1550045694e-01	6.9075191441e+03
1.0648719833e+07	9.1552364349e-01	6.8485347694e+03
1.0648719833e+07	9.1548302351e-01	6.7893755390e+03
1.0648719833e+07	9.1532972084e-01	6.7514717105e+03
1.0648719833e+07	9.1525641314e-01	6.7535072049e+03
1.0648719833e+07	9.1517999698e-01	6.7561193991e+03
1.0648719833e+07	9.1510208435e-01	6.7591721676e+03
1.0648719833e+07	9.1502336361e-01	6.7625300760e+03
1.0648719833e+07	9.1494299129e-01	6.7661105535e+03
1.0648719833e+07	9.1486199470e-01	6.7698599175e+03
1.0648719833e+07	9.1477774915e-01	6.7737522807e+03
1.0648719833e+07	9.1469265570e-01	6.7777591486e+03
1.0648719833e+07	9.1460590054e-01	6.7818662993e+03
1.0648719833e+07	9.1451835471e-01	6.7860590525e+03
1.0648719833e+07	9.1442738481e-01	6.7903342864e+03
1.0648719833e+07	9.1433586937e-01	6.7946767369e+03
1.0648719833e+07	9.1424006639e-01	6.7990893380e+03
1.0648719833e+07	9.1414279560e-01	6.8035592110e+03
1.0648719833e+07	9.1404518659e-01	6.8080786315e+03
1.0648719833e+07	9.1394723629e-01	6.8126434410e+03
1.0648719833e+07	9.1384894129e-01	6.8172499752e+03
1.0648719833e+07	9.1375030161e-01	6.8218947884e+03
1.0648719833e+07	9.1365125393e-01	6.8265750525e+03
1.0648719833e+07	9.1355170788e-01	6.8312879982e+03
1.0648719833e+07	9.1345174498e-01	6.8360308661e+03
1.0648719833e+07	9.1335138588e-01	6.8408009912e+03
1.0648719833e+07	9.1325063527e-01	6.8455960939e+03
1.0648719833e+07	9.1314950041e-01	6.8504138781e+03
1.0648719833e+07	9.1304797894e-01	6.8552521581e+03
1.0648719833e+07	9.1294605752e-01	6.8601088594e+03
1.0648719833e+07	9.1284375550e-01	6.8649820444e+03
1.0648719833e+07	9.1274104951e-01	6.8698696340e+03
1.0648719833e+07	9.1263795459e-01	6.8747699894e+03
1.0648719833e+07	9.1253446099e-01	6.8796817916e+03
1.0648719833e+07	9.1243055443e-01	6.8846037646e+03
1.0648719833e+07	9.1232625353e-01	6.8895351277e+03
1.0648719833e+07	9.1222153641e-01	6.8944757552e+03
1.0648719833e+07	9.1211639626e-01	6.8994264878e+03
1.0648719833e+07	9.1201082986e-01	6.9043890813e+03
1.0648719833e+07	9.1190482033e-01	6.9093666011e+03
1.0648719833e+07	9.1179834426e-01	6.9143639084e+03
1.0648719833e+07	9.1169136389e-01	6.9193870761e+03
1.0648719833e+07	9.1158384156e-01	6.9244448587e+03
1.0648719833e+07	9.1147587657e-01	6.9295476382e+03
1.0648719833e+07	9.1136750925e-01	6.9347084106e+03
1.0648719833e+07	9.1125874371e-01	6.9399418841e+03
1.0648719833e+07	9.1114957177e-01	6.9452653150e+03
1.0648719833e+07	9.1103998951e-01	6.9506973339e+03
1.0648719833e+07	9.1092999316e-01	6.9562575458e+03
1.0648719833e+07	9.1081957515e-01	6.9619660311e+03
1.0648719833e+07	9.1070873720e-01	6.9678418111e+03
1.0648719833e+07	9.1059747960e-01	6.9739024785e+03
1.0648719833e+07	9.1048579261e-01	6.9801637579e+03
1.0648719833e+07	9.1037368306e-01	6.9866371985e+03
1.0648719833e+07	9.1026114055e-01	6.9933312487e+03
1.0648719833e+07	9.1014816583e-01	7.0002493153e+03
1.0648719833e+07	9.1003476610e-01	7.0073897226e+03
1.0648719833e+07	9.0992093473e-01	7.0147470143e+03
1.0648719833e+07	9.0980667117e-01	7.0223458240e+03
1.0648719833e+07	9.0969197120e-01	7.0301965351e+03
1.0648719833e+07	9.0957684109e-01	7.0382265843e+03
1.0648719833e+07	9.0946127625e-01	7.0464180115e+03
1.0648719833e+07	9.0934527221e-01	7.0547519843e+03
1.0648719833e+07	9.0922883097e-01	7.0632090975e+03
1.0648719833e+07	9.0911195095e-01	7.0717707890e+03
1.0648719833e+07	9.0899463042e-01	7.0804195989e+03
1.0648719833e+07	9.0887686655e-01	7.0891395810e+03
1.0648719833e+07	9.0875866214e-01	7.0979160007e+03
1.0648719833e+07	9.0864001111e-01	7.1067364760e+03
1.0648719833e+07	9.0852091123e-01	7.1155900099e+03
1.0648719833e+07	9.0840135751e-01	7.1244673779e+03
1.0648719833e+07	9.0828135284e-01	7.1333601951e+03
1.0648719833e+07	9.0816088962e-01	7.1422621135e+03
1.0648719833e+07	9.0803996631e-01	7.1511674164e+03
1.0648719833e+07	9.0791858588e-01	7.1600709683e+03
1.0648719833e+07	9.0779673940e-01	7.1689692531e+03
1.0648719833e+07	9.0767442881e-01	7.1778585649e+03
1.0648719833e+07	9.0755164795e-01	7.1867362622e+03
1.0648719833e+07	9.0742839652e-01	7.1955996446e+03
1.0648719833e+07	9.0730466860e-01	7.2044466958e+03
1.0648719833e+07	9.0718046540e-01	7.2132750964e+03
1.0648719833e+07	9.0705578032e-01	7.2220832484e+03
1.0648719833e+07	9.0693061420e-01	7.2308692912e+03
1.0648719833e+07	9.0680496207e-01	7.2396335869e+03
1.0648719833e+07	9.0667881775e-01	7.2483953351e+03
1.0648719833e+07	9.0655214269e-01	7.2573780301e+03
1.0648719833e+07	9.0642458662e-01	7.2689859551e+03
1.0648719833e+07	9.0641570669e-01	7.3033710108e+03
1.0648719833e+07	9.0640872397e-01	7.3239849719e+03
1.0648719833e+07	9.0640290813e-01	7.3326078222e+03
1.0648719833e+07	9.0639724188e-01	7.3381728258e+03
1.0648719833e+07	9.0639167371e-01	7.3416818115e+03
1.0648719833e+07	9.0638613772e-01	7.3441896020e+03
1.0648719833e+07	9.0638062070e-01	7.3462012011e+03
1.0648719833e+07	9.0637513162e-01	7.3479216105e+03
1.0648719833e+07	9.0636966510e-01	7.3494713946e+03
1.0648719833e+07	9.0636419980e-01	7.3509542361e+03
1.0648719833e+07	9.0635873092e-01	7.3524073720e+03
1.0648719833e+07	9.0635328305e-01	7.3537900012e+03
1.0648719833e+07	9.0634785839e-01	7.3551115940e+03
1.0648719833e+07	9.0634243830e-01	7.3564278676e+03
1.0648719833e+07	9.0633704523e-01	7.3577010629e+03
1.0648719833e+07	9.0633171893e-01	7.3588594848e+03
1.0648719833e+07	9.0632650328e-01	7.3598360770e+03
1.0648719833e+07	9.0632148397e-01	7.3605211922e+03
1.0648719833e+07	9.0631689847e-01	7.3605058504e+03
1.0648719833e+07	9.0631363207e-01	7.3594606860e+03
1.0648719833e+07	9.0631168692e-01	7.3570090364e+03
1.0648719833e+07	9.0631138344e-01	7.3524210942e+03
1.0648719833e+07	9.0631326225e-01	7.3444790022e+03
1.0648719833e+07	9.0631851863e-01	7.3312096343e+03
1.0648719833e+07	9.0632912665e-01	7.3094430309e+03
1.0648719833e+07	9.0634850563e-01	7.2741042918e+03
1.0648719833e+07	9.0638138978e-01	7.2172036418e+03
1.0648719833e+07	9.0641585927e-01	7.1586602790e+03
1.0648719833e+07	9.0645087055e-01	7.0998493709e+03
1.0648719833e+07	9.0648636884e-01	7.0407423233e+03
1.0648719833e+07	9.0651890777e-01	6.9818951899e+03
1.0648719833e+07	9.0654765762e-01	6.9228961772e+03
1.0636912950e+07	9.0657286074e-01	6.8775470936e+03
1.0636912950e+07	9.0721225378e-01	6.8768799967e+03
1.0636912950e+07	9.0712479985e-01	6.8771047393e+03
1.0636912950e+07	9.0703679391e-01	6.8772648710e+03
1.0636912950e+07	9.0694829659e-01	6.8770822723e+03
1.0636912950e+07	9.0685938582e-01	6.8771818537e+03
1.0636912950e+07	9.0677010203e-01	6.8782442159e+03
1.0636912950e+07	9.0668034244e-01	6.8803043190e+03
1.0636912950e+07	9.0659007879e-01	6.8831560543e+03
1.0636912950e+07	9.0649942314e-01	6.8865872243e+03
1.0636912950e+07	9.0640839284e-01	6.8904348339e+03
1.0636912950e+07	9.0631700263e-01	6.8945827277e+03
1.0636912950e+07	9.0622523929e-01	6.8989502324e+03
1.0636912950e+07	9.0613311588e-01	6.9034810061e+03
1.0636912950e+07	9.0604064147e-01	6.9081354490e+03
1.0636912950e+07	9.0594778724e-01	6.9128850489e+03
1.0636912950e+07	9.0585458042e-01	6.9177091574e+03
1.0636912950e+07	9.0576100898e-01	6.9225925538e+03
1.0636912950e+07	9.0566705282e-01	6.9275236413e+03
1.0636912950e+07	9.0557273632e-01	6.9324931256e+03
1.0636912950e+07	9.0547804411e-01	6.9374941691e+03
1.0636912950e+07	9.0538294539e-01	6.9425214109e+03
1.0636912950e+07	9.0528745106e-01	6.9475701689e+03
1.0636912950e+07	9.0519153829e-01	6.9526371035e+03
1.0636912950e+07	9.0509517166e-01	6.9577194506e+03
1.0636912950e+07	9.0499829846e-01	6.9628160093e+03
1.0636912950e+07	9.0490094665e-01	6.9679256334e+03
1.0636912950e+07	9.0480324958e-01	6.9730485769e+03
1.0636912950e+07	9.0470520494e-01	6.9781865724e+03
1.0636912950e+07	9.0460681018e-01	6.9833429035e+03
1.0636912950e+07	9.0450806261e-01	6.9885226687e+03
1.0636912950e+07	9.0440895787e-01	6.9937330842e+03
1.0636912950e+07	9.0430949530e-01	6.9989833909e+03
1.0636912950e+07	9.0420966413e-01	7.0042856995e+03
1.0636912950e+07	9.0410947173e-01	7.0096535148e+03
1.0636912950e+07	9.0400890822e-01	7.0151034388e+03
1.0636912950e+07	9.0390796571e-01	7.0206538660e+03
1.0636912950e+07	9.0380664306e-01	7.0263241505e+03
1.0636912950e+07	9.0370494041e-01	7.0321342987e+03
1.0636912950e+07	9.0360285064e-01	7.0381046563e+03
1.0636912950e+07	9.0350037083e-01	7.0442542580e+03
1.0636912950e+07	9.0339749868e-01	7.0506000478e+03
1.0636912950e+07	9.0329422874e-01	7.0572307821e+03
1.0636912950e+07	9.0319056360e-01	7.0640884779e+03
1.0636912950e+07	9.0308650608e-01	7.0711749457e+03
1.0636912950e+07	9.0298205185e-01	7.0784913615e+03
1.0636912950e+07	9.0287719704e-01	7.0860340084e+03
1.0636912950e+07	9.0277194823e-01	7.0937938650e+03
1.0636912950e+07	9.0266630156e-01	7.1017586564e+03
1.0636912950e+07	9.0256025655e-01	7.1099126423e+03
1.0636912950e+07	9.0245381255e-01	7.1182378872e+03
1.0636912950e+07	9.0234696785e-01	7.1267152187e+03
1.0636912950e+07	9.0223972316e-01	7.1353248754e+03
1.0636912950e+07	9.0213207240e-01	7.1440479811e+03
1.0636912950e+07	9.0202402214e-01	7.1528655919e+03
1.0636912950e+07	9.0191556401e-01	7.1617613514e+03
1.0636912950e+07	9.0180669914e-01	7.1707197539e+03
1.0636912950e+07	9.0169742837e-01	7.1797270612e+03
1.0636912950e+07	9.0158774697e-01	7.1887717378e+03
1.0636912950e+07	9.0147765037e-01	7.1978439010e+03
1.0636912950e+07	9.0136713899e-01	7.2069347851e+03
1.0636912950e+07	9.0125621298e-01	7.2160370080e+03
1.0636912950e+07	9.0114486759e-01	7.2251447662e+03
1.0636912950e+07	9.0103310051e-01	7.2342530522e+03
1.0636912950e+07	9.0092090637e-01	7.2433579258e+03
1.0636912950e+07	9.0080828664e-01	7.2524555576e+03
1.0636912950e+07	9.0069523802e-01	7.2615430295e+03
1.0636912950e+07	9.0058175804e-01	7.2706177641e+03
1.0636912950e+07	9.0046784420e-01	7.2796774937e+03
1.0636912950e+07	9.0035349398e-01	7.2887201792e+03
1.0636912950e+07	9.0023870656e-01	7.2977438158e+03
1.0636912950e+07	9.0012347756e-01	7.3067468370e+03
1.0636912950e+07	9.0000780432e-01	7.3157280877e+03
1.0636912950e+07	8.9989168328e-01	7.3246916034e+03
1.0636912950e+07	8.9977509989e-01	7.3336970026e+03
1.0636912950e+07	8.9965794901e-01	7.3434006608e+03
1.0636912950e+07	8.9958670782e-01	7.3605570520e+03
1.0636912950e+07	8.9957601854e-01	7.4066630008e+03
1.0636912950e+07	8.9957049657e-01	7.4152802777e+03
1.0636912950e+07	8.9956513040e-01	7.4208357440e+03
1.0636912950e+07	8.9955986611e-01	7.4243603957e+03
1.0636912950e+07	8.9955463173e-01	7.4269093504e+03
1.0636912950e+07	8.9954941644e-01	7.4289701613e+03
1.0636912950e+07	8.9954423098e-01	7.4307420298e+03
1.0636912950e+07	8.9953906984e-01	7.4323429576e+03
1.0636912950e+07	8.9953390703e-01	7.4338813530e+03
1.0636912950e+07	8.9952874045e-01	7.4353871690e+03
1.0636912950e+07	8.9952359690e-01	7.4368211203e+03
1.0636912950e+07	8.9951847889e-01	7.4381923487e+03
1.0636912950e+07	8.9951336229e-01	7.4395627838e+03
1.0636912950e+07	8.9950827722e-01	7.4408827187e+03
1.0636912950e+07	8.9950326654e-01	7.4420810303e+03
1.0636912950e+07	8.9949837791e-01	7.4430892269e+03
1.0636912950e+07	8.9949371103e-01	7.4437752441e+03
1.0636912950e+07	8.9948953380e-01	7.4437042621e+03
1.0636912950e+07	8.9948670392e-01	7.4425283217e+03
1.0636912950e+07	8.9948529257e-01	7.4398378784e+03
1.0636912950e+07	8.9948564336e-01	7.4348439687e+03
1.0636912950e+07	8.9948843712e-01	7.4262317820e+03
1.0636912950e+07	8.9949503431e-01	7.4118731522e+03
1.0636912950e+07	8.9950767304e-01	7.3883520522e+03
1.0636912950e+07	8.9953019380e-01	7.3502028689e+03
1.0636912950e+07	8.9956630484e-01	7.2914692936e+03
1.0636912950e+07	8.9960315432e-01	7.2325044611e+03
1.0636912950e+07	8.9964055041e-01	7.1733100481e+03
1.0636912950e+07	8.9967845304e-01	7.1138549637e+03
1.0635595484e+07	8.9971671306e-01	7.0557598755e+03
1.0635595484e+07	9.0012201347e-01	7.0586040693e+03
1.0635595484e+07	9.0002918344e-01	7.0609747898e+03
1.0635595484e+07	8.9993598820e-01	7.0639977695e+03
1.0635595484e+07	8.9984244845e-01	7.0674697815e+03
1.0635595484e+07	8.9974857409e-01	7.0712409352e+03
1.0635595484e+07	8.9965436994e-01	7.0752284896e+03
1.0635595484e+07	8.9955983794e-01	7.0793865021e+03
1.0635595484e+07	8.9946497667e-01	7.0836845727e+03
1.0635595484e+07	8.9936978749e-01	7.0881009994e+03
1.0635595484e+07	8.9927427038e-01	7.0926196019e+03
1.0635595484e+07	8.9917842403e-01	7.0972278677e+03
1.0635595484e+07	8.9908224710e-01	7.1019157963e+03
1.0635595484e+07	8.9898573924e-01	7.1066751485e+03
1.0635595484e+07	8.9888890022e-01	7.1114990234e+03
1.0635595484e+07	8.9879172492e-01	7.1163817908e+03
1.0635595484e+07	8.9869421505e-01	7.1213182711e+03
1.0635595484e+07	8.9859637048e-01	7.1263039957e+03
1.0635595484e+07	8.9849818779e-01	7.1313351546e+03
1.0635595484e+07	8.9839966199e-01	7.1364084098e+03
1.0635595484e+07	8.9830079625e-01	7.1415203129e+03
1.0635595484e+07	8.9820158769e-01	7.1466679706e+03
1.0635595484e+07	8.9810203677e-01	7.1518485116e+03
1.0635595484e+07	8.9800213971e-01	7.1570594368e+03
1.0635595484e+07	8.9790189244e-01	7.1622983855e+03
1.0635595484e+07	8.9780129380e-01	7.1675629473e+03
1.0635595484e+07	8.9770034556e-01	7.1728506442e+03
1.0635595484e+07	8.9759904383e-01	7.1781593859e+03
1.0635595484e+07	8.9749738768e-01	7.1834870280e+03
1.0635595484e+07	8.9739537363e-01	7.1888316942e+03
1.0635595484e+07	8.9729300230e-01	7.1941914751e+03
1.0635595484e+07	8.9719027037e-01	7.1995649284e+03
1.0635595484e+07	8.9708717620e-01	7.2049508870e+03
1.0635595484e+07	8.9698371603e-01	7.2103487974e+03
1.0635595484e+07	8.9687989032e-01	7.2157585626e+03
1.0635595484e+07	8.9677569932e-01	7.2211809904e+03
1.0635595484e+07	8.9667113672e-01	7.2266183755e+03
1.0635595484e+07	8.9656619593e-01	7.2320744277e+03
1.0635595484e+07	8.9646088136e-01	7.2375540124e+03
1.0635595484e+07	8.9635518586e-01	7.2430645885e+03
1.0635595484e+07	8.9624910169e-01	7.2486158934e+03
1.0635595484e+07	8.9614263291e-01	7.2542194463e+03
1.0635595484e+07	8.9603576710e-01	7.2598901232e+03
1.0635595484e+07	8.9592850398e-01	7.2656445301e+03
1.0635595484e+07	8.9582083911e-01	7.2715016026e+03
1.0635595484e+07	8.9571276819e-01	7.2774819275e+03
1.0635595484e+07	8.9560429142e-01	7.2836068158e+03
1.0635595484e+07	8.9549540072e-01	7.2898982159e+03
1.0635595484e+07	8.9538609295e-01	7.2963770222e+03
1.0635595484e+07	8.9527636545e-01	7.3030622847e+03
1.0635595484e+07	8.9516621613e-01	7.3099701757e+03
1.0635595484e+07	8.9505564347e-01	7.3171130527e+03
1.0635595484e+07	8.9494464631e-01	7.3244987091e+03
1.0635595484e+07	8.9483322393e-01	7.3321298904e+03
1.0635595484e+07	8.9472137007e-01	7.3400045489e+03
1.0635595484e+07	8.9460909190e-01	7.3481147471e+03
1.0635595484e+07	8.9449638617e-01	7.3564488168e+03
1.0635595484e+07	8.9438325417e-01	7.3649910852e+03
1.0635595484e+07	8.9426969776e-01	7.3737231696e+03
1.0635595484e+07	8.9415571243e-01	7.3826254558e+03
1.0635595484e+07	8.9404129706e-01	7.3916773762e+03
1.0635595484e+07	8.9392645035e-01	7.4008584875e+03
1.0635595484e+07	8.9381116625e-01	7.4101495547e+03
1.0635595484e+07	8.9369545194e-01	7.4195315914e+03
1.0635595484e+07	8.9357930098e-01	7.4289883439e+03
1.0635595484e+07	8.9346271138e-01	7.4385050083e+03
1.0635595484e+07	8.9334568114e-01	7.4480686394e+03
1.0635595484e+07	8.9322820542e-01	7.4576683034e+03
1.0635595484e+07	8.9311028744e-01	7.4672940536e+03
1.0635595484e+07	8.9299192194e-01	7.4769381116e+03
1.0635595484e+07	8.9287310637e-01	7.4865937762e+03
1.0635595484e+07	8.9275383570e-01	7.4962556503e+03
1.0635595484e+07	8.9263411208e-01	7.5059186694e+03
1.0635595484e+07	8.9251393090e-01	7.5155791105e+03
1.0635595484e+07	8.9239329024e-01	7.5252336529e+03
1.0635595484e+07	8.9227218418e-01	7.5348797567e+03
1.0635595484e+07	8.9215061911e-01	7.5445142851e+03
1.0635595484e+07	8.9202858889e-01	7.5541353200e+03
1.0635595484e+07	8.9190609067e-01	7.5637408257e+03
1.0635595484e+07	8.9178311893e-01	7.5733289668e+03
1.0635595484e+07	8.9165967076e-01	7.5828985837e+03
1.0635595484e+07	8.9153574048e-01	7.5925368575e+03
1.0635595484e+07	8.9141131596e-01	7.6022638132e+03
1.0635595484e+07	8.9128627412e-01	7.6128187006e+03
1.0635595484e+07	8.9121437045e-01	7.6321190554e+03
1.0635595484e+07	8.9120304207e-01	7.6811207411e+03
1.0635595484e+07	8.9119709293e-01	7.6906289089e+03
1.0635595484e+07	8.9119131670e-01	7.6967667136e+03
1.0635595484e+07	8.9118565449e-01	7.7006497785e+03
1.0635595484e+07	8.9118002477e-01	7.7034478735e+03
