# MAGRATHEA mode2 layer_index=2 (core+mantle) CMF=0.5, isothermal; cols: mass_Mearth radius_Rearth
0.5 	0.768081
1 	0.938223
1.5 	1.0521
2 	1.13957
2.5 	1.2112
3 	1.27213
3.5 	1.32529
4 	1.37251
4.5 	1.41504
5 	1.45374
5.5 	1.48926
6 	1.52209
6.5 	1.55262
7 	1.58115
7.5 	1.60792
8 	1.63314
8.5 	1.65697
9 	1.67956
9.5 	1.70103
10 	1.72147
10.5 	1.74099
11 	1.75965
11.5 	1.77753
12 	1.79469
12.5 	1.81118
13 	1.82704
13.5 	1.84233
14 	1.85707
14.5 	1.87131
15 	1.88507
15.5 	1.89838
16 	1.91127
16.5 	1.92377
17 	1.93589
17.5 	1.94765
18 	1.95908
18.5 	1.97019
19 	1.98099
19.5 	1.9915
20 	2.00174
