# MAGRATHEA mode2 layer_index=2 (core+mantle) CMF=0.01, isothermal; cols: mass_Mearth radius_Rearth
0.5 	0.865337
1 	1.05989
1.5 	1.19094
2 	1.2919
2.5 	1.37476
3 	1.44534
3.5 	1.50697
4 	1.56176
4.5 	1.61111
5 	1.65605
5.5 	1.69731
6 	1.73546
6.5 	1.77094
7 	1.8041
7.5 	1.83521
8 	1.86453
8.5 	1.89224
9 	1.91851
9.5 	1.94347
10 	1.96726
10.5 	1.98996
11 	2.01168
11.5 	2.03248
12 	2.05245
12.5 	2.07165
13 	2.09012
13.5 	2.10792
14 	2.1251
14.5 	2.14169
15 	2.15774
15.5 	2.17326
16 	2.1883
16.5 	2.20289
17 	2.21704
17.5 	2.23078
18 	2.24414
18.5 	2.25713
19 	2.26977
19.5 	2.28207
20 	2.29406
