# MAGRATHEA mode2 layer_index=2 (core+mantle) CMF=0.999, isothermal; cols: mass_Mearth radius_Rearth
0.5 	0.630611
1 	0.768892
1.5 	0.860008
2 	0.92929
2.5 	0.985649
3 	1.03336
3.5 	1.07484
4 	1.11158
4.5 	1.14459
5 	1.17459
5.5 	1.20208
6 	1.22746
6.5 	1.25104
7 	1.27306
7.5 	1.29371
8 	1.31314
8.5 	1.33151
9 	1.3489
9.5 	1.36543
10 	1.38116
10.5 	1.39617
11 	1.41053
11.5 	1.42428
12 	1.43746
12.5 	1.45013
13 	1.46232
13.5 	1.47406
14 	1.48538
14.5 	1.49631
15 	1.50687
15.5 	1.51708
16 	1.52697
16.5 	1.53655
17 	1.54583
17.5 	1.55484
18 	1.56359
18.5 	1.57209
19 	1.58036
19.5 	1.5884
20 	1.59622
