R_int	Phi_global	P_surf
1.0848438896e+07	9.9786038481e-01	2.4167825492e+03
1.0848438896e+07	9.9779127308e-01	2.4190132060e+03
1.0848438896e+07	9.9772191179e-01	2.4212575944e+03
1.0848438896e+07	9.9765229946e-01	2.4235157548e+03
1.0848438896e+07	9.9758243480e-01	2.4257883290e+03
1.0848438896e+07	9.9751231694e-01	2.4280766930e+03
1.0848438896e+07	9.9744194474e-01	2.4303831618e+03
1.0848438896e+07	9.9737131645e-01	2.4327109686e+03
1.0848438896e+07	9.9730043133e-01	2.4350645875e+03
1.0848438896e+07	9.9722928714e-01	2.4374497532e+03
1.0848438896e+07	9.9715788322e-01	2.4398735324e+03
1.0848438896e+07	9.9708621736e-01	2.4423443264e+03
1.0848438896e+07	9.9701428857e-01	2.4448718163e+03
1.0848438896e+07	9.9694209531e-01	2.4474668569e+03
1.0848438896e+07	9.9686963536e-01	2.4501413113e+03
1.0848438896e+07	9.9679690803e-01	2.4529078483e+03
1.0848438896e+07	9.9672391098e-01	2.4557797138e+03
1.0848438896e+07	9.9665064283e-01	2.4587704816e+03
1.0848438896e+07	9.9657710250e-01	2.4618937995e+03
1.0848438896e+07	9.9650328695e-01	2.4651631144e+03
1.0848438896e+07	9.9642919605e-01	2.4685913753e+03
1.0848438896e+07	9.9635482713e-01	2.4721907050e+03
1.0848438896e+07	9.9628017898e-01	2.4759720369e+03
1.0848438896e+07	9.9620524992e-01	2.4799447173e+03
1.0848438896e+07	9.9613003804e-01	2.4841161625e+03
1.0848438896e+07	9.9605454182e-01	2.4884913845e+03
1.0848438896e+07	9.9597875964e-01	2.4930728239e+03
1.0848438896e+07	9.9590268905e-01	2.4978601362e+03
1.0848438896e+07	9.9582632883e-01	2.5028501677e+03
1.0848438896e+07	9.9574967660e-01	2.5080370508e+03
1.0848438896e+07	9.9567272994e-01	2.5134124691e+03
1.0848438896e+07	9.9559548588e-01	2.5189659974e+03
1.0848438896e+07	9.9551794386e-01	2.5246855223e+03
1.0848438896e+07	9.9544010548e-01	2.5305577573e+03
1.0848438896e+07	9.9536196913e-01	2.5365684926e+03
1.0848438896e+07	9.9528353321e-01	2.5427032445e+03
1.0848438896e+07	9.9520479609e-01	2.5489475268e+03
1.0848438896e+07	9.9512575614e-01	2.5552871551e+03
1.0848438896e+07	9.9504641171e-01	2.5617084802e+03
1.0848438896e+07	9.9496676113e-01	2.5681987048e+03
1.0848438896e+07	9.9488680270e-01	2.5747454909e+03
1.0848438896e+07	9.9480653475e-01	2.5813375943e+03
1.0848438896e+07	9.9472595557e-01	2.5879646402e+03
1.0848438896e+07	9.9464506335e-01	2.5946171209e+03
1.0848438896e+07	9.9456385632e-01	2.6012863660e+03
1.0848438896e+07	9.9448233272e-01	2.6079645040e+03
1.0848438896e+07	9.9440049075e-01	2.6146732134e+03
1.0848438896e+07	9.9431832863e-01	2.6214305865e+03
1.0848438896e+07	9.9423584455e-01	2.6281784708e+03
1.0848438896e+07	9.9415303648e-01	2.6349241844e+03
1.0848438896e+07	9.9406990049e-01	2.6418012330e+03
1.0848438896e+07	9.9398641270e-01	2.6502885543e+03
1.0848438896e+07	9.9397478873e-01	2.6749589950e+03
1.0848438896e+07	9.9397137592e-01	2.7052651454e+03
1.0848438896e+07	9.9396814716e-01	2.7180355959e+03
1.0848438896e+07	9.9396494231e-01	2.7269939063e+03
1.0848438896e+07	9.9396175590e-01	2.7323507365e+03
1.0848438896e+07	9.9395858241e-01	2.7354323505e+03
1.0848438896e+07	9.9395541856e-01	2.7373378411e+03
1.0848438896e+07	9.9395225855e-01	2.7386531958e+03
1.0848438896e+07	9.9394910133e-01	2.7396951934e+03
1.0848438896e+07	9.9394594703e-01	2.7405740980e+03
1.0848438896e+07	9.9394280201e-01	2.7413695773e+03
1.0848438896e+07	9.9393966256e-01	2.7420014475e+03
1.0848438896e+07	9.9393653204e-01	2.7424092307e+03
1.0848438896e+07	9.9393341659e-01	2.7424641788e+03
1.0848438896e+07	9.9393033852e-01	2.7418516755e+03
1.0848438896e+07	9.9392731474e-01	2.7400016754e+03
1.0848438896e+07	9.9392439015e-01	2.7358991876e+03
1.0848438896e+07	9.9392166021e-01	2.7274423588e+03
1.0848438896e+07	9.9391934391e-01	2.7097845380e+03
1.0848438896e+07	9.9391778466e-01	2.6751075638e+03
1.0848438896e+07	9.9391756653e-01	2.6196727342e+03
1.0848438896e+07	9.9391874745e-01	2.5310047763e+03
1.0848438896e+07	9.9386695553e-01	2.3900070373e+03
1.0848438896e+07	9.9375237807e-01	2.3652394464e+03
1.0848438896e+07	9.9369720459e-01	2.3655971508e+03
1.0848438896e+07	9.9364210158e-01	2.3661209176e+03
1.0848438896e+07	9.9358692198e-01	2.3668461599e+03
1.0848438896e+07	9.9353126793e-01	2.3677646095e+03
1.0848438896e+07	9.9347547656e-01	2.3688515394e+03
1.0848438896e+07	9.9341880076e-01	2.3700816957e+03
1.0848438896e+07	9.9336108375e-01	2.3714339101e+03
1.0848438896e+07	9.9330262729e-01	2.3728913581e+03
1.0848438896e+07	9.9324339750e-01	2.3744407609e+03
1.0848438896e+07	9.9318398091e-01	2.3760715077e+03
1.0848438896e+07	9.9312415829e-01	2.3777750072e+03
1.0848438896e+07	9.9306339535e-01	2.3795441789e+03
1.0848438896e+07	9.9300169602e-01	2.3813730777e+03
1.0848438896e+07	9.9293933974e-01	2.3832566361e+03
1.0848438896e+07	9.9287592288e-01	2.3851904933e+03
1.0848438896e+07	9.9281212533e-01	2.3871708147e+03
1.0848438896e+07	9.9274700807e-01	2.3891942362e+03
1.0848438896e+07	9.9268011113e-01	2.3912577362e+03
1.0848438896e+07	9.9261235088e-01	2.3933585512e+03
1.0848438896e+07	9.9254435254e-01	2.3954941529e+03
1.0848438896e+07	9.9247611490e-01	2.3976622118e+03
1.0848438896e+07	9.9240763670e-01	2.3998605502e+03
1.0848438896e+07	9.9233891675e-01	2.4020871119e+03
1.0848438896e+07	9.9226995372e-01	2.4043399435e+03
1.0848438896e+07	9.9220074641e-01	2.4066171737e+03
1.0848438896e+07	9.9213129352e-01	2.4089170079e+03
1.0848438896e+07	9.9206159379e-01	2.4112377254e+03
1.0848438896e+07	9.9199164593e-01	2.4135776873e+03
1.0848438896e+07	9.9192144867e-01	2.4159353530e+03
1.0848438896e+07	9.9185100064e-01	2.4183093150e+03
1.0848438896e+07	9.9178029797e-01	2.4206983390e+03
1.0848438896e+07	9.9170933675e-01	2.4231014308e+03
1.0848438896e+07	9.9163811501e-01	2.4255179196e+03
1.0848438896e+07	9.9156663315e-01	2.4279475754e+03
1.0848438896e+07	9.9149489084e-01	2.4303906829e+03
1.0848438896e+07	9.9142288778e-01	2.4328482404e+03
1.0848438896e+07	9.9135062248e-01	2.4353220907e+03
1.0848438896e+07	9.9127809330e-01	2.4378150919e+03
1.0848438896e+07	9.9120529919e-01	2.4403312566e+03
1.0848438896e+07	9.9113223868e-01	2.4428758914e+03
1.0848438896e+07	9.9105890927e-01	2.4454556885e+03
1.0848438896e+07	9.9098531137e-01	2.4480787572e+03
1.0848438896e+07	9.9091144022e-01	2.4507546117e+03
1.0848438896e+07	9.9083729678e-01	2.4534940773e+03
1.0848438896e+07	9.9076287860e-01	2.4563091236e+03
1.0848438896e+07	9.9068818243e-01	2.4592126750e+03
1.0848438896e+07	9.9061320910e-01	2.4622183486e+03
1.0848438896e+07	9.9053795366e-01	2.4653401721e+03
1.0848438896e+07	9.9046241652e-01	2.4685923485e+03
1.0848438896e+07	9.9038659536e-01	2.4719887264e+03
1.0848438896e+07	9.9031048709e-01	2.4755426791e+03
1.0848438896e+07	9.9023409228e-01	2.4792666578e+03
1.0848438896e+07	9.9015740583e-01	2.4831717801e+03
1.0848438896e+07	9.9008042922e-01	2.4872674301e+03
1.0848438896e+07	9.9000315782e-01	2.4915608487e+03
1.0848438896e+07	9.8992559102e-01	2.4960567938e+03
1.0848438896e+07	9.8984772677e-01	2.5007572641e+03
1.0848438896e+07	9.8976956175e-01	2.5056613485e+03
1.0848438896e+07	9.8969109256e-01	2.5107652614e+03
1.0848438896e+07	9.8961231613e-01	2.5160624518e+03
1.0848438896e+07	9.8953322945e-01	2.5215439363e+03
1.0848438896e+07	9.8945384091e-01	2.5271986738e+03
1.0848438896e+07	9.8937414951e-01	2.5330140259e+03
1.0848438896e+07	9.8929415373e-01	2.5389762466e+03
1.0848438896e+07	9.8921385202e-01	2.5450710789e+03
1.0848438896e+07	9.8913324283e-01	2.5512837435e+03
1.0848438896e+07	9.8905232455e-01	2.5575998043e+03
1.0848438896e+07	9.8897109560e-01	2.5640052496e+03
1.0848438896e+07	9.8888955436e-01	2.5704867204e+03
1.0848438896e+07	9.8880769914e-01	2.5770316579e+03
1.0848438896e+07	9.8872552825e-01	2.5836283946e+03
1.0848438896e+07	9.8864303996e-01	2.5902662378e+03
1.0848438896e+07	9.8856023235e-01	2.5969353191e+03
1.0848438896e+07	9.8847710373e-01	2.6036267478e+03
1.0848438896e+07	9.8839365229e-01	2.6103324581e+03
1.0848438896e+07	9.8830987625e-01	2.6171020875e+03
1.0848438896e+07	9.8822577379e-01	2.6238980910e+03
1.0848438896e+07	9.8814134306e-01	2.6306885489e+03
1.0848438896e+07	9.8805658227e-01	2.6374681556e+03
1.0848438896e+07	9.8797148947e-01	2.6442335592e+03
1.0848438896e+07	9.8788606227e-01	2.6509976146e+03
1.0848438896e+07	9.8780029315e-01	2.6579438881e+03
1.0848438896e+07	9.8771412127e-01	2.6670735828e+03
1.0848438896e+07	9.8771267092e-01	2.6971120652e+03
1.0848438896e+07	9.8770905212e-01	2.7196088791e+03
1.0848438896e+07	9.8770563425e-01	2.7316116796e+03
1.0848438896e+07	9.8770225992e-01	2.7399044116e+03
1.0848438896e+07	9.8769891836e-01	2.7448459065e+03
1.0848438896e+07	9.8769559720e-01	2.7477269576e+03
1.0848438896e+07	9.8769228881e-01	2.7495575939e+03
1.0848438896e+07	9.8768898754e-01	2.7508597888e+03
1.0848438896e+07	9.8768569175e-01	2.7519088740e+03
1.0848438896e+07	9.8768240184e-01	2.7528032614e+03
1.0848438896e+07	9.8767912296e-01	2.7536121154e+03
1.0848438896e+07	9.8767585606e-01	2.7542514515e+03
1.0848438896e+07	9.8767260850e-01	2.7546530987e+03
1.0848438896e+07	9.8766939428e-01	2.7546746530e+03
1.0848438896e+07	9.8766625224e-01	2.7539685240e+03
1.0848438896e+07	9.8766322963e-01	2.7519146159e+03
1.0848438896e+07	9.8766042581e-01	2.7473993446e+03
1.0848438896e+07	9.8765805656e-01	2.7380417029e+03
1.0848438896e+07	9.8765659621e-01	2.7185757033e+03
1.0848438896e+07	9.8765682412e-01	2.6803072613e+03
1.0848438896e+07	9.8765954871e-01	2.6192422803e+03
1.0848438896e+07	9.8766491253e-01	2.5221999219e+03
1.0848438896e+07	9.8756624098e-01	2.3680425188e+03
1.0848438896e+07	9.8750134773e-01	2.3654470064e+03
1.0848438896e+07	9.8744504838e-01	2.3658974254e+03
1.0848438896e+07	9.8738883938e-01	2.3665492823e+03
1.0848438896e+07	9.8733221841e-01	2.3674303253e+03
1.0848438896e+07	9.8727530970e-01	2.3685205544e+03
1.0848438896e+07	9.8721783495e-01	2.3697874663e+03
1.0848438896e+07	9.8715944601e-01	2.3712016978e+03
1.0848438896e+07	9.8710001624e-01	2.3727400375e+03
1.0848438896e+07	9.8703951680e-01	2.3743846363e+03
1.0848438896e+07	9.8697876266e-01	2.3761216530e+03
1.0848438896e+07	9.8691781025e-01	2.3779401819e+03
1.0848438896e+07	9.8685566751e-01	2.3798314646e+03
1.0848438896e+07	9.8679271468e-01	2.3817882846e+03
1.0848438896e+07	9.8672888826e-01	2.3838046169e+03
1.0848438896e+07	9.8666402156e-01	2.3858753433e+03
1.0848438896e+07	9.8659869063e-01	2.3879960369e+03
1.0848438896e+07	9.8653185276e-01	2.3901628584e+03
1.0848438896e+07	9.8646315163e-01	2.3923723973e+03
1.0848438896e+07	9.8639367416e-01	2.3946215684e+03
1.0848438896e+07	9.8632395266e-01	2.3969075835e+03
1.0848438896e+07	9.8625398591e-01	2.3992278959e+03
1.0848438896e+07	9.8618377267e-01	2.4015801441e+03
1.0848438896e+07	9.8611331162e-01	2.4039621188e+03
1.0848438896e+07	9.8604260153e-01	2.4063717301e+03
1.0848438896e+07	9.8597164110e-01	2.4088070224e+03
1.0848438896e+07	9.8590042907e-01	2.4112660453e+03
1.0848438896e+07	9.8582896411e-01	2.4137469755e+03
1.0848438896e+07	9.8575724492e-01	2.4162480631e+03
1.0848438896e+07	9.8568527021e-01	2.4187676432e+03
1.0848438896e+07	9.8561303664e-01	2.4213041611e+03
1.0848438896e+07	9.8554053499e-01	2.4238562022e+03
1.0848438896e+07	9.8546776294e-01	2.4264225474e+03
1.0848438896e+07	9.8539472158e-01	2.4290022426e+03
1.0848438896e+07	9.8532141247e-01	2.4315946906e+03
1.0848438896e+07	9.8524783615e-01	2.4341997634e+03
1.0848438896e+07	9.8517399127e-01	2.4368179431e+03
1.0848438896e+07	9.8509987588e-01	2.4394504652e+03
1.0848438896e+07	9.8502548998e-01	2.4420994900e+03
1.0848438896e+07	9.8495083096e-01	2.4447682808e+03
1.0848438896e+07	9.8487589734e-01	2.4474613526e+03
1.0848438896e+07	9.8480068932e-01	2.4501846390e+03
1.0848438896e+07	9.8472520081e-01	2.4529454698e+03
1.0848438896e+07	9.8464943513e-01	2.4557527175e+03
1.0848438896e+07	9.8457338647e-01	2.4586167143e+03
1.0848438896e+07	9.8449705430e-01	2.4615491339e+03
1.0848438896e+07	9.8442043857e-01	2.4645628000e+03
1.0848438896e+07	9.8434353153e-01	2.4676714389e+03
1.0848438896e+07	9.8426633759e-01	2.4708893878e+03
1.0848438896e+07	9.8418884959e-01	2.4742312588e+03
1.0848438896e+07	9.8411106849e-01	2.4777115845e+03
1.0848438896e+07	9.8403299069e-01	2.4813444342e+03
1.0848438896e+07	9.8395461447e-01	2.4851430061e+03
1.0848438896e+07	9.8387593701e-01	2.4891192455e+03
1.0848438896e+07	9.8379695830e-01	2.4932832497e+03
1.0848438896e+07	9.8371767138e-01	2.4976430155e+03
1.0848438896e+07	9.8363807720e-01	2.5022039857e+03
1.0848438896e+07	9.8355817133e-01	2.5069687743e+03
1.0848438896e+07	9.8347794948e-01	2.5119369864e+03
1.0848438896e+07	9.8339740352e-01	2.5171052006e+03
1.0848438896e+07	9.8331654215e-01	2.5224671286e+03
1.0848438896e+07	9.8323537289e-01	2.5280139960e+03
1.0848438896e+07	9.8315389433e-01	2.5337346058e+03
1.0848438896e+07	9.8307210506e-01	2.5396162413e+03
1.0848438896e+07	9.8299000368e-01	2.5456450022e+03
1.0848438896e+07	9.8290758869e-01	2.5518063126e+03
1.0848438896e+07	9.8282485859e-01	2.5580853733e+03
1.0848438896e+07	9.8274181187e-01	2.5644675500e+03
1.0848438896e+07	9.8265844689e-01	2.5709386838e+03
1.0848438896e+07	9.8257476207e-01	2.5774853167e+03
1.0848438896e+07	9.8249075571e-01	2.5840948540e+03
1.0848438896e+07	9.8240642601e-01	2.5907556497e+03
1.0848438896e+07	9.8232177105e-01	2.5974571243e+03
1.0848438896e+07	9.8223678916e-01	2.6041895178e+03
1.0848438896e+07	9.8215147849e-01	2.6109440941e+03
1.0848438896e+07	9.8206583726e-01	2.6177765976e+03
1.0848438896e+07	9.8197986366e-01	2.6246363240e+03
1.0848438896e+07	9.8189355584e-01	2.6314971175e+03
1.0848438896e+07	9.8180691193e-01	2.6383534040e+03
1.0848438896e+07	9.8171993006e-01	2.6451997077e+03
1.0848438896e+07	9.8163260833e-01	2.6520315192e+03
1.0848438896e+07	9.8154494473e-01	2.6588463101e+03
1.0848438896e+07	9.8145693649e-01	2.6656589306e+03
1.0848438896e+07	9.8136857253e-01	2.6726681958e+03
1.0848438896e+07	9.8128175892e-01	2.6820301214e+03
1.0848438896e+07	9.8128039889e-01	2.7134669670e+03
1.0848438896e+07	9.8127655713e-01	2.7336815262e+03
1.0848438896e+07	9.8127295518e-01	2.7450990582e+03
1.0848438896e+07	9.8126941362e-01	2.7528830227e+03
1.0848438896e+07	9.8126591653e-01	2.7575096807e+03
1.0848438896e+07	9.8126244556e-01	2.7602452806e+03
1.0848438896e+07	9.8125898981e-01	2.7620275872e+03
1.0848438896e+07	9.8125554414e-01	2.7633281005e+03
1.0848438896e+07	9.8125210663e-01	2.7643903063e+03
1.0848438896e+07	9.8124867791e-01	2.7653044932e+03
1.0848438896e+07	9.8124526255e-01	2.7661305564e+03
1.0848438896e+07	9.8124186627e-01	2.7667813628e+03
1.0848438896e+07	9.8123850104e-01	2.7671818609e+03
1.0848438896e+07	9.8123519001e-01	2.7671766342e+03
1.0848438896e+07	9.8123199144e-01	2.7663878456e+03
1.0848438896e+07	9.8122898739e-01	2.7641476955e+03
1.0848438896e+07	9.8122634072e-01	2.7592485984e+03
1.0848438896e+07	9.8122441521e-01	2.7490258497e+03
1.0848438896e+07	9.8122397816e-01	2.7278256635e+03
1.0848438896e+07	9.8122633040e-01	2.6860918710e+03
1.0848438896e+07	9.8123264200e-01	2.6187976591e+03
1.0848438896e+07	9.8124295901e-01	2.5125294216e+03
1.0848438896e+07	9.8109420179e-01	2.3655652932e+03
1.0848438896e+07	9.8103669319e-01	2.3660786587e+03
1.0848438896e+07	9.8097923901e-01	2.3668114172e+03
1.0848438896e+07	9.8092131427e-01	2.3677999410e+03
1.0848438896e+07	9.8086310715e-01	2.3690189816e+03
1.0848438896e+07	9.8080414787e-01	2.3704289094e+03
1.0848438896e+07	9.8074407469e-01	2.3719952906e+03
1.0848438896e+07	9.8068297022e-01	2.3736917841e+03
1.0848438896e+07	9.8062089308e-01	2.3754986409e+03
1.0848438896e+07	9.8055861478e-01	2.3774008309e+03
1.0848438896e+07	9.8049569203e-01	2.3793866791e+03
1.0848438896e+07	9.8043193793e-01	2.3814468752e+03
1.0848438896e+07	9.8036669352e-01	2.3835738420e+03
1.0848438896e+07	9.8030079475e-01	2.3857612513e+03
1.0848438896e+07	9.8023396187e-01	2.3880037706e+03
1.0848438896e+07	9.8016617245e-01	2.3902968140e+03
1.0848438896e+07	9.8009625224e-01	2.3926364078e+03
1.0848438896e+07	9.8002509784e-01	2.3950190028e+03
1.0848438896e+07	9.7995369370e-01	2.3974414226e+03
1.0848438896e+07	9.7988203860e-01	2.3999008094e+03
1.0848438896e+07	9.7981013127e-01	2.4023945459e+03
1.0848438896e+07	9.7973797042e-01	2.4049202478e+03
1.0848438896e+07	9.7966555477e-01	2.4074755972e+03
1.0848438896e+07	9.7959288302e-01	2.4100584591e+03
1.0848438896e+07	9.7951995387e-01	2.4126667989e+03
1.0848438896e+07	9.7944676601e-01	2.4152986660e+03
1.0848438896e+07	9.7937331806e-01	2.4179521906e+03
1.0848438896e+07	9.7929960867e-01	2.4206255780e+03
1.0848438896e+07	9.7922563042e-01	2.4233171184e+03
1.0848438896e+07	9.7915137198e-01	2.4260252145e+03
1.0848438896e+07	9.7907683066e-01	2.4287484121e+03
1.0848438896e+07	9.7900201200e-01	2.4314854542e+03
1.0848438896e+07	9.7892691908e-01	2.4342353530e+03
1.0848438896e+07	9.7885154903e-01	2.4369974841e+03
1.0848438896e+07	9.7877590501e-01	2.4397717037e+03
1.0848438896e+07	9.7869998179e-01	2.4425584893e+03
1.0848438896e+07	9.7862378221e-01	2.4453591004e+03
1.0848438896e+07	9.7854729964e-01	2.4481757467e+03
1.0848438896e+07	9.7847053904e-01	2.4510118691e+03
1.0848438896e+07	9.7839349070e-01	2.4538720102e+03
1.0848438896e+07	9.7831615990e-01	2.4567622787e+03
1.0848438896e+07	9.7823854113e-01	2.4596903248e+03
1.0848438896e+07	9.7816063182e-01	2.4626653587e+03
1.0848438896e+07	9.7808243482e-01	2.4656981290e+03
1.0848438896e+07	9.7800393806e-01	2.4688007852e+03
1.0848438896e+07	9.7792514926e-01	2.4719866781e+03
1.0848438896e+07	9.7784605949e-01	2.4752700865e+03
1.0848438896e+07	9.7776666933e-01	2.4786658894e+03
1.0848438896e+07	9.7768697535e-01	2.4821891882e+03
1.0848438896e+07	9.7760697456e-01	2.4858549003e+03
1.0848438896e+07	9.7752666437e-01	2.4896773239e+03
1.0848438896e+07	9.7744604429e-01	2.4936696799e+03
1.0848438896e+07	9.7736510576e-01	2.4978436314e+03
1.0848438896e+07	9.7728385019e-01	2.5022088237e+03
1.0848438896e+07	9.7720227195e-01	2.5067724470e+03
1.0848438896e+07	9.7712036562e-01	2.5115388673e+03
1.0848438896e+07	9.7703812016e-01	2.5165094026e+03
1.0848438896e+07	9.7695554958e-01	2.5216821951e+03
1.0848438896e+07	9.7687266440e-01	2.5270523484e+03
1.0848438896e+07	9.7678946339e-01	2.5326119947e+03
1.0848438896e+07	9.7670594539e-01	2.5383508570e+03
1.0848438896e+07	9.7662210907e-01	2.5442566851e+03
1.0848438896e+07	9.7653795312e-01	2.5503157743e+03
1.0848438896e+07	9.7645347613e-01	2.5565135075e+03
1.0848438896e+07	9.7636867672e-01	2.5628349906e+03
1.0848438896e+07	9.7628355337e-01	2.5692650602e+03
1.0848438896e+07	9.7619810451e-01	2.5757891437e+03
1.0848438896e+07	9.7611232852e-01	2.5823933294e+03
1.0848438896e+07	9.7602622365e-01	2.5890645898e+03
1.0848438896e+07	9.7593978794e-01	2.5957908287e+03
1.0848438896e+07	9.7585301968e-01	2.6025610345e+03
1.0848438896e+07	9.7576591707e-01	2.6093652267e+03
1.0848438896e+07	9.7567847830e-01	2.6162376798e+03
1.0848438896e+07	9.7559070158e-01	2.6231682432e+03
1.0848438896e+07	9.7550258506e-01	2.6301088020e+03
1.0848438896e+07	9.7541412685e-01	2.6370528724e+03
1.0848438896e+07	9.7532532507e-01	2.6439946625e+03
1.0848438896e+07	9.7523617780e-01	2.6509289855e+03
1.0848438896e+07	9.7514668311e-01	2.6578511873e+03
1.0848438896e+07	9.7505683903e-01	2.6647571557e+03
1.0848438896e+07	9.7496664354e-01	2.6716443879e+03
1.0848438896e+07	9.7487609392e-01	2.6785210443e+03
1.0848438896e+07	9.7478518040e-01	2.6855131680e+03
1.0848438896e+07	9.7469381979e-01	2.6940024994e+03
1.0848438896e+07	9.7467681349e-01	2.7176126018e+03
1.0848438896e+07	9.7467229157e-01	2.7477337209e+03
1.0848438896e+07	9.7466850757e-01	2.7586674423e+03
1.0848438896e+07	9.7466479877e-01	2.7660340499e+03
1.0848438896e+07	9.7466114423e-01	2.7704082376e+03
1.0848438896e+07	9.7465752009e-01	2.7730311745e+03
1.0848438896e+07	9.7465391298e-01	2.7747813250e+03
1.0848438896e+07	9.7465031876e-01	2.7760869055e+03
1.0848438896e+07	9.7464673543e-01	2.7771655397e+03
1.0848438896e+07	9.7464316377e-01	2.7781015864e+03
1.0848438896e+07	9.7463960814e-01	2.7789458615e+03
1.0848438896e+07	9.7463607960e-01	2.7796080186e+03
1.0848438896e+07	9.7463259549e-01	2.7800055896e+03
1.0848438896e+07	9.7462918969e-01	2.7799684450e+03
1.0848438896e+07	9.7462594318e-01	2.7790853958e+03
1.0848438896e+07	9.7462297890e-01	2.7766351187e+03
1.0848438896e+07	9.7462053468e-01	2.7713045263e+03
1.0848438896e+07	9.7461915748e-01	2.7601045383e+03
1.0848438896e+07	9.7461995547e-01	2.7369491309e+03
1.0848438896e+07	9.7462486042e-01	2.6913058209e+03
1.0848438896e+07	9.7463544550e-01	2.6174770166e+03
1.0848438896e+07	9.7465152773e-01	2.5010323236e+03
1.0848438896e+07	9.7450483861e-01	2.3657748614e+03
1.0848438896e+07	9.7444610432e-01	2.3663896216e+03
1.0848438896e+07	9.7438742598e-01	2.3672573271e+03
1.0848438896e+07	9.7432798771e-01	2.3684057168e+03
1.0848438896e+07	9.7426842333e-01	2.3697973668e+03
1.0848438896e+07	9.7420773253e-01	2.3713855938e+03
1.0848438896e+07	9.7414566006e-01	2.3731327093e+03
1.0848438896e+07	9.7408255770e-01	2.3750109392e+03
1.0848438896e+07	9.7401888972e-01	2.3769998826e+03
1.0848438896e+07	9.7395500942e-01	2.3790842095e+03
1.0848438896e+07	9.7388983041e-01	2.3812520972e+03
1.0848438896e+07	9.7382357003e-01	2.3834941358e+03
1.0848438896e+07	9.7375647901e-01	2.3858026693e+03
1.0848438896e+07	9.7368807897e-01	2.3881713571e+03
1.0848438896e+07	9.7361896062e-01	2.3905948179e+03
