Time	R_int	R_core	R_solvus	T_surf	T_magma	T_cmb	gravity	Phi_global	RF_depth	M_mantle_solid	M_mantle_liquid	R_obs	P_surf	fO2_shift_IW_derived
2.1103330226e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5149446225e+03	3.8757360444e+03	7.5818446698e+03	1.6517891616e+01	9.9736059481e-01	5.3511705686e-01	7.4923369225e+22	1.9995952217e+25	1.1269482098e+07	2.7342957775e+03	4.0000000000e+00
2.1103330403e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5149448093e+03	3.8759918021e+03	7.5524718135e+03	1.6517891616e+01	9.9729071181e-01	5.3511705686e-01	7.6616821490e+22	1.9994258765e+25	1.1269540239e+07	2.7367625894e+03	4.0000000000e+00
2.1103330577e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5149450207e+03	3.8762513451e+03	7.5230989004e+03	1.6517891616e+01	9.9722057140e-01	5.3511705686e-01	7.8316161460e+22	1.9992559425e+25	1.1269599232e+07	2.7392679571e+03	4.0000000000e+00
2.1103330750e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5149452587e+03	3.8765155389e+03	7.4937260045e+03	1.6517891616e+01	9.9715017183e-01	5.3511705686e-01	8.0024986636e+22	1.9990850600e+25	1.1269659273e+07	2.7418203190e+03	4.0000000000e+00
2.1103330922e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5149455258e+03	3.8767853852e+03	7.4643531481e+03	1.6517891616e+01	9.9707951176e-01	5.3511705686e-01	8.1742863058e+22	1.9989132723e+25	1.1269720589e+07	2.7444294552e+03	4.0000000000e+00
2.1103331094e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5149458305e+03	3.8770620112e+03	7.4349802229e+03	1.6517891616e+01	9.9700858979e-01	5.3511705686e-01	8.3467569010e+22	1.9987408017e+25	1.1269783436e+07	2.7471063969e+03	4.0000000000e+00
2.1103331267e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5164872559e+03	3.8773466490e+03	7.4056073272e+03	1.6517891616e+01	9.9693740355e-01	5.3511705686e-01	8.5206614328e+22	1.9985668972e+25	1.1269591380e+07	2.7498632328e+03	4.0000000000e+00
2.1103331440e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5166933508e+03	3.8776406179e+03	7.3762344707e+03	1.6517891616e+01	9.9686595256e-01	5.3511705686e-01	8.6953302976e+22	1.9983922283e+25	1.1269658199e+07	2.7527129440e+03	4.0000000000e+00
2.1103331616e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5166934927e+03	3.8779452950e+03	7.3468616141e+03	1.6517891616e+01	9.9679423462e-01	5.3511705686e-01	8.8711618103e+22	1.9982163968e+25	1.1269727443e+07	2.7556691312e+03	4.0000000000e+00
2.1103331793e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5166936615e+03	3.8782620920e+03	7.3174887574e+03	1.6517891616e+01	9.9672224789e-01	5.3511705686e-01	9.0483262718e+22	1.9980392324e+25	1.1269799433e+07	2.7587457929e+03	4.0000000000e+00
2.1103331974e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5166938596e+03	3.8785924259e+03	7.2881159009e+03	1.6517891616e+01	9.9664999154e-01	5.3511705686e-01	9.2263841984e+22	1.9978611744e+25	1.1269874490e+07	2.7619570512e+03	4.0000000000e+00
2.1103332158e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5166940908e+03	3.8789376898e+03	7.2587430447e+03	1.6517891616e+01	9.9657746268e-01	5.3511705686e-01	9.4061424559e+22	1.9976814162e+25	1.1269952928e+07	2.7653168721e+03	4.0000000000e+00
2.1103332346e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5166943620e+03	3.8792992214e+03	7.2293701394e+03	1.6517891616e+01	9.9650466065e-01	5.3511705686e-01	9.5869593232e+22	1.9975005993e+25	1.1270035049e+07	2.7688387681e+03	4.0000000000e+00
2.1103332539e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5181383424e+03	3.8796782668e+03	7.1999972830e+03	1.6517891616e+01	9.9643158355e-01	5.3511705686e-01	9.7691605325e+22	1.9973183981e+25	1.1269870973e+07	2.7725354424e+03	4.0000000000e+00
