Phi_global	fO2_shift_IW_derived
9.8607294253e-01	4.6410253808e+00
9.8600746602e-01	4.6406754180e+00
9.8594176574e-01	4.6403135976e+00
9.8587583715e-01	4.6399410713e+00
9.8580880884e-01	4.6395588200e+00
9.8574017366e-01	4.6391676889e+00
9.8567129444e-01	4.6387684156e+00
9.8560160133e-01	4.6383616549e+00
9.8553094441e-01	4.6379479936e+00
9.8545886575e-01	4.6375279642e+00
9.8538481966e-01	4.6371020552e+00
9.8531014951e-01	4.6366707162e+00
9.8523521707e-01	4.6362343685e+00
9.8516002106e-01	4.6357934110e+00
9.8508456020e-01	4.6353482227e+00
9.8500883301e-01	4.6348991646e+00
9.8493283814e-01	4.6344465832e+00
9.8485657418e-01	4.6339908092e+00
9.8478003985e-01	4.6335321571e+00
9.8470323138e-01	4.6330709193e+00
9.8462613912e-01	4.6326073614e+00
9.8454876099e-01	4.6321417130e+00
9.8447109816e-01	4.6316741526e+00
9.8439315242e-01	4.6312047958e+00
9.8431492395e-01	4.6307336697e+00
9.8423641182e-01	4.6302606941e+00
9.8415761321e-01	4.6297856501e+00
9.8407852873e-01	4.6293081543e+00
9.8399915533e-01	4.6288276267e+00
9.8391949197e-01	4.6283432632e+00
9.8383953819e-01	4.6278540157e+00
9.8375928824e-01	4.6273585744e+00
9.8367874533e-01	4.6268553695e+00
9.8359790328e-01	4.6263425784e+00
9.8351676230e-01	4.6258181467e+00
9.8343532161e-01	4.6252798271e+00
9.8335357394e-01	4.6247252229e+00
9.8327152344e-01	4.6241518442e+00
9.8318916241e-01	4.6235571685e+00
9.8310649264e-01	4.6229387058e+00
9.8302350934e-01	4.6222940663e+00
9.8294021186e-01	4.6216210378e+00
9.8285659602e-01	4.6209176541e+00
9.8277266298e-01	4.6201822830e+00
9.8268840448e-01	4.6194136878e+00
9.8260382183e-01	4.6186111029e+00
9.8251891015e-01	4.6177742697e+00
9.8243366498e-01	4.6169034720e+00
9.8234807769e-01	4.6159995245e+00
9.8226214766e-01	4.6150637474e+00
9.8217589031e-01	4.6140979046e+00
9.8208930607e-01	4.6131041265e+00
9.8200239342e-01	4.6120848205e+00
9.8191515085e-01	4.6110425781e+00
9.8182757681e-01	4.6099800847e+00
9.8173966954e-01	4.6089000375e+00
9.8165142763e-01	4.6078050847e+00
9.8156284950e-01	4.6066977649e+00
9.8147393342e-01	4.6055804709e+00
9.8138467760e-01	4.6044554256e+00
9.8129508007e-01	4.6033246678e+00
9.8120513884e-01	4.6021900479e+00
9.8111485209e-01	4.6010532282e+00
9.8102421790e-01	4.5999157023e+00
9.8093323440e-01	4.5987671474e+00
9.8084189969e-01	4.5976176089e+00
9.8075021183e-01	4.5964709736e+00
9.8065816886e-01	4.5953281848e+00
9.8056576881e-01	4.5941900794e+00
9.8047300962e-01	4.5930573781e+00
9.8037988931e-01	4.5919304592e+00
9.8028640497e-01	4.5908067700e+00
9.8019254559e-01	4.5896529055e+00
9.8010117817e-01	4.5881084320e+00
9.8009980624e-01	4.5829238626e+00
9.8009581891e-01	4.5797652110e+00
9.8009206002e-01	4.5779416588e+00
9.8008836914e-01	4.5766961497e+00
9.8008473569e-01	4.5759512935e+00
9.8008115093e-01	4.5755071872e+00
9.8007762233e-01	4.5752140632e+00
9.8007416978e-01	4.5749985903e+00
9.8007083668e-01	4.5748207084e+00
9.8006770256e-01	4.5746645910e+00
9.8006497327e-01	4.5745153176e+00
9.8006290206e-01	4.5743822120e+00
9.8006196052e-01	4.5742672241e+00
9.8006259759e-01	4.5741985787e+00
9.8006407325e-01	4.5741603034e+00
9.8006597410e-01	4.5741381226e+00
9.8006811496e-01	4.5741263795e+00
9.8007048755e-01	4.5741221313e+00
9.8007296875e-01	4.5741228448e+00
9.8007553582e-01	4.5741275760e+00
9.8007817289e-01	4.5741356703e+00
9.8008091080e-01	4.5741458200e+00
9.8008369268e-01	4.5741581924e+00
9.8008651251e-01	4.5741725854e+00
9.8008936612e-01	4.5741888308e+00
9.8009226992e-01	4.5742059664e+00
9.8009520964e-01	4.5742240801e+00
9.8009817146e-01	4.5742435407e+00
9.8010115399e-01	4.5742642872e+00
9.8010415609e-01	4.5742862641e+00
9.8010343481e-01	4.5744044202e+00
9.8017908206e-01	4.5745369876e+00
9.8026687534e-01	4.5746813403e+00
9.8035459567e-01	4.5748359695e+00
9.8044221455e-01	4.5750000703e+00
9.8052971399e-01	4.5751731259e+00
9.8061705960e-01	4.5753546392e+00
9.8070425225e-01	4.5755413336e+00
9.8079134268e-01	4.5757243452e+00
9.8087846444e-01	4.5759035078e+00
9.8096564844e-01	4.5760797329e+00
9.8105307498e-01	4.5762543669e+00
9.8113783197e-01	4.5764229394e+00
9.8120245357e-01	4.5765516450e+00
9.8125470646e-01	4.5766564542e+00
9.8129916073e-01	4.5767467863e+00
9.8133735622e-01	4.5768258444e+00
9.8136846390e-01	4.5768914377e+00
9.8139504136e-01	4.5769493279e+00
9.8141765901e-01	4.5770008855e+00
9.8143665851e-01	4.5770468611e+00
9.8145177145e-01	4.5770856694e+00
9.8146427786e-01	4.5771204970e+00
9.8147460774e-01	4.5771522880e+00
9.8148302553e-01	4.5771814916e+00
9.8148966883e-01	4.5772075279e+00
9.8149489057e-01	4.5772310284e+00
9.8149895557e-01	4.5772531265e+00
9.8150197685e-01	4.5772739996e+00
9.8150405140e-01	4.5772937942e+00
9.8148790163e-01	4.5773749432e+00
9.8153623440e-01	4.5774387198e+00
9.8159023030e-01	4.5774913797e+00
9.8163803522e-01	4.5775362660e+00
9.8168101543e-01	4.5775753918e+00
9.8172007388e-01	4.5776100698e+00
9.8175582853e-01	4.5776412178e+00
9.8178870632e-01	4.5776695115e+00
9.8181902449e-01	4.5776954501e+00
9.8184701552e-01	4.5777194183e+00
9.8186648750e-01	4.5777417807e+00
9.8186474989e-01	4.5777629261e+00
9.8186159925e-01	4.5777842133e+00
9.8185694203e-01	4.5778056610e+00
9.8185066855e-01	4.5778272747e+00
9.8184264224e-01	4.5778490340e+00
9.8183265485e-01	4.5778708675e+00
9.8182030590e-01	4.5778926084e+00
9.8180481667e-01	4.5779140112e+00
9.8178291253e-01	4.5779357136e+00
9.8177802000e-01	4.5779461306e+00
9.8178201256e-01	4.5779382797e+00
9.8177374281e-01	4.5778881864e+00
9.8169068621e-01	4.5772225514e+00
9.8160104881e-01	4.5765411275e+00
9.8151081213e-01	4.5759846239e+00
9.8142135558e-01	4.5755624786e+00
9.8133228822e-01	4.5752732743e+00
9.8124324866e-01	4.5751305896e+00
9.8115409059e-01	4.5751751481e+00
9.8106483818e-01	4.5754720516e+00
9.8097561706e-01	4.5761011741e+00
9.8088658799e-01	4.5771405676e+00
9.8079788555e-01	4.5786429700e+00
9.8070955610e-01	4.5806193180e+00
9.8062152287e-01	4.5830692621e+00
9.8053386176e-01	4.5859381683e+00
9.8044625441e-01	4.5892105699e+00
9.8035862705e-01	4.5930566887e+00
9.8027123889e-01	4.5977721839e+00
9.8019037491e-01	4.6036182031e+00
9.8019456772e-01	4.6110997821e+00
9.8019247094e-01	4.6134607107e+00
9.8019012312e-01	4.6153912795e+00
9.8019207307e-01	4.6164926042e+00
9.8019526350e-01	4.6165319620e+00
9.8019688831e-01	4.6167287434e+00
9.8026373391e-01	4.6169314803e+00
9.8035163803e-01	4.6171408937e+00
9.8043933073e-01	4.6173502788e+00
9.8052684722e-01	4.6175546804e+00
9.8061425859e-01	4.6177549843e+00
9.8070167973e-01	4.6179524575e+00
9.8078927058e-01	4.6181486952e+00
9.8087725584e-01	4.6183457258e+00
9.8096594714e-01	4.6185462171e+00
9.8105210304e-01	4.6187539558e+00
9.8113714388e-01	4.6189764329e+00
9.8126049969e-01	4.6192513360e+00
9.8137720737e-01	4.6194300330e+00
9.8146038893e-01	4.6195489889e+00
9.8152607866e-01	4.6196379919e+00
9.8158098695e-01	4.6197091984e+00
9.8162845425e-01	4.6197686290e+00
9.8167035073e-01	4.6198197154e+00
9.8170782376e-01	4.6198645792e+00
9.8174162371e-01	4.6199046193e+00
9.8175090560e-01	4.6199417473e+00
9.8174794525e-01	4.6199771106e+00
9.8174336694e-01	4.6200127056e+00
9.8173700196e-01	4.6200484973e+00
9.8172864355e-01	4.6200843597e+00
9.8171803075e-01	4.6201199855e+00
9.8170486471e-01	4.6201547328e+00
9.8168808396e-01	4.6201876479e+00
9.8166241349e-01	4.6202173296e+00
9.8167116989e-01	4.6202109677e+00
9.8165653794e-01	4.6200832405e+00
9.8157050040e-01	4.6194200988e+00
9.8148098085e-01	4.6188894062e+00
9.8139160475e-01	4.6185122551e+00
9.8130248559e-01	4.6182885089e+00
9.8121332117e-01	4.6182498067e+00
9.8112403818e-01	4.6184573459e+00
9.8103468930e-01	4.6189921432e+00
9.8094539595e-01	4.6199392806e+00
9.8085629617e-01	4.6213644347e+00
9.8076745898e-01	4.6232913897e+00
9.8067883150e-01	4.6257153151e+00
9.8059013353e-01	4.6286147666e+00
9.8048666302e-01	4.6319233812e+00
9.8036680914e-01	4.6357650747e+00
9.8022260977e-01	4.6404421890e+00
9.8007085711e-01	4.6433287513e+00
9.8000990184e-01	4.6432343387e+00
9.7994914560e-01	4.6430937217e+00
9.7988772272e-01	4.6429043163e+00
9.7982619603e-01	4.6426725053e+00
9.7976370115e-01	4.6424060525e+00
9.7970095885e-01	4.6421113566e+00
9.7963760974e-01	4.6417932406e+00
9.7957256033e-01	4.6414553128e+00
9.7950689812e-01	4.6411003190e+00
9.7944034741e-01	4.6407304049e+00
9.7937320023e-01	4.6403472862e+00
9.7930581909e-01	4.6399523668e+00
9.7923756604e-01	4.6395468191e+00
9.7916762063e-01	4.6391316378e+00
9.7909716580e-01	4.6387076785e+00
9.7902597391e-01	4.6382756906e+00
9.7895370577e-01	4.6378363369e+00
9.7887990266e-01	4.6373902126e+00
9.7880401801e-01	4.6369378569e+00
9.7872753210e-01	4.6364797627e+00
9.7865077777e-01	4.6360163869e+00
9.7857375365e-01	4.6355481576e+00
9.7849645827e-01	4.6350754789e+00
9.7841889034e-01	4.6345987357e+00
9.7834104844e-01	4.6341182953e+00
9.7826293117e-01	4.6336345094e+00
9.7818453719e-01	4.6331477146e+00
9.7810585556e-01	4.6326582278e+00
9.7802687636e-01	4.6321663455e+00
9.7794759913e-01	4.6316723342e+00
9.7786803010e-01	4.6311764228e+00
9.7778817169e-01	4.6306787872e+00
9.7770802057e-01	4.6301795326e+00
9.7762757819e-01	4.6296786726e+00
9.7754684202e-01	4.6291761053e+00
9.7746581161e-01	4.6286715835e+00
9.7738448375e-01	4.6281646830e+00
9.7730286061e-01	4.6276547727e+00
9.7722093342e-01	4.6271409834e+00
9.7713870824e-01	4.6266221909e+00
9.7705617670e-01	4.6260969968e+00
9.7697334023e-01	4.6255637302e+00
9.7689019758e-01	4.6250204603e+00
9.7680674058e-01	4.6244650183e+00
9.7672297511e-01	4.6238950435e+00
9.7663888965e-01	4.6233080326e+00
9.7655448978e-01	4.6227014061e+00
9.7646976663e-01	4.6220725704e+00
9.7638472255e-01	4.6214190006e+00
9.7629934964e-01	4.6207383150e+00
9.7621365058e-01	4.6200283538e+00
9.7612761729e-01	4.6192872712e+00
9.7604124740e-01	4.6185136077e+00
9.7595453680e-01	4.6177063650e+00
9.7586747765e-01	4.6168650688e+00
9.7578006236e-01	4.6159897933e+00
9.7569229116e-01	4.6150811734e+00
9.7560418724e-01	4.6141403798e+00
9.7551574950e-01	4.6131690678e+00
9.7542697651e-01	4.6121692981e+00
9.7533786684e-01	4.6111434443e+00
9.7524841905e-01	4.6100940961e+00
9.7515863171e-01	4.6090239631e+00
9.7506850326e-01	4.6079357864e+00
9.7497803221e-01	4.6068322639e+00
9.7488721697e-01	4.6057159910e+00
9.7479605577e-01	4.6045894158e+00
9.7470454664e-01	4.6034548115e+00
9.7461268753e-01	4.6023142572e+00
9.7452047665e-01	4.6011696314e+00
9.7442791206e-01	4.6000226248e+00
9.7433499191e-01	4.5988642094e+00
9.7424171426e-01	4.5977021860e+00
9.7414807719e-01	4.5965418319e+00
9.7405407870e-01	4.5953841995e+00
9.7395971679e-01	4.5942302165e+00
9.7386498939e-01	4.5930807018e+00
9.7376989457e-01	4.5919363817e+00
9.7367443023e-01	4.5907978773e+00
9.7357859417e-01	4.5896654910e+00
9.7348238324e-01	4.5885367663e+00
9.7338578406e-01	4.5873801312e+00
9.7328921991e-01	4.5858551258e+00
9.7328742015e-01	4.5808682218e+00
9.7328311056e-01	4.5775453923e+00
9.7327915014e-01	4.5758073914e+00
9.7327526360e-01	4.5746340135e+00
9.7327143004e-01	4.5739330770e+00
9.7326762429e-01	4.5735090866e+00
9.7326382986e-01	4.5732227413e+00
9.7326003891e-01	4.5730075865e+00
9.7325624261e-01	4.5728278177e+00
9.7325242968e-01	4.5726685381e+00
9.7324857422e-01	4.5725161995e+00
9.7324464833e-01	4.5723802015e+00
9.7324059439e-01	4.5722629731e+00
9.7323630520e-01	4.5721714286e+00
9.7323151402e-01	4.5721212463e+00
9.7322585545e-01	4.5721559736e+00
9.7321863145e-01	4.5723439439e+00
9.7320839906e-01	4.5728348314e+00
9.7319165616e-01	4.5740262229e+00
9.7317286395e-01	4.5757314018e+00
9.7317491755e-01	4.5779937550e+00
9.7318118870e-01	4.5811313549e+00
9.7319030154e-01	4.5862012584e+00
9.7319409326e-01	4.5909084693e+00
9.7319532216e-01	4.5943569346e+00
9.7319879415e-01	4.5951475890e+00
9.7320202287e-01	4.5951956369e+00
9.7320289622e-01	4.5954354010e+00
9.7327600168e-01	4.5956835809e+00
9.7336415177e-01	4.5959409156e+00
9.7345211522e-01	4.5961974522e+00
9.7353993481e-01	4.5964494320e+00
9.7362771292e-01	4.5966983605e+00
9.7371561206e-01	4.5969464087e+00
9.7380386888e-01	4.5971965071e+00
9.7389246749e-01	4.5974527764e+00
9.7397821947e-01	4.5977214396e+00
9.7406373309e-01	4.5980137003e+00
9.7419237962e-01	4.5983704048e+00
9.7431558611e-01	4.5986226144e+00
9.7440190870e-01	4.5987889608e+00
9.7446877410e-01	4.5989116401e+00
9.7452388462e-01	4.5990089617e+00
9.7457102765e-01	4.5990899267e+00
9.7461228455e-01	4.5991595372e+00
9.7464889166e-01	4.5992208801e+00
9.7467475409e-01	4.5992761541e+00
9.7467148505e-01	4.5993272935e+00
9.7466620118e-01	4.5993796524e+00
9.7465862475e-01	4.5994336402e+00
9.7464845285e-01	4.5994898007e+00
9.7463518342e-01	4.5995488982e+00
9.7461769895e-01	4.5996122153e+00
9.7459867444e-01	4.5996691215e+00
9.7458063218e-01	4.5997156252e+00
9.7456409081e-01	4.5997545574e+00
9.7454887292e-01	4.5997888563e+00
9.7454277962e-01	4.5998213934e+00
9.7453885280e-01	4.5998528897e+00
9.7453229791e-01	4.5998837841e+00
9.7446734819e-01	4.6000255915e+00
9.7446727731e-01	4.6001623398e+00
9.7447740241e-01	4.6002989769e+00
9.7448405333e-01	4.6004378126e+00
9.7448800088e-01	4.6005776844e+00
9.7448973113e-01	4.6007196228e+00
9.7448943961e-01	4.6008648007e+00
9.7448705293e-01	4.6010142984e+00
9.7448245217e-01	4.6011679229e+00
9.7447543084e-01	4.6013245884e+00
9.7446552378e-01	4.6014846966e+00
9.7445198109e-01	4.6016478881e+00
9.7443363421e-01	4.6018119598e+00
9.7440761435e-01	4.6019732974e+00
9.7436777889e-01	4.6021356151e+00
9.7427865083e-01	4.6022548052e+00
9.7424341224e-01	4.6023865661e+00
9.7430908644e-01	4.6024779297e+00
9.7437550789e-01	4.6025841301e+00
9.7444299251e-01	4.6027019289e+00
9.7451137862e-01	4.6028305409e+00
9.7458052501e-01	4.6029701922e+00
9.7465038864e-01	4.6031223347e+00
9.7472121353e-01	4.6032902482e+00
9.7479413342e-01	4.6034804722e+00
9.7488141011e-01	4.6037071179e+00
9.7504622756e-01	4.6040235457e+00
9.7522927279e-01	4.6043587026e+00
9.7533843055e-01	4.6045457901e+00
9.7539653922e-01	4.6046379377e+00
9.7543369191e-01	4.6046834995e+00
9.7546125014e-01	4.6046736549e+00
9.7557366622e-01	4.6021357363e+00
9.7544642320e-01	4.5978814771e+00
9.7527398456e-01	4.5953131590e+00
9.7510025687e-01	4.5942842018e+00
9.7492508704e-01	4.5947617260e+00
9.7475746871e-01	4.5968945720e+00
9.7459921372e-01	4.6006669122e+00
9.7445013726e-01	4.6058244784e+00
9.7431264780e-01	4.6120028887e+00
9.7419149777e-01	4.6187146448e+00
9.7408287419e-01	4.6256538617e+00
9.7396945440e-01	4.6324218924e+00
9.7382604456e-01	4.6387580069e+00
9.7364631584e-01	4.6433248980e+00
9.7358410194e-01	4.6432115710e+00
9.7352198213e-01	4.6430461159e+00
9.7345913846e-01	4.6428275936e+00
9.7339604115e-01	4.6425644342e+00
9.7333199340e-01	4.6422655973e+00
9.7326777642e-01	4.6419380560e+00
9.7320228707e-01	4.6415869032e+00
9.7313521607e-01	4.6412158776e+00
9.7306772658e-01	4.6408277945e+00
9.7299911567e-01	4.6404248403e+00
9.7293026520e-01	4.6400087559e+00
9.7286087000e-01	4.6395809632e+00
9.7278973360e-01	4.6391426480e+00
9.7271768829e-01	4.6386948132e+00
9.7264509745e-01	4.6382383236e+00
9.7257133219e-01	4.6377739359e+00
9.7249590843e-01	4.6373023198e+00
9.7241829721e-01	4.6368240759e+00
9.7233998355e-01	4.6363397460e+00
9.7226139515e-01	4.6358498290e+00
9.7218253060e-01	4.6353547874e+00
9.7210338851e-01	4.6348550542e+00
9.7202396745e-01	4.6343510386e+00
9.7194426600e-01	4.6338431298e+00
9.7186428264e-01	4.6333316993e+00
9.7178401487e-01	4.6328171043e+00
