Phi_global	P_surf	H2O_kg_total	H2O_vmr	CO2_kg_total	CO2_vmr	O2_kg_total	O2_vmr	H2_vmr	CH4_vmr	CO_kg_total	CO_vmr	N2_vmr	S2_vmr	SO2_vmr	H2S_vmr
6.1627474035e-01	4.1917226850e+02	1.6025675847e+22	8.9817138776e-03	2.0964733063e+20	3.7446700246e-02	2.0478231240e+17	6.3402162545e-05	2.5135940007e-02	3.5597661550e-08	3.0703392916e+21	9.2139052035e-01	6.9550617439e-03	1.1704367062e-06	2.3856540023e-33	2.4851020587e-05
6.1671361321e-01	4.1916384541e+02	1.6034033100e+22	8.9784984810e-03	2.1189709169e+20	3.7844246519e-02	1.6768332197e+17	5.1917075995e-05	2.5023681916e-02	3.7808454625e-08	3.0694503446e+21	9.2112032585e-01	6.9548653512e-03	1.0867886013e-06	2.3857019419e-33	2.4727854938e-05
6.1508187921e-01	4.1925056387e+02	1.6041783463e+22	9.0328644645e-03	2.1405756540e+20	3.8272253531e-02	1.3421443542e+17	4.1546050524e-05	2.5069619442e-02	4.1030838907e-08	3.0681161678e+21	9.2060239227e-01	6.9548122022e-03	1.0068424039e-06	2.3852084796e-33	2.4836444691e-05
6.1305658147e-01	4.1935681861e+02	1.6048734306e+22	9.0979829823e-03	2.1615806690e+20	3.8699232513e-02	1.0705046570e+17	3.3129053138e-05	2.5152616072e-02	4.4753070035e-08	3.0667017275e+21	9.2003571208e-01	6.9547153192e-03	9.3231337428e-07	2.3846041262e-33	2.4989723003e-05
6.1134490691e-01	4.1944697178e+02	1.6053671109e+22	9.1524601072e-03	2.1777904529e+20	3.9032882224e-02	8.9490651535e+16	2.7688841043e-05	2.5232271924e-02	4.8020435821e-08	3.0655633137e+21	9.1957339545e-01	6.9545920759e-03	8.7723377447e-07	2.3840915951e-33	2.5124178798e-05
6.1002269889e-01	4.3496484510e+02	1.6058082217e+22	8.8701815826e-03	2.2232126040e+20	3.9337334151e-02	7.5055528778e+16	2.3264218452e-05	2.4405011877e-02	5.0816119226e-08	3.0654973738e+21	9.2039196053e-01	6.9463907556e-03	8.0727919032e-07	2.2990363733e-33	2.4339278438e-05
5.8865272528e-01	4.3976663507e+02	1.6052140143e+22	9.2314235926e-03	2.2174382181e+20	3.9242806052e-02	7.6621135299e+16	2.3490174449e-05	2.5406350884e-02	5.5798435969e-08	3.0923984714e+21	9.1912185875e-01	6.9464557703e-03	8.4736500513e-07	2.2739333097e-33	2.6004809952e-05
5.8865999265e-01	4.3976607999e+02	1.6052021296e+22	9.2310659779e-03	2.2170003698e+20	3.9234749428e-02	7.6951292399e+16	2.3591422355e-05	2.5406924361e-02	5.5714623885e-08	3.0924216332e+21	9.1912958807e-01	6.9464642205e-03	8.4869937714e-07	2.2739361800e-33	2.6005575216e-05
5.8866960477e-01	4.3976541275e+02	1.6051952896e+22	9.2307012085e-03	2.2167493026e+20	3.9230007412e-02	7.7147217750e+16	2.3651524258e-05	2.5406843114e-02	5.5663228860e-08	3.0924356422e+21	9.1913471124e-01	6.9464686467e-03	8.4947511785e-07	2.2739396301e-33	2.6005366598e-05
5.8867982384e-01	4.3976473542e+02	1.6051892274e+22	9.2303266039e-03	2.2165273155e+20	3.9225773015e-02	7.7322876619e+16	2.3705413651e-05	2.5406638254e-02	5.5616716986e-08	3.0924484507e+21	9.1913946737e-01	6.9464724111e-03	8.5016498156e-07	2.2739431324e-33	2.6004972276e-05
