R_int	Phi_global	P_surf
1.2662614482e+07	9.8505414035e-01	2.2385351460e+03
1.2662614482e+07	9.8497965913e-01	2.2409681886e+03
1.2662614482e+07	9.8490495676e-01	2.2434162182e+03
1.2662614482e+07	9.8483002902e-01	2.2458790700e+03
1.2662614482e+07	9.8475487328e-01	2.2483573045e+03
1.2662614482e+07	9.8467948713e-01	2.2508523603e+03
1.2662614482e+07	9.8460281092e-01	2.2533667424e+03
1.2662614482e+07	9.8452545698e-01	2.2559041365e+03
1.2662614482e+07	9.8444787608e-01	2.2584695956e+03
1.2662614482e+07	9.8437006704e-01	2.2610696459e+03
1.2662614482e+07	9.8429202848e-01	2.2637123399e+03
1.2662614482e+07	9.8421375910e-01	2.2664072348e+03
1.2662614482e+07	9.8413525759e-01	2.2691653123e+03
1.2662614482e+07	9.8405652272e-01	2.2719987992e+03
1.2662614482e+07	9.8397755293e-01	2.2749210028e+03
1.2662614482e+07	9.8389834693e-01	2.2779460513e+03
1.2662614482e+07	9.8381890330e-01	2.2810886352e+03
1.2662614482e+07	9.8373922075e-01	2.2843637436e+03
1.2662614482e+07	9.8365929804e-01	2.2877864018e+03
1.2662614482e+07	9.8357913401e-01	2.2913713913e+03
1.2662614482e+07	9.8349872747e-01	2.2951329887e+03
1.2662614482e+07	9.8341807754e-01	2.2990845526e+03
1.2662614482e+07	9.8333718305e-01	2.3032382251e+03
1.2662614482e+07	9.8325604313e-01	2.3076044994e+03
1.2662614482e+07	9.8317465698e-01	2.3122464621e+03
1.2662614482e+07	9.8309302363e-01	2.3171195828e+03
1.2662614482e+07	9.8301114221e-01	2.3222259756e+03
1.2662614482e+07	9.8292901183e-01	2.3275659606e+03
1.2662614482e+07	9.8284663178e-01	2.3331367890e+03
1.2662614482e+07	9.8276400107e-01	2.3389327685e+03
1.2662614482e+07	9.8268111893e-01	2.3449454480e+03
1.2662614482e+07	9.8259798449e-01	2.3511639792e+03
1.2662614482e+07	9.8251459690e-01	2.3575755495e+03
1.2662614482e+07	9.8243095525e-01	2.3641657923e+03
1.2662614482e+07	9.8234705858e-01	2.3709193183e+03
1.2662614482e+07	9.8226290599e-01	2.3778201273e+03
1.2662614482e+07	9.8217849651e-01	2.3848520142e+03
1.2662614482e+07	9.8209382916e-01	2.3919988980e+03
1.2662614482e+07	9.8200890293e-01	2.3992450945e+03
1.2662614482e+07	9.8192371682e-01	2.4065755204e+03
1.2662614482e+07	9.8183826979e-01	2.4139758748e+03
1.2662614482e+07	9.8175256079e-01	2.4214326112e+03
1.2662614482e+07	9.8166658877e-01	2.4289331188e+03
1.2662614482e+07	9.8158035258e-01	2.4364656862e+03
1.2662614482e+07	9.8149385123e-01	2.4440194692e+03
1.2662614482e+07	9.8140708357e-01	2.4515844849e+03
1.2662614482e+07	9.8132004847e-01	2.4591515473e+03
1.2662614482e+07	9.8123274479e-01	2.4667122846e+03
1.2662614482e+07	9.8114517139e-01	2.4742590912e+03
1.2662614482e+07	9.8105732704e-01	2.4817872101e+03
1.2662614482e+07	9.8096920986e-01	2.4893157608e+03
1.2662614482e+07	9.8088081086e-01	2.4971180297e+03
1.2662614482e+07	9.8080271764e-01	2.5081840213e+03
1.2662614482e+07	9.8080158954e-01	2.5489525999e+03
1.2662614482e+07	9.8079914717e-01	2.5727268857e+03
1.2662614482e+07	9.8079694029e-01	2.5837648190e+03
1.2662614482e+07	9.8079477115e-01	2.5919667588e+03
1.2662614482e+07	9.8079263409e-01	2.5974836393e+03
1.2662614482e+07	9.8079051994e-01	2.6010023594e+03
1.2662614482e+07	9.8078842005e-01	2.6032652358e+03
1.2662614482e+07	9.8078632667e-01	2.6048898809e+03
1.2662614482e+07	9.8078423928e-01	2.6060896096e+03
1.2662614482e+07	9.8078215602e-01	2.6070667548e+03
1.2662614482e+07	9.8078007620e-01	2.6079103730e+03
1.2662614482e+07	9.8077799978e-01	2.6086603374e+03
1.2662614482e+07	9.8077592643e-01	2.6093641706e+03
1.2662614482e+07	9.8077385796e-01	2.6100065864e+03
1.2662614482e+07	9.8077179699e-01	2.6105557169e+03
1.2662614482e+07	9.8076974689e-01	2.6109845804e+03
1.2662614482e+07	9.8076771302e-01	2.6112439745e+03
1.2662614482e+07	9.8076570648e-01	2.6112458222e+03
1.2662614482e+07	9.8076374638e-01	2.6108008996e+03
1.2662614482e+07	9.8076185892e-01	2.6096322076e+03
1.2662614482e+07	9.8076008875e-01	2.6072974990e+03
1.2662614482e+07	9.8075850848e-01	2.6030773058e+03
1.2662614482e+07	9.8075729806e-01	2.5952203029e+03
1.2662614482e+07	9.8075669887e-01	2.5813097301e+03
1.2662614482e+07	9.8075711380e-01	2.5573435007e+03
1.2662614482e+07	9.8075909661e-01	2.5186802117e+03
1.2662614482e+07	9.8076360982e-01	2.4558283047e+03
1.2662614482e+07	9.8077215541e-01	2.3541054123e+03
1.2662614482e+07	9.8065360437e-01	2.1902003496e+03
1.2662614482e+07	9.8057781891e-01	2.1857924537e+03
1.2662614482e+07	9.8051023268e-01	2.1860569915e+03
1.2662614482e+07	9.8044326081e-01	2.1864896212e+03
1.2662614482e+07	9.8037662355e-01	2.1871365269e+03
1.2662614482e+07	9.8031013089e-01	2.1880017379e+03
1.2662614482e+07	9.8024368005e-01	2.1890654957e+03
1.2662614482e+07	9.8017711576e-01	2.1903023907e+03
1.2662614482e+07	9.8010955192e-01	2.1916889585e+03
1.2662614482e+07	9.8004188417e-01	2.1932054514e+03
1.2662614482e+07	9.7997409548e-01	2.1948357372e+03
1.2662614482e+07	9.7990617258e-01	2.1965666378e+03
1.2662614482e+07	9.7983810469e-01	2.1983872990e+03
1.2662614482e+07	9.7976988281e-01	2.2002886679e+03
1.2662614482e+07	9.7970149929e-01	2.2022630957e+03
1.2662614482e+07	9.7963294764e-01	2.2043040336e+03
1.2662614482e+07	9.7956422265e-01	2.2064058019e+03
1.2662614482e+07	9.7949531843e-01	2.2085634048e+03
1.2662614482e+07	9.7942525947e-01	2.2107724980e+03
1.2662614482e+07	9.7935474037e-01	2.2130291534e+03
1.2662614482e+07	9.7928402266e-01	2.2153297921e+03
1.2662614482e+07	9.7921181360e-01	2.2176711488e+03
1.2662614482e+07	9.7913898934e-01	2.2200501478e+03
1.2662614482e+07	9.7906595526e-01	2.2224639076e+03
1.2662614482e+07	9.7899270916e-01	2.2249097236e+03
1.2662614482e+07	9.7891924891e-01	2.2273850335e+03
1.2662614482e+07	9.7884557241e-01	2.2298873970e+03
1.2662614482e+07	9.7877167761e-01	2.2324144882e+03
1.2662614482e+07	9.7869745618e-01	2.2349641048e+03
1.2662614482e+07	9.7862169866e-01	2.2375341968e+03
1.2662614482e+07	9.7854571665e-01	2.2401228336e+03
1.2662614482e+07	9.7846950889e-01	2.2427283254e+03
1.2662614482e+07	9.7839307432e-01	2.2453492757e+03
1.2662614482e+07	9.7831640154e-01	2.2479846567e+03
1.2662614482e+07	9.7823949171e-01	2.2506339512e+03
1.2662614482e+07	9.7816209773e-01	2.2532972902e+03
1.2662614482e+07	9.7808312167e-01	2.2559756326e+03
1.2662614482e+07	9.7800391481e-01	2.2586708779e+03
1.2662614482e+07	9.7792447605e-01	2.2613861223e+03
1.2662614482e+07	9.7784480425e-01	2.2641258064e+03
1.2662614482e+07	9.7776489795e-01	2.2668958698e+03
1.2662614482e+07	9.7768475578e-01	2.2697038430e+03
1.2662614482e+07	9.7760437628e-01	2.2725588504e+03
1.2662614482e+07	9.7752375800e-01	2.2754715882e+03
1.2662614482e+07	9.7744289935e-01	2.2784542176e+03
1.2662614482e+07	9.7736179880e-01	2.2815201335e+03
1.2662614482e+07	9.7728045462e-01	2.2846837565e+03
1.2662614482e+07	9.7719886550e-01	2.2879602197e+03
1.2662614482e+07	9.7711702992e-01	2.2913650833e+03
1.2662614482e+07	9.7703494651e-01	2.2949140244e+03
1.2662614482e+07	9.7695261399e-01	2.2986225027e+03
1.2662614482e+07	9.7687003115e-01	2.3025053874e+03
1.2662614482e+07	9.7678719690e-01	2.3065766386e+03
1.2662614482e+07	9.7670411029e-01	2.3108853136e+03
1.2662614482e+07	9.7662077022e-01	2.3154241306e+03
1.2662614482e+07	9.7653717607e-01	2.3201863402e+03
1.2662614482e+07	9.7645332689e-01	2.3251781913e+03
1.2662614482e+07	9.7636922189e-01	2.3304030126e+03
1.2662614482e+07	9.7628486018e-01	2.3358609786e+03
1.2662614482e+07	9.7620024114e-01	2.3415490939e+03
1.2662614482e+07	9.7611536405e-01	2.3474612821e+03
1.2662614482e+07	9.7603022800e-01	2.3535886822e+03
1.2662614482e+07	9.7594483232e-01	2.3599199362e+03
1.2662614482e+07	9.7585917612e-01	2.3664417310e+03
1.2662614482e+07	9.7577325857e-01	2.3731392585e+03
1.2662614482e+07	9.7568707879e-01	2.3799967330e+03
1.2662614482e+07	9.7560063590e-01	2.3869978034e+03
1.2662614482e+07	9.7551392895e-01	2.3941260235e+03
1.2662614482e+07	9.7542695700e-01	2.4013651775e+03
1.2662614482e+07	9.7533971907e-01	2.4086995497e+03
1.2662614482e+07	9.7525221416e-01	2.4161141272e+03
1.2662614482e+07	9.7516444123e-01	2.4235947923e+03
1.2662614482e+07	9.7507639924e-01	2.4311282213e+03
1.2662614482e+07	9.7498808711e-01	2.4387021198e+03
1.2662614482e+07	9.7489950375e-01	2.4463051469e+03
1.2662614482e+07	9.7481064807e-01	2.4539268850e+03
1.2662614482e+07	9.7472151893e-01	2.4615578095e+03
1.2662614482e+07	9.7463211519e-01	2.4691891795e+03
1.2662614482e+07	9.7454243569e-01	2.4768130296e+03
1.2662614482e+07	9.7445247926e-01	2.4844221132e+03
1.2662614482e+07	9.7436224472e-01	2.4920101314e+03
1.2662614482e+07	9.7427173071e-01	2.4995749073e+03
1.2662614482e+07	9.7418093444e-01	2.5071535041e+03
1.2662614482e+07	9.7408983756e-01	2.5152044811e+03
1.2662614482e+07	9.7402841046e-01	2.5286412667e+03
1.2662614482e+07	9.7402578813e-01	2.5816040186e+03
1.2662614482e+07	9.7402343771e-01	2.5933639006e+03
1.2662614482e+07	9.7402113516e-01	2.6026034027e+03
1.2662614482e+07	9.7401887748e-01	2.6090685423e+03
1.2662614482e+07	9.7401665409e-01	2.6132744837e+03
1.2662614482e+07	9.7401445345e-01	2.6159575061e+03
1.2662614482e+07	9.7401226399e-01	2.6178052321e+03
1.2662614482e+07	9.7401008175e-01	2.6191682930e+03
1.2662614482e+07	9.7400790574e-01	2.6202472639e+03
1.2662614482e+07	9.7400573458e-01	2.6211649420e+03
1.2662614482e+07	9.7400356794e-01	2.6219756045e+03
1.2662614482e+07	9.7400140581e-01	2.6227105521e+03
1.2662614482e+07	9.7399924742e-01	2.6234132589e+03
1.2662614482e+07	9.7399709795e-01	2.6240274694e+03
1.2662614482e+07	9.7399496117e-01	2.6245330247e+03
1.2662614482e+07	9.7399284319e-01	2.6248898323e+03
1.2662614482e+07	9.7399075392e-01	2.6250295023e+03
1.2662614482e+07	9.7398871681e-01	2.6248063442e+03
1.2662614482e+07	9.7398676183e-01	2.6239731084e+03
1.2662614482e+07	9.7398493961e-01	2.6221571777e+03
