Phi_global	fO2_shift_IW_derived
9.8064613820e-01	-1.0472259528e+00
9.8058389937e-01	-1.0472039195e+00
9.8052144133e-01	-1.0471811957e+00
9.8045666761e-01	-1.0471576300e+00
9.8039145724e-01	-1.0471334865e+00
9.8032601649e-01	-1.0471088388e+00
9.8025959799e-01	-1.0470836497e+00
9.8019236018e-01	-1.0470579736e+00
9.8012387590e-01	-1.0470317973e+00
9.8005434372e-01	-1.0470051710e+00
9.7998323502e-01	-1.0469780638e+00
9.7991050528e-01	-1.0469504942e+00
9.7983751994e-01	-1.0469226314e+00
9.7976427773e-01	-1.0468944953e+00
9.7969077737e-01	-1.0468661044e+00
9.7961701749e-01	-1.0468374764e+00
9.7954299679e-01	-1.0468086278e+00
9.7946871394e-01	-1.0467795747e+00
9.7939416757e-01	-1.0467503323e+00
9.7931935632e-01	-1.0467209153e+00
9.7924427100e-01	-1.0466913365e+00
9.7916890103e-01	-1.0466616079e+00
9.7909324626e-01	-1.0466317412e+00
9.7901731221e-01	-1.0466017473e+00
9.7894109990e-01	-1.0465716339e+00
9.7886460838e-01	-1.0465414059e+00
9.7878783966e-01	-1.0465110643e+00
9.7871078675e-01	-1.0464806040e+00
9.7863345506e-01	-1.0464500150e+00
9.7855583669e-01	-1.0464192780e+00
9.7847793524e-01	-1.0463883658e+00
9.7839974606e-01	-1.0463572398e+00
9.7832126698e-01	-1.0463258504e+00
9.7824250044e-01	-1.0462941362e+00
9.7816343573e-01	-1.0462620222e+00
9.7808407952e-01	-1.0462294234e+00
9.7800442421e-01	-1.0461962427e+00
9.7792446874e-01	-1.0461623747e+00
9.7784421291e-01	-1.0461277073e+00
9.7776364880e-01	-1.0460921237e+00
9.7768278109e-01	-1.0460555074e+00
9.7760159920e-01	-1.0460177424e+00
9.7752010757e-01	-1.0459787200e+00
9.7743829926e-01	-1.0459383396e+00
9.7735617174e-01	-1.0458965140e+00
9.7727372287e-01	-1.0458531725e+00
9.7719094697e-01	-1.0458082642e+00
9.7710783873e-01	-1.0457617605e+00
9.7702438648e-01	-1.0457136568e+00
9.7694060736e-01	-1.0456639764e+00
9.7685650973e-01	-1.0456127657e+00
9.7677209235e-01	-1.0455600922e+00
9.7668735396e-01	-1.0455060425e+00
9.7660229324e-01	-1.0454507180e+00
9.7651690882e-01	-1.0453942306e+00
9.7643119935e-01	-1.0453366988e+00
9.7634516335e-01	-1.0452782435e+00
9.7625879936e-01	-1.0452189848e+00
9.7617210578e-01	-1.0451590386e+00
9.7608508087e-01	-1.0450985155e+00
9.7599772288e-01	-1.0450375185e+00
9.7591002983e-01	-1.0449761425e+00
9.7582200000e-01	-1.0449144737e+00
9.7573363156e-01	-1.0448525901e+00
9.7564492270e-01	-1.0447902633e+00
9.7555587159e-01	-1.0447275230e+00
9.7546647636e-01	-1.0446647557e+00
9.7537673513e-01	-1.0446020112e+00
9.7528664596e-01	-1.0445393336e+00
9.7519620693e-01	-1.0444767622e+00
9.7510541608e-01	-1.0444143319e+00
9.7501427142e-01	-1.0443520728e+00
9.7492277088e-01	-1.0442900014e+00
9.7483091144e-01	-1.0442280153e+00
9.7473868023e-01	-1.0441647597e+00
9.7464596391e-01	-1.0440855684e+00
9.7464195201e-01	-1.0438640901e+00
9.7463772164e-01	-1.0436947537e+00
9.7463390554e-01	-1.0436122647e+00
9.7463016329e-01	-1.0435563843e+00
9.7462647370e-01	-1.0435229749e+00
9.7462281148e-01	-1.0435028112e+00
9.7461916013e-01	-1.0434892838e+00
9.7461551138e-01	-1.0434791493e+00
9.7461185579e-01	-1.0434707214e+00
9.7460818079e-01	-1.0434633454e+00
9.7460445819e-01	-1.0434565719e+00
9.7460065623e-01	-1.0434510190e+00
9.7459671032e-01	-1.0434471849e+00
9.7459249794e-01	-1.0434461123e+00
9.7458772306e-01	-1.0434503300e+00
9.7458197428e-01	-1.0434644286e+00
9.7457453074e-01	-1.0434966864e+00
9.7456366348e-01	-1.0435666525e+00
9.7454830879e-01	-1.0436969274e+00
9.7453285086e-01	-1.0438555779e+00
9.7451681754e-01	-1.0440489405e+00
9.7450066980e-01	-1.0442799485e+00
9.7448249974e-01	-1.0445905504e+00
9.7445941028e-01	-1.0450653141e+00
9.7447388645e-01	-1.0458424287e+00
9.7429840135e-01	-1.0466179402e+00
9.7423991190e-01	-1.0466067367e+00
9.7418131202e-01	-1.0465934590e+00
9.7412218169e-01	-1.0465778636e+00
9.7406132774e-01	-1.0465601226e+00
9.7399983395e-01	-1.0465407261e+00
9.7393766872e-01	-1.0465199725e+00
9.7387525539e-01	-1.0464981319e+00
9.7381166749e-01	-1.0464752690e+00
9.7374786769e-01	-1.0464516133e+00
9.7368282854e-01	-1.0464271503e+00
9.7361615393e-01	-1.0464019141e+00
9.7354924337e-01	-1.0463761200e+00
9.7348170748e-01	-1.0463497781e+00
9.7341320205e-01	-1.0463228955e+00
9.7334322799e-01	-1.0462954560e+00
9.7327232620e-01	-1.0462675519e+00
9.7319991864e-01	-1.0462391497e+00
9.7312543181e-01	-1.0462102133e+00
9.7305068342e-01	-1.0461809647e+00
9.7297567215e-01	-1.0461514257e+00
9.7290039671e-01	-1.0461216164e+00
9.7282485578e-01	-1.0460915558e+00
9.7274904793e-01	-1.0460612617e+00
9.7267297188e-01	-1.0460307510e+00
9.7259662624e-01	-1.0460000400e+00
9.7252000955e-01	-1.0459691441e+00
9.7244310390e-01	-1.0459380764e+00
9.7236590005e-01	-1.0459068501e+00
9.7228840034e-01	-1.0458754787e+00
9.7221061349e-01	-1.0458439751e+00
9.7213254180e-01	-1.0458123498e+00
9.7205418176e-01	-1.0457806101e+00
9.7197553506e-01	-1.0457487610e+00
9.7189659965e-01	-1.0457168029e+00
9.7181737462e-01	-1.0456847309e+00
9.7173785725e-01	-1.0456525332e+00
9.7165804932e-01	-1.0456201907e+00
9.7157794208e-01	-1.0455876731e+00
9.7149754299e-01	-1.0455549414e+00
9.7141684002e-01	-1.0455219425e+00
9.7133583893e-01	-1.0454886122e+00
9.7125453388e-01	-1.0454548727e+00
9.7117292079e-01	-1.0454206340e+00
9.7109100272e-01	-1.0453857957e+00
9.7100876741e-01	-1.0453502470e+00
9.7092622328e-01	-1.0453138724e+00
9.7084335530e-01	-1.0452765505e+00
9.7076017080e-01	-1.0452381620e+00
9.7067665978e-01	-1.0451985891e+00
9.7059282007e-01	-1.0451577221e+00
9.7050864858e-01	-1.0451154624e+00
9.7042413815e-01	-1.0450717263e+00
9.7033928202e-01	-1.0450264488e+00
9.7025406540e-01	-1.0449795867e+00
9.7016851184e-01	-1.0449311251e+00
9.7008263239e-01	-1.0448810740e+00
9.6999642597e-01	-1.0448294674e+00
9.6990989151e-01	-1.0447763637e+00
9.6982302790e-01	-1.0447218423e+00
9.6973583395e-01	-1.0446660001e+00
9.6964830845e-01	-1.0446089471e+00
