Phi_global	P_surf	H2O_kg_total	H2O_vmr	CO2_kg_total	CO2_vmr	O2_kg_total	O2_vmr	H2_vmr	CH4_vmr	CO_kg_total	CO_vmr	N2_vmr	S2_vmr	SO2_vmr	H2S_vmr
9.9947955794e-01	3.4950392208e+02	7.5060188146e+21	9.4817077092e-04	7.3736754061e+18	1.1863477772e-03	1.9588484383e+14	6.3628653685e-08	8.3602823945e-02	9.1389016566e-06	2.9425397062e+21	9.1418568477e-01	6.5812433469e-05	5.2696898282e-10	2.8611982208e-33	1.6545862667e-06
9.9942299206e-01	3.4950514164e+02	7.5059737425e+21	9.4826333115e-04	7.3732162255e+18	1.1863031903e-03	1.9598552335e+14	6.3661134955e-08	8.3611842346e-02	9.1392060115e-06	2.9425136742e+21	9.1417660945e-01	6.5820713283e-05	5.2712563768e-10	2.8611882369e-33	1.6548580554e-06
9.9936627401e-01	3.4950636540e+02	7.5059265629e+21	9.4835565145e-04	7.3727399469e+18	1.1862558864e-03	1.9609441491e+14	6.3696282706e-08	8.3620909395e-02	9.1393877571e-06	2.9424875116e+21	9.1416748844e-01	6.5829116393e-05	5.2729050366e-10	2.8611782188e-33	1.6551310582e-06
9.9930915554e-01	3.4950759855e+02	7.5058774253e+21	9.4844822623e-04	7.3722473500e+18	1.1862061268e-03	1.9621058376e+14	6.3733792334e-08	8.3630060689e-02	9.1394700111e-06	2.9424611141e+21	9.1415828533e-01	6.5837661651e-05	5.2746291183e-10	2.8611681238e-33	1.6554063935e-06
9.9925123765e-01	3.4950884955e+02	7.5058263840e+21	9.4854180342e-04	7.3717381903e+18	1.1861540867e-03	1.9633326304e+14	6.3773413169e-08	8.3639355611e-02	9.1394782684e-06	2.9424343083e+21	9.1414893977e-01	6.5846388757e-05	5.2764251315e-10	2.8611578828e-33	1.6556859009e-06
9.9919313545e-01	3.4951010518e+02	7.5057738155e+21	9.4863534747e-04	7.3712165577e+18	1.1861001030e-03	1.9646181706e+14	6.3814941117e-08	8.3648697403e-02	9.1394021938e-06	2.9424073740e+21	9.1413954929e-01	6.5855213365e-05	5.2782804975e-10	2.8611476040e-33	1.6559666482e-06
9.9913484344e-01	3.4951136549e+02	7.5057198531e+21	9.4872890239e-04	7.3706835200e+18	1.1860443532e-03	1.9659571226e+14	6.3858202832e-08	8.3658085371e-02	9.1392504993e-06	2.9423803126e+21	9.1413011438e-01	6.5864129334e-05	5.2801899912e-10	2.8611372869e-33	1.6562486327e-06
9.9907462164e-01	3.4951266766e+02	7.5056640024e+21	9.4882554475e-04	7.3701321152e+18	1.1859866369e-03	1.9673449493e+14	6.3903044129e-08	8.3667786912e-02	9.1390883836e-06	2.9423523478e+21	9.1412036446e-01	6.5873346689e-05	5.2821669531e-10	2.8611266273e-33	1.6565400346e-06
9.9901390155e-01	3.4951398101e+02	7.5056068640e+21	9.4892279391e-04	7.3695696389e+18	1.1859273753e-03	1.9687777443e+14	6.3949343688e-08	8.3677579936e-02	9.1388744586e-06	2.9423241231e+21	9.1411052394e-01	6.5882682958e-05	5.2841928543e-10	2.8611158761e-33	1.6568340869e-06
9.9895297113e-01	3.4951529937e+02	7.5055486255e+21	9.4902016764e-04	7.3689980979e+18	1.1858667410e-03	1.9702521032e+14	6.3996992047e-08	8.3687418991e-02	9.1386046076e-06	2.9422957702e+21	9.1410063860e-01	6.5892098062e-05	5.2862613671e-10	2.8611050841e-33	1.6571294136e-06
9.9889158500e-01	3.4951662796e+02	7.5054892771e+21	9.4911811535e-04	7.3684169976e+18	1.1858047854e-03	1.9717650248e+14	6.4045890749e-08	8.3697341130e-02	9.1382918324e-06	2.9422671810e+21	9.1409067086e-01	6.5901618606e-05	5.2883720309e-10	2.8610942085e-33	1.6574271565e-06
9.9882877405e-01	3.4951798746e+02	7.5054285474e+21	9.4921835304e-04	7.3678224934e+18	1.1857414021e-03	1.9733138342e+14	6.4095949094e-08	8.3707495379e-02	9.1379727158e-06	2.9422379229e+21	9.1408046992e-01	6.5911361490e-05	5.2905321444e-10	2.8610830798e-33	1.6577318766e-06
9.9876515395e-01	3.4951936469e+02	7.5053667133e+21	9.4931981837e-04	7.3672178756e+18	1.1856767972e-03	1.9748961209e+14	6.4147091180e-08	8.3717785985e-02	9.1376306492e-06	2.9422082734e+21	9.1407013249e-01	6.5921247268e-05	5.2927330051e-10	2.8610718061e-33	1.6580406586e-06
9.9870004581e-01	3.4952077415e+02	7.5053035928e+21	9.4942371635e-04	7.3666005181e+18	1.1856109070e-03	1.9765096896e+14	6.4199243016e-08	8.3728317333e-02	9.1372917854e-06	2.9421779292e+21	9.1405955294e-01	6.5931357488e-05	5.2949794186e-10	2.8610602687e-33	1.6583566992e-06
9.9863393020e-01	3.4952220554e+02	7.5052394056e+21	9.4952921874e-04	7.3659730180e+18	1.1855438970e-03	1.9781525212e+14	6.4252340892e-08	8.3739014649e-02	9.1369433856e-06	2.9421471070e+21	9.1404880678e-01	6.5941629967e-05	5.2972644560e-10	2.8610485518e-33	1.6586777222e-06
9.9856758175e-01	3.4952364228e+02	7.5051744712e+21	9.4963498008e-04	7.3653392767e+18	1.1854759877e-03	1.9798227390e+14	6.4306326872e-08	8.3749757665e-02	9.1365626871e-06	2.9421161556e+21	9.1403801552e-01	6.5951966114e-05	5.2995782940e-10	2.8610367913e-33	1.6590000608e-06
9.9850099925e-01	3.4952508438e+02	7.5051088340e+21	9.4974101402e-04	7.3646996522e+18	1.1854072380e-03	1.9815185826e+14	6.4361143767e-08	8.3760546073e-02	9.1361525721e-06	2.9420850755e+21	9.1402717940e-01	6.5962363827e-05	5.3019191973e-10	2.8610249871e-33	1.6593237117e-06
9.9843418149e-01	3.4952653184e+02	7.5050425360e+21	9.4984733363e-04	7.3640544829e+18	1.1853377040e-03	1.9832383858e+14	6.4416737446e-08	8.3771379588e-02	9.1357157680e-06	2.9420538674e+21	9.1401629864e-01	6.5972821125e-05	5.3042855246e-10	2.8610131390e-33	1.6596486720e-06
9.9836712723e-01	3.4952798468e+02	7.5049756171e+21	9.4995395153e-04	7.3634040899e+18	1.1852674388e-03	1.9849805620e+14	6.4473056355e-08	8.3782257960e-02	9.1352548724e-06	2.9420225318e+21	9.1400537342e-01	6.5983336139e-05	5.3066757148e-10	2.8610012469e-33	1.6599749397e-06
9.9829983524e-01	3.4952944290e+02	7.5049081155e+21	9.5006087989e-04	7.3627487804e+18	1.1851964933e-03	1.9867435909e+14	6.4530051101e-08	8.3793180957e-02	9.1347723714e-06	2.9419910691e+21	9.1399440391e-01	6.5993907087e-05	5.3090882744e-10	2.8609893109e-33	1.6603025131e-06
9.9823230427e-01	3.4953090653e+02	7.5048400680e+21	9.5016813050e-04	7.3620888486e+18	1.1851249161e-03	1.9885260128e+14	6.4587674265e-08	8.3804148365e-02	9.1342706494e-06	2.9419594799e+21	9.1398339026e-01	6.6004532268e-05	5.3115217713e-10	2.8609773308e-33	1.6606313908e-06
9.9816453309e-01	3.4953237557e+02	7.5047715094e+21	9.5027571474e-04	7.3614245756e+18	1.1850527539e-03	1.9903264283e+14	6.4645880380e-08	8.3815159987e-02	9.1337519891e-06	2.9419277644e+21	9.1397233261e-01	6.6015210060e-05	5.3139748342e-10	2.8609653065e-33	1.6609615717e-06
9.9809652041e-01	3.4953385003e+02	7.5047024732e+21	9.5038364367e-04	7.3607562278e+18	1.1849800509e-03	1.9921435081e+14	6.4704626253e-08	8.3826215659e-02	9.1332185603e-06	2.9418959230e+21	9.1396123106e-01	6.6025938943e-05	5.3164461632e-10	2.8609532379e-33	1.6612930556e-06
9.9802826496e-01	3.4953532994e+02	7.5046329904e+21	9.5049192772e-04	7.3600840545e+18	1.1849068485e-03	1.9939760046e+14	6.4763871354e-08	8.3837315233e-02	9.1326723966e-06	2.9418639559e+21	9.1395008573e-01	6.6036717497e-05	5.3189345401e-10	2.8609411248e-33	1.6616258425e-06
9.9795976548e-01	3.4953681530e+02	7.5045630894e+21	9.5060057666e-04	7.3594082823e+18	1.1848331845e-03	1.9958227805e+14	6.4823578730e-08	8.3848458596e-02	9.1321153557e-06	2.9418318633e+21	9.1393889665e-01	6.6047544444e-05	5.3214388557e-10	2.8609289672e-33	1.6619599331e-06
9.9789102067e-01	3.4953830613e+02	7.5044927948e+21	9.5070959936e-04	7.3587291074e+18	1.1847590915e-03	1.9976828478e+14	6.4883716282e-08	8.3859645684e-02	9.1315490600e-06	2.9417996452e+21	9.1392766387e-01	6.6058418704e-05	5.3239581490e-10	2.8609167649e-33	1.6622953290e-06
9.9782202867e-01	3.4953980248e+02	7.5044221259e+21	9.5081900438e-04	7.3580466834e+18	1.1846845957e-03	1.9995554192e+14	6.4944258420e-08	8.3870876576e-02	9.1309748369e-06	2.9417673014e+21	9.1391638727e-01	6.6069339516e-05	5.3264916607e-10	2.8609045176e-33	1.6626320356e-06
9.9775278755e-01	3.4954130436e+02	7.5043510953e+21	9.5092879870e-04	7.3573611097e+18	1.1846097144e-03	2.0014399765e+14	6.5005188303e-08	8.3882151443e-02	9.1303935987e-06	2.9417348312e+21	9.1390506664e-01	6.6080306466e-05	5.3290388959e-10	2.8608922251e-33	1.6629700601e-06
9.9768329574e-01	3.4954281182e+02	7.5042797069e+21	9.5103898648e-04	7.3566724171e+18	1.1845344532e-03	2.0033363578e+14	6.5066500660e-08	8.3893470502e-02	9.1298056984e-06	2.9417022340e+21	9.1389370177e-01	6.6091319541e-05	5.3315997023e-10	2.8608798870e-33	1.6633094097e-06
9.9761355189e-01	3.4954432489e+02	7.5042079534e+21	9.5114956855e-04	7.3559805478e+18	1.1844588036e-03	2.0052448550e+14	6.5128204951e-08	8.3904834065e-02	9.1292107868e-06	2.9416695090e+21	9.1388229235e-01	6.6102379262e-05	5.3341743658e-10	2.8608675031e-33	1.6636500933e-06
9.9754355494e-01	3.4954584361e+02	7.5041358136e+21	9.5126054170e-04	7.3552853338e+18	1.1843827384e-03	2.0071663303e+14	6.5190329168e-08	8.3916242564e-02	9.1286076369e-06	2.9416366549e+21	9.1387083797e-01	6.6113486819e-05	5.3367637218e-10	2.8608550732e-33	1.6639921209e-06
9.9747330375e-01	3.4954736800e+02	7.5040632492e+21	9.5137189850e-04	7.3545864715e+18	1.1843062085e-03	2.0091023371e+14	6.5252923748e-08	8.3927696640e-02	9.1279939762e-06	2.9416036701e+21	9.1385933806e-01	6.6124644267e-05	5.3393692747e-10	2.8608425968e-33	1.6643355070e-06
9.9740279726e-01	3.4954889813e+02	7.5039902015e+21	9.5148362625e-04	7.3538834974e+18	1.1842291386e-03	2.0110552513e+14	6.5316065839e-08	8.3939197160e-02	9.1273662884e-06	2.9415705525e+21	9.1384779183e-01	6.6135854660e-05	5.3419933216e-10	2.8608300737e-33	1.6646802695e-06
9.9733203365e-01	3.4955043407e+02	7.5039165887e+21	9.5159570769e-04	7.3531757625e+18	1.1841514233e-03	2.0130283878e+14	6.5379863078e-08	8.3950745376e-02	9.1267196703e-06	2.9415372987e+21	9.1383619816e-01	6.6147122300e-05	5.3446390722e-10	2.8608175031e-33	1.6650264350e-06
9.9726101204e-01	3.4955197588e+02	7.5038423041e+21	9.5170811744e-04	7.3524624228e+18	1.1840729248e-03	2.0150260942e+14	6.5444456642e-08	8.3962342683e-02	9.1260476409e-06	2.9415039053e+21	9.1382455581e-01	6.6158452629e-05	5.3473107181e-10	2.8608048845e-33	1.6653740307e-06
9.9718973026e-01	3.4955352368e+02	7.5037672130e+21	9.5182082548e-04	7.3517424137e+18	1.1839934698e-03	2.0170538315e+14	6.5510023863e-08	8.3973990998e-02	9.1253421039e-06	2.9414703675e+21	9.1381286307e-01	6.6169852612e-05	5.3500135330e-10	2.8607922171e-33	1.6657230956e-06
9.9711818764e-01	3.4955507753e+02	7.5036911541e+21	9.5193379211e-04	7.3510144614e+18	1.1839128501e-03	2.0191181891e+14	6.5576778717e-08	8.3985692326e-02	9.1245932422e-06	2.9414366802e+21	9.1380111819e-01	6.6181330390e-05	5.3527538534e-10	2.8607795002e-33	1.6660736673e-06
9.9704638196e-01	3.4955663758e+02	7.5036139385e+21	9.5204697351e-04	7.3502770735e+18	1.1838308224e-03	2.0212268686e+14	6.5644971291e-08	8.3997449224e-02	9.1237896566e-06	2.9414028370e+21	9.1378931889e-01	6.6192895643e-05	5.3555390923e-10	2.8607667327e-33	1.6664257963e-06
9.9697431211e-01	3.4955820395e+02	7.5035353522e+21	9.5216031739e-04	7.3495285655e+18	1.1837471112e-03	2.0233886167e+14	6.5714885613e-08	8.4009264373e-02	9.1229183898e-06	2.9413688312e+21	9.1377746283e-01	6.6204559161e-05	5.3583776422e-10	2.8607539137e-33	1.6667795327e-06
9.9690197668e-01	3.4955977675e+02	7.5034551592e+21	9.5227376641e-04	7.3487670796e+18	1.1836614129e-03	2.0256131010e+14	6.5786835608e-08	8.4021140757e-02	9.1219651765e-06	2.9413346555e+21	9.1376554739e-01	6.6216332864e-05	5.3612787663e-10	2.8607410420e-33	1.6671349328e-06
9.9682937326e-01	3.4956135617e+02	7.5033731052e+21	9.5238726025e-04	7.3479906134e+18	1.1835734008e-03	2.0279107563e+14	6.5861160113e-08	8.4033081730e-02	9.1209147102e-06	2.9413003013e+21	9.1375356960e-01	6.6228229689e-05	5.3642524537e-10	2.8607281164e-33	1.6674920609e-06
9.9675650129e-01	3.4956294232e+02	7.5032889226e+21	9.5250073190e-04	7.3471970694e+18	1.1834827314e-03	2.0302926016e+14	6.5938216931e-08	8.4045090516e-02	9.1197508396e-06	2.9412657607e+21	9.1374152664e-01	6.6240263005e-05	5.3673092082e-10	2.8607151358e-33	1.6678509752e-06
9.9668335839e-01	3.4956453537e+02	7.5032023347e+21	9.5261411529e-04	7.3463842780e+18	1.1833890505e-03	2.0327700429e+14	6.6018376419e-08	8.4057170723e-02	9.1184570006e-06	2.9412310247e+21	9.1372941534e-01	6.6252446821e-05	5.3704598933e-10	2.8607020988e-33	1.6682117441e-06
9.9660994313e-01	3.4956613548e+02	7.5031130620e+21	9.5272734186e-04	7.3455500531e+18	1.1832920004e-03	2.0353546573e+14	6.6102014497e-08	8.4069325858e-02	9.1170164621e-06	2.9411960844e+21	9.1371723262e-01	6.6264795168e-05	5.3737154915e-10	2.8606890042e-33	1.6685744319e-06
9.9653625451e-01	3.4956774279e+02	7.5030208270e+21	9.5284034275e-04	7.3446922321e+18	1.1831912272e-03	2.0380579822e+14	6.6189505774e-08	8.4081559332e-02	9.1154126722e-06	2.9411609315e+21	9.1370497548e-01	6.6277321895e-05	5.3770869019e-10	2.8606758507e-33	1.6689390999e-06
9.9646228934e-01	3.4956935749e+02	7.5029253596e+21	9.5295305498e-04	7.3438087118e+18	1.1830863879e-03	2.0408912716e+14	6.6281215654e-08	8.4093874807e-02	9.1136297213e-06	2.9411255567e+21	9.1369264069e-01	6.6290040699e-05	5.3805847310e-10	2.8606626369e-33	1.6693058178e-06
9.9638804759e-01	3.4957097969e+02	7.5028264054e+21	9.5306541368e-04	7.3428975234e+18	1.1829771595e-03	2.0438652381e+14	6.6377491954e-08	8.4106275289e-02	9.1116525596e-06	2.9410899525e+21	9.1368022561e-01	6.6302964128e-05	5.3842189853e-10	2.8606493620e-33	1.6696746369e-06
9.9631352654e-01	3.4957260954e+02	7.5027237306e+21	9.5317736420e-04	7.3419568625e+18	1.1828632475e-03	2.0469897603e+14	6.6478655399e-08	8.4118763951e-02	9.1094676332e-06	2.9410541110e+21	9.1366772742e-01	6.6316103962e-05	5.3879988502e-10	2.8606360244e-33	1.6700456164e-06
9.9623872506e-01	3.4957424716e+02	7.5026171314e+21	9.5328885661e-04	7.3409851706e+18	1.1827443970e-03	2.0502735624e+14	6.6584989217e-08	8.4131343380e-02	9.1070632223e-06	2.9410180256e+21	9.1365514386e-01	6.6329470278e-05	5.3919323369e-10	2.8606226234e-33	1.6704188014e-06
9.9616364125e-01	3.4957589266e+02	7.5025064415e+21	9.5339985189e-04	7.3399811881e+18	1.1826204020e-03	2.0537238791e+14	6.6696728261e-08	8.4144015845e-02	9.1044300109e-06	2.9409816906e+21	9.1364247289e-01	6.6343071348e-05	5.3960259879e-10	2.8606091581e-33	1.6707942325e-06
9.9608827348e-01	3.4957754614e+02	7.5023915399e+21	9.5351032206e-04	7.3389440179e+18	1.1824911160e-03	2.0573461401e+14	6.6814048769e-08	8.4156783051e-02	9.1015615080e-06	2.9409451016e+21	9.1362971298e-01	6.6356913126e-05	5.4002845673e-10	2.8605956276e-33	1.6711719392e-06
9.9601261980e-01	3.4957920766e+02	7.5022723575e+21	9.5362025302e-04	7.3378731764e+18	1.1823564603e-03	2.0611436800e+14	6.6937058928e-08	8.4169646145e-02	9.0984544759e-06	2.9409082556e+21	9.1361686308e-01	6.6370998987e-05	5.4047107959e-10	2.8605820315e-33	1.6715519415e-06
9.9593667905e-01	3.4958087725e+02	7.5021488822e+21	9.5372964374e-04	7.3367686329e+18	1.1822164301e-03	2.0651175414e+14	6.7065792503e-08	8.4182605496e-02	9.0951091535e-06	2.9408711516e+21	9.1360392282e-01	6.6385329368e-05	5.4093051608e-10	2.8605683694e-33	1.6719342439e-06
9.9586044832e-01	3.4958255496e+02	7.5020211600e+21	9.5383851122e-04	7.3356308117e+18	1.1820710958e-03	2.0692663838e+14	6.7200205864e-08	8.4195661065e-02	9.0915294337e-06	2.9408337893e+21	9.1359089216e-01	6.6399901997e-05	5.4140658665e-10	2.8605546410e-33	1.6723188469e-06
9.9578392631e-01	3.4958424077e+02	7.5018892950e+21	9.5394688437e-04	7.3344605994e+18	1.1819206029e-03	2.0735865025e+14	6.7340178608e-08	8.4208811887e-02	9.0877226792e-06	2.9407961710e+21	9.1357777188e-01	6.6414711517e-05	5.4189888315e-10	2.8605408464e-33	1.6727057312e-06
9.9570711073e-01	3.4958593467e+02	7.5017534448e+21	9.5405480753e-04	7.3332592972e+18	1.1817651653e-03	2.0780719890e+14	6.7485518772e-08	8.4222056529e-02	9.0836995214e-06	2.9407583000e+21	9.1356456316e-01	6.6429750039e-05	5.4240678842e-10	2.8605269859e-33	1.6730948718e-06
9.9562999850e-01	3.4958763662e+02	7.5016138135e+21	9.5416233854e-04	7.3320285704e+18	1.1816050569e-03	2.0827149769e+14	6.7635970812e-08	8.4235393138e-02	9.0794734429e-06	2.9407201805e+21	9.1355126751e-01	6.6445007447e-05	5.4292950100e-10	2.8605130595e-33	1.6734862378e-06
9.9555258714e-01	3.4958934659e+02	7.5014706447e+21	9.5426954415e-04	7.3307703896e+18	1.1814406016e-03	2.0875059598e+14	6.7791225933e-08	8.4248819307e-02	9.0750602153e-06	2.9406818183e+21	9.1353788695e-01	6.6460471621e-05	5.4346606538e-10	2.8604990677e-33	1.6738797878e-06
9.9547487861e-01	3.4959106442e+02	7.5013242131e+21	9.5437649086e-04	7.3294869728e+18	1.1812721612e-03	2.0924341671e+14	6.7950934314e-08	8.4262331588e-02	9.0704771799e-06	2.9406432218e+21	9.1352442450e-01	6.6476128440e-05	5.4401540500e-10	2.8604850117e-33	1.6742754534e-06
9.9539687241e-01	3.4959278998e+02	7.5011748127e+21	9.5448325473e-04	7.3281806781e+18	1.1811001219e-03	2.0974879448e+14	6.8114717444e-08	8.4275926689e-02	9.0657428868e-06	2.9406043992e+21	9.1351088297e-01	6.6491963127e-05	5.4457636680e-10	2.8604708926e-33	1.6746731745e-06
9.9531856691e-01	3.4959452319e+02	7.5010227481e+21	9.5458991664e-04	7.3268539375e+18	1.1809248827e-03	2.1026551265e+14	6.8282180176e-08	8.4289601354e-02	9.0608764803e-06	2.9405653581e+21	9.1349726514e-01	6.6507960534e-05	5.4514775583e-10	2.8604567111e-33	1.6750728948e-06
9.9523996050e-01	3.4959626394e+02	7.5008683267e+21	9.5469655818e-04	7.3255091970e+18	1.1807468449e-03	2.1079233686e+14	6.8452921619e-08	8.4303352300e-02	9.0558971590e-06	2.9405261066e+21	9.1348357382e-01	6.6524105416e-05	5.4572836645e-10	2.8604424679e-33	1.6754745576e-06
