Time	R_int	R_core	R_solvus	T_surf	T_magma	T_cmb	gravity	Phi_global	RF_depth	M_mantle_solid	M_mantle_liquid	R_obs	P_surf	fO2_shift_IW_derived
9.9320241245e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035835645e+03	3.7940569395e+03	5.6108548689e+03	8.0343018488e+00	9.9975621583e-01	5.1505016722e-01	1.0381481863e+23	3.9601788483e+24	7.8271229869e+06	1.8719476339e+03	4.0000000000e+00
9.9320286939e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035835556e+03	3.7941131926e+03	5.5948684074e+03	8.0343018488e+00	9.9970958062e-01	5.1505016722e-01	1.0407251646e+23	3.9599211504e+24	7.8271549533e+06	1.8723566324e+03	4.0000000000e+00
9.9320319743e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035835527e+03	3.7941938874e+03	5.5788819456e+03	8.0343018488e+00	9.9966228670e-01	5.1505016722e-01	1.0433398870e+23	3.9596596782e+24	7.8272007921e+06	1.8729431802e+03	4.0000000000e+00
9.9320345429e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035835573e+03	3.7942930068e+03	5.5628954845e+03	8.0343018488e+00	9.9961448906e-01	5.1505016722e-01	1.0459809482e+23	3.9593955721e+24	7.8272570868e+06	1.8736637188e+03	4.0000000000e+00
9.9320366576e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035835702e+03	3.7944062436e+03	5.5469090227e+03	8.0343018488e+00	9.9956624257e-01	5.1505016722e-01	1.0486438431e+23	3.9591292826e+24	7.8273213911e+06	1.8744870896e+03	4.0000000000e+00
9.9320384573e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035835925e+03	3.7945306780e+03	5.5309225607e+03	8.0343018488e+00	9.9951713694e-01	5.1505016722e-01	1.0513401930e+23	3.9588596476e+24	7.8273920468e+06	1.8753921955e+03	4.0000000000e+00
9.9320400253e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035836251e+03	3.7946643240e+03	5.5149360984e+03	8.0343018488e+00	9.9946734539e-01	5.1505016722e-01	1.0540635191e+23	3.9585873150e+24	7.8274679250e+06	1.8763646952e+03	4.0000000000e+00
9.9320414161e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035836686e+03	3.7948057842e+03	5.4989496369e+03	8.0343018488e+00	9.9941716768e-01	5.1505016722e-01	1.0568035641e+23	3.9583133105e+24	7.8275482313e+06	1.8773945103e+03	4.0000000000e+00
9.9320426666e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035837242e+03	3.7949540357e+03	5.4829631744e+03	8.0343018488e+00	9.9936661215e-01	5.1505016722e-01	1.0595595420e+23	3.9580377127e+24	7.8276323841e+06	1.8784742786e+03	4.0000000000e+00
9.9320438036e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035837936e+03	3.7951083014e+03	5.4669767117e+03	8.0343018488e+00	9.9931537839e-01	5.1505016722e-01	1.0623406478e+23	3.9577596021e+24	7.8277199408e+06	1.8795984207e+03	4.0000000000e+00
9.9320448466e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035838764e+03	3.7952679711e+03	5.4509902500e+03	8.0343018488e+00	9.9926335730e-01	5.1505016722e-01	1.0651500291e+23	3.9574786640e+24	7.8278105548e+06	1.8807625619e+03	4.0000000000e+00
9.9320458107e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035839711e+03	3.7954325522e+03	5.4350037864e+03	8.0343018488e+00	9.9921097945e-01	5.1505016722e-01	1.0679736233e+23	3.9571963046e+24	7.8279039462e+06	1.8819631690e+03	4.0000000000e+00
9.9320467076e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035840778e+03	3.7956016373e+03	5.4190173233e+03	8.0343018488e+00	9.9915824793e-01	5.1505016722e-01	1.0708110821e+23	3.9569125587e+24	7.8279998832e+06	1.8831973325e+03	4.0000000000e+00
9.9320475464e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035841966e+03	3.7957748830e+03	5.4030308591e+03	8.0343018488e+00	9.9910453211e-01	5.1505016722e-01	1.0736823826e+23	3.9566254286e+24	7.8280981705e+06	1.8844626132e+03	4.0000000000e+00
9.9320483347e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035843280e+03	3.7959519945e+03	5.3870443965e+03	8.0343018488e+00	9.9904928626e-01	5.1505016722e-01	1.0766048618e+23	3.9563331807e+24	7.8281986404e+06	1.8857569210e+03	4.0000000000e+00
9.9320490786e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035844723e+03	3.7961327148e+03	5.3710579315e+03	8.0343018488e+00	9.9899371375e-01	5.1505016722e-01	1.0795397451e+23	3.9560396924e+24	7.8283011455e+06	1.8870784108e+03	4.0000000000e+00
9.9320497830e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5035846299e+03	3.7963168164e+03	5.3550714704e+03	8.0343018488e+00	9.9893734481e-01	5.1505016722e-01	1.0825019214e+23	3.9557434748e+24	7.8284055561e+06	1.8884254765e+03	4.0000000000e+00
9.9320504523e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5042808637e+03	3.7965040956e+03	5.3390850051e+03	8.0343018488e+00	9.9888031644e-01	5.1505016722e-01	1.0854868514e+23	3.9554449818e+24	7.8281817060e+06	1.8897966732e+03	4.0000000000e+00
9.9320510900e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5044307672e+03	3.7966943708e+03	5.3230985415e+03	8.0343018488e+00	9.9882199015e-01	5.1505016722e-01	1.0885148600e+23	3.9551421809e+24	7.8282896287e+06	1.8911907260e+03	4.0000000000e+00
9.9320516992e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5044308798e+03	3.7968874673e+03	5.3071120757e+03	8.0343018488e+00	9.9876288916e-01	5.1505016722e-01	1.0915690354e+23	3.9548367634e+24	7.8283991385e+06	1.8926063915e+03	4.0000000000e+00
9.9320522824e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5044310063e+03	3.7970832281e+03	5.2911256088e+03	8.0343018488e+00	9.9870204297e-01	5.1505016722e-01	1.0946803403e+23	3.9545256329e+24	7.8285101464e+06	1.8940425751e+03	4.0000000000e+00
9.9320528419e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5044311470e+03	3.7972815051e+03	5.2751391477e+03	8.0343018488e+00	9.9864023993e-01	5.1505016722e-01	1.0978233526e+23	3.9542113316e+24	7.8286225674e+06	1.8954982181e+03	4.0000000000e+00
9.9320533798e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5044313017e+03	3.7974821580e+03	5.2591526866e+03	8.0343018488e+00	9.9857813763e-01	5.1505016722e-01	1.1009768797e+23	3.9538959789e+24	7.8287363208e+06	1.8969723173e+03	4.0000000000e+00
9.9320538976e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5044314707e+03	3.7976850521e+03	5.2431662191e+03	8.0343018488e+00	9.9851573387e-01	5.1505016722e-01	1.1041408625e+23	3.9535795806e+24	7.8288513299e+06	1.8984639216e+03	4.0000000000e+00
9.9320543969e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5044316541e+03	3.7978900577e+03	5.2271797554e+03	8.0343018488e+00	9.9845302653e-01	5.1505016722e-01	1.1073152375e+23	3.9532621431e+24	7.8289675205e+06	1.8999721118e+03	4.0000000000e+00
9.9320548791e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5044318523e+03	3.7980970495e+03	5.2111932874e+03	8.0343018488e+00	9.9839001339e-01	5.1505016722e-01	1.1104999473e+23	3.9529436722e+24	7.8290848210e+06	1.9014959994e+03	4.0000000000e+00
9.9320553453e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5044320651e+03	3.7983059060e+03	5.1952068225e+03	8.0343018488e+00	9.9832669225e-01	5.1505016722e-01	1.1136949371e+23	3.9526241732e+24	7.8292031620e+06	1.9030347219e+03	4.0000000000e+00
9.9320557965e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5044322928e+03	3.7985165104e+03	5.1792203557e+03	8.0343018488e+00	9.9826306087e-01	5.1505016722e-01	1.1169001640e+23	3.9523036505e+24	7.8293224770e+06	1.9045874485e+03	4.0000000000e+00
9.9320562338e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5044325353e+03	3.7987287512e+03	5.1632338878e+03	8.0343018488e+00	9.9819911699e-01	5.1505016722e-01	1.1201155990e+23	3.9519821070e+24	7.8294427022e+06	1.9061533871e+03	4.0000000000e+00
9.9320566579e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5044327929e+03	3.7989425248e+03	5.1472474225e+03	8.0343018488e+00	9.9813485835e-01	5.1505016722e-01	1.1233412372e+23	3.9516595432e+24	7.8295637784e+06	1.9077317988e+03	4.0000000000e+00
9.9320570696e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5044330655e+03	3.7991577380e+03	5.1312609540e+03	8.0343018488e+00	9.9807028262e-01	5.1505016722e-01	1.1265771055e+23	3.9513359563e+24	7.8296856523e+06	1.9093220218e+03	4.0000000000e+00
9.9320574697e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5044333533e+03	3.7993743125e+03	5.1152744882e+03	8.0343018488e+00	9.9800538749e-01	5.1505016722e-01	1.1298232733e+23	3.9510113396e+24	7.8298082790e+06	1.9109235017e+03	4.0000000000e+00
9.9320578589e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5057792052e+03	3.7995921907e+03	5.0992880200e+03	8.0343018488e+00	9.9794017060e-01	5.1505016722e-01	1.1330798754e+23	3.9506856794e+24	7.8293480790e+06	1.9125358364e+03	4.0000000000e+00
9.9320582379e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5059338825e+03	3.7998113470e+03	5.0833015556e+03	8.0343018488e+00	9.9787462959e-01	5.1505016722e-01	1.1363471286e+23	3.9503589540e+24	7.8294722072e+06	1.9141588583e+03	4.0000000000e+00
9.9320586072e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5059340638e+03	3.8000317841e+03	5.0673150882e+03	8.0343018488e+00	9.9780876201e-01	5.1505016722e-01	1.1396253609e+23	3.9500311308e+24	7.8295970430e+06	1.9157926100e+03	4.0000000000e+00
9.9320589676e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5059342605e+03	3.8002535585e+03	5.0513286223e+03	8.0343018488e+00	9.9774256545e-01	5.1505016722e-01	1.1429150334e+23	3.9497021635e+24	7.8297226182e+06	1.9174375325e+03	4.0000000000e+00
9.9320593197e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5059344727e+03	3.8004767868e+03	5.0353421554e+03	8.0343018488e+00	9.9767603726e-01	5.1505016722e-01	1.1462193651e+23	3.9493717304e+24	7.8298489985e+06	1.9190945160e+03	4.0000000000e+00
9.9320596644e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5059347006e+03	3.8007016596e+03	5.0193556891e+03	8.0343018488e+00	9.9760917463e-01	5.1505016722e-01	1.1495438114e+23	3.9490392858e+24	7.8299762912e+06	1.9207650014e+03	4.0000000000e+00
9.9320600025e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5059349443e+03	3.8009284555e+03	5.0033692228e+03	8.0343018488e+00	9.9754197543e-01	5.1505016722e-01	1.1528819675e+23	3.9487054701e+24	7.8301046532e+06	1.9224510878e+03	4.0000000000e+00
9.9320603347e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5082388932e+03	3.8011575539e+03	4.9873827554e+03	8.0343018488e+00	9.9747443704e-01	5.1505016722e-01	1.1562350085e+23	3.9483701660e+24	7.8292078802e+06	1.9241556336e+03	4.0000000000e+00
9.9320606621e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5085458883e+03	3.8013894522e+03	4.9713962876e+03	8.0343018488e+00	9.9740655682e-01	5.1505016722e-01	1.1596043066e+23	3.9480332362e+24	7.8293392141e+06	1.9258823820e+03	4.0000000000e+00
9.9320609856e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5085459123e+03	3.8016247539e+03	4.9554098211e+03	8.0343018488e+00	9.9733833207e-01	5.1505016722e-01	1.1629917939e+23	3.9476944875e+24	7.8294724571e+06	1.9276358808e+03	4.0000000000e+00
9.9320613065e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5085459541e+03	3.8018641941e+03	4.9394233546e+03	8.0343018488e+00	9.9726975946e-01	5.1505016722e-01	1.1664071588e+23	3.9473529510e+24	7.8296080245e+06	1.9294216753e+03	4.0000000000e+00
9.9320616257e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5085460157e+03	3.8021086270e+03	4.9234368880e+03	8.0343018488e+00	9.9720083682e-01	5.1505016722e-01	1.1698431885e+23	3.9470093480e+24	7.8297463982e+06	1.9312462170e+03	4.0000000000e+00
9.9320619446e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5085460988e+03	3.8023590166e+03	4.9074504213e+03	8.0343018488e+00	9.9713156135e-01	5.1505016722e-01	1.1733014235e+23	3.9466635245e+24	7.8298881225e+06	1.9331168035e+03	4.0000000000e+00
9.9320622643e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5085462006e+03	3.8026164203e+03	4.8914639602e+03	8.0343018488e+00	9.9706193023e-01	5.1505016722e-01	1.1767832353e+23	3.9463153434e+24	7.8300337960e+06	1.9350414561e+03	4.0000000000e+00
9.9320625861e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5085463208e+03	3.8028819659e+03	4.8754774898e+03	8.0343018488e+00	9.9699194056e-01	5.1505016722e-01	1.1802897296e+23	3.9459646939e+24	7.8301840551e+06	1.9370287559e+03	4.0000000000e+00
9.9320629111e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5090832653e+03	3.8031568216e+03	4.8594910287e+03	8.0343018488e+00	9.9692158946e-01	5.1505016722e-01	1.1838230093e+23	3.9456113660e+24	7.8300495804e+06	1.9390876229e+03	4.0000000000e+00
9.9320632405e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5092360961e+03	3.8034421639e+03	4.8435045675e+03	8.0343018488e+00	9.9685087380e-01	5.1505016722e-01	1.1873863738e+23	3.9452550295e+24	7.8302110258e+06	1.9412270783e+03	4.0000000000e+00
9.9320635754e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5092362066e+03	3.8037391328e+03	4.8275181064e+03	8.0343018488e+00	9.9677979109e-01	5.1505016722e-01	1.1909748719e+23	3.9448961797e+24	7.8303790240e+06	1.9434559127e+03	4.0000000000e+00
9.9320639167e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5092363383e+03	3.8040487954e+03	4.8115316430e+03	8.0343018488e+00	9.9670833849e-01	5.1505016722e-01	1.1945880454e+23	3.9445348624e+24	7.8305541761e+06	1.9457824156e+03	4.0000000000e+00
9.9320642654e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5092364919e+03	3.8043720989e+03	4.7955451818e+03	8.0343018488e+00	9.9663651318e-01	5.1505016722e-01	1.1982251089e+23	3.9441711560e+24	7.8307370147e+06	1.9482140203e+03	4.0000000000e+00
9.9320646223e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5092366681e+03	3.8047098262e+03	4.7795587207e+03	8.0343018488e+00	9.9656431229e-01	5.1505016722e-01	1.2018850328e+23	3.9438051636e+24	7.8309279786e+06	1.9507569684e+03	4.0000000000e+00
9.9320649882e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5092368691e+03	3.8050625538e+03	4.7635722593e+03	8.0343018488e+00	9.9649173299e-01	5.1505016722e-01	1.2055666277e+23	3.9434370041e+24	7.8311273894e+06	1.9534159918e+03	4.0000000000e+00
9.9320653639e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5092370956e+03	3.8054306175e+03	4.7475857981e+03	8.0343018488e+00	9.9641877240e-01	5.1505016722e-01	1.2092686304e+23	3.9430668039e+24	7.8313354319e+06	1.9561940419e+03	4.0000000000e+00
9.9320657499e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5092373481e+03	3.8058140898e+03	4.7315993370e+03	8.0343018488e+00	9.9634542763e-01	5.1505016722e-01	1.2129897829e+23	3.9426946886e+24	7.8315521408e+06	1.9590921122e+03	4.0000000000e+00
9.9320661470e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5092376277e+03	3.8062127688e+03	4.7156128756e+03	8.0343018488e+00	9.9627169558e-01	5.1505016722e-01	1.2167309513e+23	3.9423205718e+24	7.8317773975e+06	1.9621091429e+03	4.0000000000e+00
9.9320665558e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5119970845e+03	3.8066261891e+03	4.6996264139e+03	8.0343018488e+00	9.9619757340e-01	5.1505016722e-01	1.2204898103e+23	3.9419446859e+24	7.8307446341e+06	1.9652420855e+03	4.0000000000e+00
9.9320669769e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5123087396e+03	3.8070536516e+03	4.6836399528e+03	8.0343018488e+00	9.9612305822e-01	5.1505016722e-01	1.2242644211e+23	3.9415672248e+24	7.8309862379e+06	1.9684861170e+03	4.0000000000e+00
9.9320674109e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5123087921e+03	3.8074942330e+03	4.6676534917e+03	8.0343018488e+00	9.9604814699e-01	5.1505016722e-01	1.2280539940e+23	3.9411882675e+24	7.8312352037e+06	1.9718346955e+03	4.0000000000e+00
9.9320678585e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5123088809e+03	3.8079468656e+03	4.6516670297e+03	8.0343018488e+00	9.9597283667e-01	5.1505016722e-01	1.2318578723e+23	3.9408078797e+24	7.8314909211e+06	1.9752801512e+03	4.0000000000e+00
9.9320683204e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5123090021e+03	3.8084103751e+03	4.6356805685e+03	8.0343018488e+00	9.9589712414e-01	5.1505016722e-01	1.2356755227e+23	3.9404261146e+24	7.8317527225e+06	1.9788139636e+03	4.0000000000e+00
9.9320687972e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5123091553e+03	3.8088835311e+03	4.6196941074e+03	8.0343018488e+00	9.9582100627e-01	5.1505016722e-01	1.2395065245e+23	3.9400430144e+24	7.8320199078e+06	1.9824271390e+03	4.0000000000e+00
9.9320692896e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5123093410e+03	3.8093650937e+03	4.6037076460e+03	8.0343018488e+00	9.9574447988e-01	5.1505016722e-01	1.2433505533e+23	3.9396586116e+24	7.8322917707e+06	1.9861105562e+03	4.0000000000e+00
9.9320697986e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5123095589e+03	3.8098538518e+03	4.5877211801e+03	8.0343018488e+00	9.9566754171e-01	5.1505016722e-01	1.2472073656e+23	3.9392729303e+24	7.8325676223e+06	1.9898552610e+03	4.0000000000e+00
9.9320703249e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5123098103e+03	3.8103486533e+03	4.5717347152e+03	8.0343018488e+00	9.9559018853e-01	5.1505016722e-01	1.2510767824e+23	3.9388859887e+24	7.8328468067e+06	1.9936526933e+03	4.0000000000e+00
9.9320708694e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5148521795e+03	3.8108484264e+03	4.5557482538e+03	8.0343018488e+00	9.9551241694e-01	5.1505016722e-01	1.2549596814e+23	3.9384976988e+24	7.8319113152e+06	1.9974948559e+03	4.0000000000e+00
9.9320714331e+03	7.0308319031e+06	3.4096007557e+06	0.0000000000e+00	3.5151670944e+03	3.8113522039e+03	4.5397617923e+03	8.0343018488e+00	9.9543422346e-01	5.1505016722e-01	1.2588570497e+23	3.9381079619e+24	7.8321955926e+06	2.0013745014e+03	4.0000000000e+00
