Phi_global	fO2_shift_IW_derived
9.7385157895e-01	-2.0491013631e+00
9.7384771725e-01	-2.0490482701e+00
9.7384390903e-01	-2.0490165401e+00
9.7384012836e-01	-2.0489974000e+00
9.7383635809e-01	-2.0489845673e+00
9.7383258931e-01	-2.0489749539e+00
9.7382881165e-01	-2.0489669654e+00
9.7382501082e-01	-2.0489599902e+00
9.7382115468e-01	-2.0489536295e+00
9.7381720620e-01	-2.0489485000e+00
9.7381309073e-01	-2.0489451347e+00
9.7380866629e-01	-2.0489446374e+00
9.7380359101e-01	-2.0489496858e+00
9.7379741164e-01	-2.0489650435e+00
9.7378927857e-01	-2.0489993675e+00
9.7377709139e-01	-2.0490735862e+00
9.7376139110e-01	-2.0491964319e+00
9.7374556285e-01	-2.0493434054e+00
9.7372971153e-01	-2.0495143060e+00
9.7371351965e-01	-2.0497161976e+00
9.7369575683e-01	-2.0499733968e+00
9.7367488963e-01	-2.0503255649e+00
9.7364717348e-01	-2.0508826787e+00
9.7355387421e-01	-2.0517877679e+00
9.7343758438e-01	-2.0519391922e+00
9.7337667266e-01	-2.0519278325e+00
9.7331568302e-01	-2.0519144712e+00
9.7325419886e-01	-2.0518989440e+00
9.7319232688e-01	-2.0518815651e+00
9.7312972602e-01	-2.0518626437e+00
9.7306605328e-01	-2.0518424190e+00
9.7300112483e-01	-2.0518210753e+00
9.7293514361e-01	-2.0517987860e+00
9.7286894146e-01	-2.0517757558e+00
9.7280205919e-01	-2.0517520242e+00
9.7273430287e-01	-2.0517276417e+00
9.7266528917e-01	-2.0517026250e+00
9.7259521489e-01	-2.0516770442e+00
9.7252429218e-01	-2.0516509633e+00
9.7245311321e-01	-2.0516244820e+00
9.7238007567e-01	-2.0515974581e+00
9.7230588461e-01	-2.0515699953e+00
9.7222966259e-01	-2.0515420233e+00
9.7215250263e-01	-2.0515136827e+00
9.7207507128e-01	-2.0514850662e+00
9.7199736716e-01	-2.0514561928e+00
9.7191938890e-01	-2.0514270801e+00
9.7184113509e-01	-2.0513977449e+00
9.7176260436e-01	-2.0513682031e+00
9.7168379527e-01	-2.0513384699e+00
9.7160470539e-01	-2.0513085599e+00
9.7152531670e-01	-2.0512784850e+00
9.7144562014e-01	-2.0512482577e+00
9.7136562102e-01	-2.0512178910e+00
9.7128532590e-01	-2.0511873967e+00
9.7120473687e-01	-2.0511567845e+00
9.7112385155e-01	-2.0511260612e+00
9.7104266928e-01	-2.0510952310e+00
9.7096119022e-01	-2.0510642937e+00
9.7087941102e-01	-2.0510332441e+00
9.7079733132e-01	-2.0510020704e+00
9.7071495044e-01	-2.0509707533e+00
9.7063226198e-01	-2.0509392636e+00
9.7054927231e-01	-2.0509075630e+00
9.7046596794e-01	-2.0508755996e+00
9.7038235728e-01	-2.0508433120e+00
9.7029843177e-01	-2.0508106247e+00
9.7021419000e-01	-2.0507774517e+00
9.7012963229e-01	-2.0507436967e+00
9.7004474924e-01	-2.0507092539e+00
9.6995954624e-01	-2.0506740135e+00
9.6987401086e-01	-2.0506378602e+00
9.6978814738e-01	-2.0506006808e+00
9.6970194908e-01	-2.0505623645e+00
9.6961541010e-01	-2.0505228078e+00
9.6952852892e-01	-2.0504819185e+00
9.6944129826e-01	-2.0504396188e+00
9.6935370913e-01	-2.0503958487e+00
9.6926574968e-01	-2.0503505694e+00
9.6917742375e-01	-2.0503037672e+00
9.6908876138e-01	-2.0502554558e+00
9.6899976146e-01	-2.0502056696e+00
9.6891042284e-01	-2.0501544658e+00
9.6882074436e-01	-2.0501019212e+00
9.6873072486e-01	-2.0500481288e+00
9.6864036303e-01	-2.0499931936e+00
9.6854965751e-01	-2.0499372281e+00
9.6845860701e-01	-2.0498803483e+00
9.6836721000e-01	-2.0498226702e+00
9.6827546480e-01	-2.0497643066e+00
9.6818336951e-01	-2.0497053650e+00
9.6809092204e-01	-2.0496459460e+00
9.6799812065e-01	-2.0495861420e+00
9.6790496352e-01	-2.0495260372e+00
9.6781144875e-01	-2.0494654891e+00
9.6771757445e-01	-2.0494043987e+00
9.6762333872e-01	-2.0493432106e+00
9.6752873957e-01	-2.0492819783e+00
9.6743377502e-01	-2.0492207493e+00
9.6733844306e-01	-2.0491595654e+00
9.6724274161e-01	-2.0490984635e+00
9.6714666867e-01	-2.0490374763e+00
9.6705022212e-01	-2.0489766329e+00
9.6695339984e-01	-2.0489159581e+00
9.6685619962e-01	-2.0488554637e+00
9.6675861797e-01	-2.0487950417e+00
9.6666063839e-01	-2.0487333207e+00
9.6656211230e-01	-2.0486555007e+00
9.6655962589e-01	-2.0484374533e+00
9.6655504433e-01	-2.0482888249e+00
9.6655091929e-01	-2.0482135498e+00
9.6654688512e-01	-2.0481630835e+00
9.6654291611e-01	-2.0481329122e+00
9.6653898253e-01	-2.0481144254e+00
9.6653506859e-01	-2.0481017450e+00
9.6653117149e-01	-2.0480920543e+00
9.6652728960e-01	-2.0480839175e+00
9.6652342468e-01	-2.0480767531e+00
9.6651958333e-01	-2.0480702195e+00
9.6651578553e-01	-2.0480649443e+00
9.6651206030e-01	-2.0480614937e+00
9.6650846458e-01	-2.0480610403e+00
9.6650513140e-01	-2.0480664157e+00
9.6650226749e-01	-2.0480826368e+00
9.6650026804e-01	-2.0481188628e+00
9.6650005039e-01	-2.0481964137e+00
9.6650341128e-01	-2.0483585480e+00
9.6651349329e-01	-2.0486864292e+00
9.6653183606e-01	-2.0492218805e+00
9.6655331046e-01	-2.0500272715e+00
9.6655802892e-01	-2.0506607045e+00
9.6648667272e-01	-2.0510284447e+00
9.6648829440e-01	-2.0510335509e+00
9.6648243171e-01	-2.0510574507e+00
9.6654044215e-01	-2.0510890653e+00
9.6661816201e-01	-2.0511236515e+00
9.6669568682e-01	-2.0511581348e+00
9.6677266308e-01	-2.0511919164e+00
9.6684932418e-01	-2.0512251373e+00
9.6679280145e-01	-2.0512168059e+00
9.6673067150e-01	-2.0512043821e+00
9.6666844009e-01	-2.0511896892e+00
9.6660540505e-01	-2.0511726356e+00
9.6654214525e-01	-2.0511536773e+00
9.6647776883e-01	-2.0511331070e+00
9.6641202301e-01	-2.0511111913e+00
9.6634506367e-01	-2.0510881589e+00
9.6627745543e-01	-2.0510642259e+00
9.6620961343e-01	-2.0510395537e+00
9.6614042850e-01	-2.0510141111e+00
9.6607041461e-01	-2.0509880260e+00
9.6599914729e-01	-2.0509613106e+00
9.6592663966e-01	-2.0509340150e+00
9.6585386898e-01	-2.0509062874e+00
9.6577967549e-01	-2.0508780368e+00
9.6570377640e-01	-2.0508492635e+00
9.6562606083e-01	-2.0508199830e+00
9.6554707943e-01	-2.0507902801e+00
9.6546782009e-01	-2.0507602854e+00
9.6538828140e-01	-2.0507300193e+00
9.6530846200e-01	-2.0506995008e+00
9.6522836051e-01	-2.0506687480e+00
9.6514797551e-01	-2.0506377775e+00
9.6506730557e-01	-2.0506066055e+00
9.6498634581e-01	-2.0505752471e+00
9.6490507028e-01	-2.0505437141e+00
