Phi_global	P_surf	H2O_kg_total	H2O_vmr	CO2_kg_total	CO2_vmr	O2_kg_total	O2_vmr	H2_vmr	CH4_vmr	CO_kg_total	CO_vmr	N2_vmr	S2_vmr	SO2_vmr	H2S_vmr
9.9869270708e-01	3.5288535068e+02	3.0932273066e+21	1.5983529135e-04	6.9721097913e+17	1.1135702464e-04	1.9696984485e+12	6.3593590679e-10	1.4095673996e-01	2.4792946972e-04	2.7818385064e+21	8.5852372072e-01	1.1030509904e-07	5.2459549990e-12	2.8337815612e-33	2.7921826960e-07
9.9862655182e-01	3.5288704473e+02	3.0931905460e+21	1.5985189660e-04	6.9714637139e+17	1.1134982705e-04	1.9713386977e+12	6.3646242148e-10	1.4097373388e-01	2.4791466991e-04	2.7817890520e+21	8.5850673212e-01	1.1032256602e-07	5.2482186273e-12	2.8337679575e-33	2.7927032153e-07
9.9856016371e-01	3.5288874520e+02	3.0931533775e+21	1.5986853442e-04	6.9708116052e+17	1.1134254265e-04	1.9730060286e+12	6.3699766305e-10	1.4099079469e-01	2.4789896387e-04	2.7817394070e+21	8.5848967759e-01	1.1034014113e-07	5.2505105657e-12	2.8337543024e-33	2.7932257483e-07
9.9849354153e-01	3.5289045211e+02	3.0931158251e+21	1.5988520768e-04	6.9701537994e+17	1.1133517694e-04	1.9746987002e+12	6.3754106919e-10	1.4100792237e-01	2.4788243094e-04	2.7816895713e+21	8.5847255706e-01	1.1035782082e-07	5.2528291073e-12	2.8337405958e-33	2.7937502991e-07
9.9842668409e-01	3.5289216545e+02	3.0930779111e+21	1.5990191910e-04	6.9694906120e+17	1.1132773509e-04	1.9764150630e+12	6.3809210721e-10	1.4102511693e-01	2.4786514633e-04	2.7816395443e+21	8.5845537044e-01	1.1037560171e-07	5.2551726368e-12	2.8337268376e-33	2.7942768725e-07
9.9835959015e-01	3.5289388524e+02	3.0930396570e+21	1.5991867131e-04	6.9688223432e+17	1.1132022202e-04	1.9781535446e+12	6.3865026932e-10	1.4104237840e-01	2.4784718167e-04	2.7815893257e+21	8.5843811762e-01	1.1039348062e-07	5.2575396165e-12	2.8337130277e-33	2.7948054741e-07
9.9829225847e-01	3.5289561148e+02	3.0930010831e+21	1.5993546685e-04	6.9681492797e+17	1.1131264246e-04	1.9799126381e+12	6.3921506884e-10	1.4105970683e-01	2.4782860557e-04	2.7815389149e+21	8.5842079847e-01	1.1041145451e-07	5.2599285746e-12	2.8336991662e-33	2.7953361095e-07
9.9822468781e-01	3.5289734418e+02	3.0929622092e+21	1.5995230817e-04	6.9674716963e+17	1.1130500092e-04	1.9816908966e+12	6.3978603852e-10	1.4107710228e-01	2.4780948380e-04	2.7814883115e+21	8.5840341287e-01	1.1042952049e-07	5.2623381001e-12	2.8336852529e-33	2.7958687847e-07
9.9815687693e-01	3.5289908336e+02	3.0929230539e+21	1.5996919762e-04	6.9667898552e+17	1.1129730173e-04	1.9834869338e+12	6.4036273064e-10	1.4109456482e-01	2.4778987933e-04	2.7814375148e+21	8.5838596066e-01	1.1044767580e-07	5.2647668426e-12	2.8336712878e-33	2.7964035061e-07
9.9808882454e-01	3.5290082902e+02	3.0928836350e+21	1.5998613748e-04	6.9661040049e+17	1.1128954897e-04	1.9852994327e+12	6.4094471987e-10	1.4111209455e-01	2.4776985191e-04	2.7813865244e+21	8.5836844169e-01	1.1046591784e-07	5.2672135219e-12	2.8336572707e-33	2.7969402805e-07
9.9802052941e-01	3.5290258118e+02	3.0928439692e+21	1.6000312989e-04	6.9654143772e+17	1.1128174647e-04	1.9871271610e+12	6.4153160825e-10	1.4112969158e-01	2.4774945746e-04	2.7813353396e+21	8.5835085579e-01	1.1048424422e-07	5.2696769414e-12	2.8336432016e-33	2.7974791148e-07
9.9795199025e-01	3.5290433986e+02	3.0928040715e+21	1.6002017685e-04	6.9647211818e+17	1.1127389769e-04	1.9889689999e+12	6.4212303447e-10	1.4114735603e-01	2.4772874681e-04	2.7812839598e+21	8.5833320277e-01	1.1050265276e-07	5.2721560170e-12	2.8336290803e-33	2.7980200165e-07
9.9788320576e-01	3.5290610508e+02	3.0927639548e+21	1.6003728012e-04	6.9640245990e+17	1.1126600563e-04	1.9908239840e+12	6.4271868669e-10	1.4116508809e-01	2.4770776410e-04	2.7812323842e+21	8.5831548241e-01	1.1052114166e-07	5.2746498148e-12	2.8336149067e-33	2.7985629941e-07
9.9781417447e-01	3.5290787685e+02	3.0927236292e+21	1.6005444126e-04	6.9633247689e+17	1.1125807263e-04	1.9926913544e+12	6.4331831976e-10	1.4118288801e-01	2.4768654460e-04	2.7811806120e+21	8.5829769440e-01	1.1053970960e-07	5.2771576038e-12	2.8336006805e-33	2.7991080577e-07
9.9774489412e-01	3.5290965523e+02	3.0926831010e+21	1.6007166164e-04	6.9626217754e+17	1.1125010016e-04	1.9945706301e+12	6.4392177821e-10	1.4120075631e-01	2.4766511227e-04	2.7811286414e+21	8.5827983821e-01	1.1055835600e-07	5.2796789311e-12	2.8335864014e-33	2.7996552249e-07
9.9767536311e-01	3.5291144027e+02	3.0926423715e+21	1.6008894194e-04	6.9619156383e+17	1.1124208862e-04	1.9964616912e+12	6.4452902318e-10	1.4121869338e-01	2.4764347501e-04	2.7810764713e+21	8.5826191343e-01	1.1057708092e-07	5.2822136857e-12	2.8335720690e-33	2.8002045089e-07
9.9760558010e-01	3.5291323200e+02	3.0926014362e+21	1.6010628212e-04	6.9612062920e+17	1.1123403700e-04	1.9983648837e+12	6.4514016620e-10	1.4123669968e-01	2.4762162069e-04	2.7810241005e+21	8.5824391961e-01	1.1059588539e-07	5.2847622042e-12	2.8335576831e-33	2.8007559225e-07
9.9753554418e-01	3.5291503046e+02	3.0925602826e+21	1.6012368121e-04	6.9604935654e+17	1.1122594255e-04	2.0002811347e+12	6.4575550644e-10	1.4125477565e-01	2.4759951214e-04	2.7809715277e+21	8.5822585636e-01	1.1061477155e-07	5.2873253779e-12	2.8335432432e-33	2.8013094770e-07
9.9746525397e-01	3.5291683572e+02	3.0925188889e+21	1.6014113740e-04	6.9597771552e+17	1.1121780041e-04	2.0022120743e+12	6.4637556988e-10	1.4127292199e-01	2.4757708291e-04	2.7809187514e+21	8.5820772306e-01	1.1063374313e-07	5.2899047779e-12	2.8335287490e-33	2.8018651892e-07
9.9739470850e-01	3.5291864783e+02	3.0924772223e+21	1.6015864760e-04	6.9590566073e+17	1.1120960324e-04	2.0041601635e+12	6.4700115076e-10	1.4129113946e-01	2.4755423128e-04	2.7808657699e+21	8.5818951905e-01	1.1065280556e-07	5.2925027685e-12	2.8335141998e-33	2.8024230754e-07
9.9732390602e-01	3.5292046690e+02	3.0924352371e+21	1.6017620764e-04	6.9583312898e+17	1.1120134084e-04	2.0061288117e+12	6.4763334948e-10	1.4130942919e-01	2.4753081647e-04	2.7808125804e+21	8.5817124336e-01	1.1067196639e-07	5.2951226296e-12	2.8334995950e-33	2.8029831605e-07
9.9725284550e-01	3.5292229302e+02	3.0923928741e+21	1.6019381172e-04	6.9576003848e+17	1.1119299996e-04	2.0081224664e+12	6.4827360148e-10	1.4132779233e-01	2.4750665379e-04	2.7807591807e+21	8.5815289503e-01	1.1069123523e-07	5.2977686255e-12	2.8334849336e-33	2.8035454670e-07
9.9718152496e-01	3.5292412633e+02	3.0923500593e+21	1.6021145275e-04	6.9568628670e+17	1.1118456401e-04	2.0101466894e+12	6.4892370181e-10	1.4134623051e-01	2.4748151318e-04	2.7807055672e+21	8.5813447271e-01	1.1071062421e-07	5.3004460920e-12	2.8334702147e-33	2.8041100278e-07
9.9710994361e-01	3.5292596696e+02	3.0923067040e+21	1.6022912178e-04	6.9561175138e+17	1.1117601314e-04	2.0122081669e+12	6.4958580850e-10	1.4136474524e-01	2.4745511721e-04	2.7806517368e+21	8.5811597517e-01	1.1073014754e-07	5.3031614213e-12	2.8334554371e-33	2.8046768696e-07
9.9703809912e-01	3.5292781509e+02	3.0922627047e+21	1.6024680877e-04	6.9553628963e+17	1.1116732423e-04	2.0143146887e+12	6.5026243570e-10	1.4138333865e-01	2.4742714460e-04	2.7805976849e+21	8.5809740065e-01	1.1074982207e-07	5.3059220666e-12	2.8334405996e-33	2.8052460342e-07
9.9696599064e-01	3.5292967088e+02	3.0922179448e+21	1.6026450186e-04	6.9545974098e+17	1.1115847119e-04	2.0164750739e+12	6.5095642982e-10	1.4140201269e-01	2.4739723120e-04	2.7805434079e+21	8.5807874761e-01	1.1076966643e-07	5.3087364356e-12	2.8334257007e-33	2.8058175543e-07
9.9689361647e-01	3.5293153452e+02	3.0921722957e+21	1.6028218821e-04	6.9538192860e+17	1.1114942535e-04	2.0186990467e+12	6.5167092931e-10	1.4142076969e-01	2.4736497755e-04	2.7804889007e+21	8.5806001414e-01	1.1078970128e-07	5.3116137920e-12	2.8334107389e-33	2.8063914716e-07
9.9682097451e-01	3.5293340623e+02	3.0921256194e+21	1.6029985409e-04	6.9530266264e+17	1.1114015591e-04	2.0209970756e+12	6.5240931280e-10	1.4143961223e-01	2.4732995564e-04	2.7804341582e+21	8.5804119814e-01	1.1080994885e-07	5.3145640921e-12	2.8333957125e-33	2.8069678327e-07
9.9674806401e-01	3.5293528619e+02	3.0920777709e+21	1.6031748464e-04	6.9522174454e+17	1.1113063059e-04	2.0233801928e+12	6.5317514090e-10	1.4145854264e-01	2.4729171534e-04	2.7803791758e+21	8.5802229778e-01	1.1083043218e-07	5.3175977896e-12	2.8333806200e-33	2.8075466744e-07
9.9667488254e-01	3.5293717465e+02	3.0920286008e+21	1.6033506504e-04	6.9513896937e+17	1.1112081617e-04	2.0258597910e+12	6.5397209030e-10	1.4147756376e-01	2.4724979599e-04	2.7803239476e+21	8.5800331073e-01	1.1085117532e-07	5.3207256683e-12	2.8333654594e-33	2.8081280474e-07
9.9660142882e-01	3.5293907181e+02	3.0919779582e+21	1.6035257994e-04	6.9505413117e+17	1.1111067918e-04	2.0284474163e+12	6.5480388730e-10	1.4149667814e-01	2.4720373292e-04	2.7802684685e+21	8.5798423495e-01	1.1087220226e-07	5.3239586103e-12	2.8333502292e-33	2.8087119927e-07
9.9652770165e-01	3.5294097788e+02	3.0919256938e+21	1.6037001417e-04	6.9496702660e+17	1.1110018657e-04	2.0311545443e+12	6.5567423532e-10	1.4151588830e-01	2.4715306814e-04	2.7802127335e+21	8.5796506843e-01	1.1089353672e-07	5.3273073899e-12	2.8333349276e-33	2.8092985499e-07
9.9645369815e-01	3.5294289310e+02	3.0918716627e+21	1.6038735348e-04	6.9487745843e+17	1.1108930638e-04	2.0339923459e+12	6.5658673924e-10	1.4153519712e-01	2.4709736186e-04	2.7801567364e+21	8.5794580877e-01	1.1091520200e-07	5.3307824639e-12	2.8333195527e-33	2.8098877703e-07
9.9637941813e-01	3.5294481763e+02	3.0918157287e+21	1.6040458371e-04	6.9478524268e+17	1.1107800865e-04	2.0369714219e+12	6.5754482001e-10	1.4155460668e-01	2.4703620013e-04	2.7801004733e+21	8.5792645435e-01	1.1093721944e-07	5.3343936702e-12	2.8333041032e-33	2.8104796811e-07
9.9630485866e-01	3.5294675169e+02	3.0917577671e+21	1.6042169275e-04	6.9469021122e+17	1.1106626615e-04	2.0401015103e+12	6.5855161988e-10	1.4157411957e-01	2.4696921170e-04	2.7800439384e+21	8.5790700299e-01	1.1095960902e-07	5.3381500035e-12	2.8332885774e-33	2.8110743280e-07
9.9623001903e-01	3.5294869544e+02	3.0916976701e+21	1.6043866955e-04	6.9459222021e+17	1.1105405547e-04	2.0433911610e+12	6.5960989760e-10	1.4159373761e-01	2.4689607740e-04	2.7799871282e+21	8.5788745324e-01	1.1098238762e-07	5.3420592529e-12	2.8332729740e-33	2.8116717347e-07
9.9615489692e-01	3.5295064901e+02	3.0916353505e+21	1.6045550568e-04	6.9449115405e+17	1.1104135787e-04	2.0468474073e+12	6.6072192225e-10	1.4161346268e-01	2.4681654678e-04	2.7799300384e+21	8.5786780346e-01	1.1100556911e-07	5.3461277302e-12	2.8332572919e-33	2.8122719327e-07
9.9607949113e-01	3.5295261253e+02	3.0915707457e+21	1.6047219497e-04	6.9438693232e+17	1.1102816028e-04	2.0504754507e+12	6.6188937172e-10	1.4163329607e-01	2.4673044844e-04	2.7798726661e+21	8.5784805259e-01	1.1102916315e-07	5.3503599464e-12	2.8332415302e-33	2.8128749386e-07
9.9600379928e-01	3.5295458607e+02	3.0915038217e+21	1.6048873456e-04	6.9427951357e+17	1.1101445605e-04	2.0542783781e+12	6.6311324127e-10	1.4165323892e-01	2.4663770303e-04	2.7798150084e+21	8.5782819956e-01	1.1105317511e-07	5.3547583723e-12	2.8332256881e-33	2.8134807718e-07
9.9592782043e-01	3.5295656968e+02	3.0914345754e+21	1.6050512438e-04	6.9416889965e+17	1.1100024546e-04	2.0582569774e+12	6.6439378406e-10	1.4167329158e-01	2.4653832773e-04	2.7797570642e+21	8.5780824401e-01	1.1107760518e-07	5.3593232458e-12	2.8332097654e-33	2.8140894333e-07
9.9585155191e-01	3.5295856338e+02	3.0913630348e+21	1.6052136815e-04	6.9405513508e+17	1.1098553584e-04	2.0624096611e+12	6.6573048662e-10	1.4169345435e-01	2.4643244089e-04	2.7796988321e+21	8.5778818550e-01	1.1110244887e-07	5.3640525445e-12	2.8331937619e-33	2.8147009311e-07
9.9577499191e-01	3.5296056715e+02	3.0912892593e+21	1.6053747259e-04	6.9393830745e+17	1.1097034149e-04	2.0667324953e+12	6.6712207801e-10	1.4171372690e-01	2.4632025744e-04	2.7796403119e+21	8.5776802413e-01	1.1112769664e-07	5.3689419999e-12	2.8331776778e-33	2.8153152598e-07
9.9569813844e-01	3.5296258093e+02	3.0912133366e+21	1.6055344744e-04	6.9381854338e+17	1.1095468306e-04	2.0712193684e+12	6.6856658461e-10	1.4173410850e-01	2.4620208133e-04	2.7795815041e+21	8.5774776030e-01	1.1115333445e-07	5.3739852832e-12	2.8331615135e-33	2.8159324098e-07
9.9562098808e-01	3.5296460467e+02	3.0911353794e+21	1.6056930547e-04	6.9369600272e+17	1.1093858668e-04	2.0758622521e+12	6.7006141397e-10	1.4175459845e-01	2.4607829457e-04	2.7795224091e+21	8.5772739429e-01	1.1117934465e-07	5.3791742808e-12	2.8331452694e-33	2.8165523777e-07
9.9554353894e-01	3.5296663827e+02	3.0910555207e+21	1.6058506117e-04	6.9357087382e+17	1.1092208305e-04	2.0806515231e+12	6.7160345911e-10	1.4177519533e-01	2.4594934027e-04	2.7794630285e+21	8.5770692701e-01	1.1120570609e-07	5.3844993823e-12	2.8331289464e-33	2.8171751451e-07
9.9546579303e-01	3.5296868150e+02	3.0909739103e+21	1.6060072951e-04	6.9344336773e+17	1.1090520638e-04	2.0855763357e+12	6.7318921867e-10	1.4179589652e-01	2.4581570420e-04	2.7794033676e+21	8.5768636057e-01	1.1123239434e-07	5.3899498201e-12	2.8331125463e-33	2.8178006596e-07
9.9538774954e-01	3.5297073420e+02	3.0908907076e+21	1.6061632737e-04	6.9331370753e+17	1.1088799295e-04	2.0906250052e+12	6.7481492050e-10	1.4181669997e-01	2.4567790402e-04	2.7793434297e+21	8.5766569645e-01	1.1125938404e-07	5.3955141130e-12	2.8330960703e-33	2.8184288905e-07
9.9530940685e-01	3.5297279621e+02	3.0908060770e+21	1.6063187242e-04	6.9318212261e+17	1.1087048015e-04	2.0957853746e+12	6.7647664000e-10	1.4183760374e-01	2.4553647195e-04	2.7792832179e+21	8.5764493597e-01	1.1128664920e-07	5.4011803981e-12	2.8330795199e-33	2.8190598132e-07
9.9523076335e-01	3.5297486738e+02	3.0907201841e+21	1.6064738246e-04	6.9304884312e+17	1.1085270546e-04	2.1010451407e+12	6.7817040553e-10	1.4185860590e-01	2.4539194036e-04	2.7792227350e+21	8.5762408052e-01	1.1131416373e-07	5.4069367353e-12	2.8330628960e-33	2.8196934036e-07
9.9515181740e-01	3.5297694756e+02	3.0906331920e+21	1.6066287502e-04	6.9291409481e+17	1.1083470569e-04	2.1063921379e+12	6.7989228991e-10	1.4187970453e-01	2.4524483020e-04	2.7791619839e+21	8.5760313141e-01	1.1134190202e-07	5.4127713777e-12	2.8330462001e-33	2.8203296397e-07
