Phi_global	P_surf	H2O_kg_total	H2O_vmr	CO2_kg_total	CO2_vmr	O2_kg_total	O2_vmr	H2_vmr	CH4_vmr	CO_kg_total	CO_vmr	N2_vmr	S2_vmr	SO2_vmr	H2S_vmr
1.0000000000e+00	3.3481446543e+02	1.0438540760e+22	1.9116264898e-03	2.1933065543e+19	3.5989915663e-03	6.5812680464e+15	2.1375649867e-06	5.4903937942e-02	7.9081478232e-07	3.0155246636e+21	9.3833904444e-01	1.2394515860e-03	8.3561566581e-09	2.9867287804e-33	3.4135658873e-06
1.0000000000e+00	3.3480832062e+02	1.0452980359e+22	1.9169499461e-03	2.2170799910e+19	3.6385772118e-03	5.5205307964e+15	1.7930754122e-06	5.4763448010e-02	8.3347614153e-07	3.0157937026e+21	9.3844068134e-01	1.2336942999e-03	7.8540849178e-09	2.9867835965e-33	3.4106208114e-06
1.0000000000e+00	3.3479884981e+02	1.0474818159e+22	1.9250161099e-03	2.2555805362e+19	3.7027181553e-03	4.1308472517e+15	1.3417423867e-06	5.4551318893e-02	9.1093724812e-07	3.0161862874e+21	9.3859041045e-01	1.2242564976e-03	7.0846280026e-09	2.9868680868e-33	3.4047228083e-06
1.0000000000e+00	3.5760631590e+02	1.0510548583e+22	1.8146862014e-03	2.4013789369e+19	3.8240502759e-03	2.3470632716e+15	7.6471759872e-07	5.0816553333e-02	1.0724265145e-06	3.0262265420e+21	9.4240276611e-01	1.1363259109e-03	5.5469524576e-09	2.7963711924e-33	3.1778862560e-06
1.0000000000e+00	3.6474010516e+02	1.0527669694e+22	1.7079115918e-03	2.5050249056e+19	3.8684351356e-03	2.0242961168e+15	6.4665403383e-07	4.7677741574e-02	1.0373797417e-06	3.0996928102e+21	9.4566534179e-01	1.0754171666e-03	4.9308797155e-09	2.7416782138e-33	2.9170561446e-06
9.9980369000e-01	3.6474317963e+02	1.0530912941e+22	1.7096131255e-03	2.5128751260e+19	3.8811253763e-03	1.9050917594e+15	6.0856950554e-07	4.7666814246e-02	1.0591046101e-06	3.0996855447e+21	9.4566347511e-01	1.0738331887e-03	4.8247765639e-09	2.7416551038e-33	2.9170636194e-06
9.9974676775e-01	3.6474448406e+02	1.0530887902e+22	1.7097930430e-03	2.5127814678e+19	3.8810805879e-03	1.9053002151e+15	6.0863391876e-07	4.7671934610e-02	1.0592932606e-06	3.0996712475e+21	9.4565812985e-01	1.0739221143e-03	4.8255004362e-09	2.7416452989e-33	2.9175426482e-06
9.9969044448e-01	3.6474574509e+02	1.0530860284e+22	1.7099706417e-03	2.5126814745e+19	3.8810252861e-03	1.9056056744e+15	6.0872939089e-07	4.7677038721e-02	1.0594621418e-06	3.0996567461e+21	9.4565281275e-01	1.0740119610e-03	4.8263098246e-09	2.7416358202e-33	2.9180192128e-06
9.9963410743e-01	3.6474700860e+02	1.0530828876e+22	1.7101470750e-03	2.5125720836e+19	3.8809552255e-03	1.9060451020e+15	6.0886765309e-07	4.7682177171e-02	1.0596065359e-06	3.0996421966e+21	9.4564747501e-01	1.0741040082e-03	4.8272432687e-09	2.7416263230e-33	2.9184978914e-06
9.9957764930e-01	3.6474827709e+02	1.0530793441e+22	1.7103226210e-03	2.5124526531e+19	3.8808695896e-03	1.9066256248e+15	6.0905097737e-07	4.7687361266e-02	1.0597255722e-06	3.0996275691e+21	9.4564210560e-01	1.0741985319e-03	4.8283083435e-09	2.7416167884e-33	2.9189796843e-06
9.9952068664e-01	3.6474955894e+02	1.0530754155e+22	1.7104986080e-03	2.5123234047e+19	3.8807694203e-03	1.9073365622e+15	6.0927593746e-07	4.7692622700e-02	1.0598227593e-06	3.0996127689e+21	9.4563667004e-01	1.0742959360e-03	4.8294987378e-09	2.7416071535e-33	2.9194676575e-06
9.9946365400e-01	3.6475084419e+02	1.0530711609e+22	1.7106737895e-03	2.5121860549e+19	3.8806566298e-03	1.9081621895e+15	6.0953752645e-07	4.7697918855e-02	1.0598992672e-06	3.0995979118e+21	9.4563121119e-01	1.0743953088e-03	4.8307958091e-09	2.7415974930e-33	2.9199579426e-06
9.9940593458e-01	3.6475214639e+02	1.0530666022e+22	1.7108502823e-03	2.5120408026e+19	3.8805326466e-03	1.9090875013e+15	6.0983092807e-07	4.7703301247e-02	1.0599603364e-06	3.0995828448e+21	9.4562567332e-01	1.0744973359e-03	4.8321914254e-09	2.7415877052e-33	2.9204555038e-06
9.9934787315e-01	3.6475345762e+02	1.0530617871e+22	1.7110270998e-03	2.5118890280e+19	3.8803990169e-03	1.9100997728e+15	6.1015209042e-07	4.7708736005e-02	1.0600069462e-06	3.0995676601e+21	9.4562009045e-01	1.0746012896e-03	4.8336705538e-09	2.7415778496e-33	2.9209572688e-06
9.9928891410e-01	3.6475479013e+02	1.0530567266e+22	1.7112061212e-03	2.5117306936e+19	3.8802566865e-03	1.9111885794e+15	6.1049766275e-07	4.7714270305e-02	1.0600432518e-06	3.0995522185e+21	9.4561441192e-01	1.0747078380e-03	4.8352287292e-09	2.7415678342e-33	2.9214677563e-06
9.9922881644e-01	3.6475614916e+02	1.0530514366e+22	1.7113882001e-03	2.5115660656e+19	3.8801065098e-03	1.9123454165e+15	6.1086491927e-07	4.7719923687e-02	1.0600717982e-06	3.0995364610e+21	9.4560861626e-01	1.0748172060e-03	4.8368603192e-09	2.7415576195e-33	2.9219888746e-06
9.9916827461e-01	3.6475751910e+02	1.0530459606e+22	1.7115711752e-03	2.5113966091e+19	3.8799495337e-03	1.9135632934e+15	6.1125165279e-07	4.7725632386e-02	1.0600911110e-06	3.0995205673e+21	9.4560276951e-01	1.0749282316e-03	4.8385523145e-09	2.7415473229e-33	2.9225146950e-06
9.9910753966e-01	3.6475889425e+02	1.0530403236e+22	1.7117542959e-03	2.5112230878e+19	3.8797865045e-03	1.9148363946e+15	6.1165601495e-07	4.7731372551e-02	1.0601012716e-06	3.0995046037e+21	9.4559689600e-01	1.0750404407e-03	4.8402969482e-09	2.7415369872e-33	2.9230430265e-06
9.9904635402e-01	3.6476028030e+02	1.0530345308e+22	1.7119384347e-03	2.5110454912e+19	3.8796178714e-03	1.9161598190e+15	6.1207643045e-07	4.7737166050e-02	1.0601042260e-06	3.0994885057e+21	9.4559097224e-01	1.0751541416e-03	4.8420920752e-09	2.7415265696e-33	2.9235759650e-06
9.9898432584e-01	3.6476168592e+02	1.0530285810e+22	1.7121248890e-03	2.5108635709e+19	3.8794439525e-03	1.9175293817e+15	6.1251154773e-07	4.7743046963e-02	1.0601023255e-06	3.0994721739e+21	9.4558496201e-01	1.0752698571e-03	4.8439374807e-09	2.7415160051e-33	2.9241167477e-06
9.9892208532e-01	3.6476309699e+02	1.0530225058e+22	1.7123116709e-03	2.5106784646e+19	3.8792653964e-03	1.9189414652e+15	6.1296023478e-07	4.7748958035e-02	1.0600937287e-06	3.0994557711e+21	9.4557892491e-01	1.0753865767e-03	4.8458238718e-09	2.7415053997e-33	2.9246600272e-06
9.9885864732e-01	3.6476453544e+02	1.0530162809e+22	1.7125019733e-03	2.5104890240e+19	3.8790821792e-03	1.9203929038e+15	6.1342144330e-07	4.7754986714e-02	1.0600829710e-06	3.0994390456e+21	9.4557276888e-01	1.0755057357e-03	4.8477575620e-09	2.7414945885e-33	2.9252140468e-06
9.9879429315e-01	3.6476599496e+02	1.0530099240e+22	1.7126949212e-03	2.5102958423e+19	3.8788947244e-03	1.9218808964e+15	6.1389428892e-07	4.7761107188e-02	1.0600694552e-06	3.0994220701e+21	9.4556652067e-01	1.0756268637e-03	4.8497333000e-09	2.7414836191e-33	2.9257764064e-06
9.9872938723e-01	3.6476746737e+02	1.0530034544e+22	1.7128893689e-03	2.5100996077e+19	3.8787034546e-03	1.9234029359e+15	6.1437798441e-07	4.7767286250e-02	1.0600521963e-06	3.0994049389e+21	9.4556021479e-01	1.0757493694e-03	4.8517453207e-09	2.7414725529e-33	2.9263440080e-06
9.9866425055e-01	3.6476894547e+02	1.0529968895e+22	1.7130843074e-03	2.5099009305e+19	3.8785087488e-03	1.9249567556e+15	6.1487181768e-07	4.7773494619e-02	1.0600303382e-06	3.0993877349e+21	9.4555388168e-01	1.0758727307e-03	4.8537884855e-09	2.7414614440e-33	2.9269141197e-06
9.9859872165e-01	3.6477043284e+02	1.0529902299e+22	1.7132802752e-03	2.5096997343e+19	3.8783107785e-03	1.9265402830e+15	6.1537512051e-07	4.7779746269e-02	1.0600049180e-06	3.0993704173e+21	9.4554750646e-01	1.0759971573e-03	4.8558623787e-09	2.7414502656e-33	2.9274880727e-06
9.9853108958e-01	3.6477196765e+02	1.0529834231e+22	1.7134827895e-03	2.5094937692e+19	3.8781090999e-03	1.9281516039e+15	6.1588721693e-07	4.7786194101e-02	1.0599831420e-06	3.0993525475e+21	9.4554092856e-01	1.0761252031e-03	4.8579813506e-09	2.7414387308e-33	2.9280802544e-06
9.9846318665e-01	3.6477350894e+02	1.0529765362e+22	1.7136859811e-03	2.5092857199e+19	3.8779046204e-03	1.9297889335e+15	6.1640760567e-07	4.7792673541e-02	1.0599580177e-06	3.0993345960e+21	9.4553432034e-01	1.0762540708e-03	4.8601264698e-09	2.7414271472e-33	2.9286752143e-06
9.9839361692e-01	3.6477508788e+02	1.0529695268e+22	1.7138943541e-03	2.5090737592e+19	3.8776969909e-03	1.9314505927e+15	6.1693569760e-07	4.7799309355e-02	1.0599354467e-06	3.0993162050e+21	9.4552755079e-01	1.0763858427e-03	4.8623093477e-09	2.7414152809e-33	2.9292846950e-06
9.9832319429e-01	3.6477668627e+02	1.0529624270e+22	1.7141053093e-03	2.5088591368e+19	3.8774867043e-03	1.9331349876e+15	6.1747101417e-07	4.7806028259e-02	1.0599124737e-06	3.0992975836e+21	9.4552069656e-01	1.0765192633e-03	4.8645208297e-09	2.7414032685e-33	2.9299018236e-06
9.9825252325e-01	3.6477829058e+02	1.0529552615e+22	1.7143169182e-03	2.5086428051e+19	3.8772741648e-03	1.9348405960e+15	6.1801309186e-07	4.7812775704e-02	1.0598869667e-06	3.0992788874e+21	9.4551381467e-01	1.0766533938e-03	4.8667537919e-09	2.7413912116e-33	2.9305214860e-06
9.9818160249e-01	3.6477990084e+02	1.0529480345e+22	1.7145291991e-03	2.5084248664e+19	3.8770595356e-03	1.9365659589e+15	6.1856146455e-07	4.7819551467e-02	1.0598592049e-06	3.0992601167e+21	9.4550690519e-01	1.0767882125e-03	4.8690068874e-09	2.7413791103e-33	2.9311436740e-06
9.9811043072e-01	3.6478151703e+02	1.0529407500e+22	1.7147421698e-03	2.5082054189e+19	3.8768429732e-03	1.9383096758e+15	6.1911568473e-07	4.7826355337e-02	1.0598294563e-06	3.0992412715e+21	9.4549996817e-01	1.0769236984e-03	4.8712788249e-09	2.7413669644e-33	2.9317683801e-06
9.9803900662e-01	3.6478313918e+02	1.0529334117e+22	1.7149558473e-03	2.5079845560e+19	3.8766246268e-03	1.9400704075e+15	6.1967532458e-07	4.7833187123e-02	1.0597979766e-06	3.0992223517e+21	9.4549300365e-01	1.0770598315e-03	4.8735683720e-09	2.7413547738e-33	2.9323955978e-06
9.9796732888e-01	3.6478476730e+02	1.0529260231e+22	1.7151702484e-03	2.5077623659e+19	3.8764046375e-03	1.9418468864e+15	6.2023997907e-07	4.7840046649e-02	1.0597650079e-06	3.0992033575e+21	9.4548601168e-01	1.0771965933e-03	4.8758743637e-09	2.7413425385e-33	2.9330253220e-06
9.9789539618e-01	3.6478640139e+02	1.0529185876e+22	1.7153853885e-03	2.5075389305e+19	3.8761831362e-03	1.9436379355e+15	6.2080927218e-07	4.7846933763e-02	1.0597307753e-06	3.0991842888e+21	9.4547899228e-01	1.0773339666e-03	4.8781957201e-09	2.7413302585e-33	2.9336575487e-06
9.9782320716e-01	3.6478804147e+02	1.0529111081e+22	1.7156012825e-03	2.5073143227e+19	3.8759602400e-03	1.9454424999e+15	6.2138286680e-07	4.7853848347e-02	1.0596954811e-06	3.0991651455e+21	9.4547194545e-01	1.0774719363e-03	4.8805314753e-09	2.7413179335e-33	2.9342922762e-06
9.9775076048e-01	3.6478968755e+02	1.0529035872e+22	1.7158179434e-03	2.5070886042e+19	3.8757360483e-03	1.9472596873e+15	6.2196047789e-07	4.7860790317e-02	1.0596592976e-06	3.0991459275e+21	9.4546487116e-01	1.0776104900e-03	4.8828808139e-09	2.7413055635e-33	2.9349295048e-06
9.9767805432e-01	3.6479133967e+02	1.0528960267e+22	1.7160353839e-03	2.5068618206e+19	3.8755106357e-03	1.9490888280e+15	6.2254189133e-07	4.7867759692e-02	1.0596223588e-06	3.0991266346e+21	9.4545776934e-01	1.0777496194e-03	4.8852431297e-09	2.7412931483e-33	2.9355692421e-06
9.9760508648e-01	3.6479299788e+02	1.0528884276e+22	1.7162536152e-03	2.5066339965e+19	3.8752840449e-03	1.9509295461e+15	6.2312698696e-07	4.7874756591e-02	1.0595847468e-06	3.0991072662e+21	9.4545063980e-01	1.0778893217e-03	4.8876180901e-09	2.7412806875e-33	2.9362115031e-06
9.9753185538e-01	3.6479466220e+02	1.0528807899e+22	1.7164726429e-03	2.5064051312e+19	3.8750562777e-03	1.9527818489e+15	6.2371576693e-07	4.7881781168e-02	1.0595464726e-06	3.0990878219e+21	9.4544348237e-01	1.0780295992e-03	4.8900057068e-09	2.7412681808e-33	2.9368563025e-06
9.9745835983e-01	3.6479633267e+02	1.0528731122e+22	1.7166924669e-03	2.5061751913e+19	3.8748272832e-03	1.9546462308e+15	6.2430838903e-07	4.7888833665e-02	1.0595074587e-06	3.0990683012e+21	9.4543629687e-01	1.0781704613e-03	4.8924064326e-09	2.7412556280e-33	2.9375036591e-06
9.9738459886e-01	3.6479800933e+02	1.0528653914e+22	1.7169130811e-03	2.5059441026e+19	3.8745969461e-03	1.9565237908e+15	6.2490520414e-07	4.7895914441e-02	1.0594675190e-06	3.0990487033e+21	9.4542908303e-01	1.0783119266e-03	4.8948212690e-09	2.7412430288e-33	2.9381535976e-06
9.9731057101e-01	3.6479969224e+02	1.0528576226e+22	1.7171344742e-03	2.5057117410e+19	3.8743650737e-03	1.9584163520e+15	6.2550679434e-07	4.7903024075e-02	1.0594263415e-06	3.0990290274e+21	9.4542184046e-01	1.0784540259e-03	4.8972518800e-09	2.7412303828e-33	2.9388061568e-06
9.9723627490e-01	3.6480138148e+02	1.0528497983e+22	1.7173566269e-03	2.5054779253e+19	3.8741313830e-03	1.9603265851e+15	6.2611401241e-07	4.7910163339e-02	1.0593834641e-06	3.0990092721e+21	9.4541456862e-01	1.0785968030e-03	4.8997006981e-09	2.7412176893e-33	2.9394613865e-06
9.9716170921e-01	3.6480307713e+02	1.0528419085e+22	1.7175795110e-03	2.5052424101e+19	3.8738954894e-03	1.9622581188e+15	6.2672801706e-07	4.7917333227e-02	1.0593382565e-06	3.0989894360e+21	9.4540726689e-01	1.0787403168e-03	4.9021710230e-09	2.7412049478e-33	2.9401193489e-06
9.9708687229e-01	3.6480477931e+02	1.0528339402e+22	1.7178030902e-03	2.5050048796e+19	3.8736568986e-03	1.9642156213e+15	6.2735029894e-07	4.7924535009e-02	1.0592899077e-06	3.0989695170e+21	9.4539993444e-01	1.0788846428e-03	4.9046670968e-09	2.7411921574e-33	2.9407801230e-06
9.9701176265e-01	3.6480648812e+02	1.0528258775e+22	1.7180273174e-03	2.5047649451e+19	3.8734150009e-03	1.9662048571e+15	6.2798269884e-07	4.7931770199e-02	1.0592374156e-06	3.0989495129e+21	9.4539257034e-01	1.0790298733e-03	4.9071941488e-09	2.7411793171e-33	2.9414438012e-06
9.9693637902e-01	3.6480820371e+02	1.0528177015e+22	1.7182521352e-03	2.5045221449e+19	3.8731690711e-03	1.9682326948e+15	6.2862741009e-07	4.7939040551e-02	1.0591795862e-06	3.0989294211e+21	9.4538517349e-01	1.0791761172e-03	4.9097583987e-09	2.7411664261e-33	2.9421104886e-06
9.9686071916e-01	3.6480992626e+02	1.0528093903e+22	1.7184774796e-03	2.5042759463e+19	3.8729182742e-03	1.9703070597e+15	6.2928696336e-07	4.7946348155e-02	1.0591150487e-06	3.0989092385e+21	9.4537774258e-01	1.0793235013e-03	4.9123670216e-09	2.7411534830e-33	2.9427803128e-06
9.9678478230e-01	3.6481165590e+02	1.0528009195e+22	1.7187032732e-03	2.5040257550e+19	3.8726616749e-03	1.9724368532e+15	6.2996420111e-07	4.7953695196e-02	1.0590422608e-06	3.0988889620e+21	9.4537027629e-01	1.0794721646e-03	4.9150280478e-09	2.7411404867e-33	2.9434534012e-06
9.9670856618e-01	3.6481339285e+02	1.0527922624e+22	1.7189294359e-03	2.5037709205e+19	3.8723982522e-03	1.9746318174e+15	6.3066223423e-07	4.7961084190e-02	1.0589595465e-06	3.0988685879e+21	9.4536277305e-01	1.0796222615e-03	4.9177502654e-09	2.7411274356e-33	2.9441299051e-06
9.9663206928e-01	3.6481513729e+02	1.0527833903e+22	1.7191558793e-03	2.5035107504e+19	3.8721269180e-03	1.9769023739e+15	6.3138439040e-07	4.7968517741e-02	1.0588651167e-06	3.0988481123e+21	9.4535523128e-01	1.0797739548e-03	4.9205430475e-09	2.7411143283e-33	2.9448099777e-06
9.9655529054e-01	3.6481688942e+02	1.0527742736e+22	1.7193825094e-03	2.5032445236e+19	3.8718465376e-03	1.9792594344e+15	6.3213415396e-07	4.7975998522e-02	1.0587571058e-06	3.0988275315e+21	9.4534764936e-01	1.0799274137e-03	4.9234161804e-09	2.7411011633e-33	2.9454937742e-06
9.9647822699e-01	3.6481864947e+02	1.0527648817e+22	1.7196092357e-03	2.5029715006e+19	3.8715559506e-03	1.9817142053e+15	6.3291510307e-07	4.7983529440e-02	1.0586336168e-06	3.0988068411e+21	9.4534002544e-01	1.0800828140e-03	4.9263797047e-09	2.7410879391e-33	2.9461814690e-06
9.9640087817e-01	3.6482041762e+02	1.0527551840e+22	1.7198359593e-03	2.5026909438e+19	3.8712539951e-03	1.9842779788e+15	6.3373084338e-07	4.7991113192e-02	1.0584927418e-06	3.0987860374e+21	9.4533235794e-01	1.0802403281e-03	4.9294436805e-09	2.7410746540e-33	2.9468732153e-06
9.9632324185e-01	3.6482219408e+02	1.0527451503e+22	1.7200625888e-03	2.5024021270e+19	3.8709395302e-03	1.9869619124e+15	6.3458493742e-07	4.7998752591e-02	1.0583326192e-06	3.0987651160e+21	9.4532464508e-01	1.0804001278e-03	4.9326180254e-09	2.7410613067e-33	2.9475691782e-06
9.9624531604e-01	3.6482397906e+02	1.0527347516e+22	1.7202890353e-03	2.5021043543e+19	3.8706114623e-03	1.9897767905e+15	6.3548082840e-07	4.8006450332e-02	1.0581514689e-06	3.0987440730e+21	9.4531688519e-01	1.0805623778e-03	4.9359122760e-09	2.7410478954e-33	2.9482695147e-06
9.9616709996e-01	3.6482577274e+02	1.0527239608e+22	1.7205152126e-03	2.5017969801e+19	3.8702687741e-03	1.9927327577e+15	6.3642175528e-07	4.8014208840e-02	1.0579476354e-06	3.0987229050e+21	9.4530907679e-01	1.0807272297e-03	4.9393353362e-09	2.7410344190e-33	2.9489743615e-06
9.9608859033e-01	3.6482757531e+02	1.0527127536e+22	1.7207410513e-03	2.5014794230e+19	3.8699105545e-03	1.9958390229e+15	6.3741065804e-07	4.8022030536e-02	1.0577196553e-06	3.0987016080e+21	9.4530121832e-01	1.0808948229e-03	4.9428952432e-09	2.7410208759e-33	2.9496838623e-06
9.9600978716e-01	3.6482938688e+02	1.0527011091e+22	1.7209664830e-03	2.5011511959e+19	3.8695360345e-03	1.9991035406e+15	6.3845007604e-07	4.8029917233e-02	1.0574662894e-06	3.0986801794e+21	9.4529330866e-01	1.0810652714e-03	4.9465988249e-09	2.7410072652e-33	2.9503981149e-06
9.9593068698e-01	3.6483120763e+02	1.0526890111e+22	1.7211914657e-03	2.5008119177e+19	3.8691446184e-03	2.0025326791e+15	6.3954204202e-07	4.8037870680e-02	1.0571866063e-06	3.0986586163e+21	9.4528534662e-01	1.0812386686e-03	4.9504514684e-09	2.7409935857e-33	2.9511172241e-06
9.9585128968e-01	3.6483303762e+02	1.0526764485e+22	1.7214159634e-03	2.5004613415e+19	3.8687359156e-03	2.0061309409e+15	6.4068799297e-07	4.8045891868e-02	1.0568800020e-06	3.0986369172e+21	9.4527733158e-01	1.0814150726e-03	4.9544568057e-09	2.7409798370e-33	2.9518412397e-06
9.9577159175e-01	3.6483487695e+02	1.0526634162e+22	1.7216399710e-03	2.5000993631e+19	3.8683097665e-03	2.0099006756e+15	6.4188867813e-07	4.8053981582e-02	1.0565462738e-06	3.0986150802e+21	9.4526926288e-01	1.0815945125e-03	4.9586165273e-09	2.7409660183e-33	2.9525702107e-06
9.9569159257e-01	3.6483672562e+02	1.0526499155e+22	1.7218634949e-03	2.4997260359e+19	3.8678662548e-03	2.0138419668e+15	6.4314412332e-07	4.8062139807e-02	1.0561856107e-06	3.0985931051e+21	9.4526114046e-01	1.0817769774e-03	4.9629302303e-09	2.7409521295e-33	2.9533041307e-06
9.9561128984e-01	3.6483858364e+02	1.0526359540e+22	1.7220865679e-03	2.4993415678e+19	3.8674057102e-03	2.0179525706e+15	6.4445361096e-07	4.8070366127e-02	1.0557986172e-06	3.0985709921e+21	9.4525296442e-01	1.0819624224e-03	4.9673954174e-09	2.7409381706e-33	2.9540429759e-06
9.9553068106e-01	3.6484045100e+02	1.0526215456e+22	1.7223092441e-03	2.4989463167e+19	3.8669286995e-03	2.0222279815e+15	6.4581570129e-07	4.8078659610e-02	1.0553862911e-06	3.0985487418e+21	9.4524473515e-01	1.0821507680e-03	4.9720075557e-09	2.7409241417e-33	2.9547866942e-06
9.9544976372e-01	3.6484232762e+02	1.0526067096e+22	1.7225315959e-03	2.4985407760e+19	3.8664360028e-03	2.0266616358e+15	6.4722829736e-07	4.8087018844e-02	1.0549499813e-06	3.0985263555e+21	9.4523645331e-01	1.0823419032e-03	4.9767602715e-09	2.7409100433e-33	2.9555352065e-06
9.9536853516e-01	3.6484421345e+02	1.0525914704e+22	1.7227537124e-03	2.4981255549e+19	3.8659285832e-03	2.0312451809e+15	6.4868873094e-07	4.8095442015e-02	1.0544913372e-06	3.0985038352e+21	9.4522811982e-01	1.0825356902e-03	4.9816456063e-09	2.7408958760e-33	2.9562884119e-06
9.9528699183e-01	3.6484610839e+02	1.0525758560e+22	1.7229756983e-03	2.4977013537e+19	3.8654075487e-03	2.0359688113e+15	6.5019386991e-07	4.8103927053e-02	1.0540122478e-06	3.0984811831e+21	9.4521973569e-01	1.0827319712e-03	4.9866543381e-09	2.7408816403e-33	2.9570461990e-06
9.9520513648e-01	3.6484801221e+02	1.0525598976e+22	1.7231976472e-03	2.4972689478e+19	3.8648741150e-03	2.0408216387e+15	6.5174023671e-07	4.8112471078e-02	1.0535147462e-06	3.0984584032e+21	9.4521130267e-01	1.0829305632e-03	4.9917762542e-09	2.7408673380e-33	2.9578083896e-06
9.9512296876e-01	3.6484992475e+02	1.0525436281e+22	1.7234196687e-03	2.4968291495e+19	3.8643295614e-03	2.0457920652e+15	6.5332412704e-07	4.8121071328e-02	1.0530009788e-06	3.0984354991e+21	9.4520282232e-01	1.0831312783e-03	4.9970005841e-09	2.7408529704e-33	2.9585748241e-06
9.9504048704e-01	3.6485184585e+02	1.0525270809e+22	1.7236418795e-03	2.4963827869e+19	3.8637751943e-03	2.0508681280e+15	6.5494172019e-07	4.8129725092e-02	1.0524731376e-06	3.0984124741e+21	9.4519429613e-01	1.0833339267e-03	5.0023162973e-09	2.7408385387e-33	2.9593453511e-06
9.9495768958e-01	3.6485377535e+02	1.0525102898e+22	1.7238643965e-03	2.4959306845e+19	3.8632123150e-03	2.0560378136e+15	6.5658917936e-07	4.8138429663e-02	1.0519333998e-06	3.0983893315e+21	9.4518572557e-01	1.0835383191e-03	5.0077123757e-09	2.7408240439e-33	2.9601198207e-06
9.9487457469e-01	3.6485571313e+02	1.0524932876e+22	1.7240873341e-03	2.4954736466e+19	3.8626421931e-03	2.0612893110e+15	6.5826273236e-07	4.8147182394e-02	1.0513838840e-06	3.0983660747e+21	9.4517711210e-01	1.0837442713e-03	5.0131780394e-09	2.7408094872e-33	2.9608980876e-06
