Phi_global	fO2_shift_IW_derived
9.9391475179e-01	9.6474988167e-01
9.9391336696e-01	9.6468114896e-01
9.9391311098e-01	9.6456561680e-01
9.9391406956e-01	9.6437003812e-01
9.9391583786e-01	9.6402689743e-01
9.9374519791e-01	9.6383055827e-01
9.9369014654e-01	9.6383942155e-01
9.9363529160e-01	9.6384878754e-01
9.9358048295e-01	9.6385879297e-01
9.9352505547e-01	9.6386951228e-01
9.9346941851e-01	9.6388080815e-01
9.9341334114e-01	9.6389263060e-01
9.9335559201e-01	9.6390508545e-01
9.9329750199e-01	9.6391792560e-01
9.9323875113e-01	9.6393115210e-01
9.9317938765e-01	9.6394472212e-01
9.9311983107e-01	9.6395854640e-01
9.9305975933e-01	9.6397264689e-01
9.9299831057e-01	9.6398712671e-01
9.9293598551e-01	9.6400189678e-01
9.9287344227e-01	9.6401684788e-01
9.9280977652e-01	9.6403209635e-01
9.9274523598e-01	9.6404759506e-01
9.9267951711e-01	9.6406337700e-01
9.9261195045e-01	9.6407952853e-01
9.9254394816e-01	9.6409583880e-01
9.9247570647e-01	9.6411227169e-01
9.9240722415e-01	9.6412881991e-01
9.9233849997e-01	9.6414547661e-01
9.9226953266e-01	9.6416223531e-01
9.9220032097e-01	9.6417908983e-01
9.9213086362e-01	9.6419603431e-01
9.9206115935e-01	9.6421306315e-01
9.9199120685e-01	9.6423017103e-01
9.9192100484e-01	9.6424735302e-01
9.9185055202e-01	9.6426460457e-01
9.9177984480e-01	9.6428192206e-01
9.9170887895e-01	9.6429930268e-01
9.9163765258e-01	9.6431674429e-01
9.9156616603e-01	9.6433424567e-01
9.9149441929e-01	9.6435180732e-01
9.9142241207e-01	9.6436943178e-01
9.9135014133e-01	9.6438712445e-01
9.9127760815e-01	9.6440489310e-01
9.9120480840e-01	9.6442274950e-01
9.9113174333e-01	9.6444070839e-01
9.9105840887e-01	9.6445878918e-01
9.9098480514e-01	9.6447701462e-01
9.9091093035e-01	9.6449541166e-01
9.9083678094e-01	9.6451401104e-01
9.9076235783e-01	9.6453284592e-01
9.9068765679e-01	9.6455195259e-01
9.9061267714e-01	9.6457136847e-01
9.9053741799e-01	9.6459113177e-01
9.9046187433e-01	9.6461128113e-01
9.9038604819e-01	9.6463185308e-01
9.9030993438e-01	9.6465288308e-01
9.9023353352e-01	9.6467440257e-01
9.9015684205e-01	9.6469643929e-01
9.9007985948e-01	9.6471901511e-01
9.9000258213e-01	9.6474214575e-01
9.8992501016e-01	9.6476583897e-01
9.8984713970e-01	9.6479009490e-01
9.8976896830e-01	9.6481490504e-01
9.8969049344e-01	9.6484025258e-01
9.8961171005e-01	9.6486611333e-01
9.8953261604e-01	9.6489245587e-01
9.8945321909e-01	9.6491924189e-01
9.8937351913e-01	9.6494643007e-01
9.8929351463e-01	9.6497397664e-01
9.8921320407e-01	9.6500183664e-01
9.8913258587e-01	9.6502996511e-01
9.8905165847e-01	9.6505831819e-01
9.8897042024e-01	9.6508685395e-01
9.8888886959e-01	9.6511553292e-01
9.8880700483e-01	9.6514431859e-01
9.8872482426e-01	9.6517317753e-01
9.8864232613e-01	9.6520207946e-01
9.8855950857e-01	9.6523099727e-01
9.8847636984e-01	9.6525990680e-01
9.8839290813e-01	9.6528878671e-01
9.8830912167e-01	9.6531771127e-01
9.8822500862e-01	9.6534667816e-01
9.8814056718e-01	9.6537556285e-01
9.8805579553e-01	9.6540435278e-01
9.8797069173e-01	9.6543304010e-01
9.8788525346e-01	9.6546165146e-01
9.8779947392e-01	9.6549056930e-01
9.8771329975e-01	9.6552393461e-01
9.8770660701e-01	9.6558930672e-01
9.8770290932e-01	9.6564981698e-01
9.8769948624e-01	9.6567764516e-01
9.8769610674e-01	9.6569689637e-01
9.8769276006e-01	9.6570852589e-01
9.8768943377e-01	9.6571550644e-01
9.8768612005e-01	9.6572011816e-01
9.8768281303e-01	9.6572353510e-01
9.8767951074e-01	9.6572638900e-01
9.8767621298e-01	9.6572892124e-01
9.8767292338e-01	9.6573132417e-01
9.8766964102e-01	9.6573346426e-01
9.8766636961e-01	9.6573528570e-01
9.8766311652e-01	9.6573664442e-01
9.8765990331e-01	9.6573720579e-01
9.8765675317e-01	9.6573620898e-01
9.8765371801e-01	9.6573238170e-01
9.8765091179e-01	9.6572298422e-01
9.8764858363e-01	9.6570182752e-01
9.8764714589e-01	9.6565804614e-01
9.8764725234e-01	9.6558444878e-01
9.8764949462e-01	9.6546036404e-01
9.8765415348e-01	9.6524922838e-01
9.8764904193e-01	9.6487748190e-01
9.8755122601e-01	9.6472481491e-01
9.8755351830e-01	9.6472364448e-01
9.8755584830e-01	9.6472249752e-01
9.8755817007e-01	9.6472133796e-01
9.8756047482e-01	9.6472015856e-01
9.8756278778e-01	9.6471897975e-01
9.8756512368e-01	9.6471781386e-01
9.8756743632e-01	9.6471663020e-01
9.8751150198e-01	9.6472516506e-01
9.8745555981e-01	9.6473448360e-01
9.8739943617e-01	9.6474447695e-01
9.8734330095e-01	9.6475520133e-01
9.8728647007e-01	9.6476669064e-01
9.8722955339e-01	9.6477875272e-01
9.8717112081e-01	9.6479149783e-01
9.8711174028e-01	9.6480476865e-01
9.8705196112e-01	9.6481842769e-01
9.8699124988e-01	9.6483250599e-01
9.8693033978e-01	9.6484686207e-01
9.8686902651e-01	9.6486149608e-01
9.8680623618e-01	9.6487653812e-01
9.8674242690e-01	9.6489190218e-01
9.8667839302e-01	9.6490745695e-01
9.8661313786e-01	9.6492333063e-01
9.8654687044e-01	9.6493948011e-01
9.8647929706e-01	9.6495593596e-01
9.8640979778e-01	9.6497277675e-01
9.8634005421e-01	9.6498975161e-01
9.8627006516e-01	9.6500685207e-01
9.8619982939e-01	9.6502407029e-01
9.8612934566e-01	9.6504139897e-01
9.8605861266e-01	9.6505883127e-01
9.8598762906e-01	9.6507636069e-01
9.8591639365e-01	9.6509398104e-01
9.8584490508e-01	9.6511168646e-01
9.8577316206e-01	9.6512947132e-01
9.8570116332e-01	9.6514733034e-01
9.8562890551e-01	9.6516525890e-01
9.8555637949e-01	9.6518325368e-01
9.8548358288e-01	9.6520131102e-01
9.8541051717e-01	9.6521942753e-01
9.8533718405e-01	9.6523760085e-01
9.8526358409e-01	9.6525583023e-01
9.8518971370e-01	9.6527411726e-01
9.8511557495e-01	9.6529246497e-01
9.8504116301e-01	9.6531088001e-01
9.8496648064e-01	9.6532937111e-01
9.8489152058e-01	9.6534795198e-01
9.8481628663e-01	9.6536663860e-01
9.8474077388e-01	9.6538545230e-01
9.8466498100e-01	9.6540441801e-01
9.8458890882e-01	9.6542356422e-01
9.8451254898e-01	9.6544292428e-01
9.8443590605e-01	9.6546253257e-01
9.8435897442e-01	9.6548242706e-01
9.8428175219e-01	9.6550264644e-01
9.8420423979e-01	9.6552322929e-01
9.8412642981e-01	9.6554421453e-01
9.8404832685e-01	9.6556563740e-01
9.8396992132e-01	9.6558753212e-01
9.8389121797e-01	9.6560992659e-01
9.8381220942e-01	9.6563284498e-01
9.8373289533e-01	9.6565630382e-01
9.8365327327e-01	9.6568031233e-01
9.8357333870e-01	9.6570487178e-01
9.8349308739e-01	9.6572997475e-01
9.8341251193e-01	9.6575560579e-01
9.8333161906e-01	9.6578173949e-01
9.8325041807e-01	9.6580834306e-01
9.8316890754e-01	9.6583537967e-01
9.8308708605e-01	9.6586280829e-01
9.8300495221e-01	9.6589058526e-01
9.8292250454e-01	9.6591866576e-01
9.8283974151e-01	9.6594700508e-01
9.8275666156e-01	9.6597555974e-01
9.8267326319e-01	9.6600428826e-01
9.8258954475e-01	9.6603315188e-01
9.8250550452e-01	9.6606211483e-01
9.8242114069e-01	9.6609114461e-01
9.8233645133e-01	9.6612021199e-01
9.8225143481e-01	9.6614929092e-01
9.8216608923e-01	9.6617835836e-01
9.8208041287e-01	9.6620751401e-01
9.8199440389e-01	9.6623669956e-01
9.8190806045e-01	9.6626581764e-01
9.8182138067e-01	9.6629485461e-01
9.8173436269e-01	9.6632379867e-01
9.8164700454e-01	9.6635263993e-01
9.8155930433e-01	9.6638137361e-01
9.8147125921e-01	9.6641003665e-01
9.8138285807e-01	9.6643910083e-01
9.8129633297e-01	9.6647328873e-01
9.8129497630e-01	9.6654570803e-01
9.8129114497e-01	9.6659101051e-01
9.8128754947e-01	9.6661681329e-01
9.8128402189e-01	9.6663445580e-01
9.8128055114e-01	9.6664511284e-01
9.8127712864e-01	9.6665161182e-01
9.8127376188e-01	9.6665601170e-01
9.8127047090e-01	9.6665934205e-01
9.8126729942e-01	9.6666214244e-01
9.8126433035e-01	9.6666461888e-01
9.8126176881e-01	9.6666691142e-01
9.8125992139e-01	9.6666884319e-01
9.8125938473e-01	9.6667026735e-01
9.8126016377e-01	9.6667082204e-01
9.8126166426e-01	9.6667090530e-01
9.8126355642e-01	9.6667072291e-01
9.8126572767e-01	9.6667037064e-01
9.8126803550e-01	9.6666991031e-01
9.8127044720e-01	9.6666936568e-01
9.8127294101e-01	9.6666875241e-01
9.8127553515e-01	9.6666809471e-01
9.8127818742e-01	9.6666739596e-01
9.8128088161e-01	9.6666665810e-01
9.8128361263e-01	9.6666588479e-01
9.8128495399e-01	9.6666353659e-01
9.8134186378e-01	9.6665298246e-01
9.8142430609e-01	9.6663857042e-01
9.8150674569e-01	9.6662396380e-01
9.8158915240e-01	9.6660918661e-01
9.8167145856e-01	9.6659425959e-01
9.8175362735e-01	9.6657919753e-01
9.8183565353e-01	9.6656405183e-01
9.8191764098e-01	9.6654897751e-01
9.8199956526e-01	9.6653398698e-01
9.8208151099e-01	9.6651905324e-01
9.8216362252e-01	9.6650413379e-01
9.8224610318e-01	9.6648917036e-01
9.8231419429e-01	9.6647682101e-01
9.8236834185e-01	9.6646699010e-01
9.8241394043e-01	9.6645869106e-01
9.8245279119e-01	9.6645159345e-01
9.8248414831e-01	9.6644584143e-01
9.8251070827e-01	9.6644093291e-01
9.8253310763e-01	9.6643674799e-01
9.8255177132e-01	9.6643320861e-01
9.8256649725e-01	9.6643037255e-01
9.8257865365e-01	9.6642797872e-01
9.8258866776e-01	9.6642594887e-01
9.8259681940e-01	9.6642423390e-01
9.8260324409e-01	9.6642282709e-01
9.8260831542e-01	9.6642165894e-01
9.8261227909e-01	9.6642067493e-01
9.8261524634e-01	9.6641985581e-01
9.8261731176e-01	9.6641918530e-01
9.8260221931e-01	9.6641979212e-01
9.8264968414e-01	9.6641184235e-01
9.8270094535e-01	9.6640356255e-01
9.8274637632e-01	9.6639625712e-01
9.8278725805e-01	9.6638970641e-01
9.8282443759e-01	9.6638376543e-01
9.8285849565e-01	9.6637833445e-01
9.8288983547e-01	9.6637334347e-01
9.8291875751e-01	9.6636874038e-01
9.8294548253e-01	9.6636448656e-01
9.8296731112e-01	9.6636095921e-01
9.8296591065e-01	9.6636075576e-01
9.8296320135e-01	9.6636073499e-01
9.8295910344e-01	9.6636090762e-01
9.8295352383e-01	9.6636128632e-01
9.8294634660e-01	9.6636188724e-01
9.8293739340e-01	9.6636273583e-01
9.8292632206e-01	9.6636388164e-01
9.8291251208e-01	9.6636541417e-01
9.8289396112e-01	9.6636760414e-01
9.8287683768e-01	9.6636968606e-01
9.8288539410e-01	9.6636833907e-01
9.8288132102e-01	9.6636918682e-01
9.8286086665e-01	9.6637385830e-01
9.8278011830e-01	9.6639431809e-01
9.8269535278e-01	9.6641433133e-01
9.8261057712e-01	9.6643213949e-01
9.8252653112e-01	9.6644743084e-01
9.8244288743e-01	9.6646018994e-01
9.8235931842e-01	9.6647011263e-01
9.8227570464e-01	9.6647635858e-01
9.8219209406e-01	9.6647758924e-01
9.8210863628e-01	9.6647212188e-01
9.8202551510e-01	9.6645821624e-01
9.8194288255e-01	9.6643451252e-01
9.8186079413e-01	9.6640037611e-01
9.8177918126e-01	9.6635531276e-01
9.8169810424e-01	9.6629983803e-01
9.8161719365e-01	9.6623412803e-01
9.8153597719e-01	9.6615410137e-01
9.8145488515e-01	9.6605102908e-01
9.8137731937e-01	9.6591475093e-01
9.8134352420e-01	9.6572311109e-01
9.8129473194e-01	9.6565872731e-01
9.8120217953e-01	9.6563311896e-01
9.8114502945e-01	9.6564290652e-01
9.8108770839e-01	9.6565346080e-01
9.8103011042e-01	9.6566485555e-01
9.8097196294e-01	9.6567703247e-01
9.8091342755e-01	9.6568984238e-01
9.8085298149e-01	9.6570339854e-01
9.8079211068e-01	9.6571740590e-01
9.8073031419e-01	9.6573187548e-01
9.8066803776e-01	9.6574669614e-01
9.8060555191e-01	9.6576179209e-01
9.8054189118e-01	9.6577727276e-01
9.8047659328e-01	9.6579318037e-01
9.8041106502e-01	9.6580929195e-01
9.8034448435e-01	9.6582570855e-01
9.8027679535e-01	9.6584242322e-01
9.8020770099e-01	9.6585946559e-01
9.8013652086e-01	9.6587692195e-01
9.8006504271e-01	9.6589452447e-01
9.7999331316e-01	9.6591225699e-01
9.7992133096e-01	9.6593011100e-01
9.7984909480e-01	9.6594807866e-01
9.7977660334e-01	9.6596615266e-01
9.7970385531e-01	9.6598432612e-01
9.7963084943e-01	9.6600259252e-01
9.7955758435e-01	9.6602094565e-01
9.7948405874e-01	9.6603937962e-01
9.7941027125e-01	9.6605788883e-01
9.7933621213e-01	9.6607646919e-01
9.7926187139e-01	9.6609511705e-01
9.7918724910e-01	9.6611382783e-01
9.7911235088e-01	9.6613259677e-01
9.7903717767e-01	9.6615142067e-01
9.7896172791e-01	9.6617029785e-01
9.7888600436e-01	9.6618922746e-01
9.7880999940e-01	9.6620821203e-01
9.7873371914e-01	9.6622725441e-01
9.7865715480e-01	9.6624636242e-01
9.7858031078e-01	9.6626554525e-01
9.7850318172e-01	9.6628481718e-01
9.7842576634e-01	9.6630419588e-01
9.7834806616e-01	9.6632370289e-01
9.7827007098e-01	9.6634336556e-01
9.7819178751e-01	9.6636321279e-01
9.7811320764e-01	9.6638327909e-01
9.7803433110e-01	9.6640360068e-01
9.7795515683e-01	9.6642421583e-01
9.7787567764e-01	9.6644516462e-01
9.7779589740e-01	9.6646648541e-01
9.7771580630e-01	9.6648821715e-01
9.7763540798e-01	9.6651039426e-01
9.7755469642e-01	9.6653304874e-01
9.7747366764e-01	9.6655620711e-01
9.7739232028e-01	9.6657988915e-01
9.7731064888e-01	9.6660410778e-01
9.7722864742e-01	9.6662886771e-01
9.7714630496e-01	9.6665416558e-01
9.7706363964e-01	9.6667998511e-01
9.7698065920e-01	9.6670630315e-01
9.7689736242e-01	9.6673309043e-01
9.7681374811e-01	9.6676031148e-01
9.7672981495e-01	9.6678792623e-01
9.7664556159e-01	9.6681589154e-01
9.7656098667e-01	9.6684416276e-01
9.7647608873e-01	9.6687269511e-01
9.7639086629e-01	9.6690144488e-01
9.7630531777e-01	9.6693037035e-01
9.7621944147e-01	9.6695943246e-01
9.7613323561e-01	9.6698859524e-01
9.7604669825e-01	9.6701782607e-01
9.7595982770e-01	9.6704709575e-01
9.7587262213e-01	9.6707637828e-01
9.7578507975e-01	9.6710575493e-01
9.7569719872e-01	9.6713519632e-01
9.7560897721e-01	9.6716458799e-01
9.7552041334e-01	9.6719391468e-01
9.7543150520e-01	9.6722316321e-01
9.7534225087e-01	9.6725232224e-01
9.7525264839e-01	9.6728138200e-01
9.7516269583e-01	9.6731033443e-01
9.7507239106e-01	9.6733917619e-01
9.7498173105e-01	9.6736794313e-01
9.7489070188e-01	9.6739708123e-01
9.7480005536e-01	9.6743123466e-01
9.7479826508e-01	9.6750025786e-01
9.7479413773e-01	9.6754555406e-01
9.7479034819e-01	9.6756962252e-01
9.7478663349e-01	9.6758591561e-01
9.7478297285e-01	9.6759577433e-01
9.7477934234e-01	9.6760189488e-01
9.7477572832e-01	9.6760614986e-01
9.7477212618e-01	9.6760945414e-01
9.7476853314e-01	9.6761228450e-01
9.7476494858e-01	9.6761484097e-01
9.7476137357e-01	9.6761727053e-01
9.7475781471e-01	9.6761943989e-01
9.7475428079e-01	9.6762127905e-01
9.7475078917e-01	9.6762262848e-01
9.7474738117e-01	9.6762309025e-01
9.7474412103e-01	9.6762183622e-01
9.7474113038e-01	9.6761744042e-01
9.7473868602e-01	9.6760663737e-01
9.7474122255e-01	9.6760099142e-01
9.7474424014e-01	9.6759989442e-01
9.7474582526e-01	9.6759633513e-01
9.7480831902e-01	9.6758397589e-01
9.7489111382e-01	9.6756858688e-01
9.7497373510e-01	9.6755319972e-01
9.7505620361e-01	9.6753790302e-01
9.7513857567e-01	9.6752267772e-01
9.7522094735e-01	9.6750749199e-01
9.7530345501e-01	9.6749230232e-01
9.7538628665e-01	9.6747705067e-01
9.7546970152e-01	9.6746165902e-01
9.7555144730e-01	9.6744639093e-01
9.7563169929e-01	9.6743111555e-01
9.7572354116e-01	9.6741353912e-01
9.7584826428e-01	9.6739206701e-01
9.7593360539e-01	9.6737754331e-01
9.7599968634e-01	9.6736639285e-01
9.7605435010e-01	9.6735722906e-01
9.7610132208e-01	9.6734939383e-01
9.7614262995e-01	9.6734252781e-01
9.7617949983e-01	9.6733641357e-01
9.7621271860e-01	9.6733091080e-01
9.7623558943e-01	9.6732695095e-01
9.7623350438e-01	9.6732658824e-01
9.7622991820e-01	9.6732642839e-01
9.7622468822e-01	9.6732648861e-01
9.7621764290e-01	9.6732678945e-01
9.7620856092e-01	9.6732735744e-01
9.7619709009e-01	9.6732823576e-01
9.7618249392e-01	9.6732951481e-01
9.7616303716e-01	9.6733138386e-01
9.7614634503e-01	9.6733305441e-01
9.7614598525e-01	9.6733248272e-01
9.7614686878e-01	9.6733177591e-01
9.7614355129e-01	9.6733172120e-01
9.7613780239e-01	9.6733203304e-01
9.7613031242e-01	9.6733260013e-01
9.7612151771e-01	9.6733335709e-01
9.7611217022e-01	9.6733421191e-01
9.7610249665e-01	9.6733512948e-01
9.7609215370e-01	9.6733614037e-01
9.7608121299e-01	9.6733723329e-01
9.7606973109e-01	9.6733839925e-01
9.7599574138e-01	9.6734670162e-01
9.7599284965e-01	9.6734487992e-01
9.7600031374e-01	9.6734155269e-01
9.7600556337e-01	9.6733851032e-01
9.7600890667e-01	9.6733570922e-01
9.7601056710e-01	9.6733310093e-01
9.7601061902e-01	9.6733066067e-01
9.7600895735e-01	9.6732838866e-01
9.7600545404e-01	9.6732629776e-01
9.7599993150e-01	9.6732443116e-01
9.7599202770e-01	9.6732282896e-01
9.7598118210e-01	9.6732155941e-01
9.7596655281e-01	9.6732073852e-01
9.7594664347e-01	9.6732057245e-01
9.7591473534e-01	9.6732172070e-01
9.7584694269e-01	9.6732434118e-01
9.7576192301e-01	9.6732843964e-01
9.7567686990e-01	9.6732711775e-01
9.7565510194e-01	9.6732566051e-01
9.7571660994e-01	9.6731390828e-01
9.7578647772e-01	9.6730083102e-01
9.7585677212e-01	9.6728768326e-01
9.7592742653e-01	9.6727447505e-01
9.7599835711e-01	9.6726120453e-01
9.7606950378e-01	9.6724785730e-01
9.7614086242e-01	9.6723439958e-01
9.7621257335e-01	9.6722076033e-01
9.7628518929e-01	9.6720678188e-01
9.7636045078e-01	9.6719206672e-01
9.7649836879e-01	9.6716749435e-01
9.7664122531e-01	9.6714237647e-01
9.7674412881e-01	9.6712448255e-01
9.7684389375e-01	9.6710724990e-01
9.7692180293e-01	9.6709377428e-01
9.7696782012e-01	9.6708572926e-01
9.7699978980e-01	9.6708004793e-01
9.7702299752e-01	9.6707583875e-01
9.7703942525e-01	9.6707280069e-01
9.7705003347e-01	9.6707091692e-01
9.7708963293e-01	9.6706690378e-01
9.7712329607e-01	9.6707214357e-01
9.7718884455e-01	9.6711684172e-01
9.7703538890e-01	9.6720796795e-01
9.7687342321e-01	9.6725932496e-01
9.7671245857e-01	9.6728432288e-01
9.7655115106e-01	9.6728783701e-01
9.7638925821e-01	9.6726618719e-01
9.7623499822e-01	9.6721452052e-01
9.7609009337e-01	9.6713035842e-01
9.7595455199e-01	9.6701554863e-01
9.7582901101e-01	9.6687563919e-01
9.7571823199e-01	9.6671702810e-01
9.7557877331e-01	9.6655106682e-01
9.7539177136e-01	9.6647173312e-01
9.7533338697e-01	9.6648199868e-01
9.7527482648e-01	9.6649311939e-01
9.7521575071e-01	9.6650518045e-01
9.7515625148e-01	9.6651803902e-01
9.7509584221e-01	9.6653161989e-01
9.7503364180e-01	9.6654593462e-01
9.7497109845e-01	9.6656068856e-01
9.7490744373e-01	9.6657592936e-01
9.7484357525e-01	9.6659147940e-01
9.7477905150e-01	9.6660736502e-01
9.7471274424e-01	9.6662371916e-01
9.7464571251e-01	9.6664036436e-01
9.7457794319e-01	9.6665728201e-01
9.7450899170e-01	9.6667451887e-01
9.7443849847e-01	9.6669211177e-01
9.7436581708e-01	9.6671014083e-01
9.7429259840e-01	9.6672835606e-01
9.7421912228e-01	9.6674670661e-01
9.7414538738e-01	9.6676518319e-01
9.7407139250e-01	9.6678377728e-01
9.7399713626e-01	9.6680248102e-01
9.7392261736e-01	9.6682128707e-01
9.7384783444e-01	9.6684018856e-01
9.7377278618e-01	9.6685917893e-01
9.7369747123e-01	9.6687825200e-01
9.7362188735e-01	9.6689740196e-01
9.7354601744e-01	9.6691662550e-01
9.7346985243e-01	9.6693591842e-01
9.7339339684e-01	9.6695527503e-01
9.7331665732e-01	9.6697468978e-01
9.7323963585e-01	9.6699415856e-01
9.7316233015e-01	9.6701367869e-01
9.7308474000e-01	9.6703324844e-01
9.7300686537e-01	9.6705286754e-01
9.7292870307e-01	9.6707253817e-01
9.7285025241e-01	9.6709226451e-01
9.7277151332e-01	9.6711205355e-01
9.7269247919e-01	9.6713191663e-01
9.7261315623e-01	9.6715186701e-01
9.7253353136e-01	9.6717192487e-01
9.7245361253e-01	9.6719211166e-01
9.7237339172e-01	9.6721245543e-01
9.7229286709e-01	9.6723298727e-01
9.7221203943e-01	9.6725374144e-01
9.7213089894e-01	9.6727475638e-01
9.7204945156e-01	9.6729607012e-01
9.7196768453e-01	9.6731772401e-01
9.7188560280e-01	9.6733975631e-01
9.7180319908e-01	9.6736220520e-01
9.7172046811e-01	9.6738510532e-01
9.7163740850e-01	9.6740848621e-01
9.7155401339e-01	9.6743237225e-01
9.7147027440e-01	9.6745678094e-01
9.7138618006e-01	9.6748172202e-01
9.7130175423e-01	9.6750719138e-01
9.7121700602e-01	9.6753317793e-01
9.7113193429e-01	9.6755966337e-01
9.7104653790e-01	9.6758662132e-01
9.7096081579e-01	9.6761401858e-01
9.7087476688e-01	9.6764181655e-01
9.7078838983e-01	9.6766997299e-01
9.7070168335e-01	9.6769844353e-01
9.7061464608e-01	9.6772718324e-01
9.7052727645e-01	9.6775614794e-01
9.7043957285e-01	9.6778529524e-01
9.7035153370e-01	9.6781458527e-01
9.7026315692e-01	9.6784398137e-01
9.7017444085e-01	9.6787345024e-01
9.7008538359e-01	9.6790296209e-01
9.6999598350e-01	9.6793256088e-01
9.6990623867e-01	9.6796228126e-01
9.6981614730e-01	9.6799197262e-01
