Phi_global	fO2_shift_IW_derived
9.8822866123e-01	-5.1319616207e+00
9.8814422426e-01	-5.1319017715e+00
9.8805945691e-01	-5.1318420192e+00
9.8797435726e-01	-5.1317823874e+00
9.8788892289e-01	-5.1317227859e+00
9.8780314627e-01	-5.1316619249e+00
9.8771696642e-01	-5.1315857749e+00
9.8771544192e-01	-5.1313754852e+00
9.8771181428e-01	-5.1312171811e+00
9.8770838920e-01	-5.1311326114e+00
9.8770500787e-01	-5.1310740874e+00
9.8770165958e-01	-5.1310391642e+00
9.8769833209e-01	-5.1310188058e+00
9.8769501791e-01	-5.1310058988e+00
9.8769171148e-01	-5.1309967043e+00
9.8768841155e-01	-5.1309893076e+00
9.8768511926e-01	-5.1309830821e+00
9.8768184156e-01	-5.1309777088e+00
9.8767858178e-01	-5.1309739430e+00
9.8767535184e-01	-5.1309726084e+00
9.8767217432e-01	-5.1309753353e+00
9.8766910951e-01	-5.1309861807e+00
9.8766623532e-01	-5.1310117609e+00
9.8766371189e-01	-5.1310644372e+00
9.8766188987e-01	-5.1311711087e+00
9.8766153974e-01	-5.1313915940e+00
9.8766396614e-01	-5.1318294874e+00
9.8766932522e-01	-5.1325394468e+00
9.8757770873e-01	-5.1336943527e+00
9.8756581262e-01	-5.1337340681e+00
9.8756659703e-01	-5.1337400841e+00
9.8751061728e-01	-5.1337353952e+00
9.8745469478e-01	-5.1337241543e+00
9.8739860985e-01	-5.1337114814e+00
9.8734251195e-01	-5.1336971567e+00
9.8728571265e-01	-5.1336812061e+00
9.8722882846e-01	-5.1336639413e+00
9.8716984244e-01	-5.1336452909e+00
9.8711049079e-01	-5.1336256665e+00
9.8705074217e-01	-5.1336051952e+00
9.8699006102e-01	-5.1335839048e+00
9.8692918119e-01	-5.1335619793e+00
9.8686789792e-01	-5.1335394561e+00
9.8680464918e-01	-5.1335161709e+00
9.8674087127e-01	-5.1334923702e+00
9.8667686885e-01	-5.1334681355e+00
9.8661163699e-01	-5.1334433596e+00
9.8654500954e-01	-5.1334180486e+00
9.8647708696e-01	-5.1333922427e+00
9.8640761673e-01	-5.1333659299e+00
9.8633790226e-01	-5.1333393136e+00
9.8626794233e-01	-5.1333124131e+00
9.8619773567e-01	-5.1332852464e+00
9.8612728103e-01	-5.1332578301e+00
9.8605657714e-01	-5.1332301799e+00
9.8598562271e-01	-5.1332023109e+00
9.8591441649e-01	-5.1331742375e+00
9.8584295712e-01	-5.1331459732e+00
9.8577124334e-01	-5.1331175312e+00
9.8569927380e-01	-5.1330889241e+00
9.8562704442e-01	-5.1330601629e+00
9.8555454696e-01	-5.1330312574e+00
9.8548177882e-01	-5.1330022163e+00
9.8540874144e-01	-5.1329730472e+00
9.8533543662e-01	-5.1329437550e+00
9.8526186496e-01	-5.1329143409e+00
9.8518802274e-01	-5.1328848012e+00
9.8511391222e-01	-5.1328551274e+00
9.8503952854e-01	-5.1328253032e+00
9.8496487444e-01	-5.1327953054e+00
9.8488994268e-01	-5.1327651003e+00
9.8481473702e-01	-5.1327346457e+00
9.8473925254e-01	-5.1327038874e+00
9.8466348794e-01	-5.1326727610e+00
9.8458744403e-01	-5.1326411919e+00
9.8451111247e-01	-5.1326090944e+00
9.8443449775e-01	-5.1325763767e+00
9.8435759436e-01	-5.1325429390e+00
9.8428040032e-01	-5.1325086779e+00
9.8420291620e-01	-5.1324734885e+00
9.8412513449e-01	-5.1324372655e+00
9.8404705993e-01	-5.1323999090e+00
9.8396868257e-01	-5.1323613237e+00
9.8389000748e-01	-5.1323214257e+00
9.8381102708e-01	-5.1322801424e+00
9.8373174138e-01	-5.1322374180e+00
9.8365214759e-01	-5.1321932150e+00
9.8357224130e-01	-5.1321475162e+00
9.8349201825e-01	-5.1321003265e+00
9.8341147137e-01	-5.1320516724e+00
9.8333060650e-01	-5.1320016031e+00
9.8324943344e-01	-5.1319501872e+00
9.8316795083e-01	-5.1318975076e+00
9.8308615725e-01	-5.1318436593e+00
9.8300405130e-01	-5.1317887459e+00
9.8292163151e-01	-5.1317328757e+00
9.8283889636e-01	-5.1316761584e+00
9.8275584430e-01	-5.1316187024e+00
9.8267247377e-01	-5.1315606124e+00
9.8258878315e-01	-5.1315019879e+00
9.8250477072e-01	-5.1314429216e+00
9.8242043468e-01	-5.1313834993e+00
9.8233577315e-01	-5.1313237991e+00
9.8225078439e-01	-5.1312638919e+00
9.8216546658e-01	-5.1312038412e+00
9.8207981794e-01	-5.1311433756e+00
9.8199383666e-01	-5.1310826273e+00
9.8190752089e-01	-5.1310218905e+00
9.8182086876e-01	-5.1309612065e+00
9.8173387840e-01	-5.1309006122e+00
9.8164654791e-01	-5.1308401397e+00
9.8155887528e-01	-5.1307798067e+00
9.8147085774e-01	-5.1307195074e+00
9.8138248415e-01	-5.1306578369e+00
9.8129591337e-01	-5.1305799148e+00
9.8129455708e-01	-5.1303593860e+00
9.8129072239e-01	-5.1302189552e+00
9.8128712520e-01	-5.1301386680e+00
9.8128359634e-01	-5.1300838303e+00
9.8128012491e-01	-5.1300511822e+00
9.8127670275e-01	-5.1300318856e+00
9.8127333815e-01	-5.1300193389e+00
9.8127005220e-01	-5.1300101791e+00
9.8126689067e-01	-5.1300027314e+00
9.8126394028e-01	-5.1299964439e+00
9.8126141466e-01	-5.1299910968e+00
9.8125962165e-01	-5.1299875204e+00
9.8125920067e-01	-5.1299866945e+00
9.8126007348e-01	-5.1299885615e+00
9.8126164380e-01	-5.1299917698e+00
9.8126362040e-01	-5.1299956875e+00
9.8126584532e-01	-5.1299999619e+00
9.8126820671e-01	-5.1300046317e+00
9.8127067242e-01	-5.1300096329e+00
9.8127323638e-01	-5.1300147980e+00
9.8127588932e-01	-5.1300199831e+00
9.8127859212e-01	-5.1300253838e+00
9.8128133819e-01	-5.1300309881e+00
9.8128412363e-01	-5.1300367708e+00
9.8128696713e-01	-5.1300423679e+00
9.8128983742e-01	-5.1300481288e+00
9.8129273246e-01	-5.1300540493e+00
9.8129565057e-01	-5.1300601261e+00
9.8129696420e-01	-5.1300888095e+00
9.8135881657e-01	-5.1301273283e+00
9.8144176671e-01	-5.1301700521e+00
9.8152474489e-01	-5.1302139844e+00
9.8160763751e-01	-5.1302591168e+00
9.8169041312e-01	-5.1303054287e+00
9.8177305219e-01	-5.1303529166e+00
9.8185554493e-01	-5.1304002470e+00
9.8193790234e-01	-5.1304465174e+00
9.8202018916e-01	-5.1304918864e+00
9.8210251692e-01	-5.1305365823e+00
9.8218509321e-01	-5.1305809006e+00
9.8226749007e-01	-5.1306248070e+00
9.8233229827e-01	-5.1306593462e+00
9.8238540203e-01	-5.1306877885e+00
9.8242866332e-01	-5.1307111254e+00
9.8246434341e-01	-5.1307305893e+00
9.8249475117e-01	-5.1307475167e+00
9.8252037858e-01	-5.1307622111e+00
9.8254116165e-01	-5.1307745615e+00
9.8255798075e-01	-5.1307850031e+00
9.8257196434e-01	-5.1307942156e+00
9.8258349816e-01	-5.1308023873e+00
9.8259284982e-01	-5.1308095922e+00
9.8260022565e-01	-5.1308157500e+00
9.8260621236e-01	-5.1308213562e+00
9.8261096816e-01	-5.1308264832e+00
9.8261462562e-01	-5.1308311909e+00
9.8260630467e-01	-5.1308468631e+00
9.8265017161e-01	-5.1308660484e+00
9.8270377716e-01	-5.1308842178e+00
9.8275093701e-01	-5.1308998443e+00
9.8279315747e-01	-5.1309135827e+00
9.8283141252e-01	-5.1309258529e+00
9.8286636057e-01	-5.1309369418e+00
9.8289845485e-01	-5.1309470541e+00
9.8292802881e-01	-5.1309563406e+00
9.8295532696e-01	-5.1309649156e+00
9.8297908196e-01	-5.1309726640e+00
9.8297779801e-01	-5.1309766038e+00
9.8297520817e-01	-5.1309804010e+00
9.8297123258e-01	-5.1309840547e+00
9.8296577805e-01	-5.1309875638e+00
9.8295872958e-01	-5.1309909252e+00
9.8294991366e-01	-5.1309941291e+00
9.8293900095e-01	-5.1309971475e+00
9.8292539839e-01	-5.1309999403e+00
9.8290721227e-01	-5.1310025578e+00
9.8288870223e-01	-5.1310049742e+00
9.8289790983e-01	-5.1310103557e+00
9.8289413489e-01	-5.1310129731e+00
9.8287388399e-01	-5.1310110199e+00
9.8279354808e-01	-5.1309913629e+00
9.8270934131e-01	-5.1309813851e+00
9.8262533926e-01	-5.1309892527e+00
9.8254230465e-01	-5.1310175895e+00
9.8245993057e-01	-5.1310683329e+00
9.8237796652e-01	-5.1311464685e+00
9.8229639370e-01	-5.1312607817e+00
9.8221516458e-01	-5.1314242116e+00
9.8213457756e-01	-5.1316538104e+00
9.8205484266e-01	-5.1319659278e+00
9.8197570201e-01	-5.1323727302e+00
9.8180419746e-01	-5.1328660357e+00
9.8171169004e-01	-5.1329206260e+00
9.8165457639e-01	-5.1329084304e+00
9.8159728532e-01	-5.1328945682e+00
9.8153972744e-01	-5.1328788293e+00
9.8148161396e-01	-5.1328613732e+00
9.8142277868e-01	-5.1328424546e+00
9.8136211468e-01	-5.1328221553e+00
9.8130127442e-01	-5.1328008922e+00
9.8123951013e-01	-5.1327786988e+00
9.8117726533e-01	-5.1327557444e+00
9.8111481126e-01	-5.1327321514e+00
9.8105069287e-01	-5.1327077816e+00
9.8098542728e-01	-5.1326827634e+00
9.8091993139e-01	-5.1326572729e+00
9.8085337457e-01	-5.1326312321e+00
9.8078532639e-01	-5.1326046140e+00
9.8071593085e-01	-5.1325774686e+00
9.8064473172e-01	-5.1325497579e+00
9.8057328242e-01	-5.1325217251e+00
9.8050158169e-01	-5.1324933918e+00
9.8042962826e-01	-5.1324647773e+00
9.8035742085e-01	-5.1324358999e+00
9.8028495814e-01	-5.1324067764e+00
9.8021223886e-01	-5.1323774228e+00
9.8013926165e-01	-5.1323478545e+00
9.8006602522e-01	-5.1323180859e+00
9.7999252820e-01	-5.1322881309e+00
9.7991876886e-01	-5.1322580029e+00
9.7984473729e-01	-5.1322277133e+00
9.7977042450e-01	-5.1321972727e+00
9.7969583037e-01	-5.1321666918e+00
9.7962096025e-01	-5.1321359808e+00
9.7954581504e-01	-5.1321051467e+00
9.7947039352e-01	-5.1320741937e+00
9.7939469809e-01	-5.1320431228e+00
9.7931872144e-01	-5.1320119286e+00
9.7924246930e-01	-5.1319806018e+00
9.7916593323e-01	-5.1319491241e+00
9.7908911740e-01	-5.1319174700e+00
9.7901201671e-01	-5.1318856033e+00
9.7893462964e-01	-5.1318534777e+00
9.7885695782e-01	-5.1318210361e+00
9.7877899117e-01	-5.1317882083e+00
9.7870073616e-01	-5.1317549158e+00
9.7862218490e-01	-5.1317210680e+00
9.7854333699e-01	-5.1316865674e+00
9.7846419151e-01	-5.1316513100e+00
9.7838474121e-01	-5.1316151875e+00
9.7830499013e-01	-5.1315780924e+00
9.7822492824e-01	-5.1315399171e+00
9.7814455940e-01	-5.1315005614e+00
9.7806387739e-01	-5.1314599323e+00
9.7798287861e-01	-5.1314179493e+00
9.7790156156e-01	-5.1313745476e+00
9.7781992078e-01	-5.1313296802e+00
9.7773795079e-01	-5.1312833211e+00
9.7765564002e-01	-5.1312354660e+00
9.7757300618e-01	-5.1311861377e+00
9.7749005719e-01	-5.1311353799e+00
9.7740679184e-01	-5.1310832552e+00
9.7732320888e-01	-5.1310298438e+00
9.7723930699e-01	-5.1309752393e+00
9.7715508483e-01	-5.1309195452e+00
9.7707054101e-01	-5.1308628708e+00
9.7698567407e-01	-5.1308053274e+00
9.7690048252e-01	-5.1307470256e+00
9.7681496477e-01	-5.1306880724e+00
9.7672911912e-01	-5.1306285692e+00
9.7664294378e-01	-5.1305686109e+00
9.7655643683e-01	-5.1305082848e+00
9.7646959655e-01	-5.1304476702e+00
9.7638242111e-01	-5.1303868387e+00
9.7629490871e-01	-5.1303255659e+00
9.7620705752e-01	-5.1302639040e+00
9.7611886571e-01	-5.1302021980e+00
9.7603033137e-01	-5.1301404935e+00
9.7594145261e-01	-5.1300788312e+00
9.7585222751e-01	-5.1300172473e+00
9.7576265410e-01	-5.1299557737e+00
9.7567273043e-01	-5.1298944384e+00
9.7558245442e-01	-5.1298332552e+00
9.7549182297e-01	-5.1297721178e+00
9.7540082226e-01	-5.1297096475e+00
9.7531061233e-01	-5.1296311373e+00
9.7530885123e-01	-5.1294139513e+00
9.7530474087e-01	-5.1292721391e+00
9.7530095156e-01	-5.1291954054e+00
9.7529723418e-01	-5.1291435945e+00
9.7529356740e-01	-5.1291127752e+00
9.7528992582e-01	-5.1290942818e+00
9.7528629237e-01	-5.1290819494e+00
9.7528265722e-01	-5.1290727254e+00
9.7527900821e-01	-5.1290651157e+00
9.7527532731e-01	-5.1290586005e+00
9.7527157426e-01	-5.1290529927e+00
9.7526769991e-01	-5.1290491040e+00
9.7526360709e-01	-5.1290478809e+00
9.7525910676e-01	-5.1290512350e+00
9.7525375654e-01	-5.1290637446e+00
9.7524692547e-01	-5.1290929750e+00
9.7523738592e-01	-5.1291534215e+00
9.7522287405e-01	-5.1292751173e+00
9.7520899100e-01	-5.1294137686e+00
9.7519593275e-01	-5.1295616602e+00
9.7518278374e-01	-5.1297260246e+00
9.7516912729e-01	-5.1299133912e+00
9.7515482204e-01	-5.1301301287e+00
9.7514040585e-01	-5.1303683801e+00
9.7512456036e-01	-5.1306494657e+00
9.7510661002e-01	-5.1310003882e+00
9.7508398836e-01	-5.1314695724e+00
9.7489259433e-01	-5.1319502810e+00
9.7483423784e-01	-5.1319371576e+00
9.7477569353e-01	-5.1319221719e+00
9.7471669248e-01	-5.1319050959e+00
9.7465722967e-01	-5.1318861959e+00
9.7459636804e-01	-5.1318656670e+00
9.7453420424e-01	-5.1318437906e+00
9.7447174007e-01	-5.1318209095e+00
9.7440812475e-01	-5.1317970496e+00
9.7434429617e-01	-5.1317724573e+00
9.7427985485e-01	-5.1317471627e+00
9.7421315402e-01	-5.1317209993e+00
9.7414616487e-01	-5.1316943068e+00
9.7407847490e-01	-5.1316670736e+00
9.7400922688e-01	-5.1316392170e+00
9.7393868764e-01	-5.1316108099e+00
9.7386585287e-01	-5.1315817386e+00
9.7379267612e-01	-5.1315523102e+00
9.7371924206e-01	-5.1315225608e+00
9.7364554940e-01	-5.1314925122e+00
9.7357159685e-01	-5.1314621843e+00
9.7349738308e-01	-5.1314315954e+00
9.7342290678e-01	-5.1314007627e+00
9.7334816663e-01	-5.1313697026e+00
9.7327316124e-01	-5.1313384305e+00
9.7319788929e-01	-5.1313069612e+00
9.7312234812e-01	-5.1312753086e+00
9.7304652014e-01	-5.1312434841e+00
9.7297039739e-01	-5.1312114994e+00
9.7289398264e-01	-5.1311793672e+00
9.7281728384e-01	-5.1311470993e+00
9.7274030313e-01	-5.1311147056e+00
9.7266303767e-01	-5.1310821926e+00
9.7258548838e-01	-5.1310495647e+00
9.7250765401e-01	-5.1310168219e+00
9.7242953262e-01	-5.1309839594e+00
9.7235112238e-01	-5.1309509661e+00
9.7227242432e-01	-5.1309178237e+00
9.7219343067e-01	-5.1308845039e+00
9.7211414840e-01	-5.1308509703e+00
9.7203456468e-01	-5.1308171726e+00
9.7195468644e-01	-5.1307830518e+00
9.7187450689e-01	-5.1307485347e+00
9.7179402296e-01	-5.1307135380e+00
9.7171323674e-01	-5.1306779684e+00
9.7163213680e-01	-5.1306417227e+00
9.7155073076e-01	-5.1306046944e+00
9.7146900414e-01	-5.1305667704e+00
9.7138696364e-01	-5.1305278408e+00
9.7130460017e-01	-5.1304877963e+00
9.7122191009e-01	-5.1304465355e+00
9.7113889120e-01	-5.1304039677e+00
9.7105553654e-01	-5.1303600154e+00
9.7097183889e-01	-5.1303146189e+00
9.7088778416e-01	-5.1302677380e+00
9.7080339638e-01	-5.1302193609e+00
9.7071868618e-01	-5.1301694976e+00
9.7063365253e-01	-5.1301181803e+00
9.7054829434e-01	-5.1300654631e+00
9.7046261052e-01	-5.1300114197e+00
9.7037659989e-01	-5.1299561400e+00
9.7029026124e-01	-5.1298997256e+00
9.7020359323e-01	-5.1298422855e+00
9.7011659459e-01	-5.1297839329e+00
9.7002926378e-01	-5.1297247808e+00
9.6994159921e-01	-5.1296649395e+00
9.6985359912e-01	-5.1296045141e+00
9.6976526156e-01	-5.1295436030e+00
9.6967658486e-01	-5.1294822969e+00
9.6958756721e-01	-5.1294206781e+00
9.6949820681e-01	-5.1293586525e+00
9.6940850187e-01	-5.1292960354e+00
9.6931845051e-01	-5.1292333049e+00
9.6922805086e-01	-5.1291705138e+00
9.6913730099e-01	-5.1291077086e+00
9.6904619896e-01	-5.1290449305e+00
9.6895474282e-01	-5.1289822156e+00
9.6886293059e-01	-5.1289195961e+00
9.6877076026e-01	-5.1288571004e+00
9.6867822979e-01	-5.1287947533e+00
9.6858533705e-01	-5.1287325675e+00
9.6849207883e-01	-5.1286704555e+00
9.6839844056e-01	-5.1286072642e+00
9.6830429184e-01	-5.1285305061e+00
9.6829616536e-01	-5.1283353252e+00
9.6829158323e-01	-5.1281655815e+00
9.6828761009e-01	-5.1280919042e+00
9.6828372389e-01	-5.1280426602e+00
9.6827989902e-01	-5.1280133597e+00
9.6827610598e-01	-5.1279955016e+00
9.6827232834e-01	-5.1279833156e+00
9.6826856103e-01	-5.1279740217e+00
9.6826479839e-01	-5.1279662835e+00
9.6826103420e-01	-5.1279596188e+00
9.6825725709e-01	-5.1279539119e+00
9.6825346145e-01	-5.1279500135e+00
9.6824962844e-01	-5.1279489551e+00
9.6824571981e-01	-5.1279528459e+00
9.6824165180e-01	-5.1279666360e+00
9.6823731335e-01	-5.1279985533e+00
9.6823250117e-01	-5.1280641285e+00
9.6822680491e-01	-5.1282005296e+00
9.6821973543e-01	-5.1284848749e+00
9.6821207271e-01	-5.1290280384e+00
9.6820528753e-01	-5.1297284195e+00
9.6817330417e-01	-5.1306466880e+00
9.6801892861e-01	-5.1309583670e+00
9.6795929137e-01	-5.1309440971e+00
9.6789947840e-01	-5.1309277109e+00
9.6783890050e-01	-5.1309090285e+00
9.6777803905e-01	-5.1308884759e+00
9.6771487202e-01	-5.1308661331e+00
9.6765115467e-01	-5.1308425409e+00
9.6758663650e-01	-5.1308178695e+00
9.6752139305e-01	-5.1307922807e+00
9.6745592538e-01	-5.1307659609e+00
9.6738840343e-01	-5.1307387318e+00
9.6731988034e-01	-5.1307108167e+00
9.6725101271e-01	-5.1306823682e+00
9.6718052054e-01	-5.1306532479e+00
9.6710859710e-01	-5.1306235241e+00
9.6703427933e-01	-5.1305930918e+00
9.6695933439e-01	-5.1305622382e+00
9.6688412605e-01	-5.1305310433e+00
9.6680865304e-01	-5.1304995312e+00
9.6673291404e-01	-5.1304677235e+00
9.6665690771e-01	-5.1304356403e+00
9.6658063271e-01	-5.1304033001e+00
9.6650408769e-01	-5.1303707203e+00
9.6642727129e-01	-5.1303379172e+00
9.6635018212e-01	-5.1303049065e+00
9.6627281448e-01	-5.1302717025e+00
9.6619514446e-01	-5.1302383162e+00
9.6611716394e-01	-5.1302047603e+00
9.6603888378e-01	-5.1301710496e+00
9.6596030942e-01	-5.1301371969e+00
9.6588144391e-01	-5.1301032136e+00
9.6580229038e-01	-5.1300691094e+00
9.6572283852e-01	-5.1300348895e+00
9.6564309916e-01	-5.1300005594e+00
9.6556305858e-01	-5.1299661166e+00
9.6548272841e-01	-5.1299315571e+00
9.6540209284e-01	-5.1298968664e+00
9.6532116288e-01	-5.1298620259e+00
9.6523992759e-01	-5.1298270045e+00
9.6515838919e-01	-5.1297917624e+00
9.6507654593e-01	-5.1297562475e+00
