Time	R_int	R_core	R_solvus	T_surf	T_magma	T_cmb	gravity	Phi_global	RF_depth	M_mantle_solid	M_mantle_liquid	R_obs	P_surf	fO2_shift_IW_derived
9.8054211051e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041863399e+03	3.8088041945e+03	5.4595569078e+03	7.7678158674e+00	9.9973722997e-01	5.1839464883e-01	0.0000000000e+00	4.1146233838e+24	7.8302984437e+06	1.9771239310e+03	4.0000000000e+00
9.8054236183e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041870185e+03	3.8089050084e+03	5.4442862608e+03	7.7678158674e+00	9.9967684002e-01	5.1839464883e-01	0.0000000000e+00	4.1143010457e+24	7.8303553302e+06	1.9778949282e+03	4.0000000000e+00
9.8054256956e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041877052e+03	3.8090195818e+03	5.4290156138e+03	7.7678158674e+00	9.9961354472e-01	5.1839464883e-01	0.0000000000e+00	4.1139683510e+24	7.8304199469e+06	1.9787714053e+03	4.0000000000e+00
9.8054274683e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041884006e+03	3.8091451135e+03	5.4137449665e+03	7.7678158674e+00	9.9954902275e-01	5.1839464883e-01	0.0000000000e+00	4.1136310255e+24	7.8304907174e+06	1.9797320416e+03	4.0000000000e+00
9.8054290160e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041891052e+03	3.8092796924e+03	5.3984743190e+03	7.7678158674e+00	9.9948419893e-01	5.1839464883e-01	0.0000000000e+00	4.1132922368e+24	7.8305665664e+06	1.9807623111e+03	4.0000000000e+00
9.8054303909e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041898195e+03	3.8094219679e+03	5.3832036708e+03	7.7678158674e+00	9.9941907117e-01	5.1839464883e-01	0.0000000000e+00	4.1129520400e+24	7.8306467341e+06	1.9818519738e+03	4.0000000000e+00
9.8054316287e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041905438e+03	3.8095709475e+03	5.3679330234e+03	7.7678158674e+00	9.9935363733e-01	5.1839464883e-01	0.0000000000e+00	4.1126104761e+24	7.8307306621e+06	1.9829935147e+03	4.0000000000e+00
9.8054327553e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041912786e+03	3.8097258741e+03	5.3526623756e+03	7.7678158674e+00	9.9928789528e-01	5.1839464883e-01	0.0000000000e+00	4.1122675764e+24	7.8308179241e+06	1.9841812127e+03	4.0000000000e+00
9.8054337896e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041920255e+03	3.8098861514e+03	5.3373917277e+03	7.7678158674e+00	9.9922184284e-01	5.1839464883e-01	0.0000000000e+00	4.1119233655e+24	7.8309081839e+06	1.9854105698e+03	4.0000000000e+00
9.8054347463e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041927851e+03	3.8100512968e+03	5.3221210798e+03	7.7678158674e+00	9.9915547783e-01	5.1839464883e-01	0.0000000000e+00	4.1115778632e+24	7.8310011691e+06	1.9866779515e+03	4.0000000000e+00
9.8054356369e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041935566e+03	3.8102209103e+03	5.3068504316e+03	7.7678158674e+00	9.9908879791e-01	5.1839464883e-01	0.0000000000e+00	4.1112304721e+24	7.8310966552e+06	1.9879803526e+03	4.0000000000e+00
9.8054364702e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041943402e+03	3.8103946539e+03	5.2915797853e+03	7.7678158674e+00	9.9902180066e-01	5.1839464883e-01	0.0000000000e+00	4.1108804074e+24	7.8311944516e+06	1.9893152377e+03	4.0000000000e+00
9.8054372537e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041951363e+03	3.8105722371e+03	5.2763091368e+03	7.7678158674e+00	9.9895448410e-01	5.1839464883e-01	0.0000000000e+00	4.1105291217e+24	7.8312943944e+06	1.9906804316e+03	4.0000000000e+00
9.8054379933e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041959453e+03	3.8107534060e+03	5.2610384882e+03	7.7678158674e+00	9.9888684598e-01	5.1839464883e-01	0.0000000000e+00	4.1101766224e+24	7.8313963405e+06	1.9920740376e+03	4.0000000000e+00
9.8054386940e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041967669e+03	3.8109379360e+03	5.2457678419e+03	7.7678158674e+00	9.9881888403e-01	5.1839464883e-01	0.0000000000e+00	4.1098229157e+24	7.8315001629e+06	1.9934943779e+03	4.0000000000e+00
9.8054393599e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041976015e+03	3.8111256253e+03	5.2304971916e+03	7.7678158674e+00	9.9875059592e-01	5.1839464883e-01	0.0000000000e+00	4.1094680063e+24	7.8316057477e+06	1.9949399500e+03	4.0000000000e+00
9.8054399945e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041984505e+03	3.8113162906e+03	5.2152265418e+03	7.7678158674e+00	9.9868197933e-01	5.1839464883e-01	0.0000000000e+00	4.1091118990e+24	7.8317129910e+06	1.9964093888e+03	4.0000000000e+00
9.8054406009e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5041993155e+03	3.8115097633e+03	5.1999558916e+03	7.7678158674e+00	9.9861303158e-01	5.1839464883e-01	0.0000000000e+00	4.1087535601e+24	7.8318217971e+06	1.9979014404e+03	4.0000000000e+00
9.8054411816e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042001979e+03	3.8117058866e+03	5.1846852418e+03	7.7678158674e+00	9.9854375042e-01	5.1839464883e-01	0.0000000000e+00	4.1083935238e+24	7.8319320769e+06	1.9994149389e+03	4.0000000000e+00
9.8054417388e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042010949e+03	3.8119045130e+03	5.1694145906e+03	7.7678158674e+00	9.9847413363e-01	5.1839464883e-01	0.0000000000e+00	4.1080323140e+24	7.8320437484e+06	2.0009487881e+03	4.0000000000e+00
9.8054422745e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042020060e+03	3.8121055025e+03	5.1541439409e+03	7.7678158674e+00	9.9840417880e-01	5.1839464883e-01	0.0000000000e+00	4.1076699335e+24	7.8321567325e+06	2.0025019463e+03	4.0000000000e+00
9.8054427904e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042029313e+03	3.8123087209e+03	5.1388732904e+03	7.7678158674e+00	9.9833388349e-01	5.1839464883e-01	0.0000000000e+00	4.1073063839e+24	7.8322709533e+06	2.0040734151e+03	4.0000000000e+00
9.8054432879e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042038707e+03	3.8125140390e+03	5.1236026389e+03	7.7678158674e+00	9.9826324525e-01	5.1839464883e-01	0.0000000000e+00	4.1069416668e+24	7.8323863378e+06	2.0056622310e+03	4.0000000000e+00
9.8054437684e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042048248e+03	3.8127213317e+03	5.1083319871e+03	7.7678158674e+00	9.9819226130e-01	5.1839464883e-01	0.0000000000e+00	4.1065751466e+24	7.8325028151e+06	2.0072674606e+03	4.0000000000e+00
9.8054442330e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042057938e+03	3.8129304778e+03	5.0930613371e+03	7.7678158674e+00	9.9812092909e-01	5.1839464883e-01	0.0000000000e+00	4.1062067637e+24	7.8326203170e+06	2.0088881993e+03	4.0000000000e+00
9.8054446828e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042067775e+03	3.8131413610e+03	5.0777906852e+03	7.7678158674e+00	9.9804924638e-01	5.1839464883e-01	0.0000000000e+00	4.1058372229e+24	7.8327387775e+06	2.0105235762e+03	4.0000000000e+00
9.8054451186e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042077762e+03	3.8133538704e+03	5.0625200351e+03	7.7678158674e+00	9.9797721062e-01	5.1839464883e-01	0.0000000000e+00	4.1054665236e+24	7.8328581341e+06	2.0121727621e+03	4.0000000000e+00
9.8054455414e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042087899e+03	3.8135679033e+03	5.0472493849e+03	7.7678158674e+00	9.9790481923e-01	5.1839464883e-01	0.0000000000e+00	4.1050946627e+24	7.8329783285e+06	2.0138349865e+03	4.0000000000e+00
9.8054459519e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042098188e+03	3.8137833677e+03	5.0319787329e+03	7.7678158674e+00	9.9783206959e-01	5.1839464883e-01	0.0000000000e+00	4.1047216351e+24	7.8330993088e+06	2.0155095626e+03	4.0000000000e+00
9.8054463509e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042108629e+03	3.8140001871e+03	5.0167080811e+03	7.7678158674e+00	9.9775895860e-01	5.1839464883e-01	0.0000000000e+00	4.1043465451e+24	7.8332210317e+06	2.0171959208e+03	4.0000000000e+00
9.8054467390e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042119222e+03	3.8142183063e+03	5.0014374348e+03	7.7678158674e+00	9.9768548388e-01	5.1839464883e-01	0.0000000000e+00	4.1039699324e+24	7.8333434657e+06	2.0188936562e+03	4.0000000000e+00
9.8054471169e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042129970e+03	3.8144376994e+03	4.9861667840e+03	7.7678158674e+00	9.9761164288e-01	5.1839464883e-01	0.0000000000e+00	4.1035921216e+24	7.8334665960e+06	2.0206025899e+03	4.0000000000e+00
9.8054474853e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042140872e+03	3.8146583786e+03	4.9708961332e+03	7.7678158674e+00	9.9753743290e-01	5.1839464883e-01	0.0000000000e+00	4.1032130899e+24	7.8335904290e+06	2.0223228405e+03	4.0000000000e+00
9.8054478448e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5042151930e+03	3.8148804053e+03	4.9556254868e+03	7.7678158674e+00	9.9746285120e-01	5.1839464883e-01	0.0000000000e+00	4.1028328058e+24	7.8337149987e+06	2.0240549106e+03	4.0000000000e+00
9.8054481962e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5151022673e+03	3.8151039031e+03	4.9403548350e+03	7.7678158674e+00	9.9738789468e-01	5.1839464883e-01	0.0000000000e+00	4.1024508120e+24	7.8340990503e+06	2.0257997900e+03	4.0000000000e+00
9.8054485402e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5154328845e+03	3.8153290690e+03	4.9250841839e+03	7.7678158674e+00	9.9731256034e-01	5.1839464883e-01	0.0000000000e+00	4.1020667552e+24	7.8342256797e+06	2.0275590449e+03	4.0000000000e+00
9.8054488776e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5154329023e+03	3.8155561937e+03	4.9098135328e+03	7.7678158674e+00	9.9723684574e-01	5.1839464883e-01	0.0000000000e+00	4.1016813064e+24	7.8343533933e+06	2.0293349781e+03	4.0000000000e+00
9.8054492093e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5154329368e+03	3.8157856676e+03	4.8945428864e+03	7.7678158674e+00	9.9716074803e-01	5.1839464883e-01	0.0000000000e+00	4.1012943928e+24	7.8344824099e+06	2.0311306811e+03	4.0000000000e+00
9.8054495362e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5154329893e+03	3.8160179943e+03	4.8792722328e+03	7.7678158674e+00	9.9708426419e-01	5.1839464883e-01	0.0000000000e+00	4.1009059282e+24	7.8346130119e+06	2.0329501406e+03	4.0000000000e+00
9.8054498594e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5154330623e+03	3.8162537976e+03	4.8640015864e+03	7.7678158674e+00	9.9700739119e-01	5.1839464883e-01	0.0000000000e+00	4.1005156712e+24	7.8347455481e+06	2.0347983008e+03	4.0000000000e+00
9.8054501800e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5154331539e+03	3.8164938251e+03	4.8487309350e+03	7.7678158674e+00	9.9693012545e-01	5.1839464883e-01	0.0000000000e+00	4.1001228379e+24	7.8348804387e+06	2.0366810900e+03	4.0000000000e+00
9.8054504992e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5154332628e+03	3.8167389425e+03	4.8334602834e+03	7.7678158674e+00	9.9685246452e-01	5.1839464883e-01	0.0000000000e+00	4.0997281923e+24	7.8350181702e+06	2.0386053873e+03	4.0000000000e+00
9.8054508181e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5154333891e+03	3.8169901245e+03	4.8181896367e+03	7.7678158674e+00	9.9677440535e-01	5.1839464883e-01	0.0000000000e+00	4.0993316341e+24	7.8351592893e+06	2.0405789520e+03	4.0000000000e+00
9.8054511380e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5154335332e+03	3.8172484375e+03	4.8029189852e+03	7.7678158674e+00	9.9669594474e-01	5.1839464883e-01	0.0000000000e+00	4.0989330695e+24	7.8353043934e+06	2.0426102920e+03	4.0000000000e+00
9.8054514600e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5154336957e+03	3.8175150149e+03	4.7876483389e+03	7.7678158674e+00	9.9661707960e-01	5.1839464883e-01	0.0000000000e+00	4.0985324182e+24	7.8354541175e+06	2.0447084792e+03	4.0000000000e+00
9.8054517854e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5154338773e+03	3.8177910283e+03	4.7723776925e+03	7.7678158674e+00	9.9653780653e-01	5.1839464883e-01	0.0000000000e+00	4.0981293937e+24	7.8356091181e+06	2.0468829217e+03	4.0000000000e+00
9.8054521154e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5154340785e+03	3.8180776513e+03	4.7571070459e+03	7.7678158674e+00	9.9645812215e-01	5.1839464883e-01	0.0000000000e+00	4.0977237626e+24	7.8357700523e+06	2.0491430874e+03	4.0000000000e+00
9.8054524508e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5154343000e+03	3.8183760211e+03	4.7418363947e+03	7.7678158674e+00	9.9637802364e-01	5.1839464883e-01	0.0000000000e+00	4.0973159927e+24	7.8359375560e+06	2.0514981997e+03	4.0000000000e+00
9.8054527929e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5154345428e+03	3.8186871946e+03	4.7265657484e+03	7.7678158674e+00	9.9629750783e-01	5.1839464883e-01	0.0000000000e+00	4.0969060922e+24	7.8361122197e+06	2.0539568977e+03	4.0000000000e+00
9.8054531423e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5154348074e+03	3.8190121047e+03	4.7112951020e+03	7.7678158674e+00	9.9621657145e-01	5.1839464883e-01	0.0000000000e+00	4.0964940897e+24	7.8362945636e+06	2.0565268872e+03	4.0000000000e+00
9.8054535002e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5179859084e+03	3.8193515152e+03	4.6960244556e+03	7.7678158674e+00	9.9613521128e-01	5.1839464883e-01	0.0000000000e+00	4.0960800304e+24	7.8353407055e+06	2.0592145824e+03	4.0000000000e+00
9.8054538670e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5183098767e+03	3.8197059871e+03	4.6807538092e+03	7.7678158674e+00	9.9605342404e-01	5.1839464883e-01	0.0000000000e+00	4.0956639722e+24	7.8355397291e+06	2.0620248357e+03	4.0000000000e+00
9.8054542437e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5183099185e+03	3.8200758201e+03	4.6654831628e+03	7.7678158674e+00	9.9597120646e-01	5.1839464883e-01	0.0000000000e+00	4.0952459800e+24	7.8357473403e+06	2.0649604649e+03	4.0000000000e+00
9.8054546309e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5183099921e+03	3.8204610602e+03	4.6502125163e+03	7.7678158674e+00	9.9588855521e-01	5.1839464883e-01	0.0000000000e+00	4.0948261215e+24	7.8359635584e+06	2.0680223032e+03	4.0000000000e+00
9.8054550292e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5183100949e+03	3.8208614780e+03	4.6349418658e+03	7.7678158674e+00	9.9580546667e-01	5.1839464883e-01	0.0000000000e+00	4.0944041983e+24	7.8361882510e+06	2.0712090137e+03	4.0000000000e+00
9.8054554392e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5183102257e+03	3.8212765819e+03	4.6196712184e+03	7.7678158674e+00	9.9572193771e-01	5.1839464883e-01	0.0000000000e+00	4.0939804799e+24	7.8364211370e+06	2.0745171780e+03	4.0000000000e+00
9.8054558616e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5183103855e+03	3.8217056411e+03	4.6044005663e+03	7.7678158674e+00	9.9563796494e-01	5.1839464883e-01	0.0000000000e+00	4.0935550957e+24	7.8366618009e+06	2.0779414669e+03	4.0000000000e+00
9.8054562970e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5183105749e+03	3.8221477254e+03	4.5891299199e+03	7.7678158674e+00	9.9555354498e-01	5.1839464883e-01	0.0000000000e+00	4.0931280910e+24	7.8369097144e+06	2.0814749389e+03	4.0000000000e+00
9.8054567460e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5183107937e+03	3.8226017520e+03	4.5738592730e+03	7.7678158674e+00	9.9546867428e-01	5.1839464883e-01	0.0000000000e+00	4.0926995031e+24	7.8371642642e+06	2.0851093999e+03	4.0000000000e+00
9.8054572093e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5183110439e+03	3.8230665372e+03	4.5585886264e+03	7.7678158674e+00	9.9538334933e-01	5.1839464883e-01	0.0000000000e+00	4.0922693626e+24	7.8374247801e+06	2.0888358090e+03	4.0000000000e+00
9.8054576877e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5208150319e+03	3.8235408468e+03	4.5433179796e+03	7.7678158674e+00	9.9529756654e-01	5.1839464883e-01	0.0000000000e+00	4.0918376936e+24	7.8365107951e+06	2.0926446696e+03	4.0000000000e+00
9.8054581818e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5211403854e+03	3.8240234510e+03	4.5280473333e+03	7.7678158674e+00	9.9521132230e-01	5.1839464883e-01	0.0000000000e+00	4.0914045140e+24	7.8367813397e+06	2.0965264631e+03	4.0000000000e+00
9.8054586925e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5211404459e+03	3.8245131293e+03	4.5127766870e+03	7.7678158674e+00	9.9512461294e-01	5.1839464883e-01	0.0000000000e+00	4.0909698367e+24	7.8370557807e+06	2.1004716911e+03	4.0000000000e+00
9.8054592206e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5211405437e+03	3.8250087385e+03	4.4975060406e+03	7.7678158674e+00	9.9503743477e-01	5.1839464883e-01	0.0000000000e+00	4.0905336702e+24	7.8373334733e+06	2.1044714174e+03	4.0000000000e+00
9.8054597671e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5211406747e+03	3.8255092163e+03	4.4822353942e+03	7.7678158674e+00	9.9494978386e-01	5.1839464883e-01	0.0000000000e+00	4.0900958808e+24	7.8376138196e+06	2.1085173013e+03	4.0000000000e+00
9.8054603328e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5211408397e+03	3.8260135942e+03	4.4669647474e+03	7.7678158674e+00	9.9486165636e-01	5.1839464883e-01	0.0000000000e+00	4.0896564227e+24	7.8378962725e+06	2.1126017075e+03	4.0000000000e+00
9.8054609189e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5211410392e+03	3.8265210032e+03	4.4516941010e+03	7.7678158674e+00	9.9477304867e-01	5.1839464883e-01	0.0000000000e+00	4.0892154810e+24	7.8381803414e+06	2.1167177553e+03	4.0000000000e+00
9.8054615264e+03	7.1175112935e+06	3.4278315260e+06	0.0000000000e+00	3.5211412729e+03	3.8270306735e+03	4.4364234546e+03	7.7678158674e+00	9.9468395691e-01	5.1839464883e-01	0.0000000000e+00	4.0887730526e+24	7.8384655920e+06	2.1208593238e+03	4.0000000000e+00
