Time	R_int	R_core	R_solvus	T_surf	T_magma	T_cmb	gravity	Phi_global	RF_depth	M_mantle_solid	M_mantle_liquid	R_obs	P_surf	fO2_shift_IW_derived
3.8895692534e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4781120621e+03	3.8744141118e+03	5.0816397923e+03	2.4859177551e+01	9.8733770715e-01	5.2613804700e-01	4.6467824701e+24	3.7659632200e+25	1.3129607099e+07	2.8714295798e+03	4.0000000000e+00
3.8895695973e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4818946798e+03	3.8792256859e+03	5.0816397924e+03	2.4859177551e+01	9.8733688260e-01	5.2613804700e-01	4.6492660793e+24	3.7657148591e+25	1.3129888788e+07	2.9182568337e+03	4.0000000000e+00
3.8895698349e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4822116341e+03	3.8810683274e+03	5.0816397925e+03	2.4859177551e+01	9.8733470816e-01	5.2613804700e-01	4.6499109505e+24	3.7656503720e+25	1.3130169455e+07	2.9363881337e+03	4.0000000000e+00
3.8895701117e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4822118561e+03	3.8822645381e+03	5.0816397926e+03	2.4859177551e+01	9.8733261254e-01	5.2613804700e-01	4.6503182952e+24	3.7656096375e+25	1.3130351340e+07	2.9482181268e+03	4.0000000000e+00
3.8895705158e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4849256577e+03	3.8831622563e+03	5.0816397928e+03	2.4859177551e+01	9.8733054406e-01	5.2613804700e-01	4.6506438270e+24	3.7655770843e+25	1.3130166086e+07	2.9571270130e+03	4.0000000000e+00
3.8895711073e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852937513e+03	3.8837696901e+03	5.0816397931e+03	2.4859177551e+01	9.8732849910e-01	5.2613804700e-01	4.6508984852e+24	3.7655516185e+25	1.3130258334e+07	2.9631702685e+03	4.0000000000e+00
3.8895719743e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852937649e+03	3.8841573614e+03	5.0816397934e+03	2.4859177551e+01	9.8732647116e-01	5.2613804700e-01	4.6511018712e+24	3.7655312799e+25	1.3130317172e+07	2.9670336540e+03	4.0000000000e+00
3.8895732537e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852937954e+03	3.8844046333e+03	5.0816397940e+03	2.4859177551e+01	9.8732445401e-01	5.2613804700e-01	4.6512732741e+24	3.7655141396e+25	1.3130354685e+07	2.9695006362e+03	4.0000000000e+00
3.8895753025e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852938380e+03	3.8845801276e+03	5.0816397948e+03	2.4859177551e+01	9.8732244264e-01	5.2613804700e-01	4.6514355896e+24	3.7654979081e+25	1.3130381300e+07	2.9712528796e+03	4.0000000000e+00
3.8895784059e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852938894e+03	3.8847074175e+03	5.0816397961e+03	2.4859177551e+01	9.8732043551e-01	5.2613804700e-01	4.6515850852e+24	3.7654829585e+25	1.3130400598e+07	2.9725245945e+03	4.0000000000e+00
3.8895831077e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852939480e+03	3.8848098483e+03	5.0816397981e+03	2.4859177551e+01	9.8731843107e-01	5.2613804700e-01	4.6517264902e+24	3.7654688180e+25	1.3130416123e+07	2.9735484385e+03	4.0000000000e+00
3.8895902320e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852940128e+03	3.8848980028e+03	5.0816398010e+03	2.4859177551e+01	9.8731642860e-01	5.2613804700e-01	4.6518619426e+24	3.7654552728e+25	1.3130429482e+07	2.9744299319e+03	4.0000000000e+00
3.8896010274e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852940832e+03	3.8849768097e+03	5.0816398054e+03	2.4859177551e+01	9.8731442779e-01	5.2613804700e-01	4.6519923708e+24	3.7654422300e+25	1.3130441422e+07	2.9752182264e+03	4.0000000000e+00
3.8896182385e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852941589e+03	3.8850517574e+03	5.0816398123e+03	2.4859177551e+01	9.8731242856e-01	5.2613804700e-01	4.6521232720e+24	3.7654291398e+25	1.3130452775e+07	2.9759681328e+03	4.0000000000e+00
3.8896459109e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852942397e+03	3.8851231507e+03	5.0816398233e+03	2.4859177551e+01	9.8731043116e-01	5.2613804700e-01	4.6522530106e+24	3.7654161660e+25	1.3130463589e+07	2.9766826709e+03	4.0000000000e+00
3.8896892458e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852943253e+03	3.8851890233e+03	5.0816398403e+03	2.4859177551e+01	9.8730843596e-01	5.2613804700e-01	4.6523761433e+24	3.7654038527e+25	1.3130473565e+07	2.9773421427e+03	4.0000000000e+00
3.8897570981e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852944152e+03	3.8852491878e+03	5.0816398667e+03	2.4859177551e+01	9.8730644356e-01	5.2613804700e-01	4.6524908098e+24	3.7653923861e+25	1.3130482674e+07	2.9779446376e+03	4.0000000000e+00
3.8898633212e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852945090e+03	3.8853025663e+03	5.0816399077e+03	2.4859177551e+01	9.8730445503e-01	5.2613804700e-01	4.6525938663e+24	3.7653820804e+25	1.3130490754e+07	2.9784793323e+03	4.0000000000e+00
3.8900364750e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852946061e+03	3.8853482381e+03	5.0816399739e+03	2.4859177551e+01	9.8730247272e-01	5.2613804700e-01	4.6526827319e+24	3.7653731939e+25	1.3130497665e+07	2.9789369762e+03	4.0000000000e+00
3.8903266807e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852947057e+03	3.8853810889e+03	5.0816400837e+03	2.4859177551e+01	9.8730050068e-01	5.2613804700e-01	4.6527467430e+24	3.7653667927e+25	1.3130502631e+07	2.9792663323e+03	4.0000000000e+00
3.8907973212e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852948060e+03	3.8853908879e+03	5.0816402598e+03	2.4859177551e+01	9.8729854385e-01	5.2613804700e-01	4.6527651188e+24	3.7653649552e+25	1.3130504101e+07	2.9793649330e+03	4.0000000000e+00
3.8915604334e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852947644e+03	3.8853643907e+03	5.0816405426e+03	2.4859177551e+01	9.8729661117e-01	5.2613804700e-01	4.6527109923e+24	3.7653703678e+25	1.3130500069e+07	2.9791001676e+03	4.0000000000e+00
3.8927975354e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852934323e+03	3.8852799874e+03	5.0816409964e+03	2.4859177551e+01	9.8729471718e-01	5.2613804700e-01	4.6525407927e+24	3.7653873878e+25	1.3130487258e+07	2.9782558564e+03	4.0000000000e+00
3.8949374634e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852862552e+03	3.8850896727e+03	5.0816417731e+03	2.4859177551e+01	9.8729289665e-01	5.2613804700e-01	4.6521580642e+24	3.7654256606e+25	1.3130458390e+07	2.9763523150e+03	4.0000000000e+00
3.8986077856e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4852583002e+03	3.8847164718e+03	5.0816430911e+03	2.4859177551e+01	9.8729119961e-01	5.2613804700e-01	4.6514086805e+24	3.7655005990e+25	1.3130401793e+07	2.9726225135e+03	4.0000000000e+00
3.9047904336e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4851657595e+03	3.8840407073e+03	5.0816452874e+03	2.4859177551e+01	9.8728970431e-01	5.2613804700e-01	4.6500542062e+24	3.7656360464e+25	1.3130299313e+07	2.9658801180e+03	4.0000000000e+00
3.9148294815e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4848971425e+03	3.8828978468e+03	5.0816488163e+03	2.4859177551e+01	9.8728857417e-01	5.2613804700e-01	4.6477700677e+24	3.7658644603e+25	1.3130125983e+07	2.9545110539e+03	4.0000000000e+00
3.9308919582e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4831364167e+03	3.8810232480e+03	5.0816544052e+03	2.4859177551e+01	9.8728800615e-01	5.2613804700e-01	4.6440411546e+24	3.7662373516e+25	1.3130030168e+07	2.9359549239e+03	4.0000000000e+00
3.9565919208e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4811329035e+03	3.8779535150e+03	5.0816632591e+03	2.4859177551e+01	9.8728835605e-01	5.2613804700e-01	4.6379829489e+24	3.7668431722e+25	1.3129781676e+07	2.9058151068e+03	4.0000000000e+00
3.9977118610e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4778527954e+03	3.8729288722e+03	5.0816772885e+03	2.4859177551e+01	9.8728996875e-01	5.2613804700e-01	4.6281967540e+24	3.7678217916e+25	1.3129372639e+07	2.8571369174e+03	4.0000000000e+00
4.0635037654e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4724126332e+03	3.8646385679e+03	5.0816995221e+03	2.4859177551e+01	9.8729359440e-01	5.2613804700e-01	4.6124067920e+24	3.7694007878e+25	1.3128695430e+07	2.7785759103e+03	4.0000000000e+00
4.1687708123e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4634006330e+03	3.8507717789e+03	5.0817347621e+03	2.4859177551e+01	9.8728218576e-01	5.2613804700e-01	4.5879818701e+24	3.7718432800e+25	1.3127542356e+07	2.6519435195e+03	4.0000000000e+00
4.2451692407e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4565543623e+03	3.8403400694e+03	5.1817347621e+03	2.4859177551e+01	9.8717134501e-01	5.2613804700e-01	4.5746521090e+24	3.7731762561e+25	1.3126668999e+07	2.5605286014e+03	4.0000000000e+00
4.2452436518e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568469838e+03	3.8403364114e+03	5.2579716959e+03	2.4859177551e+01	9.8710540445e-01	5.2613804700e-01	4.5777153015e+24	3.7728699369e+25	1.3126668329e+07	2.5605150435e+03	4.0000000000e+00
4.2452440179e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568469807e+03	3.8403548147e+03	5.2583435344e+03	2.4859177551e+01	9.8703908179e-01	5.2613804700e-01	4.5807893582e+24	3.7725625312e+25	1.3126671053e+07	2.5606906655e+03	4.0000000000e+00
4.2452442240e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568469818e+03	3.8403900430e+03	5.2585528356e+03	2.4859177551e+01	9.8697335891e-01	5.2613804700e-01	4.5838637926e+24	3.7722550878e+25	1.3126676363e+07	2.5610110614e+03	4.0000000000e+00
4.2452443696e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568469885e+03	3.8404470667e+03	5.2587006984e+03	2.4859177551e+01	9.8690798272e-01	5.2613804700e-01	4.5869405991e+24	3.7719474071e+25	1.3126685022e+07	2.5615191723e+03	4.0000000000e+00
4.2452444825e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568470022e+03	3.8405272105e+03	5.2588153588e+03	2.4859177551e+01	9.8684276823e-01	5.2613804700e-01	4.5900214088e+24	3.7716393262e+25	1.3126697234e+07	2.5622265688e+03	4.0000000000e+00
4.2452445749e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568470244e+03	3.8406290692e+03	5.2589091090e+03	2.4859177551e+01	9.8677761159e-01	5.2613804700e-01	4.5931069052e+24	3.7713307765e+25	1.3126712782e+07	2.5631213258e+03	4.0000000000e+00
4.2452446530e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568470566e+03	3.8407502749e+03	5.2589884675e+03	2.4859177551e+01	9.8671245162e-01	5.2613804700e-01	4.5961973422e+24	3.7710217328e+25	1.3126731303e+07	2.5641832329e+03	4.0000000000e+00
4.2452447208e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568470998e+03	3.8408884316e+03	5.2590573139e+03	2.4859177551e+01	9.8664671111e-01	5.2613804700e-01	4.5993096389e+24	3.7707105032e+25	1.3126752427e+07	2.5653919724e+03	4.0000000000e+00
4.2452447807e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568471553e+03	3.8410414270e+03	5.2591181453e+03	2.4859177551e+01	9.8658044735e-01	5.2613804700e-01	4.6024411695e+24	3.7703973501e+25	1.3126775828e+07	2.5667294992e+03	4.0000000000e+00
4.2452448344e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568472240e+03	3.8412074811e+03	5.2591726634e+03	2.4859177551e+01	9.8651407328e-01	5.2613804700e-01	4.6055783786e+24	3.7700836292e+25	1.3126801235e+07	2.5681805322e+03	4.0000000000e+00
4.2452448831e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568473066e+03	3.8413851111e+03	5.2592220801e+03	2.4859177551e+01	9.8644757513e-01	5.2613804700e-01	4.6087212019e+24	3.7697693469e+25	1.3126828418e+07	2.5697324512e+03	4.0000000000e+00
4.2452449276e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568474040e+03	3.8415730788e+03	5.2592672888e+03	2.4859177551e+01	9.8638094181e-01	5.2613804700e-01	4.6118695845e+24	3.7694545086e+25	1.3126857187e+07	2.5713747300e+03	4.0000000000e+00
4.2452449687e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568475171e+03	3.8417703413e+03	5.2593089669e+03	2.4859177551e+01	9.8631416402e-01	5.2613804700e-01	4.6150234878e+24	3.7691391183e+25	1.3126887382e+07	2.5730985188e+03	4.0000000000e+00
4.2452450067e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568476465e+03	3.8419760112e+03	5.2593476403e+03	2.4859177551e+01	9.8624723390e-01	5.2613804700e-01	4.6181828809e+24	3.7688231790e+25	1.3126918865e+07	2.5748962963e+03	4.0000000000e+00
4.2452450423e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568477929e+03	3.8421893250e+03	5.2593837251e+03	2.4859177551e+01	9.8618014457e-01	5.2613804700e-01	4.6213477425e+24	3.7685066928e+25	1.3126951519e+07	2.5767616001e+03	4.0000000000e+00
4.2452450756e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568479572e+03	3.8424096179e+03	5.2594175561e+03	2.4859177551e+01	9.8611289010e-01	5.2613804700e-01	4.6245180520e+24	3.7681896619e+25	1.3126985241e+07	2.5786888110e+03	4.0000000000e+00
4.2452451070e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568481400e+03	3.8426363045e+03	5.2594494066e+03	2.4859177551e+01	9.8604546588e-01	5.2613804700e-01	4.6276937811e+24	3.7678720889e+25	1.3127019942e+07	2.5806729857e+03	4.0000000000e+00
4.2452451366e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568483416e+03	3.8428688632e+03	5.2594795027e+03	2.4859177551e+01	9.8597786631e-01	5.2613804700e-01	4.6308749440e+24	3.7675539726e+25	1.3127055541e+07	2.5827097224e+03	4.0000000000e+00
4.2452451647e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568485632e+03	3.8431068305e+03	5.2595080331e+03	2.4859177551e+01	9.8590832657e-01	5.2613804700e-01	4.6341164939e+24	3.7672298177e+25	1.3127091964e+07	2.5847955711e+03	4.0000000000e+00
4.2452451914e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568488056e+03	3.8433497883e+03	5.2595351569e+03	2.4859177551e+01	9.8583757318e-01	5.2613804700e-01	4.6373956226e+24	3.7669019048e+25	1.3127129146e+07	2.5869268201e+03	4.0000000000e+00
4.2452452169e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568490698e+03	3.8435973510e+03	5.2595610096e+03	2.4859177551e+01	9.8576662154e-01	5.2613804700e-01	4.6406804936e+24	3.7665734177e+25	1.3127167031e+07	2.5890999573e+03	4.0000000000e+00
4.2452452412e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568493568e+03	3.8438491597e+03	5.2595857072e+03	2.4859177551e+01	9.8569546931e-01	5.2613804700e-01	4.6439710647e+24	3.7662443606e+25	1.3127205563e+07	2.5913119589e+03	4.0000000000e+00
4.2452452645e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4568496675e+03	3.8441048791e+03	5.2596093496e+03	2.4859177551e+01	9.8562411409e-01	5.2613804700e-01	4.6472673045e+24	3.7659147366e+25	1.3127244689e+07	2.5935599948e+03	4.0000000000e+00
4.2452452868e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4598815799e+03	3.8443641916e+03	5.2596320237e+03	2.4859177551e+01	9.8555255390e-01	5.2613804700e-01	4.6505691675e+24	3.7655845503e+25	1.3127010495e+07	2.5958413836e+03	4.0000000000e+00
4.2452453083e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4602127139e+03	3.8446267992e+03	5.2596538053e+03	2.4859177551e+01	9.8548078652e-01	5.2613804700e-01	4.6538766262e+24	3.7652538044e+25	1.3127050709e+07	2.5981536068e+03	4.0000000000e+00
4.2452453289e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4602127170e+03	3.8448924149e+03	5.2596747609e+03	2.4859177551e+01	9.8540880974e-01	5.2613804700e-01	4.6571896579e+24	3.7649225013e+25	1.3127091381e+07	2.6004942310e+03	4.0000000000e+00
4.2452453488e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4602127400e+03	3.8451607662e+03	5.2596949491e+03	2.4859177551e+01	9.8533662181e-01	5.2613804700e-01	4.6605082501e+24	3.7645906420e+25	1.3127132468e+07	2.6028609451e+03	4.0000000000e+00
4.2452453680e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4602127831e+03	3.8454315968e+03	5.2597144224e+03	2.4859177551e+01	9.8526422048e-01	5.2613804700e-01	4.6638324213e+24	3.7642582249e+25	1.3127173930e+07	2.6052515701e+03	4.0000000000e+00
4.2452453865e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4602128467e+03	3.8457046658e+03	5.2597332276e+03	2.4859177551e+01	9.8519160366e-01	5.2613804700e-01	4.6671621109e+24	3.7639252560e+25	1.3127215731e+07	2.6076640551e+03	4.0000000000e+00
4.2452454044e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4602129313e+03	3.8459797491e+03	5.2597514071e+03	2.4859177551e+01	9.8511839050e-01	5.2613804700e-01	4.6705091775e+24	3.7635905493e+25	1.3127257834e+07	2.6100965881e+03	4.0000000000e+00
4.2452454218e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4602130375e+03	3.8462566472e+03	5.2597689998e+03	2.4859177551e+01	9.8504398505e-01	5.2613804700e-01	4.6738922331e+24	3.7632522437e+25	1.3127300210e+07	2.6125476203e+03	4.0000000000e+00
4.2452454385e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4602131656e+03	3.8465351933e+03	5.2597860424e+03	2.4859177551e+01	9.8496935893e-01	5.2613804700e-01	4.6772808687e+24	3.7629133802e+25	1.3127342832e+07	2.6150154817e+03	4.0000000000e+00
4.2452454548e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4602133162e+03	3.8468152597e+03	5.2598025694e+03	2.4859177551e+01	9.8489451135e-01	5.2613804700e-01	4.6806751266e+24	3.7625739544e+25	1.3127385682e+07	2.6174990889e+03	4.0000000000e+00
4.2452454706e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4602134897e+03	3.8470967715e+03	5.2598186147e+03	2.4859177551e+01	9.8481944182e-01	5.2613804700e-01	4.6840749750e+24	3.7622339695e+25	1.3127428747e+07	2.6199978233e+03	4.0000000000e+00
4.2452454860e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4602136870e+03	3.8473797241e+03	5.2598342123e+03	2.4859177551e+01	9.8474414336e-01	5.2613804700e-01	4.6874962375e+24	3.7618918433e+25	1.3127472027e+07	2.6225116831e+03	4.0000000000e+00
4.2452455009e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4602139087e+03	3.8476641972e+03	5.2598493969e+03	2.4859177551e+01	9.8466861749e-01	5.2613804700e-01	4.6909347467e+24	3.7615479924e+25	1.3127515534e+07	2.6250414104e+03	4.0000000000e+00
4.2452455155e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4612814710e+03	3.8479503749e+03	5.2598642050e+03	2.4859177551e+01	9.8459202624e-01	5.2613804700e-01	4.6944367302e+24	3.7611977940e+25	1.3127447780e+07	2.6275888897e+03	4.0000000000e+00
4.2452455298e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4614385037e+03	3.8482385662e+03	5.2598786754e+03	2.4859177551e+01	9.8451450674e-01	5.2613804700e-01	4.6979740943e+24	3.7608440576e+25	1.3127491860e+07	2.6301568642e+03	4.0000000000e+00
4.2452455437e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4614386566e+03	3.8485292177e+03	5.2598928493e+03	2.4859177551e+01	9.8443676052e-01	5.2613804700e-01	4.7015184007e+24	3.7604896270e+25	1.3127536310e+07	2.6327491603e+03	4.0000000000e+00
4.2452455575e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4614388336e+03	3.8488229367e+03	5.2599067716e+03	2.4859177551e+01	9.8435878612e-01	5.2613804700e-01	4.7050702238e+24	3.7601344447e+25	1.3127581225e+07	2.6353712261e+03	4.0000000000e+00
4.2452455710e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4614390354e+03	3.8491204973e+03	5.2599204900e+03	2.4859177551e+01	9.8428058199e-01	5.2613804700e-01	4.7086302662e+24	3.7597784404e+25	1.3127626722e+07	2.6380300135e+03	4.0000000000e+00
4.2452455843e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4614392630e+03	3.8494228416e+03	5.2599340551e+03	2.4859177551e+01	9.8420214710e-01	5.2154831121e-01	4.7121993019e+24	3.7594215369e+25	1.3127672946e+07	2.6407339934e+03	4.0000000000e+00
4.2452455976e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4614395179e+03	3.8497310778e+03	5.2599475196e+03	2.4859177551e+01	9.8412348040e-01	5.2154831121e-01	4.7157780962e+24	3.7590636574e+25	1.3127720067e+07	2.6434931499e+03	4.0000000000e+00
4.2452456108e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4614398032e+03	3.8500464698e+03	5.2599609376e+03	2.4859177551e+01	9.8404458023e-01	5.2154831121e-01	4.7193675900e+24	3.7587047081e+25	1.3127768277e+07	2.6463188969e+03	4.0000000000e+00
4.2452456240e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4642708707e+03	3.8503704133e+03	5.2599743632e+03	2.4859177551e+01	9.8396544520e-01	5.2154831121e-01	4.7229686251e+24	3.7583446045e+25	1.3127534623e+07	2.6492238758e+03	4.0000000000e+00
4.2452456373e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4646070173e+03	3.8507044138e+03	5.2599878499e+03	2.4859177551e+01	9.8388607390e-01	5.2154831121e-01	4.7265820868e+24	3.7579832584e+25	1.3127585715e+07	2.6522217654e+03	4.0000000000e+00
4.2452456507e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4646070283e+03	3.8510500546e+03	5.2600014491e+03	2.4859177551e+01	9.8380646472e-01	5.2154831121e-01	4.7302087095e+24	3.7576205961e+25	1.3127638586e+07	2.6553270108e+03	4.0000000000e+00
4.2452456643e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4646070655e+03	3.8514089653e+03	5.2600152091e+03	2.4859177551e+01	9.8372661682e-01	5.2154831121e-01	4.7338492710e+24	3.7572565399e+25	1.3127693484e+07	2.6585545476e+03	4.0000000000e+00
4.2452456780e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4646071306e+03	3.8517827988e+03	5.2600291748e+03	2.4859177551e+01	9.8364652827e-01	5.2154831121e-01	4.7375043380e+24	3.7568910332e+25	1.3127750663e+07	2.6619196052e+03	4.0000000000e+00
4.2452456920e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4646072252e+03	3.8521731885e+03	5.2600433872e+03	2.4859177551e+01	9.8356619855e-01	5.2154831121e-01	4.7411742145e+24	3.7565240456e+25	1.3127810371e+07	2.6654373336e+03	4.0000000000e+00
4.2452457063e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4646073517e+03	3.8525817285e+03	5.2600578836e+03	2.4859177551e+01	9.8348562587e-01	5.2154831121e-01	4.7448590965e+24	3.7561555574e+25	1.3127872851e+07	2.6691226310e+03	4.0000000000e+00
4.2452457209e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4646075129e+03	3.8530099306e+03	5.2600726972e+03	2.4859177551e+01	9.8340480935e-01	5.2154831121e-01	4.7485589841e+24	3.7557855686e+25	1.3127938335e+07	2.6729897619e+03	4.0000000000e+00
4.2452457358e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4646077106e+03	3.8534591839e+03	5.2600878584e+03	2.4859177551e+01	9.8332374835e-01	5.2154831121e-01	4.7522737249e+24	3.7554140946e+25	1.3128007034e+07	2.6770520030e+03	4.0000000000e+00
4.2452457511e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4646079482e+03	3.8539307210e+03	5.2601033947e+03	2.4859177551e+01	9.8324244133e-01	5.2154831121e-01	4.7560030750e+24	3.7550411595e+25	1.3128079134e+07	2.6813213333e+03	4.0000000000e+00
4.2452457668e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4671026111e+03	3.8544269695e+03	5.2601193316e+03	2.4859177551e+01	9.8316088785e-01	5.2154831121e-01	4.7597465892e+24	3.7546668081e+25	1.3127888770e+07	2.6858206415e+03	4.0000000000e+00
4.2452457830e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4674369033e+03	3.8549522113e+03	5.2601356931e+03	2.4859177551e+01	9.8307908678e-01	5.2154831121e-01	4.7635037717e+24	3.7542910899e+25	1.3127969118e+07	2.6905897933e+03	4.0000000000e+00
4.2452457995e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4674369474e+03	3.8555023102e+03	5.2601525023e+03	2.4859177551e+01	9.8299703719e-01	5.2154831121e-01	4.7672740622e+24	3.7539140608e+25	1.3128053261e+07	2.6955926971e+03	4.0000000000e+00
4.2452458165e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4674370335e+03	3.8560774241e+03	5.2601697822e+03	2.4859177551e+01	9.8291473837e-01	5.2154831121e-01	4.7710568463e+24	3.7535357824e+25	1.3128141219e+07	2.7008320477e+03	4.0000000000e+00
4.2452458340e+04	1.2654900818e+07	5.8830475377e+06	0.0000000000e+00	3.4674371648e+03	3.8566773720e+03	5.2601875558e+03	2.4859177551e+01	9.8283218903e-01	5.2154831121e-01	4.7748515139e+24	3.7531563157e+25	1.3128232962e+07	2.7063075291e+03	4.0000000000e+00
