Phi_global	fO2_shift_IW_derived
9.9712152777e-01	2.2764874284e+00
9.9704585224e-01	2.2763089396e+00
9.9696990151e-01	2.2761275421e+00
9.9689367400e-01	2.2759425832e+00
9.9681716753e-01	2.2757533133e+00
9.9674038150e-01	2.2755588960e+00
9.9666331332e-01	2.2753584197e+00
9.9658596182e-01	2.2751509147e+00
9.9650832563e-01	2.2749353712e+00
9.9643040186e-01	2.2747107582e+00
9.9635219016e-01	2.2744760443e+00
9.9627368798e-01	2.2742302181e+00
9.9619489383e-01	2.2739723116e+00
9.9611580638e-01	2.2737014248e+00
9.9603642273e-01	2.2734167546e+00
9.9595674273e-01	2.2731176250e+00
9.9587676270e-01	2.2728035153e+00
9.9579648268e-01	2.2724740887e+00
9.9571589947e-01	2.2721292124e+00
9.9563501178e-01	2.2717689692e+00
9.9555381759e-01	2.2713936621e+00
9.9547231437e-01	2.2710037973e+00
9.9539049960e-01	2.2706000700e+00
9.9530837010e-01	2.2701833348e+00
9.9522592319e-01	2.2697545719e+00
9.9514316173e-01	2.2693148516e+00
9.9506008494e-01	2.2688652996e+00
9.9497669112e-01	2.2684070643e+00
9.9489297855e-01	2.2679412888e+00
9.9480894551e-01	2.2674690875e+00
9.9472459027e-01	2.2669915287e+00
9.9463991106e-01	2.2665096219e+00
9.9455490611e-01	2.2660243099e+00
9.9446957362e-01	2.2655364644e+00
9.9438391182e-01	2.2650468858e+00
9.9429791878e-01	2.2645563040e+00
9.9421159264e-01	2.2640653809e+00
9.9412493157e-01	2.2635747133e+00
9.9403793367e-01	2.2630831483e+00
9.9395059704e-01	2.2625886084e+00
9.9386291978e-01	2.2620957014e+00
9.9377489973e-01	2.2616036534e+00
9.9368653243e-01	2.2611001152e+00
9.9359778927e-01	2.2604496858e+00
9.9359359431e-01	2.2583569995e+00
9.9359007208e-01	2.2565065405e+00
9.9358667920e-01	2.2555745863e+00
9.9358331038e-01	2.2549175205e+00
9.9357996047e-01	2.2545219059e+00
9.9357662385e-01	2.2542929212e+00
9.9357329731e-01	2.2541503453e+00
9.9356997451e-01	2.2540519366e+00
9.9356665415e-01	2.2539736980e+00
9.9356333582e-01	2.2539067912e+00
9.9356002557e-01	2.2538435572e+00
9.9355671841e-01	2.2537879364e+00
9.9355341556e-01	2.2537407899e+00
9.9355011953e-01	2.2537052359e+00
9.9354684294e-01	2.2536874202e+00
9.9354358998e-01	2.2537057161e+00
9.9354037891e-01	2.2537888288e+00
9.9353724851e-01	2.2539936804e+00
9.9353429417e-01	2.2544586407e+00
9.9353165404e-01	2.2554092366e+00
9.9352983075e-01	2.2569785895e+00
9.9352894276e-01	2.2595397289e+00
9.9352927354e-01	2.2637069435e+00
9.9353060348e-01	2.2704510920e+00
9.9340423158e-01	2.2815258758e+00
9.9331796335e-01	2.2822683717e+00
9.9325962192e-01	2.2822488286e+00
9.9320146441e-01	2.2822154396e+00
9.9314342688e-01	2.2821657454e+00
9.9308472075e-01	2.2821005516e+00
9.9302587635e-01	2.2820218182e+00
9.9296651453e-01	2.2819316206e+00
9.9290656902e-01	2.2818316790e+00
9.9284646555e-01	2.2817233217e+00
9.9278563937e-01	2.2816076771e+00
9.9272320032e-01	2.2814856849e+00
