R_int	Phi_global	P_surf
1.2516236666e+07	9.9907152046e-01	4.0282888171e+04
1.2516236666e+07	9.9900830080e-01	4.0284875170e+04
1.2516236666e+07	9.9894494626e-01	4.0286937883e+04
1.2516236666e+07	9.9888144655e-01	4.0289069719e+04
1.2516236666e+07	9.9881779777e-01	4.0291264930e+04
1.2516236666e+07	9.9875318576e-01	4.0293526521e+04
1.2516236666e+07	9.9868823111e-01	4.0295844046e+04
1.2516236666e+07	9.9862310444e-01	4.0298211989e+04
1.2516236666e+07	9.9855780420e-01	4.0300626827e+04
1.2516236666e+07	9.9849232671e-01	4.0303085435e+04
1.2516236666e+07	9.9842667165e-01	4.0305584829e+04
1.2516236666e+07	9.9836083350e-01	4.0308122431e+04
1.2516236666e+07	9.9829480941e-01	4.0310695743e+04
1.2516236666e+07	9.9822859662e-01	4.0313302411e+04
1.2516236666e+07	9.9816218927e-01	4.0315940331e+04
1.2516236666e+07	9.9809559124e-01	4.0318607134e+04
1.2516236666e+07	9.9802879331e-01	4.0321301080e+04
1.2516236666e+07	9.9796179640e-01	4.0324020162e+04
1.2516236666e+07	9.9789367408e-01	4.0326771619e+04
1.2516236666e+07	9.9782513488e-01	4.0329547186e+04
1.2516236666e+07	9.9775638975e-01	4.0332343382e+04
1.2516236666e+07	9.9768744191e-01	4.0335159081e+04
1.2516236666e+07	9.9761828447e-01	4.0337994017e+04
1.2516236666e+07	9.9754891740e-01	4.0340848219e+04
1.2516236666e+07	9.9747934407e-01	4.0343722296e+04
1.2516236666e+07	9.9740904841e-01	4.0346622733e+04
1.2516236666e+07	9.9733766139e-01	4.0349556025e+04
1.2516236666e+07	9.9726607307e-01	4.0352516848e+04
1.2516236666e+07	9.9719401029e-01	4.0355513181e+04
1.2516236666e+07	9.9712069350e-01	4.0358558704e+04
1.2516236666e+07	9.9704716051e-01	4.0361651133e+04
1.2516236666e+07	9.9697341072e-01	4.0364799570e+04
1.2516236666e+07	9.9689944309e-01	4.0368014417e+04
1.2516236666e+07	9.9682525119e-01	4.0371307464e+04
1.2516236666e+07	9.9675084477e-01	4.0374690757e+04
1.2516236666e+07	9.9667621736e-01	4.0378177835e+04
1.2516236666e+07	9.9660136791e-01	4.0381782587e+04
1.2516236666e+07	9.9652629013e-01	4.0385519561e+04
1.2516236666e+07	9.9645098649e-01	4.0389403104e+04
1.2516236666e+07	9.9637546453e-01	4.0393447296e+04
1.2516236666e+07	9.9629971634e-01	4.0397666862e+04
1.2516236666e+07	9.9622374085e-01	4.0402075790e+04
1.2516236666e+07	9.9614753323e-01	4.0406687630e+04
1.2516236666e+07	9.9607110005e-01	4.0411514216e+04
1.2516236666e+07	9.9599443656e-01	4.0416566653e+04
1.2516236666e+07	9.9591754169e-01	4.0421853990e+04
1.2516236666e+07	9.9584041445e-01	4.0427383007e+04
1.2516236666e+07	9.9576305033e-01	4.0433178815e+04
1.2516236666e+07	9.9568545531e-01	4.0439277873e+04
1.2516236666e+07	9.9560762493e-01	4.0445626605e+04
1.2516236666e+07	9.9552955817e-01	4.0452220207e+04
1.2516236666e+07	9.9545125405e-01	4.0459051305e+04
1.2516236666e+07	9.9537270789e-01	4.0466110336e+04
1.2516236666e+07	9.9529392055e-01	4.0473385105e+04
1.2516236666e+07	9.9521489528e-01	4.0480861436e+04
1.2516236666e+07	9.9513562648e-01	4.0488524680e+04
1.2516236666e+07	9.9505611702e-01	4.0496358528e+04
1.2516236666e+07	9.9497636416e-01	4.0504346732e+04
1.2516236666e+07	9.9489636689e-01	4.0512472756e+04
1.2516236666e+07	9.9481612707e-01	4.0520719927e+04
1.2516236666e+07	9.9473563779e-01	4.0529072860e+04
1.2516236666e+07	9.9465490365e-01	4.0537515554e+04
1.2516236666e+07	9.9457391810e-01	4.0546033841e+04
1.2516236666e+07	9.9449268153e-01	4.0554613600e+04
1.2516236666e+07	9.9441119787e-01	4.0563241129e+04
1.2516236666e+07	9.9432946221e-01	4.0571904477e+04
1.2516236666e+07	9.9424747344e-01	4.0580592114e+04
1.2516236666e+07	9.9416523047e-01	4.0589293429e+04
1.2516236666e+07	9.9408273052e-01	4.0598000233e+04
1.2516236666e+07	9.9399997356e-01	4.0606721103e+04
1.2516236666e+07	9.9391695912e-01	4.0615643656e+04
1.2516236666e+07	9.9383366525e-01	4.0626884722e+04
1.2516236666e+07	9.9382930759e-01	4.0660290113e+04
1.2516236666e+07	9.9382715716e-01	4.0700292132e+04
1.2516236666e+07	9.9382518293e-01	4.0713425097e+04
1.2516236666e+07	9.9382322333e-01	4.0723294300e+04
1.2516236666e+07	9.9382127663e-01	4.0730003343e+04
1.2516236666e+07	9.9381933933e-01	4.0734286557e+04
1.2516236666e+07	9.9381740808e-01	4.0737010312e+04
1.2516236666e+07	9.9381548136e-01	4.0738932512e+04
1.2516236666e+07	9.9381355689e-01	4.0740321564e+04
1.2516236666e+07	9.9381163375e-01	4.0741438532e+04
1.2516236666e+07	9.9380971153e-01	4.0742402908e+04
1.2516236666e+07	9.9380779001e-01	4.0743270564e+04
1.2516236666e+07	9.9380586989e-01	4.0744103171e+04
1.2516236666e+07	9.9380395099e-01	4.0744909024e+04
1.2516236666e+07	9.9380203259e-01	4.0745673512e+04
1.2516236666e+07	9.9380011464e-01	4.0746405207e+04
1.2516236666e+07	9.9379819715e-01	4.0747109477e+04
1.2516236666e+07	9.9379628094e-01	4.0747810574e+04
1.2516236666e+07	9.9379436640e-01	4.0748514769e+04
1.2516236666e+07	9.9379245258e-01	4.0749190552e+04
1.2516236666e+07	9.9379053969e-01	4.0749832311e+04
1.2516236666e+07	9.9378862809e-01	4.0750429445e+04
1.2516236666e+07	9.9378672015e-01	4.0750988259e+04
1.2516236666e+07	9.9378481636e-01	4.0751450330e+04
1.2516236666e+07	9.9378291796e-01	4.0751735526e+04
1.2516236666e+07	9.9378102837e-01	4.0751731907e+04
1.2516236666e+07	9.9377925720e-01	4.0751281523e+04
1.2516236666e+07	9.9377765063e-01	4.0750150442e+04
1.2516236666e+07	9.9377610136e-01	4.0747954206e+04
1.2516236666e+07	9.9377461883e-01	4.0744069210e+04
1.2516236666e+07	9.9377322813e-01	4.0737494157e+04
1.2516236666e+07	9.9377202867e-01	4.0726625320e+04
1.2516236666e+07	9.9377111063e-01	4.0708898613e+04
1.2516236666e+07	9.9377053620e-01	4.0680216355e+04
1.2516236666e+07	9.9377051185e-01	4.0634026429e+04
1.2509878161e+07	9.9377137436e-01	4.0649582196e+04
1.2509878161e+07	9.9155728196e-01	4.0694878010e+04
1.2509878161e+07	9.9148940104e-01	4.0695672638e+04
1.2509878161e+07	9.9142131544e-01	4.0696341715e+04
1.2509878161e+07	9.9135302379e-01	4.0697012402e+04
1.2509878161e+07	9.9128453386e-01	4.0697685011e+04
1.2509878161e+07	9.9121583623e-01	4.0698359537e+04
1.2509878161e+07	9.9114692488e-01	4.0699035841e+04
1.2509878161e+07	9.9107780286e-01	4.0699713647e+04
1.2509878161e+07	9.9100847456e-01	4.0700392694e+04
1.2509878161e+07	9.9093893603e-01	4.0701072910e+04
1.2509878161e+07	9.9086918691e-01	4.0701754320e+04
1.2509878161e+07	9.9079922234e-01	4.0702437099e+04
1.2509878161e+07	9.9072904461e-01	4.0703121161e+04
1.2509878161e+07	9.9065865208e-01	4.0703804459e+04
1.2509878161e+07	9.9058804133e-01	4.0704474644e+04
1.2509878161e+07	9.9051721557e-01	4.0705091241e+04
1.2509878161e+07	9.9044617346e-01	4.0705594839e+04
1.2509878161e+07	9.9037490818e-01	4.0705978058e+04
1.2509878161e+07	9.9030342223e-01	4.0706344286e+04
1.2509878161e+07	9.9023171490e-01	4.0706885720e+04
1.2509878161e+07	9.9015978744e-01	4.0707814122e+04
1.2509878161e+07	9.9008763542e-01	4.0709303262e+04
1.2509878161e+07	9.9001526284e-01	4.0711464472e+04
1.2509878161e+07	9.8994266350e-01	4.0714348407e+04
1.2509878161e+07	9.8986984208e-01	4.0717957101e+04
1.2509878161e+07	9.8979679267e-01	4.0722259569e+04
1.2509878161e+07	9.8972351713e-01	4.0727203718e+04
1.2509878161e+07	9.8965001371e-01	4.0732726543e+04
1.2509878161e+07	9.8957628595e-01	4.0738760345e+04
1.2509878161e+07	9.8950232689e-01	4.0745238401e+04
1.2509878161e+07	9.8942813935e-01	4.0752096123e+04
1.2509878161e+07	9.8935372185e-01	4.0759273844e+04
1.2509878161e+07	9.8927907549e-01	4.0766717575e+04
1.2509878161e+07	9.8920419363e-01	4.0774386953e+04
1.2509878161e+07	9.8912908116e-01	4.0782327389e+04
1.2509878161e+07	9.8905371473e-01	4.0791494871e+04
1.2509878161e+07	9.8902765441e-01	4.0811918615e+04
1.2509878161e+07	9.8902530405e-01	4.0865412010e+04
1.2509878161e+07	9.8902347855e-01	4.0877701786e+04
1.2509878161e+07	9.8902167661e-01	4.0886800102e+04
1.2509878161e+07	9.8901989502e-01	4.0892971749e+04
1.2509878161e+07	9.8901812806e-01	4.0896936105e+04
1.2509878161e+07	9.8901637031e-01	4.0899495650e+04
1.2509878161e+07	9.8901461744e-01	4.0901348387e+04
1.2509878161e+07	9.8901286812e-01	4.0902722869e+04
1.2509878161e+07	9.8901112100e-01	4.0903848789e+04
1.2509878161e+07	9.8900937541e-01	4.0904831453e+04
1.2509878161e+07	9.8900763102e-01	4.0905721409e+04
1.2509878161e+07	9.8900588758e-01	4.0906578418e+04
1.2509878161e+07	9.8900414505e-01	4.0907411595e+04
1.2509878161e+07	9.8900240339e-01	4.0908203820e+04
1.2509878161e+07	9.8900066255e-01	4.0908963295e+04
1.2509878161e+07	9.8899892254e-01	4.0909695155e+04
1.2509878161e+07	9.8899718351e-01	4.0910423257e+04
1.2509878161e+07	9.8899544572e-01	4.0911156377e+04
1.2509878161e+07	9.8899370923e-01	4.0911860326e+04
1.2509878161e+07	9.8899197443e-01	4.0912529205e+04
1.2509878161e+07	9.8899024196e-01	4.0913152013e+04
1.2509878161e+07	9.8898851374e-01	4.0913734606e+04
1.2509878161e+07	9.8898679192e-01	4.0914218955e+04
1.2509878161e+07	9.8898507979e-01	4.0914521064e+04
1.2509878161e+07	9.8898338351e-01	4.0914525850e+04
1.2509878161e+07	9.8898180066e-01	4.0914070443e+04
1.2509878161e+07	9.8898038815e-01	4.0912913858e+04
1.2509878161e+07	9.8897905618e-01	4.0910660002e+04
1.2509878161e+07	9.8897783053e-01	4.0906666534e+04
1.2509878161e+07	9.8897676147e-01	4.0899902030e+04
1.2509878161e+07	9.8897597868e-01	4.0888714495e+04
1.2509878161e+07	9.8897564264e-01	4.0870462080e+04
1.2509878161e+07	9.8897586709e-01	4.0843856555e+04
1.2509878161e+07	9.8897647158e-01	4.0817069056e+04
1.2509878161e+07	9.8897727938e-01	4.0790209056e+04
1.2509878161e+07	9.8897821484e-01	4.0763307002e+04
1.2505022760e+07	9.8897923855e-01	4.0804971306e+04
1.2505022760e+07	9.8878407551e-01	4.0734503205e+04
1.2505022760e+07	9.8871725891e-01	4.0734906042e+04
1.2505022760e+07	9.8865024579e-01	4.0735558933e+04
1.2505022760e+07	9.8858303657e-01	4.0736178185e+04
1.2505022760e+07	9.8851563240e-01	4.0736703322e+04
1.2505022760e+07	9.8844803452e-01	4.0737286938e+04
1.2505022760e+07	9.8838024241e-01	4.0738107695e+04
1.2505022760e+07	9.8831225723e-01	4.0739226615e+04
1.2505022760e+07	9.8824407874e-01	4.0740631745e+04
1.2505022760e+07	9.8817570807e-01	4.0742287032e+04
1.2505022760e+07	9.8810714167e-01	4.0744154192e+04
1.2505022760e+07	9.8803838225e-01	4.0746199450e+04
1.2505022760e+07	9.8796942562e-01	4.0748395200e+04
1.2505022760e+07	9.8790027087e-01	4.0750719180e+04
1.2505022760e+07	9.8783092128e-01	4.0753153422e+04
1.2505022760e+07	9.8776137644e-01	4.0755683564e+04
1.2505022760e+07	9.8769163246e-01	4.0758298083e+04
1.2505022760e+07	9.8762168799e-01	4.0760987452e+04
1.2505022760e+07	9.8755154638e-01	4.0763743563e+04
1.2505022760e+07	9.8748120068e-01	4.0766559950e+04
1.2505022760e+07	9.8741065434e-01	4.0769430701e+04
1.2505022760e+07	9.8733990580e-01	4.0772350856e+04
1.2505022760e+07	9.8726895748e-01	4.0775315881e+04
1.2505022760e+07	9.8719780546e-01	4.0778321982e+04
1.2505022760e+07	9.8712644894e-01	4.0781365624e+04
1.2505022760e+07	9.8705488345e-01	4.0784443763e+04
1.2505022760e+07	9.8698311539e-01	4.0787553180e+04
1.2505022760e+07	9.8691114033e-01	4.0790691412e+04
1.2505022760e+07	9.8683895739e-01	4.0793856146e+04
1.2505022760e+07	9.8676655996e-01	4.0797045665e+04
1.2505022760e+07	9.8669395430e-01	4.0800258105e+04
1.2505022760e+07	9.8662113798e-01	4.0803492485e+04
1.2505022760e+07	9.8654811467e-01	4.0806748194e+04
1.2505022760e+07	9.8647487419e-01	4.0810026015e+04
1.2505022760e+07	9.8640142502e-01	4.0813326851e+04
1.2505022760e+07	9.8632776143e-01	4.0816653365e+04
1.2505022760e+07	9.8625387725e-01	4.0820009546e+04
1.2505022760e+07	9.8617977743e-01	4.0823400338e+04
1.2505022760e+07	9.8610546396e-01	4.0826832377e+04
1.2505022760e+07	9.8603092611e-01	4.0830314513e+04
1.2505022760e+07	9.8595617344e-01	4.0833856277e+04
1.2505022760e+07	9.8588119924e-01	4.0837469477e+04
1.2505022760e+07	9.8580599819e-01	4.0841167254e+04
1.2505022760e+07	9.8573057713e-01	4.0844963330e+04
1.2505022760e+07	9.8565492532e-01	4.0848873232e+04
1.2505022760e+07	9.8557904698e-01	4.0852912421e+04
1.2505022760e+07	9.8550294615e-01	4.0857096744e+04
1.2505022760e+07	9.8542661116e-01	4.0861443068e+04
1.2505022760e+07	9.8535004616e-01	4.0865967281e+04
1.2505022760e+07	9.8527325008e-01	4.0870685139e+04
1.2505022760e+07	9.8519622684e-01	4.0875611331e+04
1.2505022760e+07	9.8511896568e-01	4.0880760354e+04
1.2505022760e+07	9.8504147527e-01	4.0886143879e+04
1.2505022760e+07	9.8496374528e-01	4.0891772846e+04
1.2505022760e+07	9.8488578407e-01	4.0897654415e+04
1.2505022760e+07	9.8480758178e-01	4.0903794220e+04
1.2505022760e+07	9.8472914455e-01	4.0910193562e+04
1.2505022760e+07	9.8465047075e-01	4.0916851053e+04
1.2505022760e+07	9.8457155771e-01	4.0923762162e+04
1.2505022760e+07	9.8449240070e-01	4.0930919525e+04
1.2505022760e+07	9.8441300670e-01	4.0938311983e+04
1.2505022760e+07	9.8433336715e-01	4.0945927485e+04
1.2505022760e+07	9.8425348268e-01	4.0953751324e+04
1.2505022760e+07	9.8417335703e-01	4.0961767134e+04
1.2505022760e+07	9.8409299039e-01	4.0969958031e+04
1.2505022760e+07	9.8401237496e-01	4.0978307553e+04
1.2505022760e+07	9.8393151095e-01	4.0986798205e+04
1.2505022760e+07	9.8385037999e-01	4.0995413282e+04
1.2505022760e+07	9.8376897980e-01	4.1004136656e+04
1.2505022760e+07	9.8368732173e-01	4.1012952202e+04
1.2505022760e+07	9.8360541159e-01	4.1021845273e+04
1.2505022760e+07	9.8352323943e-01	4.1030802071e+04
1.2505022760e+07	9.8344081465e-01	4.1039809514e+04
1.2505022760e+07	9.8335812349e-01	4.1048855664e+04
1.2505022760e+07	9.8327517174e-01	4.1057929274e+04
1.2505022760e+07	9.8319195610e-01	4.1067020041e+04
1.2505022760e+07	9.8310848229e-01	4.1076118530e+04
1.2505022760e+07	9.8302475377e-01	4.1085216044e+04
1.2505022760e+07	9.8294076586e-01	4.1094311252e+04
1.2505022760e+07	9.8285651511e-01	4.1103466579e+04
1.2505022760e+07	9.8277197452e-01	4.1113435638e+04
1.2505022760e+07	9.8272912834e-01	4.1131788177e+04
1.2505022760e+07	9.8272566442e-01	4.1195331222e+04
1.2505022760e+07	9.8272351226e-01	4.1208430603e+04
1.2505022760e+07	9.8272140858e-01	4.1218087513e+04
1.2505022760e+07	9.8271934609e-01	4.1224624263e+04
1.2505022760e+07	9.8271731308e-01	4.1228815378e+04
1.2505022760e+07	9.8271529840e-01	4.1231523759e+04
1.2505022760e+07	9.8271329173e-01	4.1233482231e+04
1.2505022760e+07	9.8271129227e-01	4.1234940056e+04
1.2505022760e+07	9.8270929729e-01	4.1236138268e+04
1.2505022760e+07	9.8270730547e-01	4.1237186571e+04
1.2505022760e+07	9.8270531609e-01	4.1238137597e+04
1.2505022760e+07	9.8270332738e-01	4.1239057935e+04
1.2505022760e+07	9.8270133959e-01	4.1239950142e+04
1.2505022760e+07	9.8269935354e-01	4.1240799198e+04
1.2505022760e+07	9.8269736911e-01	4.1241613678e+04
1.2505022760e+07	9.8269538630e-01	4.1242398906e+04
1.2505022760e+07	9.8269340433e-01	4.1243184559e+04
1.2505022760e+07	9.8269142347e-01	4.1243971296e+04
1.2505022760e+07	9.8268944515e-01	4.1244726512e+04
1.2505022760e+07	9.8268747014e-01	4.1245443535e+04
1.2505022760e+07	9.8268549970e-01	4.1246109989e+04
1.2505022760e+07	9.8268353587e-01	4.1246734868e+04
1.2505022760e+07	9.8268158381e-01	4.1247244894e+04
1.2505022760e+07	9.8267965099e-01	4.1247550868e+04
1.2505022760e+07	9.8267777864e-01	4.1247526706e+04
1.2505022760e+07	9.8267605723e-01	4.1247001122e+04
1.2505022760e+07	9.8267453892e-01	4.1245707415e+04
1.2505022760e+07	9.8267315649e-01	4.1243209188e+04
1.2505022760e+07	9.8267196847e-01	4.1238800841e+04
1.2505022760e+07	9.8267107753e-01	4.1231351938e+04
1.2505022760e+07	9.8267071355e-01	4.1219057046e+04
1.2505022760e+07	9.8267115166e-01	4.1199042149e+04
1.2505022760e+07	9.8267250120e-01	4.1171416513e+04
1.2505022760e+07	9.8267425118e-01	4.1143685286e+04
1.2505022760e+07	9.8267615412e-01	4.1116335249e+04
1.2505022760e+07	9.8267798426e-01	4.1089034264e+04
1.2505022760e+07	9.8267976387e-01	4.1061758172e+04
1.2505022760e+07	9.8268162014e-01	4.1034511486e+04
1.2505022760e+07	9.8268440711e-01	4.1017081923e+04
1.2505022760e+07	9.8268599335e-01	4.1016982758e+04
1.2505022760e+07	9.8268758086e-01	4.1016960150e+04
1.2505022760e+07	9.8268917171e-01	4.1016937873e+04
1.2505022760e+07	9.8269076548e-01	4.1016915638e+04
1.2505022760e+07	9.8269236057e-01	4.1016893235e+04
1.2505022760e+07	9.8269395707e-01	4.1016870661e+04
1.2505022760e+07	9.8269555624e-01	4.1016848121e+04
1.2505022760e+07	9.8269715843e-01	4.1016825691e+04
1.2505022760e+07	9.8269876205e-01	4.1016803101e+04
1.2505022760e+07	9.8270036718e-01	4.1016780346e+04
1.2505022760e+07	9.8270197390e-01	4.1016757425e+04
1.2505022760e+07	9.8270358418e-01	4.1016734835e+04
1.2505022760e+07	9.8270519599e-01	4.1016712096e+04
1.2505022760e+07	9.8270680939e-01	4.1016689200e+04
1.2505022760e+07	9.8270842444e-01	4.1016666144e+04
1.2505022760e+07	9.8271004147e-01	4.1016643034e+04
1.2505022760e+07	9.8271166113e-01	4.1016620179e+04
1.2505022760e+07	9.8271328244e-01	4.1016597176e+04
1.2505022760e+07	9.8271490547e-01	4.1016574020e+04
1.2505022760e+07	9.8271653026e-01	4.1016550709e+04
1.2505022760e+07	9.8271815693e-01	4.1016527270e+04
1.2505022760e+07	9.8271978582e-01	4.1016504187e+04
1.2505022760e+07	9.8272141644e-01	4.1016480960e+04
1.2505022760e+07	9.8272304886e-01	4.1016457586e+04
1.2505022760e+07	9.8272468314e-01	4.1016434063e+04
1.2505022760e+07	9.8272631934e-01	4.1016410388e+04
1.2505022760e+07	9.8272795735e-01	4.1016386838e+04
1.2505022760e+07	9.8272959705e-01	4.1016363423e+04
1.2505022760e+07	9.8273123863e-01	4.1016339868e+04
1.2505022760e+07	9.8273288214e-01	4.1016316168e+04
1.2505022760e+07	9.8273452763e-01	4.1016292323e+04
1.2505022760e+07	9.8273617517e-01	4.1016268332e+04
1.2505022760e+07	9.8273726121e-01	4.1016208511e+04
1.2505022760e+07	9.8278537608e-01	4.1015685053e+04
1.2505022760e+07	9.8285734692e-01	4.1014925405e+04
1.2505022760e+07	9.8292918273e-01	4.1014165247e+04
1.2505022760e+07	9.8300089349e-01	4.1013404458e+04
1.2505022760e+07	9.8307249089e-01	4.1012642772e+04
1.2505022760e+07	9.8314397346e-01	4.1011880108e+04
1.2505022760e+07	9.8321532406e-01	4.1011116613e+04
1.2505022760e+07	9.8328658901e-01	4.1010352432e+04
1.2505022760e+07	9.8335778285e-01	4.1009590483e+04
1.2505022760e+07	9.8342894612e-01	4.1008830355e+04
1.2505022760e+07	9.8350022985e-01	4.1008069859e+04
1.2505022760e+07	9.8355720377e-01	4.1007462037e+04
1.2505022760e+07	9.8360031285e-01	4.1007001874e+04
1.2505022760e+07	9.8363487261e-01	4.1006632597e+04
1.2505022760e+07	9.8366398225e-01	4.1006321093e+04
1.2505022760e+07	9.8368894057e-01	4.1006053519e+04
1.2505022760e+07	9.8371031210e-01	4.1005823935e+04
1.2505022760e+07	9.8372824900e-01	4.1005630882e+04
1.2505022760e+07	9.8374426348e-01	4.1005458092e+04
1.2505022760e+07	9.8375859786e-01	4.1005302977e+04
1.2505022760e+07	9.8377142190e-01	4.1005163725e+04
1.2505022760e+07	9.8378254093e-01	4.1005042552e+04
1.2505022760e+07	9.8379215428e-01	4.1004937363e+04
1.2505022760e+07	9.8380069817e-01	4.1004843349e+04
1.2505022760e+07	9.8380821652e-01	4.1004760031e+04
1.2505022760e+07	9.8381475232e-01	4.1004686946e+04
1.2505022760e+07	9.8382026362e-01	4.1004624669e+04
1.2505022760e+07	9.8382480910e-01	4.1004572704e+04
1.2505022760e+07	9.8382862743e-01	4.1004528278e+04
1.2505022760e+07	9.8383175784e-01	4.1004490973e+04
1.2505022760e+07	9.8383423976e-01	4.1004460372e+04
1.2505022760e+07	9.8383611189e-01	4.1004436068e+04
1.2505022760e+07	9.8383745200e-01	4.1004417593e+04
1.2505022760e+07	9.8383832831e-01	4.1004403964e+04
1.2505022760e+07	9.8383876493e-01	4.1004394852e+04
1.2505022760e+07	9.8383878627e-01	4.1004390004e+04
1.2505022760e+07	9.8383841518e-01	4.1004389178e+04
1.2505022760e+07	9.8383767312e-01	4.1004392152e+04
1.2505022760e+07	9.8381663142e-01	4.1004575932e+04
1.2505022760e+07	9.8384172693e-01	4.1004311224e+04
1.2505022760e+07	9.8388177059e-01	4.1003902593e+04
1.2505022760e+07	9.8391745238e-01	4.1003538916e+04
1.2505022760e+07	9.8394968711e-01	4.1003210736e+04
1.2505022760e+07	9.8397908351e-01	4.1002911703e+04
1.2505022760e+07	9.8400606986e-01	4.1002637350e+04
1.2505022760e+07	9.8403096607e-01	4.1002384347e+04
1.2505022760e+07	9.8405400368e-01	4.1002150279e+04
1.2505022760e+07	9.8407534233e-01	4.1001933466e+04
1.2505022760e+07	9.8407815963e-01	4.1001898825e+04
1.2505022760e+07	9.8407732689e-01	4.1001900290e+04
1.2505022760e+07	9.8407540094e-01	4.1001912423e+04
1.2505022760e+07	9.8407229893e-01	4.1001936004e+04
1.2505022760e+07	9.8406791298e-01	4.1001972068e+04
1.2505022760e+07	9.8406210620e-01	4.1002021926e+04
1.2505022760e+07	9.8405469829e-01	4.1002087295e+04
1.2505022760e+07	9.8404532042e-01	4.1002171510e+04
1.2505022760e+07	9.8403487296e-01	4.1002262893e+04
1.2505022760e+07	9.8405427530e-01	4.1002062117e+04
1.2505022760e+07	9.8405966071e-01	4.1002000176e+04
1.2505022760e+07	9.8405964603e-01	4.1001992783e+04
1.2505022760e+07	9.8405702543e-01	4.1002013310e+04
1.2505022760e+07	9.8405295667e-01	4.1002051303e+04
1.2505022760e+07	9.8404772089e-01	4.1002105851e+04
1.2505022760e+07	9.8404151807e-01	4.1002178725e+04
1.2505022760e+07	9.8403450785e-01	4.1002274820e+04
1.2505022760e+07	9.8402717777e-01	4.1002397489e+04
1.2505022760e+07	9.8401875591e-01	4.1002576168e+04
1.2505022760e+07	9.8400864228e-01	4.1002862077e+04
1.2505022760e+07	9.8399477721e-01	4.1003400957e+04
1.2505022760e+07	9.8396867469e-01	4.1004912246e+04
1.2505022760e+07	9.8389570064e-01	4.1010695561e+04
1.2505022760e+07	9.8382159844e-01	4.1016800672e+04
1.2505022760e+07	9.8374750387e-01	4.1022787198e+04
1.2505022760e+07	9.8367322414e-01	4.1028700050e+04
1.2505022760e+07	9.8359868647e-01	4.1034551494e+04
1.2505022760e+07	9.8352390902e-01	4.1040309286e+04
1.2505022760e+07	9.8344897455e-01	4.1045910601e+04
1.2505022760e+07	9.8337400587e-01	4.1051281088e+04
1.2505022760e+07	9.8329911804e-01	4.1056368348e+04
1.2505022760e+07	9.8322432367e-01	4.1061182156e+04
1.2505022760e+07	9.8314957433e-01	4.1065767550e+04
1.2505022760e+07	9.8307477035e-01	4.1070173255e+04
1.2505022760e+07	9.8299973054e-01	4.1074453656e+04
1.2505022760e+07	9.8292432180e-01	4.1078599166e+04
1.2505022760e+07	9.8284861688e-01	4.1082505977e+04
1.2505022760e+07	9.8280123006e-01	4.1085802847e+04
1.2505022760e+07	9.8279893496e-01	4.1088201949e+04
1.2505022760e+07	9.8279707380e-01	4.1088555756e+04
1.2505022760e+07	9.8279521119e-01	4.1088878816e+04
1.2505022760e+07	9.8279633393e-01	4.1088943873e+04
1.2505022760e+07	9.8279790469e-01	4.1088934184e+04
1.2505022760e+07	9.8279947660e-01	4.1088924252e+04
