R_int	Phi_global	P_surf
9.5183846776e+06	9.9405278145e-01	2.5090095750e+03
9.5183846776e+06	9.9396587778e-01	2.5150828405e+03
9.5183846776e+06	9.9387858427e-01	2.5214301612e+03
9.5183846776e+06	9.9380704460e-01	2.5308752666e+03
9.5183846776e+06	9.9380230833e-01	2.5365325780e+03
9.5183846776e+06	9.9379758000e-01	2.5430309307e+03
9.5183846776e+06	9.9379283885e-01	2.5523419433e+03
9.5183846776e+06	9.9378809559e-01	2.5643116779e+03
9.5183846776e+06	9.9378337516e-01	2.5772352226e+03
9.5183846776e+06	9.9377867869e-01	2.5869344286e+03
9.5183846776e+06	9.9377400262e-01	2.5926217099e+03
9.5183846776e+06	9.9376934083e-01	2.5956699388e+03
9.5183846776e+06	9.9376469704e-01	2.5975148585e+03
9.5183846776e+06	9.9376005764e-01	2.5987859683e+03
9.5183846776e+06	9.9375542211e-01	2.5997884301e+03
9.5183846776e+06	9.9375079958e-01	2.6006336536e+03
9.5183846776e+06	9.9374619099e-01	2.6012788557e+03
9.5183846776e+06	9.9374159754e-01	2.6015898847e+03
9.5183846776e+06	9.9373703887e-01	2.6013017728e+03
9.5183846776e+06	9.9373255704e-01	2.5997398293e+03
9.5183846776e+06	9.9372820230e-01	2.5956135989e+03
9.5183846776e+06	9.9372411285e-01	2.5861282235e+03
9.5183846776e+06	9.9372063107e-01	2.5640598966e+03
9.5183846776e+06	9.9371791731e-01	2.5160903116e+03
9.5183846776e+06	9.9371724311e-01	2.4391266637e+03
9.5183846776e+06	9.9370212390e-01	2.3175103127e+03
9.5183846776e+06	9.9353774360e-01	2.2570654425e+03
9.5183846776e+06	9.9348139916e-01	2.2574326926e+03
9.5183846776e+06	9.9342516045e-01	2.2579668793e+03
9.5183846776e+06	9.9336841661e-01	2.2586995534e+03
9.5183846776e+06	9.9331155326e-01	2.2596175449e+03
9.5183846776e+06	9.9325396232e-01	2.2606937907e+03
9.5183846776e+06	9.9319596409e-01	2.2619028712e+03
9.5183846776e+06	9.9313776401e-01	2.2632244915e+03
9.5183846776e+06	9.9307901507e-01	2.2646430251e+03
9.5183846776e+06	9.9301940125e-01	2.2661463793e+03
9.5183846776e+06	9.9295853224e-01	2.2677250335e+03
9.5183846776e+06	9.9289742750e-01	2.2693713136e+03
9.5183846776e+06	9.9283559866e-01	2.2710789535e+03
9.5183846776e+06	9.9277314119e-01	2.2728427167e+03
9.5183846776e+06	9.9271043561e-01	2.2746581576e+03
9.5183846776e+06	9.9264747934e-01	2.2765214564e+03
9.5183846776e+06	9.9258387318e-01	2.2784292897e+03
9.5183846776e+06	9.9251891202e-01	2.2803787272e+03
9.5183846776e+06	9.9245312106e-01	2.2823671291e+03
9.5183846776e+06	9.9238706660e-01	2.2843921057e+03
9.5183846776e+06	9.9232043033e-01	2.2864514853e+03
9.5183846776e+06	9.9225271024e-01	2.2885432622e+03
9.5183846776e+06	9.9218371754e-01	2.2906655576e+03
9.5183846776e+06	9.9211349755e-01	2.2928165927e+03
9.5183846776e+06	9.9204300094e-01	2.2949947050e+03
9.5183846776e+06	9.9197222612e-01	2.2971982101e+03
9.5183846776e+06	9.9190117148e-01	2.2994255578e+03
9.5183846776e+06	9.9182983538e-01	2.3016752527e+03
9.5183846776e+06	9.9175821619e-01	2.3039458645e+03
9.5183846776e+06	9.9168631227e-01	2.3062360418e+03
9.5183846776e+06	9.9161412195e-01	2.3085445408e+03
9.5183846776e+06	9.9154164356e-01	2.3108702643e+03
9.5183846776e+06	9.9146887539e-01	2.3132123182e+03
9.5183846776e+06	9.9139581571e-01	2.3155700860e+03
9.5183846776e+06	9.9132246282e-01	2.3179433213e+03
9.5183846776e+06	9.9124881489e-01	2.3203323107e+03
9.5183846776e+06	9.9117487013e-01	2.3227378573e+03
9.5183846776e+06	9.9110062673e-01	2.3251615948e+03
9.5183846776e+06	9.9102608278e-01	2.3276060888e+03
9.5183846776e+06	9.9095123637e-01	2.3300749785e+03
9.5183846776e+06	9.9087608552e-01	2.3325731309e+03
9.5183846776e+06	9.9080062821e-01	2.3351067447e+03
9.5183846776e+06	9.9072486231e-01	2.3376834096e+03
9.5183846776e+06	9.9064878565e-01	2.3403121136e+03
9.5183846776e+06	9.9057239607e-01	2.3430031697e+03
9.5183846776e+06	9.9049569063e-01	2.3457680760e+03
9.5183846776e+06	9.9041866639e-01	2.3486193521e+03
9.5183846776e+06	9.9034132242e-01	2.3515701293e+03
9.5183846776e+06	9.9026365479e-01	2.3546339859e+03
9.5183846776e+06	9.9018566275e-01	2.3578245198e+03
9.5183846776e+06	9.9010734354e-01	2.3611549491e+03
9.5183846776e+06	9.9002869481e-01	2.3646376765e+03
9.5183846776e+06	9.8994971548e-01	2.3682838325e+03
9.5183846776e+06	9.8987040194e-01	2.3721028074e+03
9.5183846776e+06	9.8979075375e-01	2.3761018101e+03
9.5183846776e+06	9.8971076813e-01	2.3802855318e+03
9.5183846776e+06	9.8963044349e-01	2.3846557020e+03
9.5183846776e+06	9.8954977806e-01	2.3892111556e+03
9.5183846776e+06	9.8946876935e-01	2.3939477721e+03
9.5183846776e+06	9.8938741616e-01	2.3988586922e+03
9.5183846776e+06	9.8930571578e-01	2.4039346589e+03
9.5183846776e+06	9.8922366667e-01	2.4091646230e+03
9.5183846776e+06	9.8914126667e-01	2.4145358170e+03
9.5183846776e+06	9.8905851319e-01	2.4200347997e+03
9.5183846776e+06	9.8897540460e-01	2.4256477370e+03
9.5183846776e+06	9.8889193845e-01	2.4313608511e+03
9.5183846776e+06	9.8880811219e-01	2.4371607796e+03
9.5183846776e+06	9.8872392326e-01	2.4430348906e+03
9.5183846776e+06	9.8863936919e-01	2.4489713170e+03
9.5183846776e+06	9.8855444720e-01	2.4549592430e+03
9.5183846776e+06	9.8846915467e-01	2.4609888706e+03
9.5183846776e+06	9.8838348834e-01	2.4670514133e+03
9.5183846776e+06	9.8829744499e-01	2.4731390598e+03
9.5183846776e+06	9.8821102075e-01	2.4792450693e+03
9.5183846776e+06	9.8812421165e-01	2.4853631090e+03
9.5183846776e+06	9.8803701458e-01	2.4914878516e+03
9.5183846776e+06	9.8794943137e-01	2.4976145777e+03
9.5183846776e+06	9.8786146097e-01	2.5037391074e+03
9.5183846776e+06	9.8777309933e-01	2.5098577403e+03
9.5183846776e+06	9.8768434676e-01	2.5159673728e+03
9.5183846776e+06	9.8759519850e-01	2.5220675777e+03
9.5183846776e+06	9.8750565292e-01	2.5281825483e+03
9.5183846776e+06	9.8741569830e-01	2.5346037763e+03
9.5183846776e+06	9.8734572265e-01	2.5444660957e+03
9.5183846776e+06	9.8734075397e-01	2.5495174693e+03
9.5183846776e+06	9.8733577634e-01	2.5560818209e+03
9.5183846776e+06	9.8733077628e-01	2.5654177666e+03
9.5183846776e+06	9.8732577698e-01	2.5771653016e+03
9.5183846776e+06	9.8732081153e-01	2.5894957686e+03
9.5183846776e+06	9.8731589002e-01	2.5985229162e+03
9.5183846776e+06	9.8731100530e-01	2.6037740883e+03
9.5183846776e+06	9.8730614418e-01	2.6066315497e+03
9.5183846776e+06	9.8730130431e-01	2.6084136886e+03
9.5183846776e+06	9.8729647300e-01	2.6096795860e+03
9.5183846776e+06	9.8729164973e-01	2.6106919678e+03
9.5183846776e+06	9.8728684441e-01	2.6115516055e+03
9.5183846776e+06	9.8728206196e-01	2.6121999835e+03
9.5183846776e+06	9.8727731337e-01	2.6124921256e+03
9.5183846776e+06	9.8727263606e-01	2.6121325167e+03
9.5183846776e+06	9.8726811204e-01	2.6103814519e+03
9.5183846776e+06	9.8726387373e-01	2.6058226898e+03
9.5183846776e+06	9.8726023646e-01	2.5952943070e+03
9.5183846776e+06	9.8725795104e-01	2.5708887448e+03
9.5183846776e+06	9.8725742134e-01	2.5222651922e+03
9.5183846776e+06	9.8725980053e-01	2.4446388361e+03
9.5183846776e+06	9.8725405531e-01	2.3220370991e+03
9.5183846776e+06	9.8714502174e-01	2.2570864654e+03
9.5183846776e+06	9.8708837558e-01	2.2572740841e+03
9.5183846776e+06	9.8703097248e-01	2.2577327609e+03
9.5183846776e+06	9.8697332956e-01	2.2583919345e+03
9.5183846776e+06	9.8691529297e-01	2.2592719097e+03
9.5183846776e+06	9.8685698850e-01	2.2603475196e+03
9.5183846776e+06	9.8679777934e-01	2.2615853928e+03
9.5183846776e+06	9.8673836084e-01	2.2629574346e+03
9.5183846776e+06	9.8667872306e-01	2.2644423048e+03
9.5183846776e+06	9.8661799732e-01	2.2660239872e+03
9.5183846776e+06	9.8655606563e-01	2.2676902404e+03
9.5183846776e+06	9.8649361473e-01	2.2694314785e+03
9.5183846776e+06	9.8643062248e-01	2.2712400365e+03
9.5183846776e+06	9.8636676328e-01	2.2731096494e+03
9.5183846776e+06	9.8630264825e-01	2.2750350786e+03
9.5183846776e+06	9.8623827485e-01	2.2770118917e+03
9.5183846776e+06	9.8617326909e-01	2.2790362800e+03
9.5183846776e+06	9.8610680711e-01	2.2811049282e+03
9.5183846776e+06	9.8603948460e-01	2.2832148812e+03
9.5183846776e+06	9.8597189147e-01	2.2853634930e+03
9.5183846776e+06	9.8590355398e-01	2.2875483841e+03
9.5183846776e+06	9.8583401209e-01	2.2897673744e+03
9.5183846776e+06	9.8576310780e-01	2.2920184383e+03
9.5183846776e+06	9.8569118616e-01	2.2942996702e+03
9.5183846776e+06	9.8561898115e-01	2.2966093105e+03
9.5183846776e+06	9.8554649116e-01	2.2989455769e+03
9.5183846776e+06	9.8547371458e-01	2.3013068352e+03
9.5183846776e+06	9.8540064974e-01	2.3036915095e+03
9.5183846776e+06	9.8532729501e-01	2.3060980830e+03
9.5183846776e+06	9.8525364873e-01	2.3085251089e+03
9.5183846776e+06	9.8517970919e-01	2.3109712282e+03
9.5183846776e+06	9.8510547472e-01	2.3134352003e+03
9.5183846776e+06	9.8503094355e-01	2.3159159495e+03
9.5183846776e+06	9.8495611396e-01	2.3184126262e+03
9.5183846776e+06	9.8488098418e-01	2.3209246911e+03
9.5183846776e+06	9.8480555236e-01	2.3234520635e+03
9.5183846776e+06	9.8472981667e-01	2.3259950972e+03
9.5183846776e+06	9.8465377521e-01	2.3285548899e+03
9.5183846776e+06	9.8457742600e-01	2.3311333836e+03
9.5183846776e+06	9.8450076703e-01	2.3337335290e+03
9.5183846776e+06	9.8442379617e-01	2.3363594473e+03
9.5183846776e+06	9.8434651126e-01	2.3390165663e+03
9.5183846776e+06	9.8426891001e-01	2.3417117346e+03
9.5183846776e+06	9.8419099001e-01	2.3444532584e+03
9.5183846776e+06	9.8411274775e-01	2.3472508839e+03
9.5183846776e+06	9.8403417945e-01	2.3501157053e+03
9.5183846776e+06	9.8395528474e-01	2.3530600756e+03
9.5183846776e+06	9.8387605831e-01	2.3560970457e+03
9.5183846776e+06	9.8379650078e-01	2.3592403940e+03
9.5183846776e+06	9.8371660695e-01	2.3625041054e+03
9.5183846776e+06	9.8363637683e-01	2.3659019539e+03
9.5183846776e+06	9.8355580662e-01	2.3694470396e+03
9.5183846776e+06	9.8347489509e-01	2.3731512968e+03
9.5183846776e+06	9.8339363993e-01	2.3770249969e+03
9.5183846776e+06	9.8331203897e-01	2.3810762659e+03
9.5183846776e+06	9.8323009090e-01	2.3853106596e+03
9.5183846776e+06	9.8314779309e-01	2.3897308494e+03
9.5183846776e+06	9.8306514451e-01	2.3943364397e+03
9.5183846776e+06	9.8298214271e-01	2.3991240250e+03
9.5183846776e+06	9.8289878600e-01	2.4040871882e+03
9.5183846776e+06	9.8281507303e-01	2.4092170436e+03
9.5183846776e+06	9.8273100021e-01	2.4145026014e+03
9.5183846776e+06	9.8264656684e-01	2.4199313316e+03
9.5183846776e+06	9.8256177047e-01	2.4254897097e+03
9.5183846776e+06	9.8247660850e-01	2.4311638932e+03
9.5183846776e+06	9.8239107830e-01	2.4369397323e+03
9.5183846776e+06	9.8230517719e-01	2.4428036883e+03
9.5183846776e+06	9.8221890241e-01	2.4487429011e+03
9.5183846776e+06	9.8213225118e-01	2.4547454052e+03
9.5183846776e+06	9.8204522015e-01	2.4608002856e+03
9.5183846776e+06	9.8195780547e-01	2.4668976045e+03
9.5183846776e+06	9.8187000298e-01	2.4730285435e+03
9.5183846776e+06	9.8178180777e-01	2.4791852973e+03
9.5183846776e+06	9.8169321618e-01	2.4853610623e+03
9.5183846776e+06	9.8160423094e-01	2.4915497332e+03
9.5183846776e+06	9.8151485165e-01	2.4977460601e+03
9.5183846776e+06	9.8142507622e-01	2.5039454363e+03
9.5183846776e+06	9.8133490504e-01	2.5101438119e+03
9.5183846776e+06	9.8124433109e-01	2.5163376106e+03
9.5183846776e+06	9.8115335679e-01	2.5225239012e+03
9.5183846776e+06	9.8106197523e-01	2.5286997778e+03
9.5183846776e+06	9.8097018698e-01	2.5348657783e+03
9.5183846776e+06	9.8087798521e-01	2.5410529897e+03
9.5183846776e+06	9.8078535301e-01	2.5476226005e+03
9.5183846776e+06	9.8071983493e-01	2.5584304596e+03
9.5183846776e+06	9.8071463925e-01	2.5634634168e+03
9.5183846776e+06	9.8070940623e-01	2.5707282468e+03
9.5183846776e+06	9.8070415433e-01	2.5807832163e+03
9.5183846776e+06	9.8069892257e-01	2.5927476616e+03
9.5183846776e+06	9.8069374905e-01	2.6040253584e+03
9.5183846776e+06	9.8068865366e-01	2.6116094676e+03
9.5183846776e+06	9.8068363261e-01	2.6158664121e+03
9.5183846776e+06	9.8067870244e-01	2.6182827086e+03
9.5183846776e+06	9.8067391325e-01	2.6198750021e+03
9.5183846776e+06	9.8066935029e-01	2.6210762023e+03
9.5183846776e+06	9.8066519978e-01	2.6220576432e+03
9.5183846776e+06	9.8066195993e-01	2.6228995014e+03
9.5183846776e+06	9.8066037871e-01	2.6234811896e+03
9.5183846776e+06	9.8066114026e-01	2.6236498543e+03
9.5183846776e+06	9.8066330228e-01	2.6235671620e+03
9.5183846776e+06	9.8066611812e-01	2.6233619094e+03
9.5183846776e+06	9.8066929798e-01	2.6230762636e+03
9.5183846776e+06	9.8067278262e-01	2.6227542921e+03
9.5183846776e+06	9.8067641852e-01	2.6223915295e+03
9.5183846776e+06	9.8068016866e-01	2.6219929756e+03
9.5183846776e+06	9.8068404774e-01	2.6215812555e+03
9.5183846776e+06	9.8068801782e-01	2.6211541904e+03
9.5183846776e+06	9.8069204627e-01	2.6207031860e+03
9.5183846776e+06	9.8069612886e-01	2.6202320533e+03
9.5183846776e+06	9.8070029453e-01	2.6197696368e+03
9.5183846776e+06	9.8070449656e-01	2.6192880700e+03
9.5183846776e+06	9.8070873225e-01	2.6187876545e+03
9.5183846776e+06	9.8071300937e-01	2.6182783566e+03
9.5183846776e+06	9.8071733895e-01	2.6177765314e+03
9.5183846776e+06	9.8072169242e-01	2.6172583697e+03
9.5183846776e+06	9.8072606964e-01	2.6167246012e+03
9.5183846776e+06	9.8077821711e-01	2.6142750830e+03
9.5183846776e+06	9.8086491969e-01	2.6117049696e+03
9.5183846776e+06	9.8095159513e-01	2.6090213701e+03
9.5183846776e+06	9.8103823787e-01	2.6062253277e+03
9.5183846776e+06	9.8112486170e-01	2.6033148943e+03
9.5183846776e+06	9.8121142517e-01	2.6002873997e+03
9.5183846776e+06	9.8129786714e-01	2.5972295179e+03
9.5183846776e+06	9.8138419947e-01	2.5942536548e+03
9.5183846776e+06	9.8147047407e-01	2.5913560066e+03
9.5183846776e+06	9.8155680306e-01	2.5885217165e+03
9.5183846776e+06	9.8164337684e-01	2.5857326660e+03
9.5183846776e+06	9.8173061556e-01	2.5829666799e+03
9.5183846776e+06	9.8181144545e-01	2.5804222982e+03
9.5183846776e+06	9.8187775153e-01	2.5783351052e+03
9.5183846776e+06	9.8193032235e-01	2.5766765083e+03
9.5183846776e+06	9.8197426900e-01	2.5752670666e+03
9.5183846776e+06	9.8201068720e-01	2.5740623193e+03
9.5183846776e+06	9.8203953036e-01	2.5730697074e+03
9.5183846776e+06	9.8206263345e-01	2.5722310834e+03
9.5183846776e+06	9.8208153295e-01	2.5714936228e+03
9.5183846776e+06	9.8209689376e-01	2.5708404349e+03
9.5183846776e+06	9.8210897839e-01	2.5702866571e+03
9.5183846776e+06	9.8211889935e-01	2.5697795138e+03
9.5183846776e+06	9.8212695498e-01	2.5693110970e+03
9.5183846776e+06	9.8213337161e-01	2.5688830572e+03
9.5183846776e+06	9.8213843339e-01	2.5684998269e+03
9.5183846776e+06	9.8214236679e-01	2.5681371861e+03
9.5183846776e+06	9.8214528013e-01	2.5677928722e+03
9.5183846776e+06	9.8218248628e-01	2.5664909532e+03
9.5183846776e+06	9.8224369336e-01	2.5654413840e+03
9.5183846776e+06	9.8229708120e-01	2.5645616616e+03
9.5183846776e+06	9.8234462550e-01	2.5638039651e+03
9.5183846776e+06	9.8238756812e-01	2.5631383308e+03
9.5183846776e+06	9.8242674554e-01	2.5625448266e+03
9.5183846776e+06	9.8246273559e-01	2.5620091853e+03
9.5183846776e+06	9.8249594629e-01	2.5615146956e+03
9.5183846776e+06	9.8252669253e-01	2.5610626012e+03
9.5183846776e+06	9.8255520771e-01	2.5606440179e+03
9.5183846776e+06	9.8256694827e-01	2.5602495919e+03
9.5183846776e+06	9.8256483248e-01	2.5598725083e+03
9.5183846776e+06	9.8256147507e-01	2.5594916040e+03
9.5183846776e+06	9.8255679054e-01	2.5591064097e+03
9.5183846776e+06	9.8255067233e-01	2.5587164920e+03
9.5183846776e+06	9.8254295446e-01	2.5583215409e+03
9.5183846776e+06	9.8253338540e-01	2.5579215553e+03
9.5183846776e+06	9.8252136115e-01	2.5575172217e+03
9.5183846776e+06	9.8250571542e-01	2.5571092615e+03
9.5183846776e+06	9.8248309624e-01	2.5566791570e+03
9.5183846776e+06	9.8246887054e-01	2.5564002589e+03
9.5183846776e+06	9.8246643372e-01	2.5563833388e+03
9.5183846776e+06	9.8244466113e-01	2.5569360977e+03
9.5183846776e+06	9.8239281147e-01	2.5587287709e+03
9.5183846776e+06	9.8230259568e-01	2.5613703353e+03
9.5183846776e+06	9.8221346940e-01	2.5627164530e+03
9.5183846776e+06	9.8212527224e-01	2.5624081171e+03
9.5183846776e+06	9.8203789639e-01	2.5602466317e+03
9.5183846776e+06	9.8195110297e-01	2.5561525519e+03
9.5183846776e+06	9.8186449507e-01	2.5498754656e+03
9.5183846776e+06	9.8177792807e-01	2.5408684878e+03
9.5183846776e+06	9.8169144103e-01	2.5283632110e+03
9.5183846776e+06	9.8160517399e-01	2.5115086336e+03
9.5183846776e+06	9.8151932743e-01	2.4891995627e+03
9.5183846776e+06	9.8143400548e-01	2.4611926707e+03
9.5183846776e+06	9.8134932785e-01	2.4268237520e+03
9.5183846776e+06	9.8126526885e-01	2.3860524040e+03
9.5183846776e+06	9.8118117376e-01	2.3391890507e+03
9.5183846776e+06	9.8103356950e-01	2.2855294641e+03
9.5183846776e+06	9.8087318566e-01	2.2574011773e+03
9.5183846776e+06	9.8081453579e-01	2.2579386137e+03
9.5183846776e+06	9.8075549239e-01	2.2587012666e+03
9.5183846776e+06	9.8069609377e-01	2.2597051388e+03
9.5183846776e+06	9.8063619872e-01	2.2609164958e+03
9.5183846776e+06	9.8057554570e-01	2.2622964108e+03
9.5183846776e+06	9.8051466828e-01	2.2638139423e+03
9.5183846776e+06	9.8045322442e-01	2.2654463372e+03
9.5183846776e+06	9.8039068759e-01	2.2671768336e+03
9.5183846776e+06	9.8032688656e-01	2.2689927753e+03
9.5183846776e+06	9.8026283122e-01	2.2708843174e+03
9.5183846776e+06	9.8019769838e-01	2.2728436427e+03
9.5183846776e+06	9.8013217430e-01	2.2748643530e+03
9.5183846776e+06	9.8006638489e-01	2.2769411319e+03
9.5183846776e+06	9.8000023267e-01	2.2790694831e+03
9.5183846776e+06	9.7993258515e-01	2.2812455586e+03
9.5183846776e+06	9.7986373699e-01	2.2834659794e+03
9.5183846776e+06	9.7979461153e-01	2.2857277471e+03
9.5183846776e+06	9.7972484851e-01	2.2880281992e+03
9.5183846776e+06	9.7965379487e-01	2.2903649295e+03
9.5183846776e+06	9.7958127792e-01	2.2927357245e+03
9.5183846776e+06	9.7950766664e-01	2.2951385224e+03
9.5183846776e+06	9.7943376543e-01	2.2975713829e+03
9.5183846776e+06	9.7935957272e-01	2.3000324832e+03
9.5183846776e+06	9.7928508684e-01	2.3025200849e+03
9.5183846776e+06	9.7921030611e-01	2.3050325193e+03
9.5183846776e+06	9.7913522888e-01	2.3075681816e+03
9.5183846776e+06	9.7905985347e-01	2.3101255296e+03
9.5183846776e+06	9.7898417815e-01	2.3127030936e+03
9.5183846776e+06	9.7890820121e-01	2.3152994967e+03
9.5183846776e+06	9.7883192091e-01	2.3179134856e+03
9.5183846776e+06	9.7875533541e-01	2.3205439831e+03
9.5183846776e+06	9.7867844297e-01	2.3231901491e+03
9.5183846776e+06	9.7860124171e-01	2.3258515065e+03
9.5183846776e+06	9.7852372978e-01	2.3285279328e+03
9.5183846776e+06	9.7844590516e-01	2.3312199322e+03
9.5183846776e+06	9.7836776589e-01	2.3339287142e+03
9.5183846776e+06	9.7828930987e-01	2.3366563851e+03
9.5183846776e+06	9.7821053492e-01	2.3394061117e+03
9.5183846776e+06	9.7813143872e-01	2.3421822947e+03
9.5183846776e+06	9.7805201880e-01	2.3449907039e+03
9.5183846776e+06	9.7797227270e-01	2.3478385930e+03
9.5183846776e+06	9.7789219279e-01	2.3507347323e+03
9.5183846776e+06	9.7781178104e-01	2.3536894628e+03
9.5183846776e+06	9.7773103062e-01	2.3567143190e+03
9.5183846776e+06	9.7764994260e-01	2.3598221175e+03
9.5183846776e+06	9.7756851082e-01	2.3630265506e+03
